rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3w0eFAME3IxlonearUIaXJ","Famous Pluto, Shallipopi, Zerrydl","Ewo","PLUTOMANIA RECORDS",1,1,3,"2237189"
2,"spotify:track:2IocWgGPI0o6rmRDeb7Zrz","BNXN, FOLA","Very Soon","T.Y.E. / EMPIRE",1,4,6,"1647365"
3,"spotify:track:5GkkuEEPtYguzhTdCpS8Ab","Olamide, Seyi Vibez, Asake, Young Jonn, Daecolm","99 (feat. Daecolm)","YBNL Nation / EMPIRE",1,2,5,"1415320"
4,"spotify:track:3yaMisjmccUHlzZYgSh9zf","Famous Pluto, Jeriq","Osusu","PLUTOMANIA RECORDS",4,5,3,"1338955"
5,"spotify:track:28NElMiahjGMfcE1G8Y6TG","BNXN","Laye Mi","T.Y.E. / EMPIRE",5,26,2,"1224180"
6,"spotify:track:65cRt4uGMzo51AzXqptVsX","Olamide, Wizkid, Darkoo","Billionaires Club","YBNL Nation / EMPIRE",3,3,4,"1128945"
7,"spotify:track:0BzX5iHjzOJw3j9xK4B5pq","J Hus, Asake","Gold","Militér Music / EMPIRE",6,6,2,"1032182"
8,"spotify:track:05lhFsOWPXRjfGA7xY7XJz","Seyi Vibez","Pressure","NSNV INC / EMPIRE",1,7,8,"1029689"
9,"spotify:track:3wdV4OJ37JdoLyUJMm50UW","FOLA, Kizz Daniel","lost","Dangbana Republik Records / EMPIRE",2,9,11,"994378"
10,"spotify:track:5GyaXqMfcIGHfmTUITFacS","Davido, Omah Lay","With You (feat. Omah Lay)","Columbia",1,10,12,"958460"
11,"spotify:track:6D09vfVjCFlRxOGdmja0yp","BNXN","I Alone","T.Y.E. / EMPIRE",11,106,2,"911054"
12,"spotify:track:7dTEOkCQWc8YuHjuaSolSX","BNXN, Seyi Vibez","Set Up","T.Y.E. / EMPIRE",12,78,2,"901508"
13,"spotify:track:63cOYqSjpQXEBrMTkBQwrp","Rybeena, Shoday","Gaddem","Dvpper Digital",11,11,4,"879543"
14,"spotify:track:6dmuFoJ8jYh7kzai2twWNo","BNXN","Jies","T.Y.E. / EMPIRE",14,146,2,"834058"
15,"spotify:track:5G5R93fhTnLMXVcoIO6QNa","Muyeez","Mortal Kombat","NSNV INC / EMPIRE",13,13,4,"827700"
16,"spotify:track:75NaRkat24l3uKOyfymyzJ","Olamide, Seyi Vibez, Muyeez","Free","YBNL Nation / EMPIRE",4,8,4,"817096"
17,"spotify:track:32a4IaGEJUhfy45yV5JH84","BNXN","Totori","T.Y.E. / EMPIRE",17,182,2,"802973"
18,"spotify:track:56lGvDVasowdpufZnBJbuB","Kizz Daniel, FOLA","Titi","FlyBoy INC / EMPIRE",5,15,6,"796719"
