rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4zGLBKonWuLSeK35mrUXf0","ODUMODUBLVCK, Wizkid","BIG TIME (feat. Wizkid)","Native Sounds/Def Jam PS",1,-1,1,"2109064"
2,"spotify:track:0qlu7Te2J2BuAGFcwb3rjn","Rema","FUN","Mavin Global Holdings Ltd",1,2,5,"1936177"
3,"spotify:track:6dxhxLpEan7FvBJPhFW9QN","ODUMODUBLVCK","INDUSTRY MACHINE","Native Sounds/Def Jam PS",3,3,2,"1783500"
4,"spotify:track:1HJr3tp2LIrvXFexwiyn7s","Sarz, Asake, Wizkid, Skillibeng","Getting Paid ​(f​eat​. Asake, Wizkid, Skillibeng​)","1789 under exclusive license to UnitedMasters LLC",1,1,2,"1595242"
5,"spotify:track:6RW5AtwRPRc4C0j2EgCdTr","FOLA","you","Dangbana Republik Records / EMPIRE",1,4,9,"1523562"
6,"spotify:track:0D1vNTcDR3SuZtPFUoTGej","Zinoleesky","CELINE DION","Marlian Music",6,-1,1,"1515272"
7,"spotify:track:73rLXBXwSfBqGmWw2x8i8t","ODUMODUBLVCK, Davido, Seun Kuti","GROOVING (feat. Davido and Seun Kuti)","Native Sounds/Def Jam PS",7,-1,1,"1411785"
8,"spotify:track:5ht0zFXsezKxVvu8eMiewq","DJ Tunez, Wizkid, FOLA","One Condition","Easier Said",1,6,11,"1153900"
9,"spotify:track:0VrCqCukErAdpwmtaXpiqk","Mavo","Shakabulizzy","Inner Circle Entertainment Ltd.",3,5,5,"1034472"
10,"spotify:track:1a9TV9miedFJbf7v2WMbSa","Bella Shmurda, FOLA","Dangbana Riddim","Dangbana Republik",10,13,26,"1016926"
11,"spotify:track:1i2TCvURTJo8Oa6ZfIXbEw","Bella Shmurda, Seyi Vibez","Bounce","Dangbana Republik",11,-1,1,"991898"
12,"spotify:track:2IocWgGPI0o6rmRDeb7Zrz","BNXN, FOLA","Very Soon","T.Y.E. / EMPIRE",1,8,19,"945697"
13,"spotify:track:5oS7MonetNV6SLUyP0t5Xb","FOLA","eko","Dangbana Republik Records / EMPIRE",3,7,6,"928613"
14,"spotify:track:1iYBlO1RGEFeDnG3AH4gUE","Sarz, ODUMODUBLVCK, Shallipopi, Theodora, Zeina","Mademoiselle (feat. ODUMODUBLVCK, Shallipopi, Theodora, Zeina)","1789 under exclusive license to UnitedMasters LLC",14,28,2,"875208"
15,"spotify:track:44JPapCqTLuLedG9B3TvSy","FOLA, Kizz Daniel","lost","Dangbana Republik Records / EMPIRE",2,9,24,"872551"
16,"spotify:track:5GkkuEEPtYguzhTdCpS8Ab","Olamide, Seyi Vibez, Asake, Young Jonn, Daecolm","99 (feat. Daecolm)","YBNL Nation / EMPIRE",1,11,18,"816586"
17,"spotify:track:4lz4aKs60vUoyZP4pNy3aD","CIZA, Tems, Omah Lay, Thukuthela, JAZZWRLD, Lekaa Beats","Isaka II (6am) [with Tems, Omah Lay, Thukuthela, JAZZWRLD, Lekaa Beats]","2025 CIZARIO Records/LVRN Records (Love Renaissance)",14,16,6,"786249"
18,"spotify:track:3w0eFAME3IxlonearUIaXJ","Famous Pluto, Shallipopi, Zerrydl","Ewo","PLUTOMANIA RECORDS",1,10,16,"765784"
19,"spotify:track:5EMD7ozaMBD2GJCUHD5nVn","FOLA","Feeling","Fola / FPR Distro",13,14,28,"758094"
20,"spotify:track:5GyaXqMfcIGHfmTUITFacS","Davido, Omah Lay","With You (feat. Omah Lay)","Columbia",1,21,25,"753282"
21,"spotify:track:7q6EdEhPwkVfu4XGgP4kXV","FOLA","healer","Dangbana Republik Records / EMPIRE",15,20,5,"734082"
22,"spotify:track:02f69ZvOxhR4Uo6xXsicfT","Mavo, Shallipopi, Zlatan, Ayra Starr","Escaladizzy II","Inner Circle Entertainment Ltd.",11,12,9,"731310"
23,"spotify:track:4ACbff3fw2FkJ0xtJWilck","Burna Boy","Love","Spaceship/ Bad Habit/Atlantic Records",1,17,13,"717433"
24,"spotify:track:4h479A3EU5ZpUg0mlfdNtR","FOLA","caricature","Dangbana Republik Records / EMPIRE",19,19,5,"681489"
25,"spotify:track:05lhFsOWPXRjfGA7xY7XJz","Seyi Vibez","Pressure","NSNV INC / EMPIRE",1,22,21,"648467"
26,"spotify:track:4SjfsqsR3TIR3SO7kcTlFX","Young Jonn, Wizkid","Cash Flow (feat. Wizkid)","Warner Music Africa",1,18,6,"640083"
27,"spotify:track:48olFFX6QTTXB47q4qfPFU","ODUMODUBLVCK, Stormzy, Zlatan","PAY ME (feat. Stormzy and Zlatan)","Native Sounds/Def Jam PS",19,76,7,"639151"
