rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5VCMfmkWKmROl2xnDA5wus","Amo, Aymen","Love all night","Epic/385i",1,-1,1,"3279856"
2,"spotify:track:7ecko4ieGpsWtj4h0rBAaJ","RAF Camora, Apache 207","JUPITER","Indipendenza",2,-1,1,"3198031"
3,"spotify:track:1prNhzt3DdgRoxKoALTEYo","Zartmann","tau mich auf","Bamboo Artists/Epic",1,2,23,"2556298"
4,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",2,3,22,"2461126"
5,"spotify:track:7f4L1SHhVir0UxPC2sKidp","Jazeek, Shindy","PARFUM","NINETYNINE MUSIC x Good Kid Records x Ventura Records",1,1,3,"2317063"
6,"spotify:track:6YFNhYf7A33biVmMG1JSQf","Jazeek","AKON","NINETYNINE MUSIC x Good Kid Records x Ventura Records",1,4,15,"2168926"
7,"spotify:track:5OeScOAa7LAx2jN11RRVJe","Luciano","Hit One","URBAN",7,-1,1,"2080511"
8,"spotify:track:2U07Gukj3QGlLh0krokPdG","Aymen, Amo","Capri Sun","Epic/Moon Boys",4,6,6,"1991580"
9,"spotify:track:1JjHQ4lfAjbDq7wmOmH9wM","Pashanim, Ceren","Shabab(e)s im VIP","Urban",1,5,11,"1972401"
10,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",10,27,3,"1722758"
11,"spotify:track:1HFXlVDXuU5kCVgk2EccP7","Nimo, KALIM","Von vorn","MOONBOYS ENTERTAINMENT/Warner Music Central Europe",11,-1,1,"1719515"
12,"spotify:track:3zadSXykCJFdmRKxsfOQ2h","Tream, treamiboii","DRAGO AUGUSTINO","3AM MUSIC",9,9,5,"1653491"
13,"spotify:track:093CvEm5wkS7yerDDDxZkR","Dardan","Luje","Hypnotize Entertainment",13,-1,1,"1513129"
14,"spotify:track:1I37Zz2g3hk9eWxaNkj031","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Your Idol","K-Pop Demon Hunters",14,39,2,"1437711"
15,"spotify:track:1E7xmNFzqkkh1DMwBomBg3","Nina Chuba","Wenn das Liebe ist","Jive",2,10,6,"1432045"
16,"spotify:track:0GRc3eGTg8HBdWLRGYgqIc","Ed Sheeran","Azizam","Gingerbread Man Records / Atlantic Records UK",16,20,14,"1417596"
17,"spotify:track:5ITV0zqzjOYfFWpW0xBmRa","WizTheMc, bees & honey","Show Me Love","Bamboo Artists",6,14,22,"1410445"
18,"spotify:track:0FTmksd2dxiE5e3rWyJXs6","sombr","back to friends","Warner Records",18,22,16,"1385453"
19,"spotify:track:1W14FFFgsM0m6DUt3Tf6NP","Roy Bianco & Die Abbrunzati Boys","Bella Napoli","Electrola",11,11,14,"1372480"
20,"spotify:track:2yWlGEgEfPot0lv3OAjuG3","Tate McRae, F1 The Album","Just Keep Watching (From F1® The Movie)","Atlantic Records",17,37,6,"1369799"
21,"spotify:track:2WQ09wqQBIOor7Q0VpIDBK","Black Eyed Peas","Rock That Body","Interscope",17,17,6,"1356964"
22,"spotify:track:1EDPVGbyPKJPeGqATwXZvN","Linkin Park","The Emptiness Machine","Warner Records",1,24,44,"1355044"
23,"spotify:track:6cT1JGlT1HZaRZLzq3iHjA","Jamal, HoodBlaq","WENN DU MICH SIEHST","Columbia/BE.ELA.QU GmbH",23,-1,1,"1348152"
24,"spotify:track:0QCIpQV3twfqo9kh0t8Zza","MOLIY, Silent Addy, Skillibeng, Shenseea","Shake It To The Max (FLY) - Remix","WONDERGIRL LLC",9,19,14,"1332956"
25,"spotify:track:5nPbKG04fhLkIAjcPFaZq7","HUGEL, Topic, Arash, Daecolm","I Adore You (feat. Daecolm)","Intercord",15,15,51,"1331195"
26,"spotify:track:36puuD04lEUD8kVwQsTLm6","SSIO","Alles oder Nix","Urban",2,8,3,"1289093"
27,"spotify:track:5XlJP2J81wF20QariDKRJW","Aymen","Plug","Epic/Moon Boys",3,25,13,"1273320"
28,"spotify:track:605G7F1FEjm60IdXmLhlNN","Provinz","Walzer","Provinz",23,36,19,"1270714"
29,"spotify:track:4x7j9ed3FRH6CHj27kiTQ3","Oimara","Wackelkontakt","stereopolrecords / ZEITGEIST for Virgin Records",1,23,25,"1270315"
30,"spotify:track:4WFgvKVfEhb3IUAFGrutTR","Ravyn Lenae","Love Me Not","Atlantic Records",25,28,14,"1249928"
31,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",1,29,38,"1226126"
32,"spotify:track:3RXUgPNIbUgFxsDWuBQEt6","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","How It’s Done","K-Pop Demon Hunters",32,50,2,"1222683"
33,"spotify:track:4IgsV4j9x88UgXTiYSzMK5","YUNG SAINT PAUL","Camilla","Four Music/Kumpelmusik",8,18,7,"1210508"
34,"spotify:track:5ejTcCJOozPqRPMs9gW3pN","KAMRAD","Be Mine","umn Entertainment",26,26,8,"1197986"
35,"spotify:track:4cTEuDTBN5rE5D88y0mQHl","Aymen","Wir sind Stars","Epic/Moon Boys",16,16,2,"1161338"
36,"spotify:track:11zZDUazgO4zMrW03q2fWo","reezy","TRAPPER'S LULLABY","Four Music/TEENAGER FOREVER Ent.",8,13,3,"1135967"
37,"spotify:track:1OH0dxRdfoKbZG9ubxiT7I","Azet, The Underdog Project","Summer Baby","Fastlife Records",7,7,2,"1125604"
38,"spotify:track:60a0Rd6pjrkxjPbaKzXjfq","Linkin Park","In the End","Warner Records",15,44,326,"1108812"
