rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6xlxghvkH5yDv93NoHlWOx","MaWhoo, GL_Ceejay, Thukuthela, JAZZWRLD","Bengicela (feat. JAZZWRLD)","MaWhoo Entertainment",1,1,4,"1081163"
2,"spotify:track:1d3srkotnZxmQhsqbIu9jv","JAZZWRLD, GL_Ceejay, Thukuthela, MaWhoo","Tholukuthi (Clap Song) (feat. MaWhoo)","Waltz Music Group / EMPIRE",2,6,2,"932802"
3,"spotify:track:7c5uGV9Rys18JP2570ykTu","CIZA, JAZZWRLD, Thukuthela","Isaka (6am)","LVRN Records (Love Renaissance)",1,2,13,"856165"
4,"spotify:track:73MJ65QLIfsU2GyCt5KQ3a","JAZZWRLD, MaWhoo, Thukuthela, GL_Ceejay","Uzizwa Kanjan","Waltz Music Group / EMPIRE",1,3,11,"852067"
5,"spotify:track:62auSQwzIlyVuqUsxd4w63","DJ Maphorisa, Xduppy, Kabza De Small, Thatohatsi, Young Stunna, Nkosazana Daughter","Abantwana Bakho (feat. Thatohatsi, Young Stunna & Nkosazana Daughter)","New Money Gang Records",4,4,15,"800649"
6,"spotify:track:4nP3JxLWurlrvollaDlxsJ","Dlala Thukzin, Zee Nxumalo, Sykes","Mali","Dlala Records (PTY) Ltd",3,5,11,"709958"
7,"spotify:track:0DGP0pRR8yz4OW2xxjIskt","Issa sisdoh, Ancestral Rituals","Vuma Dlozi Lami (feat. Ancestral Rituals)","Issa Sisdoh",1,7,37,"548443"
8,"spotify:track:24fRfn3FOM4xk02aE4wief","Oscar Mbo, JAZZWRLD, Thukuthela","Vuka (feat. Thukuthela)","The Ashmed Hour Records",1,8,27,"523486"
9,"spotify:track:2Ufc72Ojfx9lR30r5srBPB","Shandesh, Mvzzle","Sdudla or Slender","Shandesh Music",1,9,17,"458822"
10,"spotify:track:1x4yHR7HJ0ZQCQVjXb2Vc8","NHLOSO KHWELA, Shenge wasehlalankosi","UNIKHODIMA","5466398 Records DK",8,10,9,"458250"
11,"spotify:track:5JjQdivvXPrnjeEoxE16WD","Shandesh, Shebeshxt, King Salah, Kaycherlow NLL","Warning","Shandesh Music",7,11,7,"381114"
12,"spotify:track:57GsLpRtEtrzcPGPop20rS","Drake","What Did I Miss?","OVO/Republic",12,-1,1,"379453"
13,"spotify:track:3CLA4E7HOX6MBSjZG7hyhm","Shandesh, Mvzzle, Abi wa Mampela, Naleboy Young King","Di Chopper","Shandesh Music",3,12,13,"361284"
14,"spotify:track:2tUXE87QNnoVQZApV3uyVZ","Zee Nxumalo, TBO, PYY Log Drum King, Dj Tearz, Dr Thulz","Ngisakuthanda","Platoon",2,13,40,"348967"
