rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1rDAxzBd3KhzIAZyTZylmX","Fido","Joy is Coming","Oosha Records Ltd / EMPIRE",1,1,4,"3206489"
2,"spotify:track:5gmG0qTseSvG2gdMfOId3L","Davido, ODUMODUBLVCK, Chike","Funds (feat. ODUMODUBLVCK & Chike)","Columbia",1,2,5,"1391451"
3,"spotify:track:1136eJrkWsDvReASbjLTaU","Fido","Awolowo","Heatwave Records",1,4,21,"1173585"
4,"spotify:track:6JvWMLscnWYkgX1zPufIGT","Wizkid","Kese (Dance)","Starboy/RCA Records",1,3,9,"1135969"
5,"spotify:track:3H2bLX6U4kNuv04iTkCrSp","Kvng Vinci, Zerrydl","HAUSAPIANO - Remix","Heatwave Records",5,6,10,"1099045"
6,"spotify:track:10y7iW3rc8bzGbhAC3mNPA","Ayo Maff","Are you there?","AYO MAFF",3,7,21,"953884"
7,"spotify:track:2gtg4jTNUqC4akFqWZZXcV","Burna Boy","Bundle By Bundle","Spaceship/ Bad Habit/Atlantic Records",4,5,4,"889790"
8,"spotify:track:5Wxkvvb6pLky16pwq4gBI3","Ayo Maff, Fireboy DML","Dealer","Tunesbid / Ocean street",1,8,39,"877214"
9,"spotify:track:6XBIOtdSL47qn201KKNCA0","Smur Lee, ODUMODUBLVCK, Shallipopi","JUJU (feat. Shallipopi)","NATIVE Records",1,9,20,"829464"
10,"spotify:track:2j8n2hpZlEMvtrjJ7n0ZIy","Wizkid, Asake","Bad Girl (feat. Asake)","Starboy/RCA Records",1,10,8,"825176"
11,"spotify:track:4KZMoDuxwSYP63bhbnMqe3","Young Jonn","Stronger","Chocolate City Music",3,13,32,"814818"
12,"spotify:track:6ovxhOjCU6SzPLtfNnzVQk","Shoday, Ayo Maff","Casablanca (feat. Ayo Maff)","5K Records Limited",10,18,11,"806013"
13,"spotify:track:3ZR7IlqBPK8TrJyZYfFX9L","FOLA, Bella Shmurda","who does that? (feat. Bella Shmurda)","Dangbana Republik Records / EMPIRE",11,15,5,"805422"
14,"spotify:track:771KDfpsOtJPQmocQpMdkR","BNXN, Rema","Fi Kan We Kan","T.Y.E. / EMPIRE",2,14,13,"762540"
15,"spotify:track:20l4NPs2c9OBKBKUKRjxIy","Monaky","Chandelier","TKM Entertainment",15,20,7,"760018"
16,"spotify:track:2pNjk1fIZTMtj8ry6SdEmB","Faceless, Serøtonin","Venus","2024 Faceless/LVRN Records (Love Renaissance)",16,17,6,"743391"
17,"spotify:track:2qdwZPTNCHb8DXfQin53WK","Zerrydl","Back to Back","Dvpper Digital",4,12,17,"720510"
18,"spotify:track:6e0YUaVAfDxUabmybOjguy","Davido, YG Marley","Awuke","Columbia",1,11,11,"688629"
19,"spotify:track:3MldGIMtPcupNBI4Dnxolr","Hyce, BoyPee, Brown Joel","Constantly","Azuri",7,16,19,"663359"
20,"spotify:track:0Q1bMs3xLQiDEeaneehdxv","Asake","Remember","YBNL Nation / EMPIRE",12,19,82,"606769"
21,"spotify:track:1edi2KPh2oghMy8ExJiFBN","Llona","Can't Breathe","Encore Recordings",21,22,24,"596705"
22,"spotify:track:6slrSrrOXJGgUcDFjmNP3T","Naira Marley","Pxy Drip","North West Sound Recordings",22,33,4,"576947"
23,"spotify:track:13VXuHw3O8Yt7VwRIDqSo4","Asake, Wizkid","MMS","YBNL Nation / EMPIRE",1,27,23,"576373"
24,"spotify:track:5hphSVebVxTpDfrk09W0hS","Seyi Vibez","Doha","Dvpper Digital",5,25,26,"553892"
25,"spotify:track:7Ijsqi4y74qZB04PaxnYBq","Wizkid, Brent Faiyaz","Piece of My Heart (feat. Brent Faiyaz)","Starboy/RCA Records",1,23,13,"549997"
26,"spotify:track:4i3wDQa5VBDPUiREGaS44Z","T.I BLAZE","Beamer","Dvpper Digital",21,28,7,"546155"
27,"spotify:track:40t1l3IPtEIjlhAUPxn7jd","Ruger, Tiwa Savage","Toma Toma","Promised Land Recordings",11,29,8,"514382"
28,"spotify:track:2hZttcpkiVBA6thTLFDaS9","Wizkid","A Million Blessings","Starboy/RCA Records",5,26,7,"512128"
29,"spotify:track:6yIEi8mvrYSi2IgPhQ5Ym9","Wizkid","Troubled Mind","Starboy/RCA Records",3,21,8,"504666"
30,"spotify:track:1uBZovogMw6DSL2DkNOwnX","Bayanni, Zerrydl","For Where?","Mavin Global Holdings Ltd",30,31,6,"504621"
31,"spotify:track:2GSK9VfsKWpVOV6ZzKiMA4","FOLA, BNXN","alone - Remix","Dangbana Republik Records",7,24,14,"492001"
32,"spotify:track:46oyXrPbCSbk0TLJ1f7w6K","Seyi Vibez","Different Pattern","Dvpper Digital",1,35,57,"470504"
33,"spotify:track:2irQkcW7o3v0tZoGZrtUsO","Darkoo, Rema","Favourite Girl (with Rema)","Darkoo LTD under exclusive licence to Black Pearl",3,37,22,"459500"
34,"spotify:track:7fA7mrYaXVDVVGCAV65NRN","Burna Boy","Higher","Spaceship/ Bad Habit/Atlantic Records",1,30,28,"458449"
35,"spotify:track:2LP8KwtvzUx1onvXKQCoKR","ODUMODUBLVCK, Black Sherif","WOTOWOTO SEASONING (feat. Black Sherif)","Native Sounds/Def Jam PS",2,45,58,"452010"
36,"spotify:track:2GZNKi3rgaT1ZKpkKDkA0Y","Wizkid","Bend","Starboy/RCA Records",5,32,7,"444390"
37,"spotify:track:7xUCIZhvKkH4aWrR5eUodN","Serøtonin","May 10th","Faceless Music / Chocolate City / EMPIRE",37,39,13,"437410"
38,"spotify:track:3fGdbjANHhuAhNo0f4POgw","Wizkid, Anaïs Cardot","Slow (feat. Anaïs Cardot)","Starboy/RCA Records",11,44,7,"430925"
39,"spotify:track:2825Zwd0EnzzDxFOhDsRQC","Nasboi, Chike","Could This Be Love","Eminent Transglobal Sounds Record Limited, Under Exclusive License to ONErpm",20,47,16,"430694"
40,"spotify:track:19FyHGQSvrg8H88eaKvUQI","Ayo Maff, Zerrydl","FIND MONEY (feat. Zerrydl)","OCEANSTREET CREATIVE LTD / EMPIRE",28,34,6,"430218"
41,"spotify:track:4H4l7wkB7UcEMFvfIbGsuq","Wizkid","Karamo","Starboy/RCA Records",4,38,7,"427785"
42,"spotify:track:1oFabnkoJ01ksmSmyjELDl","Tml Vibez, Seyi Vibez","Where I’m from","Dvpper Digital",14,43,28,"424901"
43,"spotify:track:6wN5G9LhuljafQRHzb4K6s","Lil Kesh, Fireboy DML, Ayo Maff","Vex For U (feat. Fireboy DML & Ayo Maff)","Ziiki Media",23,41,9,"421064"
44,"spotify:track:5HeW3DSp2lsfcXXRuJkZUy","Wizkid","Pray","Starboy/RCA Records",9,40,7,"419182"
45,"spotify:track:1HBWK4lSLU6b4MjeK5OA2B","T.I BLAZE, Tml Vibez","Hope","Dvpper Digital",45,52,7,"412213"
46,"spotify:track:1Ss5QjczHsdYkvNsiBmoqS","Muyeez, Seyi Vibez","Instagram","Dvpper Digital",1,48,37,"406636"
47,"spotify:track:0CbmiJiGy6sN4RJ75mJthR","Shallipopi","Free Service","Dvpper Digital",13,50,13,"401736"
48,"spotify:track:52Krs3LCqtcfeiWUvhxncK","Ruger, BNXN","POE","Blown Boy Ent. / T.Y.E / EMPIRE",2,46,40,"390767"
49,"spotify:track:12uJDbjH0gwh0fs4gFgDhQ","Llona","Comforter","Encore Recordings",47,56,23,"384210"
50,"spotify:track:4G5IYu1QYKo7DeSecKtNXA","Ayo Maff","7 Days","CiDAR Africa",21,51,40,"383364"
51,"spotify:track:5V24zNpUfkiMx5eWYXXCHN","Outsyd DJ, Famous Pluto, Outsyd Eddie, Tega Boi Dc","Feel D Mood","OUTSYD ENTERTAINMENT / PLUTOMANIA RECORDS.",11,42,11,"378743"
52,"spotify:track:7JKGyMt8qkTaUHXFpxgjY2","Wizkid, Tiakola","Après Minuit (feat. Tiakola)","Starboy/RCA Records",10,49,7,"377984"
53,"spotify:track:3PXSh7uhLgcvq4gM3C3Xw1","PaBrymo, Davido","Bum Bum","Dvpper Digital",17,-1,3,"333556"
54,"spotify:track:0VjzaXw81JQJM61pzWwP8b","Asake","Nzaza","YBNL Nation / EMPIRE",6,81,93,"332792"
55,"spotify:track:0UJMgRVNBrnMmAeZ8p1iMc","Young Jonn","Aquafina","Chocolate City Music",5,58,89,"331599"
56,"spotify:track:7ySC0IjVS1PMEdsZOvsUK2","Rema","OZEBA","Mavin Global Holdings Ltd",1,54,27,"326091"
57,"spotify:track:4UDGX1loNNJkNOpJoyKmgT","Berri-Tiga, Peruzzi","Relationship","Berri-Tiga, Under Exclusive License to ONErpm",48,59,6,"322541"
58,"spotify:track:0d1rbxaODhWDBLJ7ywooEj","Wizkid","Time","Starboy/RCA Records",7,55,7,"317194"
59,"spotify:track:2WHM3orrvvqziSkG0xp8sy","Asake","Fuji Vibe","YBNL Nation / EMPIRE",3,60,22,"314826"
60,"spotify:track:0K0Zf1bVzI0IEFz5pvbAC2","Llona","Another Day","Encore Recordings",57,57,38,"314390"
61,"spotify:track:5ZtK8XAVnoaGdBXZWCEVCY","Asake","Lonely At The Top","YBNL Nation / EMPIRE",1,72,82,"311467"
62,"spotify:track:4opORvHYNtCXxF6c5yOpMC","Shoday, Batife","Queen N More","CiDAR Africa",62,68,13,"310761"
63,"spotify:track:4jcrO2T6XJ1B7hXsAEJ3ve","BNXN","Pidgin & English","T.Y.E. / EMPIRE",6,75,67,"309221"
64,"spotify:track:6mV6zxfQetBvsAwz6AWxtH","Vicoka","Port-harcourt","House Music | Awal Distribution",27,36,13,"309004"
65,"spotify:track:0EI0H7VQ7SNk7cwpuxG1DC","Wizkid","Break Me Down","Starboy/RCA Records",12,62,7,"303204"
66,"spotify:track:5ycsqezujKrwviU3VFhci1","Asake","Terminator","YBNL Nation / EMPIRE",1,76,125,"300967"
67,"spotify:track:35MU2MEhQMw0NhXZztAP9m","ODUMODUBLVCK, Bloody Civilian, Wale","BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale)","Native Sounds/Def Jam PS",1,66,66,"299351"
68,"spotify:track:3Ae97zTfGTtJzDfmCweNn8","Wizkid, Jazmine Sullivan","Bad For You (feat. Jazmine Sullivan)","Starboy/RCA Records",16,64,7,"296890"
69,"spotify:track:6iHVLqSeDVj70pcVULZzGj","Seyi Vibez","Cana","Dvpper Digital",3,63,57,"294191"
70,"spotify:track:3r1xguZdjdgl8W0LO4ZtBF","Rybeena, Teee Dollar","World Best","Dvpper Digital",70,99,4,"293539"
71,"spotify:track:3NbhGCx2XzyxwzL8YT8rCU","Dj Yk Mule, Slimcase, Kashcoming, Qdot","Oblee (Remix)","Dvpper Digital",53,53,3,"292496"
72,"spotify:track:6VX4hVDmDMfClxp6EwDNQP","Ayra Starr, Seyi Vibez","Bad Vibes (feat. Seyi Vibez)","Mavin Global Holdings Ltd.",2,61,35,"291208"
73,"spotify:track:3tH6wzTJ1IdlBoMJh6oG8a","Tml Vibez, Dj 4kerty","Wavy","Dvpper Digital",30,87,8,"288796"
74,"spotify:track:6l7opVclJEHReImCPkMc5o","Victony, Asake","Stubborn","Encore Recordings",3,67,35,"283999"
75,"spotify:track:0YDM0oOxp3GLTqWQ6yrcfA","Zinoleesky, Naira Marley","Abanikanda","Marlian Music",6,65,19,"279885"
76,"spotify:track:75c5cm8y5Fzb6aTZM3MOpN","Young Jonn","Bahamas","Chocolate City Music",3,77,39,"278973"
