rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3JTphuwOWcI28J2vS4gMmI","Sefo, Demet Akalın","Yerinde Dur","3TR6AP2",1,1,2,"9477447"
2,"spotify:track:1YrEoI9Cn6pmCXuiUGQ0Kf","Era7capone, Poizi, SNOW","SONBAHAR","ZUNA",1,2,6,"4739658"
3,"spotify:track:4j2rg6pHWZJVpJy1AwRpdl","manifest","Yaşanacaksa","Hypers",2,4,4,"3655137"
4,"spotify:track:2ciOT2HoX5rjkARUQiO0P6","Semicenk","Kalpsiz","Eva Yapım & Eva Records",2,3,4,"3521798"
5,"spotify:track:5eGbBcz7DKfV0uIl7jX8Dr","Merve Özbey","Kendine Dünya","DOĞAN MÜZİK YAPIM",5,12,15,"3034902"
6,"spotify:track:5uh8vQEAZeIFEYhAg52BNS","Rıza Tamer","Benden Sonra","DMC",3,5,15,"2970339"
7,"spotify:track:00Yab3ZoSz1nfy6iyGPJOG","Afra, Sefo","Aşiyan","Mahzen Media",7,-1,1,"2724780"
8,"spotify:track:4UzAPluTbjdlyyhfE00REO","Lvbel C5, AKDO","MERMER","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",5,6,6,"2601465"
9,"spotify:track:3ff93VTp2DBbNnDEsAW8Cm","BLOK3","SEVMEYİ DENEMEDİN","Mundo Music",1,7,43,"2592077"
10,"spotify:track:0DDTcst1ymDkTla649Mu0H","Norm Ender, Ebru Gündeş","Bir Çift Göz","Norm Müzik Medya",10,15,2,"2501642"
11,"spotify:track:0VOnehekjQz9cvUwLzmYSQ","Semicenk","Sen Kaldın","Eva Yapım & Eva Records",1,8,48,"2320156"
12,"spotify:track:2mW1SMo4VbI2MFCTKOBZ6W","manifest","Snap","Hypers",4,9,6,"2316373"
13,"spotify:track:2RlpOjMTH17Gf0F0AM40Lw","Zeynep Bastık","Kör Sevdam","Hypers",6,14,7,"2204534"
14,"spotify:track:1horGWxHKfwctCKdHwrO0n","BLOK3, Ati242","Keşke","Lais Records",1,11,15,"2118285"
15,"spotify:track:6wW7ZgvYwgOKCRLeqYEM6y","Kenan Doğulu","Ara Beni Lütfen","Doğulu Music",15,17,12,"1972041"
16,"spotify:track:0F7e5Ot8PrsdHBW0SmeXi7","Yıldız Tilbe","Aşk Yok Olmaktır","TEMPA TÜM ELEKTRİKLİ",1,10,9,"1971213"
17,"spotify:track:0rFE7maWOD4JFeG1wukeiB","manifest","KTS","Hypers",6,19,8,"1948505"
18,"spotify:track:7BIWqwuOJMKQN2GCjXQ7Fh","Poizi","HAİNSİN","ZUNA",18,29,2,"1918542"
19,"spotify:track:1lNcnIU4jtqD69Qtfjh8EJ","Dedublüman, Aleyna Tilki","Sana Güvenmiyorum - Dedub Sessions","Hypers & DMC",1,18,36,"1906117"
20,"spotify:track:28Aau4tlztDlgKJQXrWhZR","Simge","Önümüz Yaz","Simge Sağın Production",2,27,55,"1812218"
21,"spotify:track:1QTxQQfJjNYzMcOpilX3Bf","Sezen Aksu","Sen Ağla","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",16,16,2,"1792087"
22,"spotify:track:2lh2tbZpcMs7scV62GcJaI","SNOW, Murat Boz, Era7capone","ÜZÜLECEKSİN 2.0","ZUNA",2,20,11,"1750262"
23,"spotify:track:1iOjOuccQP5gL52dQW8EqW","Poizi, Era7capone, SNOW","ÇIKAR BİRİ KARŞIMA","ZUNA",2,21,20,"1728462"
24,"spotify:track:0E1hVdXGZu0MoE77bYyjie","Simge, Era7capone, Ozan Bayraşa, SNOW","YANKI X İNTİHAR","DİPH RECORDS & DMC",4,23,34,"1674401"
25,"spotify:track:6FGbxOWr2PhOHd6N06nafP","manifest, Arem Ozguc, Arman Aydin","Manifest","Hypers",22,25,4,"1673203"
26,"spotify:track:2tn5ROyAtMeBg4NCQMTTnD","manifest","Arıyo","Hypers",12,28,13,"1607200"
