rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7eBnyfgpicRCTgGvlwJoMS","Ekipa, MODELKI, Qry, WERSOW, Mortal, Vłodarski, Świeży","Santa Cruz","Ekipa",1,1,5,"1584563"
2,"spotify:track:6dpH1qquecoX7w9gTRkdzz","Bungee, Tuszol","TAK TO LATA (feat. Tuszol)","Bungee Records Sp. z o.o.",2,-1,1,"1500458"
3,"spotify:track:6X2DWPDZ2GumLmw8bGIr1W","Quebonafide, Sobel, Duit","NORADRENALINA","Magnetowid",3,-1,1,"1420385"
4,"spotify:track:1U7ZU4sJsMDzHSA7n333BJ","Sentino, BNP","CASABLANCA","BNP.LABEL",1,2,11,"1377087"
5,"spotify:track:1KbyOU3mlUN9UiXU2kPso9","francis, bambi, Oki","1DAY IN LA","Universal Music Polska Sp. z o.o.",3,3,4,"1174115"
6,"spotify:track:08gvD5pFucRIkh16bN5qRA","MODELKI, Vłodarski","Miss Dior","Universal Music Polska Sp. z o.o.",4,4,14,"964985"
7,"spotify:track:3fqqs2JzeQWfLiOpvD2oEt","Quebonafide, Michał Żagan, Duit","CHEMICZNY BALANS","Magnetowid",7,-1,1,"914660"
8,"spotify:track:51cTY5CXYRwZdAyWFzWsxt","Sobel, francis","CAŁE LATO","Universal Music Polska Sp. z o.o.",2,5,11,"896741"
9,"spotify:track:7Lz3Eidz8YjBbK7GHNIn3o","Sobel, SHDØW, francis","CHA CHA","Universal Music Polska Sp. z o.o.",1,6,12,"854234"
10,"spotify:track:3fsukGRaCYqfoQ010VQGcC","Pezet, Auer","Dom Nad Wodą","2022 Pezet",1,7,49,"847936"
11,"spotify:track:5uRcV3nL9rfyr4o3zgo3Yo","Quebonafide, Oki, Tropical Soldiers in Paradise","WKRÓTCE","Magnetowid",11,-1,1,"798529"
12,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",7,8,19,"798240"
13,"spotify:track:42NBUFSvhKyvcR4Ae0Csav","Quebonafide, Chloe Martini, francis, Michał Żagan","MELISA","Magnetowid",13,-1,1,"780471"
14,"spotify:track:7ztpISTetVPoca640QDqZn","Bajorson, Dawid Obserwator, Dj Killer, David Tango","Bailando","Siemano Soprano / LUMO Music. Distributed by MUGO",10,10,12,"753286"
15,"spotify:track:6L7ylNa39Wh4BktveY7vsF","Quebonafide, @atutowy","NIE ŻYCZĘ CI ŹLE","Magnetowid",15,-1,1,"739438"
16,"spotify:track:6ntMlo1XQ9gjiZwd2kGE5U","Sentino, BNP, Amadeusz Ferrari","MARBELLA","BNP.LABEL",9,9,10,"736267"
17,"spotify:track:2yWlGEgEfPot0lv3OAjuG3","Tate McRae, F1 The Album","Just Keep Watching (From F1® The Movie)","Atlantic Records",17,27,6,"710749"
18,"spotify:track:6G6GgEPWHJDvr1szJzmbVh","Quebonafide, Chivas, Kuba Galiński","KC, LECZ... BEZ PRZESADY","Magnetowid",18,-1,1,"708365"
19,"spotify:track:0FTmksd2dxiE5e3rWyJXs6","sombr","back to friends","Warner Records",15,15,17,"704017"
20,"spotify:track:5ITV0zqzjOYfFWpW0xBmRa","WizTheMc, bees & honey","Show Me Love","Bamboo Artists",7,11,21,"694827"
21,"spotify:track:2XjSsK9NKNcojJwzmLdIWG","Sobel, francis, Deemz","KOCHASZ?","Universal Music Polska Sp. z o.o.",1,14,28,"678455"
22,"spotify:track:0bJPQcJGw4G8ffS3VIjHWI","Quebonafide, Ka-Meal, maszaitsme, SecretiveSuicide","Refren trochę jak Lana Del Rey","QueQuality",9,33,18,"672719"
23,"spotify:track:3HLKkPuir0AmNidt8Il0fi","budzik, ADI, BNP","NIE WIEM","Funfair Records",9,12,4,"660998"
24,"spotify:track:4WFgvKVfEhb3IUAFGrutTR","Ravyn Lenae","Love Me Not","Atlantic Records",18,18,18,"648916"
25,"spotify:track:0bXqs8Eqhjghl0O3TfiNfd","Quebonafide, Michał Żagan","TRAWA","Magnetowid",25,-1,1,"643946"
26,"spotify:track:1CPZ5BxNNd0n0nF4Orb9JS","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast","Golden","K-Pop Demon Hunters",26,42,2,"633428"
27,"spotify:track:107Zf6E46a1ipHa3x5Nqlr","Dawid Podsiadło, Kaśka Sochacka, ZORZA","samoloty","Pur Pur",5,17,7,"622118"
28,"spotify:track:5AhdjJudenQlp1IrNthII9","Żabson","LOLA","INTERNAZIOMALE",4,13,11,"618496"
29,"spotify:track:4QTSoHVlCjAp0DWUYUZ3Ok","Quebonafide, JIMEK","PÓŁNOC / POŁUDNIE","Magnetowid",29,-1,1,"617941"
30,"spotify:track:4AajxCEwGEsmHmT4H1TwjY","sombr","undressed","Warner Records",13,20,14,"613148"
31,"spotify:track:0GRc3eGTg8HBdWLRGYgqIc","Ed Sheeran","Azizam","Gingerbread Man Records / Atlantic Records UK",16,22,14,"609389"
32,"spotify:track:1ZIscVoYHftgA5STle5cPo","Kaz Bałagane, Oskar83","Multisport","NARKOPOP LABEL",1,21,51,"609104"
33,"spotify:track:7ixh1sbpd1l5ujlRuhn4Ev","Quebonafide, francis, Michał Żagan","CZARNE PLAŻE, BIAŁE LWY","Magnetowid",33,-1,1,"597168"
34,"spotify:track:1qHlk89LrMfYosAL2h64DE","Quebonafide, francis, Favst, Michał Żagan","WIELKA PRZYJEMNOŚĆ","Magnetowid",34,-1,1,"595367"
35,"spotify:track:1I37Zz2g3hk9eWxaNkj031","Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast","Your Idol","K-Pop Demon Hunters",35,35,3,"595164"
36,"spotify:track:6esBajH4pfY0i61Vr53QWR","MODELKI, Vłodarski","On Me","Universal Music Polska Sp. z o.o.",26,26,60,"580778"
37,"spotify:track:4eCh76j61UPiiQXNRaqn5K","White 2115","Lovestory","White 2115",11,24,6,"569879"
38,"spotify:track:2Nxt4MJAc78gu9fN8vm253","Blacha 2115, Venom Valentino, DeeVoe","ADRENALINA","2115",37,37,2,"566996"
39,"spotify:track:4BY3ThfL9Mo43cz6GkrIO3","Ekipa, FRIZ, Kacper Blonsky, Postirol, Kartonii","LABUBU","Ekipa",10,19,5,"557292"
40,"spotify:track:0o17nXZjdgtCsR4H415W5s","Quebonafide, Kuba Więcek","IGŁY, SOCZEWKI, SAMOLOTY","Magnetowid",40,-1,1,"554123"
41,"spotify:track:0peRfvtx1Je91FxQtii5DJ","MODELKI, Vłodarski","Chyba że z Tobą","Universal Music Polska Sp. z o.o.",1,31,66,"550543"
42,"spotify:track:1koe87P9GUj9jzitVVvi0Q","Quebonafide","Bogini","QueQuality",16,16,111,"545545"
43,"spotify:track:6zpsWkV2EMMjIJhGE6b62d","Sobel, francis","Z TYŁU GŁOWY","Universal Music Polska Sp. z o.o.",2,30,17,"541959"
44,"spotify:track:3gvJeMSwp2UUnibGpmdIhh","MODELKI, Vłodarski","Ile Dać Mam","Universal Music Polska Sp. z o.o.",30,32,22,"535292"
45,"spotify:track:3VZVYIM6cUVnMJaSPuXDb4","Quebonafide, Noam Zylberberg","DIAGNOZA","Magnetowid",45,-1,1,"529158"
46,"spotify:track:0opYvODIONdV6edM316xO8","Kuban, Favst, Zalia","kyoto","dobzi ludzie.",40,40,7,"525812"
47,"spotify:track:773ryYtshMNAyz6iDtZgLI","Mata","Schodki","SBM Label",4,44,225,"511432"
48,"spotify:track:4KW66ZVoSyUN0TJXdL9mLc","White 2115","California","SBM Label",6,29,356,"507315"
