rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2bT6QX29M7GLSuTDSirwaS","ANNA","DÉSOLÉE","Universal Music Italia srL.",1,1,4,"2789290"
2,"spotify:track:6iOndD4OFo7GkaDypWQIou","W Sound, Beéle, Ovy On The Drums","La Plena - W Sound 05","WEA Latina",1,2,14,"2320372"
3,"spotify:track:7oJtUqvumujVKarcXa1SPj","Alfa, Manu Chao","A me mi piace","Radio Bemba",2,3,9,"2135748"
4,"spotify:track:0jkAr7eZsvWDLYiQCfaxak","Sfera Ebbasta, Shiva","NEON","Universal Music Italia srL.",1,4,13,"1865617"
5,"spotify:track:18phYWPlfxvF9jmUVwkb4c","Serena Brancale, Alessandra Amoroso","SERENATA","Warner Music",5,9,6,"1745624"
6,"spotify:track:4Cd1cCCqG3nlf07i5A0IPH","Elodie, Sfera Ebbasta, Rvssian","Yakuza","Universal Music Italia srL.",6,7,2,"1662218"
7,"spotify:track:5wpNF7XLTW4gLyU0NjVOL8","Pinguini Tattici Nucleari, Max Pezzali","Bottiglie Vuote (feat. Max Pezzali)","Epic",6,6,13,"1603225"
8,"spotify:track:5bhYjElbPmm2FyB0PxP8Wd","Luchè","Nessuna","Warner Music",2,5,8,"1596075"
9,"spotify:track:23iWOv9jw8F5zEe550CZa0","Fabri Fibra, Tredici Pietro","Che Gusto C'è (feat. Tredici Pietro)","Epic",6,8,7,"1512692"
10,"spotify:track:2SvLptBWezeSPSpfhL4XC7","Fedez, CLARA","SCELTE STUPIDE","Warner Music",10,10,10,"1422387"
11,"spotify:track:4DnrAI8WyUY6gkOwl8GlPN","Alleh, Yorghaki","capaz (merengueton)","CONMUER LLC",11,12,26,"1287311"
12,"spotify:track:1gIahX2xZu1ir2qLmALtUc","Annalisa","Maschio","Warner Music",12,14,9,"1237097"
13,"spotify:track:7vc09IDmFH0MfyPYHPEWRM","Achille Lauro","AMOR","Warner Music",6,11,12,"1227053"
14,"spotify:track:0xju4u3DFjOy1fhITDPZ6B","Olly, Juli","Depresso fortunato","Epic",11,18,7,"1211997"
15,"spotify:track:311m4sWQq8MZZROimkSGF7","Luchè, Geolier","Ginevra (feat. Geolier)","Warner Music",1,19,8,"1207108"
16,"spotify:track:0adrbI6meVUfb7BLAYuIg0","333 Mob, Lazza, Low Kidd","AMICI COME PRIMA","Warner Music",16,-1,1,"1202269"
17,"spotify:track:25idOmfSOCGGdgPhw9iCRm","Cesare Cremonini","Ora che non ho più te","Universal Music Italia srL.",1,17,42,"1185891"
18,"spotify:track:5pNm9cYzWaAtoihxILG3cw","Olly, Juli","Balorda nostalgia","Epic",1,21,22,"1171835"
19,"spotify:track:7ue5uvozLbamg0rjS65FeT","Fred De Palma, Baby Gang","SEXY RAVE (feat. Baby Gang)","Warner Music",18,20,11,"1136414"
20,"spotify:track:6egoHbUsVKNxMUmsdOsstx","Cesare Cremonini, Elisa","Nonostante Tutto (feat. Elisa)","Universal Music Italia srL.",20,24,13,"1129529"
21,"spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ","Alex Warren","Ordinary","Atlantic Records",12,26,16,"1032920"
22,"spotify:track:6LImxPnj3U9EncraLOZ7j1","Capo Plaza, Bresh, Tony Effe","Non Basta Mai (feat. Bresh & Tony Effe)","Warner Music",8,13,4,"1028513"
23,"spotify:track:3sK8wGT43QFpWrvNQsrQya","Bad Bunny","DtMF","Rimas Entertainment LLC.",1,29,26,"1023718"
24,"spotify:track:3l4KzIHsh002W3evllH3EF","Achille Lauro","Incoscienti Giovani","Warner Music",2,27,22,"1022337"
25,"spotify:track:7nl18LJP7p5c6NTQtcdusF","Bresh, Tedua","Capo Horn (feat. Tedua)","Epic",8,15,5,"1019743"
26,"spotify:track:4HDX2Orm48gaWCyg9F5ZAs","Ultimo","BELLA DAVVERO","Ultimo Records",13,44,12,"981735"
27,"spotify:track:2DkiFEQ1ihXcYKaIRsfGFp","Marracash","LEI","Universal Music Italia srL.",1,28,30,"971533"
28,"spotify:track:2aJW4z2EoahGBpU3asFclE","Luchè, Sfera Ebbasta, Simba La Rue","Miami Vice (feat. Sfera Ebbasta, Simba La Rue)","Warner Music",8,32,8,"957189"
29,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",3,33,27,"930253"
30,"spotify:track:7i0zYckMTyvLyKAFxfOKIS","Artie 5ive","SOGNO AMERICANO","Warner Music",1,30,15,"903046"
