rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1d718gwJbujwNO9x9BzNfc","Sobel, francis, Deemz","KOCHASZ?","Universal Music Polska Sp. z o.o.",1,1,2,"2853964"
2,"spotify:track:3fsukGRaCYqfoQ010VQGcC","Pezet, Auer","Dom Nad Wodą","2022 Pezet",2,3,23,"2804559"
3,"spotify:track:4wJ5Qq0jBN4ajy7ouZIV1c","ROSÉ, Bruno Mars","APT.","Atlantic Records",3,4,12,"1162845"
4,"spotify:track:4lJ88RKrUiW4UP1IAu3Dhj","bambi, FUJU, francis, Def Jam World Tour","CZEMU NIE ŚPISZ?","Universal Music Polska Sp. z o.o.",2,2,13,"1144270"
5,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",4,7,21,"1023426"
6,"spotify:track:493ORSeExHylEYu7tolox9","Tymek, Urbanski, Tymoteusz","Sophia Loren","Tymek",2,5,10,"932412"
7,"spotify:track:4S78rQHd6cSC8g2TfdNJTf","Mata","Lloret de Mar","¸¸♬·¯·♩¸¸♪·¯·♫¸¸♫·¯·♪",1,6,17,"904647"
8,"spotify:track:3IQN4rjqZlmJgO4exMkaNT","sanah","Miłość jest ślepa","Magic Records",8,9,30,"833790"
9,"spotify:track:4anCiD3HMc1ZeD09IsnzlF","PRO8L3M, Daria Zawiałow","Na ostatnią chwilę","2020",4,11,5,"812958"
10,"spotify:track:2PrnvpGByWnjgt5jEk7XqG","Kleks, Sobel, sanah","Wynalazek Filipa Golarza","Universal Music Polska Sp. z o.o.",7,15,9,"811265"
11,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",11,12,34,"810813"
12,"spotify:track:2cm6RJemeOITG5MualyhAU","Żabson, Sir Mich","PRZEKAZ MYŚLI","INTERNAZIOMALE",8,8,5,"808516"
13,"spotify:track:6rCz0E0G6El6irdft7Zjgp","Roxie, Mata","Falochrony","¸¸♬·¯·♩¸¸♪·¯·♫¸¸♫·¯·♪ / Roxie Węgiel",2,13,20,"730400"
14,"spotify:track:7ne4VBA60CxGM75vw0EYad","Gracie Abrams","That’s So True","Gracie Abrams, under exclusive license to Interscope Records",14,23,11,"677924"
15,"spotify:track:1ZIscVoYHftgA5STle5cPo","Kaz Bałagane, Oskar83","Multisport","NARKOPOP LABEL",1,16,25,"659142"
16,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",8,21,20,"657027"
17,"spotify:track:3XhllIfCF2T1RaJwbBWSdi","Jonatan, Bletka, Gibbs","Róż","Jonatan",2,14,26,"651733"
18,"spotify:track:35ISBknsCeZQtq66xABI9g","Lola Young","Messy","Universal-Island Records Ltd.",18,49,4,"648257"
