rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
40,spotify:track:2bbwjxA68m9PHZFWgF1fze,Duki,GIVENCHY,DALE PLAY Records / SSJ Records,2,37,26,950452,AR,Argentina,Q1,2023
41,spotify:track:7onMf0QvWgRba2MRxG27yj,La K'onga,El Mismo Aire,Leader Music,16,36,109,944059,AR,Argentina,Q1,2023
42,spotify:track:6YUYwOLhR01HusDZkttH7k,"Los Ángeles Azules, Nicki Nicole",Otra Noche,Seitrack,10,42,61,933999,AR,Argentina,Q1,2023
43,spotify:track:0cOa970mzTWAxKtltpkpLc,"TINI, Maria Becerra",Miénteme,Sony Music Latin,1,40,89,910176,AR,Argentina,Q1,2023
44,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,Tití Me Preguntó,Rimas Entertainment LLC,3,38,36,896691,AR,Argentina,Q1,2023
45,spotify:track:0aOt8nmb5ddTNGE0t7XfvE,"Bizarrap, Duki, La T y La M",3 Estrellas en el Conjunto,DALE PLAY Records,45,165,2,896623,AR,Argentina,Q1,2023
46,spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,Luar La L,Caile,Rimas Entertainment LLC.,7,44,23,889736,AR,Argentina,Q1,2023
47,spotify:track:7MkylDYvKTSuWgrsBhHlsG,"Bizarrap, Duki","Duki: Bzrp Music Sessions, Vol. 50/66",DALE PLAY Records,1,35,9,887632,AR,Argentina,Q1,2023
48,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,Efecto,Rimas Entertainment LLC,8,43,36,881098,AR,Argentina,Q1,2023
49,spotify:track:1DFDbSWdESvzWHHAe6BCQ3,La Delio Valdez,Inocente,Delirio Valdez Records,41,41,104,819002,AR,Argentina,Q1,2023
50,spotify:track:2AAiUwUnxOY0sZYRLGkW9H,"YSY A, SPONSOR DIOS, ONIRIA, Lisan Beat",CUÁNTO VALE HACER EL AMOR?,SPONSOR DIOS,7,51,9,804816,AR,Argentina,Q1,2023
1,spotify:track:3tiJUOfAEqIrLFRQgGgdoY,"Big One, FMK, Ke Personajes",Un Finde | CROSSOVER #2,Fifty One,1,80,2,5065421,AR,Argentina,Q2,2023
2,spotify:track:1gpayq8BQ8Z1AZSCHUeZOC,"Ke Personajes, Onda Sabanera",Pobre Corazón - En Vivo,Ke Personajes,2,4,6,4064215,AR,Argentina,Q2,2023
3,spotify:track:7w7BrPbOjF5OxChs2dxFve,"Big One, Emilia, Callejero Fino",En La Intimidad | CROSSOVER #1,Fifty One,1,1,10,3945275,AR,Argentina,Q2,2023
4,spotify:track:1eIDsKCLwZF6CJK8pOgHX5,"BM, Phontana",M.A (Mejores Amigos),Wesaisons Records,2,2,23,3541786,AR,Argentina,Q2,2023
5,spotify:track:7JB29gnUowzSGRdIpeVqRQ,"BM, Callejero Fino, La Joaqui, Lola Indigo",M.A - Remix,DALE PLAY Records / Wesaisons Records,5,-1,1,3440325,AR,Argentina,Q2,2023
6,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,3,3,9,3337099,AR,Argentina,Q2,2023
7,spotify:track:6jRZ33ifS5VOTMwmPxhPhN,"Luck Ra, La K'onga, Ke Personajes",Ya No Vuelvas (Versión Cuarteto),Sony Music Entertainment Chile S.A,1,6,19,3150888,AR,Argentina,Q2,2023
8,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",TQG,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,2,5,7,2906877,AR,Argentina,Q2,2023
9,spotify:track:04ndZkbKGthTgYSv3xS7en,TINI,Cupido,5020 Records,4,7,9,2819002,AR,Argentina,Q2,2023
10,spotify:track:1DxEbt6OSbrkRthk6pjZue,"LiL CaKe, Migrantes, Nico Valdi",MERCHO,Sony Music Argentina,4,9,13,2696583,AR,Argentina,Q2,2023
11,spotify:track:4FAKtPVycI4DxoOHC01YqD,"Yandel, Feid",Yandel 150,La Leyenda LLC,7,8,14,2667889,AR,Argentina,Q2,2023
12,spotify:track:2iNmegOcdmt4peYrh9S8qI,Emilia,Jagger.mp3,Sony Music Latin,12,35,2,2370067,AR,Argentina,Q2,2023
13,spotify:track:609E1JCInJncactoMmkDon,"ROSALÍA, Rauw Alejandro",BESO,Columbia Records/Duars Entertainment/Sony Music Latin,10,10,3,2116623,AR,Argentina,Q2,2023
14,spotify:track:4yPmTUkWmUfLPQLCccp0DR,"TINI, La Joaqui, Steve Aoki",Muñecas,5020 Records,2,12,13,2070388,AR,Argentina,Q2,2023
15,spotify:track:6Vp8EcHAHjC9u7Qnsn2kob,"ECKO, Callejero Fino, El Perro",Te Escapas De Mis Brazos (Remix),WM Chile,11,13,6,1866529,AR,Argentina,Q2,2023
16,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",CLASSY 101,UMLE - Latino,16,48,2,1798478,AR,Argentina,Q2,2023
17,spotify:track:7cQ0LAxT5HHCLGbxcjaxac,"Bizarrap, Arcángel","Arcángel: Bzrp Music Sessions, Vol. 54/66",DALE PLAY Records,10,11,4,1703735,AR,Argentina,Q2,2023
18,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,"Bizarrap, Shakira","Shakira: Bzrp Music Sessions, Vol. 53/66",DALE PLAY Records,1,14,14,1692357,AR,Argentina,Q2,2023
19,spotify:track:7HdEUquZzUzPjgSllvlJGl,"Luck Ra, La T y La M, Rusherking",Quiero Creer,Sony Music Entertainment Chile S.A,11,18,10,1661162,AR,Argentina,Q2,2023
20,spotify:track:2bNCiY24Eh4saMcc23bvUN,Maria Becerra,ADIÓS,300 Entertainment,19,19,18,1648067,AR,Argentina,Q2,2023
21,spotify:track:6HT88WDVwEJiHEbPuQ5XcB,"Damas Gratis, Ke Personajes",Costumbres - Vivo,Pelo Music S.A.,21,29,21,1596150,AR,Argentina,Q2,2023
22,spotify:track:1fKFxmSByZfjwVSbq0PHye,Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,22,25,83,1589872,AR,Argentina,Q2,2023
23,spotify:track:4CVhywni3QwalKLZgwFi58,Milo j,Milagrosa,DALE PLAY Records,21,22,18,1568729,AR,Argentina,Q2,2023
24,spotify:track:0NO2zL0kw8sGGnaMvHKAZF,"Cris MJ, Duki, Nicki Nicole, Standly, Stars Music Chile",Marisola (Remix),Stars Music Chile 2024,2,16,17,1555825,AR,Argentina,Q2,2023
25,spotify:track:4WiQA1AGWHFvaxBU6bHghs,Quevedo,PUNTO G,Rimas Entertainment LLC.,5,15,23,1532437,AR,Argentina,Q2,2023
26,spotify:track:4J1vAbtAhMdsdpO1sKU3EO,La T y La M,Pa' la Selección,GraceMusic,3,20,17,1499765,AR,Argentina,Q2,2023
27,spotify:track:1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,8,17,26,1472536,AR,Argentina,Q2,2023
28,spotify:track:4m0ypZ1c1l0WulMk3fkVA0,"Duki, C.R.O",hARAkiRi,DALE PLAY Records / SSJ Records,24,24,2,1456170,AR,Argentina,Q2,2023
29,spotify:track:4L6PEEISI0EWoKh8Wwtvuh,"La Joaqui, Alan Gomez",Amanecemos,DALE PLAY Records / GOAT Records,28,28,4,1440797,AR,Argentina,Q2,2023
30,spotify:track:5w7RsSgxxBwdVTSyQDj8Bi,"The La Planta, BM, Alejo Isakk, Locura Mix",DISCOTEKA (feat. Locura Mix),NES Play,30,37,6,1440652,AR,Argentina,Q2,2023
31,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,20,23,32,1413128,AR,Argentina,Q2,2023
32,spotify:track:4I4FFtKZLtyqw4he9pPtL7,Lauty Gram,Vida Gangster,Lautygram,16,26,15,1408110,AR,Argentina,Q2,2023
33,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,21,44,1384371,AR,Argentina,Q2,2023
34,spotify:track:0PB0O24JqAuNdOAFVJljMS,"Eladio Carrion, Bad Bunny",Coco Chanel,Rimas Entertainment LLC,15,31,4,1315331,AR,Argentina,Q2,2023
35,spotify:track:2x8oBuYaObjqHqgGuIUZ0b,WOS,ARRANCÁRMELO,DOGUITO Records / DALE PLAY Records,2,27,54,1286941,AR,Argentina,Q2,2023
36,spotify:track:0Sfn2TYbpQtCGMBf6C0Y6T,"Quevedo, Myke Towers",PLAYA DEL INGLÉS,Rimas Entertainment LLC.,19,30,17,1263109,AR,Argentina,Q2,2023
37,spotify:track:3fUZbg31mIJKIxuv8nUcGg,"DJ Tao, Callejero Fino",CALLEJERO FINO | DJ TAO Turreo Sessions #723,WM Chile,10,33,25,1243117,AR,Argentina,Q2,2023
38,spotify:track:0T2pB7P1VdXPhLdQZ488uH,Feid,Normal,UMLE - Latino,31,34,40,1229512,AR,Argentina,Q2,2023
39,spotify:track:4qXWX3OmEKp0YCnnxJqTMO,"La Joaqui, Salastkbron, Gusty dj",Dos Besitos,DALE PLAY Records / GOAT Records,2,38,24,1227337,AR,Argentina,Q2,2023
40,spotify:track:45dlaEXrXW47TVbrQ4gK7E,"Rei, Callejero Fino",Tu Turrito,DALE PLAY Records,2,36,49,1204510,AR,Argentina,Q2,2023
41,spotify:track:0CYTGMBYkwUxrj1MWDLrC5,Feid,CHORRITO PA LAS ANIMAS,UMLE - Latino,28,32,17,1179164,AR,Argentina,Q2,2023
42,spotify:track:2UW7JaomAMuX9pZrjVpHAU,"Yng Lvcas, Peso Pluma",La Bebe - Remix,WM Mexico,42,56,3,1138261,AR,Argentina,Q2,2023
43,spotify:track:6862W0OJNwhytsXSpCQZ5k,"Lolo OG, Callejero Fino, Alejo Isakk, Salastkbron",Azote - Remix,SYM Producciones,43,50,5,1129600,AR,Argentina,Q2,2023
44,spotify:track:1dJhW3HRdLnySFEUhf6VRh,Milo j,MORNING,DALE PLAY Records,41,41,7,1075234,AR,Argentina,Q2,2023
45,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52/66",DALE PLAY Records,1,39,41,1065726,AR,Argentina,Q2,2023
46,spotify:track:44FzVABpR2cciquTqADA0D,Young Miko,Lisa,The Wave Music Group,44,44,5,1062498,AR,Argentina,Q2,2023
47,spotify:track:0Iozrbed8spxoBnmtBMshO,Quevedo,WANDA,Rimas Entertainment LLC.,38,42,12,1056433,AR,Argentina,Q2,2023
48,spotify:track:1DTmxMoV47mkuTrSY2xkyl,Callejero Fino,Le doy perreo,Callejero Fino,34,45,15,1055249,AR,Argentina,Q2,2023
49,spotify:track:5q86iSKkBtOoNkdgEDY5WV,Quevedo,VISTA AL MAR,Rimas Entertainment LLC.,10,43,31,1054098,AR,Argentina,Q2,2023
50,spotify:track:0Dl34Kegtc0y0m0oPhQfiI,Maria Becerra,LA NENA DE ARGENTINA,300 Entertainment,22,46,18,1039247,AR,Argentina,Q2,2023
1,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,1,5,3,4717552,AR,Argentina,Q3,2023
2,spotify:track:1Hs1uUl8o2VtDp1DABFq0O,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",Los del Espacio,WEA Latina,1,2,6,4613311,AR,Argentina,Q3,2023
3,spotify:track:3oNnzH6hmqIGIhJ1NcHlrh,Maria Becerra,CORAZÓN VACÍO,WEA Latina,1,1,3,4551884,AR,Argentina,Q3,2023
4,spotify:track:3tiJUOfAEqIrLFRQgGgdoY,"Big One, FMK, Ke Personajes",Un Finde | CROSSOVER #2,Fifty One,1,3,15,3679362,AR,Argentina,Q3,2023
5,spotify:track:5FWQLEX0lavdxiWGBNkBQ4,"Tiago PZK, TINI",Me Enteré,WEA Latina,4,4,8,2944333,AR,Argentina,Q3,2023
6,spotify:track:2iIBpwP4FyQ95xgVail3yr,"Emilia, LUDMILLA, ZECCA",No_se_ve.mp3,2023 WK Records,5,7,10,2710456,AR,Argentina,Q3,2023
7,spotify:track:2bNCiY24Eh4saMcc23bvUN,Maria Becerra,ADIÓS,300 Entertainment,4,6,31,2672768,AR,Argentina,Q3,2023
8,spotify:track:2UW7JaomAMuX9pZrjVpHAU,"Yng Lvcas, Peso Pluma",La Bebe - Remix,WM Mexico,2,8,16,2499430,AR,Argentina,Q3,2023
9,spotify:track:6r0TaoZh1Oc1KkuL4rC1kB,"Nicki Nicole, Milo j",DISPARA ***,Sony Music Latin/DALE PLAY Records,9,17,8,2325710,AR,Argentina,Q3,2023
10,spotify:track:7w7BrPbOjF5OxChs2dxFve,"Big One, Emilia, Callejero Fino",En La Intimidad | CROSSOVER #1,Fifty One,1,10,23,2295512,AR,Argentina,Q3,2023
11,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",CLASSY 101,UMLE - Latino,5,11,15,2204783,AR,Argentina,Q3,2023
12,spotify:track:1AX4aybSRyXHWrjg27wTFE,"Ke Personajes, Onda Sabanera",Pobre Corazón - En Vivo,Ke Personajes,2,12,19,2179103,AR,Argentina,Q3,2023
13,spotify:track:6jRZ33ifS5VOTMwmPxhPhN,"Luck Ra, La K'onga, Ke Personajes",Ya No Vuelvas (Versión Cuarteto),Sony Music Entertainment Chile S.A,1,14,32,2143013,AR,Argentina,Q3,2023
14,spotify:track:3WndNMJo029mMO64l9hGFm,Mesita,Dale Mecha,Turbo Diesel Records,14,18,10,2101485,AR,Argentina,Q3,2023
15,spotify:track:7JB29gnUowzSGRdIpeVqRQ,"BM, Callejero Fino, La Joaqui, Lola Indigo",M.A - Remix,DALE PLAY Records / Wesaisons Records,2,19,14,1925733,AR,Argentina,Q3,2023
16,spotify:track:6pD0ufEQq0xdHSsRbg9LBK,"Grupo Frontera, Bad Bunny",un x100to,Rimas Entertainment LLC.,3,15,13,1915504,AR,Argentina,Q3,2023
17,spotify:track:7ro0hRteUMfnOioTFI5TG1,Bad Bunny,WHERE SHE GOES,Rimas Entertainment LLC,14,20,8,1907612,AR,Argentina,Q3,2023
18,spotify:track:5w7RsSgxxBwdVTSyQDj8Bi,"The La Planta, BM, Alejo Isakk, Locura Mix",DISCOTEKA (feat. Locura Mix),NES Play,18,24,19,1868660,AR,Argentina,Q3,2023
19,spotify:track:5AqiaZwhmC6dIbgWrD5SzV,"Bizarrap, Peso Pluma","Peso Pluma: Bzrp Music Sessions, Vol. 55/66",DALE PLAY Records,2,13,7,1865143,AR,Argentina,Q3,2023
20,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,3,23,22,1784548,AR,Argentina,Q3,2023
21,spotify:track:0RpL1pOALdN5E4Ci1tYG1y,"Maria Becerra, Fast & Furious: The Fast Saga",Te Cura,APG Inc – FF10,16,22,8,1777638,AR,Argentina,Q3,2023
22,spotify:track:3qQbCzHBycnDpGskqOWY0E,"Eslabon Armado, Peso Pluma",Ella Baila Sola,DEL Records,6,21,14,1729356,AR,Argentina,Q3,2023
23,spotify:track:3XsYMEJutxpTiNXXRvodQH,"Duki, JHAYCO",RoCKSTAR 2.0,DALE PLAY Records / SSJ Records,10,16,4,1700757,AR,Argentina,Q3,2023
24,spotify:track:2NFadq6pUeiVEihLvUlOSr,"Bizarrap, Rauw Alejandro","Rauw Alejandro: Bzrp Music Sessions, Vol. 56/66",DALE PLAY Records,7,9,4,1650720,AR,Argentina,Q3,2023
25,spotify:track:1eIDsKCLwZF6CJK8pOgHX5,"BM, Phontana",M.A (Mejores Amigos),Wesaisons Records,2,26,36,1564415,AR,Argentina,Q3,2023
26,spotify:track:6CIMoDfTsvFVGhFi3v9Izn,"Alan Gomez, Luck Ra",Luck Ra | Mission 15,WM Chile,26,29,8,1560570,AR,Argentina,Q3,2023
27,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Rimas Entertainment LLC.,27,-1,1,1483700,AR,Argentina,Q3,2023
28,spotify:track:6HT88WDVwEJiHEbPuQ5XcB,"Damas Gratis, Ke Personajes",Costumbres - Vivo,Pelo Music S.A.,21,28,34,1436300,AR,Argentina,Q3,2023
29,spotify:track:2iNmegOcdmt4peYrh9S8qI,Emilia,Jagger.mp3,Sony Music Latin,8,27,15,1418888,AR,Argentina,Q3,2023
30,spotify:track:5UcWUgWfR2Ir0EXSb1EpoM,"Nicki Nicole, Young Miko",8 AM,Sony Music Latin/DALE PLAY Records,30,30,8,1363470,AR,Argentina,Q3,2023
31,spotify:track:6exC3DNfDb9Y8wA2lhnVV8,Duki,antes de perderte (OG VERSION),DALE PLAY Records / SSJ Records,22,25,3,1358840,AR,Argentina,Q3,2023
32,spotify:track:1fKFxmSByZfjwVSbq0PHye,Ke Personajes,Si No Te Tengo / Ángel / Aquello Que Pasó,Ke Personajes,18,31,96,1340016,AR,Argentina,Q3,2023
33,spotify:track:4JdSXF2p71cr8uCY3UiJM0,"Yahritza Y Su Esencia, Grupo Frontera",Frágil,Lumbre Music/Columbia,33,36,11,1292913,AR,Argentina,Q3,2023
34,spotify:track:1DxEbt6OSbrkRthk6pjZue,"LiL CaKe, Migrantes, Nico Valdi",MERCHO,Sony Music Argentina,4,33,26,1286878,AR,Argentina,Q3,2023
35,spotify:track:4PMi46eDFyLmHKKtVTrDGb,Milo j,Rincón,DALE PLAY Records,35,-1,1,1280891,AR,Argentina,Q3,2023
36,spotify:track:3eOkhJYDaTELGhWHBNbf4A,Milo j,AL BORDE,DALE PLAY Records,30,41,13,1263363,AR,Argentina,Q3,2023
37,spotify:track:7HdEUquZzUzPjgSllvlJGl,"Luck Ra, La T y La M, Rusherking",Quiero Creer,Sony Music Entertainment Chile S.A,11,38,23,1250329,AR,Argentina,Q3,2023
38,spotify:track:4FAKtPVycI4DxoOHC01YqD,"Yandel, Feid",Yandel 150,La Leyenda LLC,7,37,27,1248241,AR,Argentina,Q3,2023
39,spotify:track:0vUqiSvbUICW3YtTA5ecSX,"Miranda!, Maria Becerra, FMK",Perfecta (Versión 2023),Sony Music Argentina,8,35,13,1228429,AR,Argentina,Q3,2023
40,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",TQG,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,2,34,20,1221013,AR,Argentina,Q3,2023
41,spotify:track:04ndZkbKGthTgYSv3xS7en,TINI,Cupido,5020 Records,4,32,22,1209564,AR,Argentina,Q3,2023
42,spotify:track:0ccUrj1mliFnR8R8VxCmKO,"Ke Personajes, La Contra",Otro Día Más,Ke Personajes,32,39,36,1176709,AR,Argentina,Q3,2023
43,spotify:track:21N77gfWYoQDvrLvaeiQgi,"Rauw Alejandro, Bizarrap",BABY HELLO,Sony Music Latin/Duars Entertainment,40,40,3,1165155,AR,Argentina,Q3,2023
44,spotify:track:0zIA89ERtLoWZF8zMYgWoL,"DJ Tao, BM",BM | DJ TAO Turreo Sessions #17,WM Chile,44,47,6,1155299,AR,Argentina,Q3,2023
45,spotify:track:0H9WU0OIXPpbOVgzzOanXb,BM,Ni Una Ni Dos,DALE PLAY Records / Wesaisons Records,45,67,2,1142610,AR,Argentina,Q3,2023
46,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,20,43,45,1045970,AR,Argentina,Q3,2023
47,spotify:track:0T2pB7P1VdXPhLdQZ488uH,Feid,Normal,UMLE - Latino,31,48,53,1025374,AR,Argentina,Q3,2023
48,spotify:track:0RD94y2DlYTzEePb4WuVbU,"Nicki Nicole, Rels B",qué le pasa conmigo?,Sony Music Latin/DALE PLAY Records,27,54,12,1014820,AR,Argentina,Q3,2023
49,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv,"Sky Rompiendo, Feid, Myke Towers",El Cielo,Sony Music Latin,31,44,6,1012904,AR,Argentina,Q3,2023
50,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,45,57,999326,AR,Argentina,Q3,2023
1,spotify:track:1iLbUmb2b2btyAAcQ68a1p,"Bizarrap, Milo j","Milo J: Bzrp Music Sessions, Vol. 57/66",DALE PLAY Records,1,46,2,5663555,AR,Argentina,Q4,2023
2,spotify:track:7aPsseax6rNFyipHn9A5CR,"Luck Ra, BM",La Morocha,Sony Music Entertainment Chile S.A,1,1,14,4357028,AR,Argentina,Q4,2023
