rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
21,spotify:track:6zzdyvVWjGrQBraSvuqJPY,The Weeknd,Starry Eyes,XO / Republic Records,21,-1,1,774613,CA,Canada,Q1,2022
22,spotify:track:1r9xUipOqoNwggBpENDsvJ,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,KIDinaKORNER/Interscope Records,9,9,11,761240,CA,Canada,Q1,2022
23,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,2,8,29,693348,CA,Canada,Q1,2022
24,spotify:track:760jhRscwGbIIe1m1IIQpU,Jessica Darrow,Surface Pressure,Walt Disney Records,22,22,3,653521,CA,Canada,Q1,2022
25,spotify:track:3LnpBazWpD31QMTn6LgVGv,"Gunna, Future, Young Thug",pushin P (feat. Young Thug),300 Entertainment,25,-1,1,624443,CA,Canada,Q1,2022
26,spotify:track:6a4GH1gljLL7VvmO9u5O92,The Weeknd,Don’t Break My Heart,XO / Republic Records,26,-1,1,624135,CA,Canada,Q1,2022
27,spotify:track:759ndr57jb0URg4j9YSWml,The Weeknd,A Tale By Quincy,XO / Republic Records,27,-1,1,604332,CA,Canada,Q1,2022
28,spotify:track:3vJcz8exedHCjQ9ed95NqU,The Weeknd,Every Angel is Terrifying,XO / Republic Records,28,-1,1,586162,CA,Canada,Q1,2022
29,spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,Thrive Music,11,11,10,585907,CA,Canada,Q1,2022
30,spotify:track:00Blm7zeNqgYLPtW6zg8cj,"Post Malone, The Weeknd",One Right Now (with The Weeknd),Republic Records,2,14,10,569799,CA,Canada,Q1,2022
31,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,12,35,560145,CA,Canada,Q1,2022
32,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,15,15,19,553803,CA,Canada,Q1,2022
33,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,21,21,17,530934,CA,Canada,Q1,2022
34,spotify:track:4A8cWXxKfIL3lAyUDzXbCF,Kodak Black,Super Gremlin,Atlantic/Sniper Gang,23,23,6,527748,CA,Canada,Q1,2022
35,spotify:track:5rW7qTn83sCKtqBoneJs63,"bbno$, Rich Brian",edamame,bbno$,16,19,25,510248,CA,Canada,Q1,2022
36,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,1,13,40,509667,CA,Canada,Q1,2022
37,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,4,16,17,508209,CA,Canada,Q1,2022
38,spotify:track:6f5ExP43esnvdKPddwKXJH,"NEIKED, Mae Muller, Polo G",Better Days (NEIKED x Mae Muller x Polo G),Capitol Records UK / EMI,12,17,13,503229,CA,Canada,Q1,2022
39,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,16,18,27,491162,CA,Canada,Q1,2022
40,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,"Drake, 21 Savage, Project Pat",Knife Talk (with 21 Savage ft. Project Pat),OVO,3,29,19,478862,CA,Canada,Q1,2022
41,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,25,25,10,477814,CA,Canada,Q1,2022
42,spotify:track:1NlK2NtpuUazpziLhnJwEV,The Weeknd,Phantom Regret by Jim,XO / Republic Records,42,-1,1,475906,CA,Canada,Q1,2022
43,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,3,20,30,473937,CA,Canada,Q1,2022
44,spotify:track:3XLbDUB5BX2WqL2qoAsvtb,"Gunna, 21 Savage",thought i was playing,300 Entertainment,44,-1,1,466136,CA,Canada,Q1,2022
45,spotify:track:5dXWFMwD7I7zXsInONVl0H,SZA,I Hate U,Top Dawg Entertainment/RCA Records,10,26,6,451708,CA,Canada,Q1,2022
46,spotify:track:07MDkzWARZaLEdKxo6yArG,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,"MSFTSMusic / Roc Nation Records, LLC",17,30,20,450858,CA,Canada,Q1,2022
47,spotify:track:3DZ8dbKg4OTSSqGARvecYd,"Lil Durk, Morgan Wallen",Broadway Girls (feat. Morgan Wallen),Alamo,31,31,4,435889,CA,Canada,Q1,2022
48,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,37,37,6,435168,CA,Canada,Q1,2022
49,spotify:track:3Kkjo3cT83cw09VJyrLNwX,Adele,Oh My God,Columbia,2,36,8,434787,CA,Canada,Q1,2022
50,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,6,33,31,433357,CA,Canada,Q1,2022
1,spotify:track:4LRPiXqCikLlN15c3yImP7,Harry Styles,As It Was,Columbia,1,-1,1,2837052,CA,Canada,Q2,2022
2,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,1,1,67,1072032,CA,Canada,Q2,2022
3,spotify:track:1HvTxgCj0mTzQlEo0zLvFb,Lil Tjay,In My Head,Columbia,3,-1,1,920210,CA,Canada,Q2,2022
4,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,1,3,34,817074,CA,Canada,Q2,2022
5,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,2,39,801666,CA,Canada,Q2,2022
6,spotify:track:0U1W2LZVUX7qTm7dDpqxh6,Shawn Mendes,When You're Gone,Shawn Mendes LP4-5 PS/ Island,6,-1,1,760460,CA,Canada,Q2,2022
7,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,4,4,31,736934,CA,Canada,Q2,2022
8,spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,4,5,23,700039,CA,Canada,Q2,2022
9,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,8,37,697765,CA,Canada,Q2,2022
10,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,4,7,29,690226,CA,Canada,Q2,2022
11,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,4,6,30,682165,CA,Canada,Q2,2022
12,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,9,9,22,648264,CA,Canada,Q2,2022
13,spotify:track:0QBzMgT7NIeoCYy3sJCof1,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,9,11,5,624572,CA,Canada,Q2,2022
14,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,17,47,595949,CA,Canada,Q2,2022
15,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,4,10,21,593278,CA,Canada,Q2,2022
16,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,2,14,41,569688,CA,Canada,Q2,2022
17,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,14,15,39,563888,CA,Canada,Q2,2022
18,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,16,16,29,543021,CA,Canada,Q2,2022
19,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",We Don't Talk About Bruno,Walt Disney Records,1,12,15,531527,CA,Canada,Q2,2022
20,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,18,25,504799,CA,Canada,Q2,2022
21,spotify:track:59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,Disruptor Records/Columbia,13,19,8,489609,CA,Canada,Q2,2022
22,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,20,20,9,464587,CA,Canada,Q2,2022
23,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,"Drake, 21 Savage, Project Pat",Knife Talk (with 21 Savage ft. Project Pat),OVO,3,21,31,458318,CA,Canada,Q2,2022
24,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,24,31,35,437134,CA,Canada,Q2,2022
25,spotify:track:0oA9wBGDY4uyILLg4GymWP,"AnnenMayKantereit, Giant Rooks",Tom's Diner,Vertigo Berlin,22,22,4,434546,CA,Canada,Q2,2022
26,spotify:track:62Yo3FDddWY8ydu6PW2wyz,Jack Harlow,Nail Tech,Generation Now/Atlantic,5,32,7,434296,CA,Canada,Q2,2022
27,spotify:track:3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,Atlantic Records,13,27,11,429246,CA,Canada,Q2,2022
28,spotify:track:6f5ExP43esnvdKPddwKXJH,"NEIKED, Mae Muller, Polo G",Better Days (NEIKED x Mae Muller x Polo G),Capitol Records UK / EMI,12,25,25,425668,CA,Canada,Q2,2022
29,spotify:track:3DarAbFujv6eYNliUTyqtz,"Doja Cat, SZA",Kiss Me More (feat. SZA),Kemosabe Records/RCA Records,1,42,52,424058,CA,Canada,Q2,2022
30,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,4,34,79,414839,CA,Canada,Q2,2022
31,spotify:track:00Blm7zeNqgYLPtW6zg8cj,"Post Malone, The Weeknd",One Right Now (with The Weeknd),Republic Records,2,30,22,413838,CA,Canada,Q2,2022
32,spotify:track:0IuVhCflrQPMGRrOyoY5RW,Tate McRae,she's all i wanna be,RCA Records Label,6,29,9,407586,CA,Canada,Q2,2022
33,spotify:track:5rW7qTn83sCKtqBoneJs63,"bbno$, Rich Brian",edamame,bbno$,16,48,37,401529,CA,Canada,Q2,2022
34,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,6,36,43,399398,CA,Canada,Q2,2022
35,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,35,44,79,396698,CA,Canada,Q2,2022
36,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,41,123,391357,CA,Canada,Q2,2022
37,spotify:track:68Dni7IE4VyPkTOH9mRWHr,J. Cole,No Role Modelz,Roc Nation Records LLC,37,49,150,388523,CA,Canada,Q2,2022
38,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,Warner Records,23,39,25,383900,CA,Canada,Q2,2022
39,spotify:track:3yMC1KsTwh0ceXdIe4QQAQ,Lauren Spencer Smith,Fingers Crossed,"Three Name Productions, Inc./ Island Records & Republic Records",2,43,14,380920,CA,Canada,Q2,2022
40,spotify:track:3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,Red Zone Entertainment / IDJ,14,37,13,380261,CA,Canada,Q2,2022
41,spotify:track:3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,"Republic Records/Moon Projects, LLC.",25,38,10,378948,CA,Canada,Q2,2022
42,spotify:track:5wANPM4fQCJwkGd4rN57mH,Olivia Rodrigo,drivers license,Olivia Rodrigo PS,1,68,65,375964,CA,Canada,Q2,2022
43,spotify:track:4WghJOMjDpGdlk3b8aJIgy,"Kehlani, Justin Bieber",up at night (feat. justin bieber),TSNMI / Atlantic,43,-1,1,373819,CA,Canada,Q2,2022
44,spotify:track:2bdqU7C4softKNcMYDFi96,Tate McRae,chaotic,RCA Records Label,13,13,2,370677,CA,Canada,Q2,2022
45,spotify:track:6Jrdb6CFOJEGaHjaa6c4WR,"BoyWithUke, blackbear",IDGAF (with blackbear),Republic Records,26,28,3,369752,CA,Canada,Q2,2022
46,spotify:track:3XOalgusokruzA5ZBA2Qcb,"Gunna, Future, Young Thug",pushin P (feat. Young Thug),300 Entertainment,4,35,13,369073,CA,Canada,Q2,2022
47,spotify:track:503OTo2dSqe7qk76rgsbep,"Dr. Dre, Snoop Dogg",Still D.R.E.,Aftermath,11,47,11,365222,CA,Canada,Q2,2022
48,spotify:track:5CZ40GBx1sQ9agT82CLQCT,Olivia Rodrigo,traitor,Olivia Rodrigo PS,3,64,46,359467,CA,Canada,Q2,2022
49,spotify:track:531KGXtBroSrOX9LVmiIgc,Dave,Starlight,Dave / Neighbourhood Recordings,49,51,5,357871,CA,Canada,Q2,2022
50,spotify:track:2WL6GQzPuK9Nrpy9XwNEbz,Nirvana,Something In The Way,Geffen,16,26,5,355607,CA,Canada,Q2,2022
1,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,1,4,6,1622493,CA,Canada,Q3,2022
2,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,1,1,3,1513536,CA,Canada,Q3,2022
3,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,3,14,1395031,CA,Canada,Q3,2022
4,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,2,2,4,1269993,CA,Canada,Q3,2022
5,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,1,5,80,997054,CA,Canada,Q3,2022
6,spotify:track:1PckUlxKqWQs3RlWXVBLw3,Lizzo,About Damn Time,Nice Life/Atlantic,3,6,12,944912,CA,Canada,Q3,2022
7,spotify:track:0wHFktze2PHC5jDt3B17DC,Jack Harlow,First Class,Generation Now/Atlantic,1,8,13,887232,CA,Canada,Q3,2022
8,spotify:track:0O6u0VJ46W86TxN9wgyqDj,"Post Malone, Doja Cat",I Like You (A Happier Song) (with Doja Cat),Mercury Records/Republic Records,3,9,5,881193,CA,Canada,Q3,2022
9,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,9,21,5,706591,CA,Canada,Q3,2022
10,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,1,12,47,699759,CA,Canada,Q3,2022
11,spotify:track:4h4QlmocP3IuwYEj2j14p8,"Nicky Youre, hey daisy",Sunroof,Thirty Knots/Columbia,11,19,14,697098,CA,Canada,Q3,2022
12,spotify:track:0hquQWY3xvYqN4qtiquniF,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Kemosabe Records/RCA Records,12,18,9,690508,CA,Canada,Q3,2022
13,spotify:track:0oiv4E896TUTTeQU0cmIui,Drake,Massive,OVO,7,10,3,687952,CA,Canada,Q3,2022
14,spotify:track:3uJFmluXzYedoJcvhpC1AW,"Cardi B, Kanye West, Lil Durk",Hot Shit (feat. Ye & Lil Durk),Atlantic Records,14,-1,1,683062,CA,Canada,Q3,2022
15,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,Beyoncé,BREAK MY SOUL,Parkwood Entertainment/Columbia,7,7,3,682406,CA,Canada,Q3,2022
16,spotify:track:4rmVZajAF7PkrCagGPHbqa,Drake,Sticky,OVO,3,11,3,663416,CA,Canada,Q3,2022
17,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,7,16,18,655828,CA,Canada,Q3,2022
18,spotify:track:0mBP9X2gPCuapvpZ7TGDk3,"Charlie Puth, Jung Kook, BTS",Left and Right (Feat. Jung Kook of BTS),Atlantic Records,15,15,2,655156,CA,Canada,Q3,2022
19,spotify:track:59nOXPmaKlBfGMDeOVGrIK,"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),Epic/Freebandz,3,13,10,632045,CA,Canada,Q3,2022
20,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,2,17,7,624142,CA,Canada,Q3,2022
21,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,20,52,616183,CA,Canada,Q3,2022
22,spotify:track:10xV5l9nhLvFpR8mqzs0bL,"Marshmello, Khalid",Numb,Joytime Collective/RCA Records,22,23,4,584856,CA,Canada,Q3,2022
23,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,4,25,44,577199,CA,Canada,Q3,2022
24,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,4,22,43,574129,CA,Canada,Q3,2022
25,spotify:track:48UKTR66uUOT9LaUvooTNx,Luke Combs,The Kind of Love We Make,River House Artists/Columbia Nashville,14,14,3,547625,CA,Canada,Q3,2022
26,spotify:track:2MuWTIM3b0YEAskbeeFE1i,Metallica,Master of Puppets (Remastered),Blackened Recordings,26,-1,1,527189,CA,Canada,Q3,2022
27,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,16,26,42,508116,CA,Canada,Q3,2022
28,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,9,24,35,504146,CA,Canada,Q3,2022
29,spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,4,36,36,474554,CA,Canada,Q3,2022
30,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,4,30,42,463974,CA,Canada,Q3,2022
31,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,14,29,52,462966,CA,Canada,Q3,2022
32,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,32,50,460997,CA,Canada,Q3,2022
33,spotify:track:32vE1nuG8T9c8bhmZdRY6d,"Post Malone, Roddy Ricch",Cooped Up (with Roddy Ricch),Mercury Records/Republic Records,6,27,8,450689,CA,Canada,Q3,2022
34,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,2,33,54,449984,CA,Canada,Q3,2022
35,spotify:track:6EbVuwU7EnKeF2hdpViXCH,"Sleepy Hallow, 347aidan",Die Young (feat. 347aidan),Winners Circle/RCA Records,9,34,7,439035,CA,Canada,Q3,2022
36,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,24,39,48,412764,CA,Canada,Q3,2022
37,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,"Drake, 21 Savage, Project Pat",Knife Talk (with 21 Savage ft. Project Pat),OVO,3,40,44,408399,CA,Canada,Q3,2022
38,spotify:track:0T5iIrXA4p5GsubkhuBIKV,Stephen Sanchez,Until I Found You,Republic Records,38,44,8,400467,CA,Canada,Q3,2022
39,spotify:track:5nujrmhLynf4yMoMtj8AQF,"Dua Lipa, DaBaby",Levitating (feat. DaBaby),Warner Records,4,42,92,399428,CA,Canada,Q3,2022
40,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,1,38,60,398360,CA,Canada,Q3,2022
41,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,1,45,136,395083,CA,Canada,Q3,2022
42,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,"Bad Bunny, Chencho Corleone",Me Porto Bonito,Rimas Entertainment LLC,42,54,9,382524,CA,Canada,Q3,2022
43,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,5,47,136,380421,CA,Canada,Q3,2022
44,spotify:track:68Dni7IE4VyPkTOH9mRWHr,J. Cole,No Role Modelz,Roc Nation Records LLC,30,41,163,374169,CA,Canada,Q3,2022
45,spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,The Kid LAROI,THOUSAND MILES,Columbia,4,46,11,373950,CA,Canada,Q3,2022
46,spotify:track:4686eQ81DEswHa90bcdlC9,Bailey Zimmerman,Rock and A Hard Place,Warner Records Nashville/Elektra,33,64,4,367695,CA,Canada,Q3,2022
47,spotify:track:5uU1uuyaUIBOiiUSQG7Wl3,Morgan Wallen,You Proof,Morgan Wallen,18,79,8,367582,CA,Canada,Q3,2022
48,spotify:track:5YbPxJwPfrj7uswNwoF1pJ,Burna Boy,Last Last,Spaceship/ Bad Habit/Atlantic Records,48,70,8,364974,CA,Canada,Q3,2022
49,spotify:track:3cBsEDNhFI9E82vPj3kvi3,Morgan Wallen,Wasted On You,Morgan Wallen,8,52,29,364942,CA,Canada,Q3,2022
50,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,Universal Republic Records,50,72,61,354657,CA,Canada,Q3,2022
1,spotify:track:3nqQXoyQOWXiESFLlDF1hG,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,1,1,3,1784003,CA,Canada,Q4,2022
2,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,1,2,7,1370059,CA,Canada,Q4,2022
3,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,3,3,19,1059417,CA,Canada,Q4,2022
4,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,2,4,15,1013533,CA,Canada,Q4,2022
5,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,5,28,932211,CA,Canada,Q4,2022
6,spotify:track:2yjlYDiNiQkdxVqTlaSrlX,Nicki Minaj,Super Freaky Girl,Republic Records,2,6,9,814017,CA,Canada,Q4,2022
7,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,1,8,17,750151,CA,Canada,Q4,2022
8,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,7,7,12,750125,CA,Canada,Q4,2022
9,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,CUFF IT,Parkwood Entertainment/Columbia,9,15,7,735321,CA,Canada,Q4,2022
10,spotify:track:0O6u0VJ46W86TxN9wgyqDj,"Post Malone, Doja Cat",I Like You (A Happier Song) (with Doja Cat),Mercury Records/Republic Records,3,9,19,709846,CA,Canada,Q4,2022
11,spotify:track:1xK59OXxi2TAAAbmZK0kBL,d4vd,Romantic Homicide,Darkroom/Interscope Records,11,13,6,694200,CA,Canada,Q4,2022
12,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,Warner Records,12,19,23,679013,CA,Canada,Q4,2022
13,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,Universal Republic Records,8,11,75,674808,CA,Canada,Q4,2022
14,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,1,12,94,673141,CA,Canada,Q4,2022
15,spotify:track:4h4QlmocP3IuwYEj2j14p8,"Nicky Youre, hey daisy",Sunroof,Thirty Knots/Columbia,6,10,28,666896,CA,Canada,Q4,2022
16,spotify:track:10xV5l9nhLvFpR8mqzs0bL,"Marshmello, Khalid",Numb,Joytime Collective/RCA Records,10,14,18,663401,CA,Canada,Q4,2022
17,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,17,17,7,627672,CA,Canada,Q4,2022
18,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,18,22,106,601434,CA,Canada,Q4,2022
19,spotify:track:38T0tPVZHcPZyhtOcCP7pF,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),Columbia,12,16,3,598103,CA,Canada,Q4,2022
20,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,2,20,18,590362,CA,Canada,Q4,2022
21,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,6,18,12,576301,CA,Canada,Q4,2022
22,spotify:track:6HMtHNpW6YPi1hrw9tgF8P,Lizzo,About Damn Time,Nice Life/Atlantic,3,23,26,567923,CA,Canada,Q4,2022
23,spotify:track:27ZZdyTSQWI7Cug2d2PkqV,Armani White,BILLIE EILISH.,"Legendbound, LLC / Def Jam Recordings",23,25,13,532283,CA,Canada,Q4,2022
24,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,2,28,21,529501,CA,Canada,Q4,2022
25,spotify:track:6VhuP99TE6gYNQRJIlAWFD,Stephen Sanchez,Until I Found You,Republic Records,25,34,22,527803,CA,Canada,Q4,2022
26,spotify:track:3azJifCSqg9fRij2yKIbWz,Tory Lanez,The Color Violet,One Umbrella Records,26,31,9,526849,CA,Canada,Q4,2022
27,spotify:track:0hquQWY3xvYqN4qtiquniF,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Kemosabe Records/RCA Records,12,24,23,526706,CA,Canada,Q4,2022
28,spotify:track:5TJEBoTCDbJXiKMdCN9pd3,"Elton John, Britney Spears",Hold Me Closer,EMI,10,27,7,521515,CA,Canada,Q4,2022
29,spotify:track:59nOXPmaKlBfGMDeOVGrIK,"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),Epic/Freebandz,3,29,24,511208,CA,Canada,Q4,2022
30,spotify:track:2TktkzfozZifbQhXjT6I33,Omar Apollo,Evergreen (You Didn’t Deserve Me At All),Warner Records,25,26,4,503737,CA,Canada,Q4,2022
31,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,32,66,494858,CA,Canada,Q4,2022
32,spotify:track:079mntueS2KWjxVqOHjG70,"Preston Pablo, Banx & Ranx",Flowers Need Rain,31 East JV (2021),30,30,15,493678,CA,Canada,Q4,2022
33,spotify:track:7gRFDGEzF9UkBV233yv2dc,BLACKPINK,Shut Down,YG Entertainment/Interscope Records,2,21,4,486223,CA,Canada,Q4,2022
34,spotify:track:68Dni7IE4VyPkTOH9mRWHr,J. Cole,No Role Modelz,Roc Nation Records LLC,30,38,177,456791,CA,Canada,Q4,2022
35,spotify:track:48UKTR66uUOT9LaUvooTNx,Luke Combs,The Kind of Love We Make,River House Artists/Columbia Nashville,14,35,17,454004,CA,Canada,Q4,2022
