rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
29,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,16,34,28,644020,CA,Canada,Q3,2019
30,spotify:track:0qc4QlcCxVTGyShurEv1UU,"Sam Feldt, RANI",Post Malone (feat. RANI),Spinnin' Records,30,36,6,642650,CA,Canada,Q3,2019
31,spotify:track:6MWtB6iiXyIwun0YzU6DFP,Post Malone,Wow.,Republic Records,1,28,29,640974,CA,Canada,Q3,2019
32,spotify:track:53CJANUxooaqGOtdsBTh7O,Lil Nas X,Old Town Road,Columbia,2,24,19,629900,CA,Canada,Q3,2019
33,spotify:track:6TqXcAFInzjp0bODyvrWEq,"Khalid, Disclosure",Talk (feat. Disclosure),"Right Hand Music Group, LLC/RCA Records",11,30,22,620467,CA,Canada,Q3,2019
34,spotify:track:22vgEDb5hykfaTwLuskFGD,Jonas Brothers,Sucker,Jonas Brothers Recording,1,31,19,603947,CA,Canada,Q3,2019
35,spotify:track:0DiDStADDVh3SvAsoJAFMk,Jonas Brothers,Only Human,Jonas Brothers Recording,24,29,5,584153,CA,Canada,Q3,2019
36,spotify:track:2gwkD6igEhQbDQegRCcdoB,DaBaby,Suge,South Coast Music Group/Interscope Records,14,33,12,573755,CA,Canada,Q3,2019
37,spotify:track:4ak7xjvBeBOcJGWFDX9w5n,"Lil Nas X, Cardi B",Rodeo,Columbia,27,27,3,571838,CA,Canada,Q3,2019
38,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,J. Cole,MIDDLE CHILD,"Dreamville, Inc., Under exclusive license to Roc Nation Records",2,46,25,560052,CA,Canada,Q3,2019
39,spotify:track:02itaCXOdC54J0ISjqqFAp,"R3HAB, A Touch Of Class",All Around The World (La La La),Casablanca Records,39,41,5,537924,CA,Canada,Q3,2019
40,spotify:track:0mjAU3yKR1QnXnHtjGJqTM,OneRepublic,Rescue Me,Mosley Music/Interscope Records,26,38,8,529905,CA,Canada,Q3,2019
41,spotify:track:56JyMaElW79S7TDWh1Zw1m,Ashley O,On A Roll,RCA Records Label,41,42,3,529143,CA,Canada,Q3,2019
42,spotify:track:6MF4tRr5lU8qok8IKaFOBE,"Dreamville, J. Cole, Lute, DaBaby",Under The Sun (with J. Cole & Lute feat. DaBaby),Dreamville/Interscope Records,42,-1,1,509359,CA,Canada,Q3,2019
43,spotify:track:1wJRveJZLSb1rjhnUHQiv6,"A Boogie Wit da Hoodie, 6ix9ine",Swervin (feat. 6ix9ine),Highbridge the Label / Atlantic Records,5,37,29,504505,CA,Canada,Q3,2019
44,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,Republic Records,1,39,25,499521,CA,Canada,Q3,2019
45,spotify:track:7FGq80cy8juXBCD2nrqdWU,"benny blanco, Halsey, Khalid",Eastside (with Halsey & Khalid),Friends Keep Secrets/Interscope Records,4,40,52,499359,CA,Canada,Q3,2019
46,spotify:track:2gTdDMpNxIRFSiu7HutMCg,"mgk, YUNGBLUD, Travis Barker",I Think I'm OKAY (with YUNGBLUD & Travis Barker),Bad Boy/Interscope Records,46,104,5,481552,CA,Canada,Q3,2019
47,spotify:track:2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,A Star is Born OST,6,45,41,481413,CA,Canada,Q3,2019
48,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,"Meek Mill, Drake",Going Bad (feat. Drake),MMG/Atlantic,2,43,32,478184,CA,Canada,Q3,2019
49,spotify:track:36J0iaPDGbYGsHvYpaYs3k,"Dreamville, JID, Bas, J. Cole, EARTHGANG, Young Nudy","Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville/Interscope Records,49,186,4,475136,CA,Canada,Q3,2019
50,spotify:track:2WyRfGeHo97VC5mP1BBSzr,Miley Cyrus,Mother's Daughter,RCA/Legacy,18,53,6,465173,CA,Canada,Q3,2019
1,spotify:track:3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,Cactus Jack/Epic,1,-1,1,3202865,CA,Canada,Q4,2019
2,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",Warner Music Nashville,2,-1,1,1755680,CA,Canada,Q4,2019
3,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,1,1,6,1495404,CA,Canada,Q4,2019
4,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),Grade A Productions/Interscope Records,4,-1,1,1244596,CA,Canada,Q4,2019
5,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,3,3,41,1157051,CA,Canada,Q4,2019
6,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,2,16,1115145,CA,Canada,Q4,2019
7,spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer,Alamo,7,10,7,1002730,CA,Canada,Q4,2019
8,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),8,12,11,992869,CA,Canada,Q4,2019
9,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom,Republic Records,2,4,20,916665,CA,Canada,Q4,2019
10,spotify:track:7CZyCXKG6d5ALeq41sLzbw,"Post Malone, Ozzy Osbourne, Travis Scott",Take What You Want (feat. Ozzy Osbourne & Travis Scott),Republic Records,3,9,5,912761,CA,Canada,Q4,2019
11,spotify:track:4B7fTyj1FIPvP9tT5X3DnR,Drake,Behind Barz - Bonus,OVO Sound,5,8,4,905751,CA,Canada,Q4,2019
12,spotify:track:51Fjme0JiitpyXKuyQiCDo,"Y2K, bbno$",Lalala,Columbia,6,6,17,904642,CA,Canada,Q4,2019
13,spotify:track:5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts,Nice Life/Atlantic,5,5,25,899230,CA,Canada,Q4,2019
14,spotify:track:6vBdBCoOhKHiYDDOcorfNo,"Post Malone, Young Thug",Goodbyes (feat. Young Thug),Republic Records,2,7,14,842460,CA,Canada,Q4,2019
15,spotify:track:70eFcWOvlMObDhURTqT4Fv,"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),Atlantic Records UK,3,13,15,835051,CA,Canada,Q4,2019
16,spotify:track:05mDaV9Vb3wrzjF6OPZnhq,Post Malone,Saint-Tropez,Republic Records,2,11,5,818610,CA,Canada,Q4,2019
17,spotify:track:2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,Interscope Records*,17,24,3,815542,CA,Canada,Q4,2019
18,spotify:track:4sjiIpEv617LDXaidKioOI,"YNW Melly, 9lokknine",223's (feat. 9lokknine),300 Entertainment,18,18,8,814811,CA,Canada,Q4,2019
19,spotify:track:1000nHvUdawXuUHgBod4Wv,Lil Nas X,Panini,Columbia,5,14,16,807391,CA,Canada,Q4,2019
20,spotify:track:4sWuPniHClkInYAnzXAYUF,NLE Choppa,Camelot,Warner Records,17,17,4,799154,CA,Canada,Q4,2019
21,spotify:track:5ry2OE6R2zPQFDO85XkgRb,"Drake, Rick Ross",Money In The Grave (Drake ft. Rick Ross),Republic Records,1,15,17,780233,CA,Canada,Q4,2019
22,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Republic Records,2,16,51,751539,CA,Canada,Q4,2019
23,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,1,21,28,722582,CA,Canada,Q4,2019
24,spotify:track:3Yh9lZcWyKrK9GjbhuS0hR,Lizzo,Good as Hell,Nice Life/Atlantic,17,25,15,710418,CA,Canada,Q4,2019
25,spotify:track:0Xek5rqai2jcOWCYWJfVCF,"Post Malone, DaBaby",Enemies (feat. DaBaby),Republic Records,5,22,5,692126,CA,Canada,Q4,2019
26,spotify:track:7x9nXsowok1JszkVztI5NI,"French Montana, Rvssian, Post Malone, Cardi B",Writing on the Wall (feat. Post Malone & Cardi B),Epic/Bad Boy Entertainment,23,23,2,691593,CA,Canada,Q4,2019
27,spotify:track:5hDAT527wXWNBnJlujhuUs,"Lil Mosey, Gunna",Stuck In A Dream (feat. Gunna),Mogul Vision/Interscope Records,27,41,3,689545,CA,Canada,Q4,2019
28,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,"Young Thug, Gunna",Hot (feat. Gunna),300 Entertainment/Atl,28,32,8,686321,CA,Canada,Q4,2019
29,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,DaBaby,BOP,South Coast Music Group/Interscope Records,20,20,2,658932,CA,Canada,Q4,2019
30,spotify:track:7LzouaWGFCy4tkXDOOnEyM,Camila Cabello,Liar,Syco Music/Epic,30,30,5,636417,CA,Canada,Q4,2019
31,spotify:track:6XHVuErjQ4XNm6nDPVCxVX,"Chris Brown, Drake",No Guidance (feat. Drake),Chris Brown Entertainment/RCA Records,4,28,18,626155,CA,Canada,Q4,2019
32,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,PLG - Capitol,13,29,12,615819,CA,Canada,Q4,2019
33,spotify:track:4hPpVbbakQNv8YTHYaOJP4,"Marshmello, Kane Brown",One Thing Right,Joytime Collective,8,19,16,614350,CA,Canada,Q4,2019
34,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran & Justin Bieber, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,1,27,22,612925,CA,Canada,Q4,2019
35,spotify:track:3NkJNL3WqO1Lqc3uNDxvCN,"Ariana Grande, Miley Cyrus, Lana Del Rey",Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Silver Cloud/Charlie's Angels,3,31,4,598716,CA,Canada,Q4,2019
36,spotify:track:6V9fHiv84WlVTg7CSnIVY2,Halsey,Graveyard,Capitol Records,23,49,4,551088,CA,Canada,Q4,2019
37,spotify:track:6wo37KVqFJhtuxPTpLCcfe,"The Chainsmokers, ILLENIUM, Lennon Stella",Takeaway,Disruptor Records/Columbia,12,38,11,547948,CA,Canada,Q4,2019
38,spotify:track:2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",Old Town Road (feat. Billy Ray Cyrus) - Remix,Columbia,1,33,27,544329,CA,Canada,Q4,2019
39,spotify:track:0UPBidRYcgJ2mjZlk08V8x,Lil Tjay,F.N,Columbia,39,45,9,539962,CA,Canada,Q4,2019
40,spotify:track:3s4mrPrEFFPF0LmAfutW0n,"Young Thug, J. Cole, Travis Scott",The London (feat. J. Cole & Travis Scott),300 Entertainment/Atl,3,37,20,535987,CA,Canada,Q4,2019
41,spotify:track:0c7K73roy6RW4ebDkf4yGh,24kGoldn,VALENTINO,Records/Columbia,41,53,4,529689,CA,Canada,Q4,2019
42,spotify:track:0fySG6A6qLE8IvDpayb5bM,DaBaby,VIBEZ,South Coast Music Group/Interscope Records,34,34,2,524612,CA,Canada,Q4,2019
43,spotify:track:77KMttn3Lic7ZQKDlPqp8v,DaBaby,INTRO,South Coast Music Group/Interscope Records,26,26,3,523529,CA,Canada,Q4,2019
44,spotify:track:7sWRlDoTDX8geTR8zzr2vt,Post Malone,Hollywood's Bleeding,Republic Records,6,36,5,513332,CA,Canada,Q4,2019
45,spotify:track:4otVP2TcJliXWq2GjkvWkR,"Loud Luxury, Bryce Vine",I'm Not Alright,Sire,26,43,13,510078,CA,Canada,Q4,2019
46,spotify:track:12Fkyg9lpmaz2zmKOfw2Y2,"Post Malone, Meek Mill, Lil Baby",On The Road (feat. Meek Mill & Lil Baby),Republic Records,9,40,5,503782,CA,Canada,Q4,2019
47,spotify:track:7xQAfvXzm3AkraOtGPWIZg,Post Malone,Wow.,Republic Records,1,42,42,493999,CA,Canada,Q4,2019
48,spotify:track:4vUmTMuQqjdnvlZmAH61Qk,"Ed Sheeran, Camila Cabello, Cardi B",South of the Border (feat. Camila Cabello & Cardi B),Atlantic Records UK,11,59,13,481062,CA,Canada,Q4,2019
49,spotify:track:6uFn47ACjqYkc0jADwEdj1,"Polo G, Lil Tjay",Pop Out (feat. Lil Tjay),Columbia,8,47,30,478593,CA,Canada,Q4,2019
50,spotify:track:6moU77g9RQyMzHNuKEaQKq,Ali Gatie,It's You,Warner Records,17,58,17,473910,CA,Canada,Q4,2019
1,spotify:track:5iwz1NiezX7WWjnCgY5TH4,"Pedro Capó, Farruko",Calma - Remix,Sony Music Latin,1,1,14,688022,CO,Colombia,Q1,2019
2,spotify:track:6FyRXC8tJUh863JCkyWqtk,Paulo Londra,Adan y Eva,WEA Latina,2,2,10,528853,CO,Colombia,Q1,2019
3,spotify:track:0s5DNDV6LAKn2u2Ufa3VjQ,"Mau y Ricky, Manuel Turizo, Camilo",Desconocidos,Sony Music Latin,3,3,13,456428,CO,Colombia,Q1,2019
4,spotify:track:116H0KvKr2Zl4RPuVBruDO,"Bad Bunny, Drake",MIA,Rimas Entertainment LLC,1,4,14,384019,CO,Colombia,Q1,2019
5,spotify:track:4w8niZpiMy6qz1mntFA5uM,"DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake Music Productions Limited, under exclusive license to Geffen Records",2,5,15,322576,CO,Colombia,Q1,2019
6,spotify:track:2cYnZNzFRFK0H7vSNxPsUq,"Anuel AA, Romeo Santos",Ella Quiere Beber - Remix,"Real Hasta La Muerte, LLC",6,7,10,318971,CO,Colombia,Q1,2019
7,spotify:track:48zFZh27QU5qsrBjn4C2FA,"Ozuna, Manuel Turizo",Vaina Loca,VP Records Corp/Dimelo Vi,1,6,28,317269,CO,Colombia,Q1,2019
8,spotify:track:0NCMHQFpWVDK199pKR2Y7V,ChocQuibTown,Pa Olvidarte,Sony Music Latin,8,10,10,301109,CO,Colombia,Q1,2019
9,spotify:track:2D3z17LBMJ2HEHeBFFjTLi,J Balvin,Reggaeton,UMLE - Latino,7,8,8,291578,CO,Colombia,Q1,2019
10,spotify:track:5qFeMRz4TvetPmzjre9Dq7,"J Balvin, Zion & Lennox",No Es Justo,UMLE - Latino,1,9,35,271898,CO,Colombia,Q1,2019
11,spotify:track:675w3ACw5xZR3ODhUJlEVN,Manuel Turizo,Sola,Sony Music Latin/La Industria,11,14,9,264944,CO,Colombia,Q1,2019
12,spotify:track:6MJUCumnQsQEKbCy28tbCP,"Daddy Yankee, Anuel AA",Adictiva,Craft Latino,12,13,9,264166,CO,Colombia,Q1,2019
13,spotify:track:2XXMDz7SPZ4mSFN1PXfHUy,"Becky G, Paulo Londra",Cuando Te Besé,Sony Music Latin,9,12,23,261883,CO,Colombia,Q1,2019
14,spotify:track:7uQmJ1jgNzBpATSoWKSPFu,"Sebastian Yatra, Mau y Ricky",Ya No Tiene Novio,UMLE - Latino,5,11,22,259308,CO,Colombia,Q1,2019
15,spotify:track:32lexhcz93AinKK0qLTZaZ,Kenny Man,Ni Gucci Ni Prada,UMLE - Latino,15,16,19,242972,CO,Colombia,Q1,2019
16,spotify:track:1mT47pKLXUwPYGwB91GcNz,"KAROL G, Maluma",Créeme,UMLE - Latino,13,21,10,237830,CO,Colombia,Q1,2019
17,spotify:track:7dNwJbsT0sg1le5kVugGJb,"Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA",Bubalu,Hear This Music,15,18,10,227473,CO,Colombia,Q1,2019
18,spotify:track:1h9P5WJwyvK8OB7O2YiXgp,"Ozuna, Romeo Santos",Ibiza,VP Records Corp/Dimelo Vi,12,17,20,224976,CO,Colombia,Q1,2019
19,spotify:track:1LiN0Z98FkR1t0m8KmLcAH,"Anuel AA, Haze",Amanece,House of Haze,19,24,4,220713,CO,Colombia,Q1,2019
20,spotify:track:04cd1MHVq1D8v1nuTZoCdv,Piso 21,Puntos Suspensivos,WM Mexico,20,25,22,218754,CO,Colombia,Q1,2019
21,spotify:track:1DcxnVNFAyVl2sDQ646pXS,KEVIN ROLDAN,PPP,UMLE - Latino,5,15,18,218751,CO,Colombia,Q1,2019
22,spotify:track:4uP3pUP18ennmz0tb3GphR,Bad Bunny,Solo de Mi,Rimas Entertainment LLC,22,22,4,217658,CO,Colombia,Q1,2019
23,spotify:track:059bcIhyc2SBwm6sw2AZzd,"Piso 21, Micro TDH",Te Vi,WM Mexico,23,30,4,215018,CO,Colombia,Q1,2019
24,spotify:track:6q8Lb50EtqNeeJXXe8mMAH,"KAROL G, Anuel AA",Culpables,UMLE - Latino,10,20,17,202983,CO,Colombia,Q1,2019
25,spotify:track:0VKkyBKCXyR99navhVRqcP,Zion & Lennox,La player (Bandolera),WEA Latina,2,19,46,202494,CO,Colombia,Q1,2019
26,spotify:track:62o8KoI44JfN7aYxgTnPvh,Maluma,Mala Mía,Sony Music Latin,5,23,22,189969,CO,Colombia,Q1,2019
27,spotify:track:3RD0PGolM0mETGHaprwgMn,Manuel Turizo,Culpables,Sony Music Latin/La Industria,2,26,24,187816,CO,Colombia,Q1,2019
28,spotify:track:7vFmnmcsp41uzBUiw1zxfw,"Mike Bahía, Greeicy",Esta Noche,WM Mexico,13,27,6,183890,CO,Colombia,Q1,2019
29,spotify:track:3ao3OVxHlb3C08vAaApUlm,"Luis Fonsi, Ozuna",Imposible,UMLE - Latino,23,34,12,176925,CO,Colombia,Q1,2019
30,spotify:track:3rPAD722s5FFNnwjC91t7Z,Anuel AA,Quiere Beber,"2018 Real Hasta La Muerte, Inc.",9,28,26,176110,CO,Colombia,Q1,2019
31,spotify:track:2zDj4WjbNDmrRL6Z4YjjCA,"Reik, Maluma",Amigos Con Derechos,Columbia,19,32,19,171036,CO,Colombia,Q1,2019
32,spotify:track:59PYgzOiOjGDzjDT5N5oOX,"Brytiago, Daddy Yankee, Ozuna, Anuel AA, Darell",Asesina - Remix,Business Music,31,33,10,167326,CO,Colombia,Q1,2019
33,spotify:track:6ipp8Dhs33KinlF4BStgca,"Silvestre Dangond, NATTI NATASHA",Justicia,Sony Music Latin,14,29,27,166503,CO,Colombia,Q1,2019
34,spotify:track:4KkUjFkcQvGvWekl8RATDn,"6ix9ine, Anuel AA",BEBE (feat. Anuel AA),"ScumGang Records / TenThousand Projects, LLC",5,31,19,165868,CO,Colombia,Q1,2019
35,spotify:track:1j6xOGusnyXq3l6IryKF3G,"Piso 21, Manuel Turizo",Déjala Que Vuelva (feat. Manuel Turizo),WM Mexico,1,35,64,156356,CO,Colombia,Q1,2019
36,spotify:track:6o8ogTrSX8H0F66Pdz3Tsc,"Mario Bautista, Lalo Ebratt",Baby Girl (feat. Lalo Ebratt),WM Mexico,36,38,20,156111,CO,Colombia,Q1,2019
37,spotify:track:6xAhkN7uE1qdhPa8jZwhTb,"Andrés Cepeda, Sebastian Yatra",Magia (feat. Sebastián Yatra),Columbia,9,41,20,148885,CO,Colombia,Q1,2019
38,spotify:track:7tFiyTwD0nx5a1eklYtX2J,Queen,Bohemian Rhapsody - Remastered 2011,Hollywood Records,14,37,87,146305,CO,Colombia,Q1,2019
39,spotify:track:6XBjCetHKdO5L9cwMDVffw,"Anuel AA, Zion",Hipócrita,"2018 Real Hasta La Muerte, Inc.",23,40,26,143760,CO,Colombia,Q1,2019
40,spotify:track:4VTTpwcAxVSQNzEZLi75d0,"Nacho, Manuel Turizo",Déjalo,UMLE - Latino,34,36,6,138340,CO,Colombia,Q1,2019
41,spotify:track:0NKoPGc72yUKTIneVhFfg1,"Lalo Ebratt, Trapical",Mocca,Universal Music Spain S.L.,1,39,36,137711,CO,Colombia,Q1,2019
42,spotify:track:2rPE9A1vEgShuZxxzR2tZH,Ariana Grande,"thank u, next",Republic Records,28,46,10,133288,CO,Colombia,Q1,2019
43,spotify:track:1usoXi4f0BnMART4uActEA,"Lalo Ebratt, J Balvin, Trapical",Mocca - Remix,Universal Music Spain S.L.,14,42,14,132137,CO,Colombia,Q1,2019
44,spotify:track:0Ek2vjTPwy3fXKQnsXy8MH,Mike Bahía,Serenata,WM Mexico,27,49,13,131617,CO,Colombia,Q1,2019
45,spotify:track:2QmsKag0YaqhAbpR9Nwmpn,Danny Ocean,Epa Wei,Atlantic Records,23,47,22,129639,CO,Colombia,Q1,2019
46,spotify:track:0sPTfDSZgE3KvcvqaKPtEx,Bryant Myers,Tanta Falta,eOne Music,10,43,14,128820,CO,Colombia,Q1,2019
47,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,"Nio Garcia, Casper Magico, Bad Bunny, Darell, Ozuna, Nicky Jam",Te Boté - Remix,"Flow La Movie, Inc.",1,44,39,126541,CO,Colombia,Q1,2019
48,spotify:track:2alIsNw1mqEShbWyO1HXZZ,"Sebastian Yatra, Luis Figueroa, Lary Over",Por Perro,UMLE - Latino,7,48,41,124072,CO,Colombia,Q1,2019
49,spotify:track:0ftcn4ddKESqQMA784Ebc0,Yeison Jimenez,Aventurero,Sony Music Entertainment,49,51,9,119018,CO,Colombia,Q1,2019
50,spotify:track:14Oqgy47ik2WEgbdwy9Ecn,Jessi Uribe,Dulce Pecado,MDO Jessi Uribe,45,45,50,107575,CO,Colombia,Q1,2019
1,spotify:track:224EVTFiLsdQignUFLvDeH,"Dalex, Rafa Pabön, KHEA, Sech, Feid, Cazzu, Lenny Tavárez",Pa Mí (Remix),Rich Music/Ingrooves Records,1,1,9,510995,CO,Colombia,Q2,2019
2,spotify:track:5w9c2J52mkdntKOmRLeM2m,"Daddy Yankee, Snow",Con Calma,Craft Latino,1,2,11,454976,CO,Colombia,Q2,2019
3,spotify:track:3tOmzBrWaHg97FKgsqhhEd,"Greeicy, Nacho",Destino,UMLE - Latino,3,6,4,445520,CO,Colombia,Q2,2019
4,spotify:track:4lzxJ4jCuFDXXGkE1LmpKR,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",Verte Ir,Hear This Music,4,9,2,420431,CO,Colombia,Q2,2019
5,spotify:track:31UjYv5vLsDkzchJOtUMtW,Maluma,HP,Sony Music Latin,3,3,6,405642,CO,Colombia,Q2,2019
6,spotify:track:5W83ErFkO3aKAIS1WMi6u0,"Anuel AA, KAROL G",Secreto,Anuel AA & Karol G - Secreto,1,4,13,376147,CO,Colombia,Q2,2019
7,spotify:track:0s5DNDV6LAKn2u2Ufa3VjQ,"Mau y Ricky, Manuel Turizo, Camilo",Desconocidos,Sony Music Latin,3,5,26,375904,CO,Colombia,Q2,2019
8,spotify:track:6v0lAdFF4haL8xjBIUjtOw,"Nicky Jam, Ozuna",Te Robaré,Sony Music Latin,8,11,3,367702,CO,Colombia,Q2,2019
9,spotify:track:3g4UyIcQwutiG0TfW32GnX,"Manuel Turizo, Ozuna",Esclavo de Tus Besos,Sony Music Latin/La Industria,6,8,8,362317,CO,Colombia,Q2,2019
10,spotify:track:059bcIhyc2SBwm6sw2AZzd,"Piso 21, Micro TDH",Te Vi,WM Mexico,5,7,17,362176,CO,Colombia,Q2,2019
11,spotify:track:5KbBGUpIZd6gVFUU8tqYiQ,"Myke Towers, Farruko",Si Se Da,2019 Casablanca Records & One World Music | Distributed by GLAD Empire,11,12,7,341166,CO,Colombia,Q2,2019
12,spotify:track:5iwz1NiezX7WWjnCgY5TH4,"Pedro Capó, Farruko",Calma - Remix,Sony Music Latin,1,10,27,339012,CO,Colombia,Q2,2019
13,spotify:track:5BDP2tky8oMQJPS33frKVp,"Sebastian Yatra, Reik",Un Año,UMLE - Latino,7,14,12,322673,CO,Colombia,Q2,2019
14,spotify:track:6FyRXC8tJUh863JCkyWqtk,Paulo Londra,Adan y Eva,WEA Latina,2,13,23,317076,CO,Colombia,Q2,2019
15,spotify:track:2ktoFujjJtantyMoVdBJlX,"ChocQuibTown, Zion & Lennox, Farruko, Manuel Turizo",Pa Olvidarte (feat. Manuel Turizo) - Remix,Sony Music Latin,2,15,10,297196,CO,Colombia,Q2,2019
16,spotify:track:3JjaofJ0lCeEsFSZqppzOp,"Sean Paul, J Balvin",Contra La Pared,Universal-Island Records Ltd.,16,16,4,276226,CO,Colombia,Q2,2019
17,spotify:track:5O3cRP4ZHC9vvVIHtET1f0,"Sech, Justin Quiles",Qué Más Pues,Rich Music/Ingrooves Records,17,19,12,274995,CO,Colombia,Q2,2019
18,spotify:track:2qG5sZ7Si6sdK74qLxedYM,"ROSALÍA, J Balvin, El Guincho",Con Altura,Columbia,17,17,2,271626,CO,Colombia,Q2,2019
19,spotify:track:6Bc48Fgqgb6j4K6JdkZTNk,"Sech, Farruko, Zion & Lennox",Solita,Rich Music/Ingrooves Records,19,20,6,261847,CO,Colombia,Q2,2019
20,spotify:track:7uH27oIt4a6cIFCA8ZPcyG,Ozuna,Baila Baila Baila,Aura Music Corp.,11,18,14,249382,CO,Colombia,Q2,2019
21,spotify:track:1LiN0Z98FkR1t0m8KmLcAH,"Anuel AA, Haze",Amanece,House of Haze,11,21,17,235444,CO,Colombia,Q2,2019
22,spotify:track:4k9byIhs9ppbYWE22waJMB,Camilo,No Te Vayas,Sony Music Latin,22,24,2,231560,CO,Colombia,Q2,2019
23,spotify:track:3f5lA8nnc4YYF1qf78WpHw,"Anuel AA, Romeo Santos",Ella Quiere Beber - Remix,"Real Hasta La Muerte, LLC",6,22,23,223227,CO,Colombia,Q2,2019
24,spotify:track:2IA8cFA46DkjgbsRG7kKbp,"Amenazzy, Nicky Jam, Farruko",Baby,Rimas Music,19,25,16,222165,CO,Colombia,Q2,2019
25,spotify:track:1mT47pKLXUwPYGwB91GcNz,"KAROL G, Maluma",Créeme,UMLE - Latino,13,23,23,215519,CO,Colombia,Q2,2019
26,spotify:track:675w3ACw5xZR3ODhUJlEVN,Manuel Turizo,Sola,Sony Music Latin/La Industria,10,26,22,212236,CO,Colombia,Q2,2019
27,spotify:track:1Kjer1JoWuJGNwGV6Pbgv1,Sebastian Yatra,Cristina,UMLE - Latino,19,28,3,211098,CO,Colombia,Q2,2019
28,spotify:track:3mN2DtljBhnrIpc3Nu2pJ8,"Lalo Ebratt, Sebastian Yatra, Yera, Trapical Minds",Déjate Querer,Universal Music Spain S.L.,23,27,6,207819,CO,Colombia,Q2,2019
29,spotify:track:46lvmzK8wxAy66tjzXXSh0,Paulo Londra,Tal Vez,WEA Latina,29,-1,1,202357,CO,Colombia,Q2,2019
30,spotify:track:6MJUCumnQsQEKbCy28tbCP,"Daddy Yankee, Anuel AA",Adictiva,Craft Latino,9,31,22,184156,CO,Colombia,Q2,2019
31,spotify:track:4T4CZ3Q4z3GG7lU720YYhM,"Lunay, Gaby Music, Chris Jedi",Soltera,round2media - LaFamilia,31,32,7,183342,CO,Colombia,Q2,2019
32,spotify:track:116H0KvKr2Zl4RPuVBruDO,"Bad Bunny, Drake",MIA,Rimas Entertainment LLC,1,30,27,182942,CO,Colombia,Q2,2019
33,spotify:track:2D3z17LBMJ2HEHeBFFjTLi,J Balvin,Reggaeton,UMLE - Latino,7,29,21,178807,CO,Colombia,Q2,2019
34,spotify:track:5qFeMRz4TvetPmzjre9Dq7,"J Balvin, Zion & Lennox",No Es Justo,UMLE - Latino,1,33,48,174414,CO,Colombia,Q2,2019
35,spotify:track:32lexhcz93AinKK0qLTZaZ,Kenny Man,Ni Gucci Ni Prada,UMLE - Latino,15,34,32,169001,CO,Colombia,Q2,2019
36,spotify:track:04cd1MHVq1D8v1nuTZoCdv,Piso 21,Puntos Suspensivos,WM Mexico,20,35,35,167467,CO,Colombia,Q2,2019
