rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
1,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,1,1,10,2758086,AR,Argentina,Q1,2021
2,spotify:track:6EHrppRT1Uj4cyShAujxFu,"Papu DJ, L-Gante",L-Gante: RKT SESSIONS #1,PAPU DJ,2,4,6,2735464,AR,Argentina,Q1,2021
3,spotify:track:7vrJn5hDSXRmdXoR30KgF1,KAROL G,BICHOTA,UMLE - Latino,2,2,11,2720767,AR,Argentina,Q1,2021
4,spotify:track:3lCbsHaN1wCxyDzcNN2x4N,"Migrantes, Alico",Si Me Tomo Una Cerveza,LEB Records,2,3,8,2628891,AR,Argentina,Q1,2021
5,spotify:track:5uD4fcXch2qE5LYeyDipA1,"El Reja, Lira",Bésame,Montevideo Music Group,2,5,13,2076924,AR,Argentina,Q1,2021
6,spotify:track:7D7EH7MGyNHWSkqrszerI1,"Camilo, El Alfa",BEBÉ,Sony Music Latin,6,7,6,1982856,AR,Argentina,Q1,2021
7,spotify:track:78SeXVRJ7KCqVmOwTiFjnI,"Bizarrap, NATHY PELUSO","Nathy Peluso: Bzrp Music Sessions, Vol. 36/66",DALE PLAY Records,5,6,6,1918143,AR,Argentina,Q1,2021
8,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,"Bad Bunny, ROSALÍA",LA NOCHE DE ANOCHE,Rimas Entertainment LLC,6,11,6,1864105,AR,Argentina,Q1,2021
9,spotify:track:1yoMvmasuxZfqHEipJhRbp,Maluma,Hawái,Sony Music Latin,1,8,23,1801791,AR,Argentina,Q1,2021
10,spotify:track:73nAK3HgQK8dak83Y2WQ8F,Camilo,Vida de Rico,Sony Music Latin,2,10,16,1755097,AR,Argentina,Q1,2021
11,spotify:track:21N4Buj4xsyLb218lYle61,"Sebastian Yatra, Guaynaa",Chica Ideal,UMLE - Latino,7,9,12,1745958,AR,Argentina,Q1,2021
12,spotify:track:3VvA1wSxukMLsvXoXtlwWx,Boza,Hecha Pa' Mi,Sony Music Latin,12,13,7,1699308,AR,Argentina,Q1,2021
13,spotify:track:1xK1Gg9SxG8fy2Ya373oqb,"Myke Towers, Juhn",Bandido,White World Music,13,30,4,1593564,AR,Argentina,Q1,2021
14,spotify:track:15OjBeqNX3bShsGYQbteRv,Farruko,La Tóxica,Sony Music Latin,5,12,23,1564289,AR,Argentina,Q1,2021
15,spotify:track:4loQgPwJHocL3dFwLfjb1J,"Rauw Alejandro, Anuel AA",Reloj,Sony Music Latin/Duars Entertainment,12,14,11,1518858,AR,Argentina,Q1,2021
16,spotify:track:3GtnId3Cm1Xa6joCj08nzW,Justin Quiles,Jeans,WEA Latina,2,15,21,1398974,AR,Argentina,Q1,2021
17,spotify:track:7ndTONDDRFGiPnnhOzOXxq,"Manuel Turizo, Rauw Alejandro, Myke Towers",La Nota,Sony Music Latin/La Industria,9,16,13,1372632,AR,Argentina,Q1,2021
18,spotify:track:35UUpTmrcFXNIVIN26ujXl,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",Relación - Remix,Rich Music,3,17,18,1307039,AR,Argentina,Q1,2021
19,spotify:track:5y7DaS3jAc9eZzcSOoUIwU,"Ozuna, J Balvin, Chencho Corleone",Una Locura,Aura Music Corp.,11,18,18,1287202,AR,Argentina,Q1,2021
20,spotify:track:1jtkP2Vj67mcBTXJgIOZsW,"Maria Becerra, Rusherking",Confiesalo,300 Entertainment,20,21,8,1274803,AR,Argentina,Q1,2021
21,spotify:track:4RJz8NfIe09gpKMiRUWKhJ,"Maluma, Lenny Tavárez, Justin Quiles",Parce (feat. Justin Quiles),Sony Music Latin,8,19,20,1165708,AR,Argentina,Q1,2021
22,spotify:track:4HYDUMY0xSpeBr0AMY9cUz,"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,Linked Music / Dynamic Records / EMPIRE,4,22,29,1137048,AR,Argentina,Q1,2021
23,spotify:track:2I3qA0KslRCxFTfZnPyDhf,"The La Planta, Nestor En Bloque, Marka Akme, MOMO, Pushi",Barrio Prendido,The La Planta,23,23,10,1111570,AR,Argentina,Q1,2021
24,spotify:track:7x4ASXYEKfQBCewcZhK776,KAROL G,"Ay, DiOs Mío!",UMLE - Latino,6,24,26,1056968,AR,Argentina,Q1,2021
25,spotify:track:4G3PTss3mU33Tau7t4KbwE,"Rauw Alejandro, Camilo",Tattoo - Remix with Camilo,Sony Music Latin/Duars Entertainment,2,20,26,1033006,AR,Argentina,Q1,2021
26,spotify:track:2HpbDdD3JLpAPMJFYCeC6o,"Maria Becerra, TINI, Lola Indigo",High (Remix),300 Entertainment / Maria Becerra,2,27,18,1030632,AR,Argentina,Q1,2021
27,spotify:track:2mMZAd3ol9wGI2WJl4XJCF,"Nicki Nicole, Dread Mar I, Bizarrap",Verte,Sony Music Latin/DALE PLAY Records,17,26,4,1024646,AR,Argentina,Q1,2021
28,spotify:track:59nnGpAU3AiL2tD0o2It11,"KHEA, NATTI NATASHA, Prince Royce, Lenny Santos",Ayer Me Llamó Mi Ex (Remix),Young Flex - Khea,23,25,9,1013402,AR,Argentina,Q1,2021
29,spotify:track:4C6BlqqMwjFzOXzqpTeoWR,Justin Quiles,Ponte Pa' Mi,WEA Latina,26,29,7,1013302,AR,Argentina,Q1,2021
30,spotify:track:0JAZWvvqttGFm4UMDsPQXC,"Ozuna, Camilo",Despeinada,Aura Music Corp.,7,28,18,986370,AR,Argentina,Q1,2021
31,spotify:track:68mrW6gXHgupgSiDHgaDi5,"Nicky Jam, Myke Towers",Polvo,Sony Music Latin,31,33,7,982634,AR,Argentina,Q1,2021
32,spotify:track:11EnQRgRMJwMAesfkB5pnu,"Lele Pons, Guaynaa",Se Te Nota (with Guaynaa),Shots Studios & Music/10:22pm/Interscope Records,16,31,16,926008,AR,Argentina,Q1,2021
33,spotify:track:4gQG2Ic7hnJMAcqunk4ERT,"Fer Palacio, DJ Alex, Santiago Saez",Ya No Más,P2020,10,35,90,911103,AR,Argentina,Q1,2021
34,spotify:track:2bgcUk2A3jjKbCJ7KPquTi,"Wisin, Myke Towers, Los Legendarios",Mi Niña,La Base Music Group/ WK Records,22,32,14,894494,AR,Argentina,Q1,2021
35,spotify:track:5Jm4w8jmPEBTLjI9vH4fXo,Ozuna,Caramelo,Aura Music Corp.,1,34,30,879570,AR,Argentina,Q1,2021
36,spotify:track:4KlrEwjhXnHLtmKauxVHJz,"El Reja, Agustín Casanova, The La Planta",Bonita,Montevideo Music Group,36,36,6,767311,AR,Argentina,Q1,2021
37,spotify:track:0EhpEsp4L0oRGM0vmeaN5e,"J Balvin, Dua Lipa, Bad Bunny, Tainy",UN DIA (ONE DAY) (Feat. Tainy),Universal Music Latino/ NEON16,22,42,24,747564,AR,Argentina,Q1,2021
38,spotify:track:22Sh5dlwbERqJAq1fZk5b2,"Rauw Alejandro, J Balvin",De Cora <3,Sony Music Latin/Duars Entertainment,37,38,8,708368,AR,Argentina,Q1,2021
39,spotify:track:6fmQjRuo7XvRFCK2qex5hQ,Jerry Di,Mi Cuarto,Nacho,15,37,21,702772,AR,Argentina,Q1,2021
40,spotify:track:0TUW9faHNaBmi89wsYGp9y,"Trueno, Nicki Nicole, Bizarrap, Taiu, tatool",Mamichula - con Nicki Nicole,NEUEN,1,39,24,697865,AR,Argentina,Q1,2021
41,spotify:track:3dEtfTtCXWW7N8WQ9FD29z,"Lyanno, Rauw Alejandro, Lenny Tavárez, Maria Becerra",En Tu Cuerpo - Remix,Rimas Entertainment LLC,18,40,18,677024,AR,Argentina,Q1,2021
42,spotify:track:51g3eI9dcemoeyk2mSe8wN,"Tiago PZK, LIT killah, Seven Kayne, Bhavi, Rusherking, Tobi","Cerca de ti (feat. Rusherking, Bhavi, Tobi) - Remix",Grand Move Records,27,41,10,663053,AR,Argentina,Q1,2021
43,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,"KAROL G, Nicki Minaj",Tusa,TUSA - Karol G & Nicki Minaj,1,43,61,639254,AR,Argentina,Q1,2021
44,spotify:track:6bvfJf4KjonPMuPfGfy3S2,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta - Remix,"Flow La Movie, Inc.",1,44,37,595186,AR,Argentina,Q1,2021
45,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,Bad Bunny,TE MUDASTE,Rimas Entertainment LLC,28,45,6,589344,AR,Argentina,Q1,2021
46,spotify:track:1mjHyr9e7uP0QisX3y7a6T,"Dillom, Evar, Omar Varela",DUDADE,Bohemian Groove,46,51,5,587563,AR,Argentina,Q1,2021
47,spotify:track:0S9ZVNTNRzLMgb96tmmG1u,Rauw Alejandro,Enchule,Sony Music Latin/Duars Entertainment,30,47,16,572199,AR,Argentina,Q1,2021
48,spotify:track:0jT8Nl0shPS8115is0wD2Q,Camilo,Favorito,Sony Music Latin,1,48,41,556880,AR,Argentina,Q1,2021
49,spotify:track:4a0XLZUjHFHPwMBxQJD2JX,Alonzo Cortes,Momentos de Nuestra Felicidad,Alonzo Cortes Musica,46,46,8,554116,AR,Argentina,Q1,2021
50,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,15,56,53,536565,AR,Argentina,Q1,2021
1,spotify:track:1Crj1zkRMpsEjb9NOR6Zof,"Bizarrap, L-Gante","L-Gante: Bzrp Music Sessions, Vol. 38/66",DALE PLAY Records,1,1,5,2871882,AR,Argentina,Q2,2021
2,spotify:track:7I8L3vYCLThw2FDrE6LuzE,"Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK",Además de Mí - Remix,Rusherking,1,2,5,2494644,AR,Argentina,Q2,2021
3,spotify:track:5RmSunLqeDqNWww8LWhAiK,"KHEA, Duki",WACHA,Young Flex - Khea,3,-1,1,2490730,AR,Argentina,Q2,2021
4,spotify:track:5YYW3yRktprLRr47WK219Y,"Rochy RD, Myke Towers, Nicki Nicole",Ella No Es Tuya - Remix,Sony Music Latin,1,3,9,1872417,AR,Argentina,Q2,2021
5,spotify:track:1xK1Gg9SxG8fy2Ya373oqb,"Myke Towers, Juhn",Bandido,White World Music,1,4,17,1792784,AR,Argentina,Q2,2021
6,spotify:track:7Bk0uXKk1uPT0XuQbpFzvs,"Los Legendarios, Wisin, JHAYCO",Fiel,La Base Music Group/ WK Records,6,8,8,1759486,AR,Argentina,Q2,2021
7,spotify:track:6EHrppRT1Uj4cyShAujxFu,"Papu DJ, L-Gante",L-Gante: RKT SESSIONS #1,PAPU DJ,1,5,19,1695985,AR,Argentina,Q2,2021
8,spotify:track:4fipVdNyG6zx7nxuqHScsy,Maria Becerra,Acaramelao,300 Entertainment,6,6,6,1512531,AR,Argentina,Q2,2021
9,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,"Bad Bunny, ROSALÍA",LA NOCHE DE ANOCHE,Rimas Entertainment LLC,4,7,19,1326490,AR,Argentina,Q2,2021
10,spotify:track:079Ey5uxL04AKPQgVQwx5h,"Selena Gomez, Rauw Alejandro",Baila Conmigo (with Rauw Alejandro),Selena Gomez Latin Project,10,10,10,1276485,AR,Argentina,Q2,2021
11,spotify:track:2TksvaRivgAEj780DgRB73,Sech,911,Rich Music,11,11,9,1250496,AR,Argentina,Q2,2021
12,spotify:track:3VvA1wSxukMLsvXoXtlwWx,Boza,Hecha Pa' Mi,Sony Music Latin,5,9,20,1232724,AR,Argentina,Q2,2021
13,spotify:track:4iJyoBOLtHqaGxP12qzhQI,"Justin Bieber, Daniel Caesar, GIVĒON",Peaches (feat. Daniel Caesar & Giveon),RBMG/Def Jam,13,20,3,1172467,AR,Argentina,Q2,2021
14,spotify:track:3OXxCquI8i14EigwILaLx9,"Maria Becerra, Cazzu",Animal,300 Entertainment,6,12,13,1120398,AR,Argentina,Q2,2021
15,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,1,13,23,1104816,AR,Argentina,Q2,2021
16,spotify:track:3lCbsHaN1wCxyDzcNN2x4N,"Migrantes, Alico",Si Me Tomo Una Cerveza,LEB Records,2,16,21,1054568,AR,Argentina,Q2,2021
17,spotify:track:4loQgPwJHocL3dFwLfjb1J,"Rauw Alejandro, Anuel AA",Reloj,Sony Music Latin/Duars Entertainment,11,15,24,1040402,AR,Argentina,Q2,2021
18,spotify:track:2OEVXCvrzJfpZaIPwsR99i,"L-Gante, El Mas Ladron, DT.Bilardo",Pistola,Kriterio Music,16,17,15,1033765,AR,Argentina,Q2,2021
19,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,Kali Uchis,telepatía,EMI / Interscope,17,18,7,897869,AR,Argentina,Q2,2021
20,spotify:track:3Zf4GutWZ7Hv3wsVQsSQPs,"Camilo, El Alfa",BEBÉ,Sony Music Latin,6,19,19,868151,AR,Argentina,Q2,2021
21,spotify:track:1WvrDdouh6C51In1SdATbq,KAROL G,BICHOTA,UMLE - Latino,2,14,24,854847,AR,Argentina,Q2,2021
22,spotify:track:2mMZAd3ol9wGI2WJl4XJCF,"Nicki Nicole, Dread Mar I, Bizarrap",Verte,Sony Music Latin/DALE PLAY Records,17,21,17,838662,AR,Argentina,Q2,2021
23,spotify:track:1jtkP2Vj67mcBTXJgIOZsW,"Maria Becerra, Rusherking",Confiesalo,300 Entertainment,17,25,21,813968,AR,Argentina,Q2,2021
24,spotify:track:6RV9pRLIQiXm3qTGeyQluf,"Camilo, Evaluna Montaner",Machu Picchu,Sony Music Latin,22,22,6,808399,AR,Argentina,Q2,2021
25,spotify:track:4C6BlqqMwjFzOXzqpTeoWR,Justin Quiles,Ponte Pa' Mi,WEA Latina,21,24,20,805464,AR,Argentina,Q2,2021
26,spotify:track:7ndTONDDRFGiPnnhOzOXxq,"Manuel Turizo, Rauw Alejandro, Myke Towers",La Nota,Sony Music Latin/La Industria,9,23,26,802616,AR,Argentina,Q2,2021
27,spotify:track:5uD4fcXch2qE5LYeyDipA1,"El Reja, Lira",Bésame,Montevideo Music Group,2,26,26,781448,AR,Argentina,Q2,2021
28,spotify:track:21N4Buj4xsyLb218lYle61,"Sebastian Yatra, Guaynaa",Chica Ideal,UMLE - Latino,7,27,25,769852,AR,Argentina,Q2,2021
29,spotify:track:5MOF8J0yJVHdKE3gRgpM6r,Luck Ra,Te Mentiria,Luck Ra,26,28,7,754462,AR,Argentina,Q2,2021
30,spotify:track:1VYaM9VSix6jth7nXiHvo2,Duki,Chico Estrella,SSJ Records / DALE PLAY Records,22,29,4,719347,AR,Argentina,Q2,2021
31,spotify:track:6qraVL4IJaIj0IuEexYJNa,Myke Towers,Explícito,White World Music,31,35,9,708717,AR,Argentina,Q2,2021
32,spotify:track:78SeXVRJ7KCqVmOwTiFjnI,"Bizarrap, NATHY PELUSO","Nathy Peluso: Bzrp Music Sessions, Vol. 36/66",DALE PLAY Records,5,31,19,707246,AR,Argentina,Q2,2021
33,spotify:track:5y7DaS3jAc9eZzcSOoUIwU,"Ozuna, J Balvin, Chencho Corleone",Una Locura,Aura Music Corp.,11,30,31,696695,AR,Argentina,Q2,2021
34,spotify:track:68mrW6gXHgupgSiDHgaDi5,"Nicky Jam, Myke Towers",Polvo,Sony Music Latin,21,32,20,692831,AR,Argentina,Q2,2021
35,spotify:track:2dNhNlpZAtV4lwAFW45LIv,"Nio Garcia, Flow La Movie",AM,"Flow La Movie, Inc.",35,72,3,692824,AR,Argentina,Q2,2021
36,spotify:track:1e0NatUVfOD9xRgeXSedrl,"L-Gante, DT.Bilardo, Omar Varela, Dillom",Tinty Nasty,Kriterio Music,36,43,4,669332,AR,Argentina,Q2,2021
37,spotify:track:2mM3gZ0BbPwPPMelbA8vgt,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",No Te Enamores - Remix,Carbon Fiber Music,25,34,13,662069,AR,Argentina,Q2,2021
38,spotify:track:0TBbNYzmtCfN5cpZSCVNIz,"Nicki Nicole, Lunay",No Toque Mi Naik,Sony Music Latin/DALE PLAY Records,38,54,2,638721,AR,Argentina,Q2,2021
39,spotify:track:1yc7ERfIzFxPP1E0OFRvp0,CNCO,Tan Enamorados,Sony Music Latin,38,38,19,630768,AR,Argentina,Q2,2021
40,spotify:track:2dl5K2ScW7jYhAhuem06cm,Daddy Yankee,PROBLEMA,Republic Records,33,33,6,626781,AR,Argentina,Q2,2021
41,spotify:track:6NKrW1a2OYNwAXuN4MgwXi,"L-Gante, DT.Bilardo",Malianteo 420,Kriterio Music,37,39,13,608951,AR,Argentina,Q2,2021
42,spotify:track:2bgcUk2A3jjKbCJ7KPquTi,"Wisin, Myke Towers, Los Legendarios",Mi Niña,La Base Music Group/ WK Records,22,41,27,594582,AR,Argentina,Q2,2021
43,spotify:track:1yoMvmasuxZfqHEipJhRbp,Maluma,Hawái,Sony Music Latin,1,37,36,586599,AR,Argentina,Q2,2021
44,spotify:track:0VWLId2RwPCno9s1cJm2Vy,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",Travesuras - Remix,"Flow La Movie, Inc",44,53,4,578175,AR,Argentina,Q2,2021
45,spotify:track:15OjBeqNX3bShsGYQbteRv,Farruko,La Tóxica,Sony Music Latin,5,42,36,570956,AR,Argentina,Q2,2021
46,spotify:track:2I3qA0KslRCxFTfZnPyDhf,"The La Planta, Nestor En Bloque, Marka Akme, MOMO, Pushi",Barrio Prendido,The La Planta,23,49,23,561464,AR,Argentina,Q2,2021
47,spotify:track:2zY1iTaEgs8ROkkWtWLe7l,Camilo,Ropa Cara,Sony Music Latin,9,36,12,552828,AR,Argentina,Q2,2021
48,spotify:track:23UX82uDIfCUUneRfzDTD5,"L-Gante, Homer El Mero Mero, DT.Bilardo",Titubeo,Kriterio Music,48,48,11,548171,AR,Argentina,Q2,2021
49,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,Bad Bunny,TE MUDASTE,Rimas Entertainment LLC,28,46,19,542567,AR,Argentina,Q2,2021
50,spotify:track:4RJz8NfIe09gpKMiRUWKhJ,"Maluma, Lenny Tavárez, Justin Quiles",Parce (feat. Justin Quiles),Sony Music Latin,8,40,33,510501,AR,Argentina,Q2,2021
1,spotify:track:03LfOYi0icz4souspZVVhq,"Bizarrap, Nicky Jam","Nicky Jam: Bzrp Music Sessions, Vol. 41/66",DALE PLAY Records,1,23,2,4704707,AR,Argentina,Q3,2021
2,spotify:track:74znaWw1hmQBusGPSOuTFy,"MYA, TINI, Duki",2:50 Remix,Columbia,1,1,3,3771314,AR,Argentina,Q3,2021
3,spotify:track:6hf0RpxTbOprT5nnwzkk8e,"J Balvin, Maria Becerra",Qué Más Pues?,"Sueños Globales, LLC",2,2,6,3613767,AR,Argentina,Q3,2021
4,spotify:track:7COGuXyTr12KvdaYXMqheC,"BANDIDO, Duki, Rei, Tiago PZK","No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",DALE PLAY Records,3,3,4,3376360,AR,Argentina,Q3,2021
5,spotify:track:5RwV8BvLfX5injfqYodke9,Rauw Alejandro,Todo De Ti,Sony Music Latin/Duars Entertainment,1,4,7,3107933,AR,Argentina,Q3,2021
6,spotify:track:2JPLbjOn0wPCngEot2STUS,Bad Bunny,Yonaguni,Rimas Entertainment LLC,3,5,5,2799169,AR,Argentina,Q3,2021
7,spotify:track:05bfbizlM5AX6Mf1RRyMho,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,Flow La Movie,7,8,2,2434546,AR,Argentina,Q3,2021
8,spotify:track:0cOa970mzTWAxKtltpkpLc,"TINI, Maria Becerra",Miénteme,Sony Music Latin,1,6,10,2286697,AR,Argentina,Q3,2021
9,spotify:track:2LtTHIXTaFwvY9oLOThElU,"Maria Becerra, Tiago PZK",Cazame,300 Entertainment,6,7,4,2048616,AR,Argentina,Q3,2021
10,spotify:track:4M4DTyLupKvbJKlE4I4EYq,"FMK, Tiago PZK, LIT killah, Rusherking",YO SE QUE TU (feat. Rusherking),Columbia,4,9,8,1832768,AR,Argentina,Q3,2021
11,spotify:track:2rCbl9naJYhaxjLsfx88uM,"Sebastian Yatra, Myke Towers",Pareja Del Año,UMLE - Latino,2,10,12,1595986,AR,Argentina,Q3,2021
12,spotify:track:43qcs9NpJhDxtG91zxFkj7,"Wisin, JHAYCO, Anuel AA, Los Legendarios, Myke Towers",Fiel - Remix,La Base Music Group/ WK Records,12,13,3,1528309,AR,Argentina,Q3,2021
13,spotify:track:1WedZeiezCmCEOzLwhx0hV,"J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander",Poblado - Remix,Universal Music Latino,13,15,3,1432690,AR,Argentina,Q3,2021
14,spotify:track:74UFJflGMdA46TltO7XPSB,"KHEA, Maria Becerra",Te Necesito,Young Flex - Khea,3,11,8,1427957,AR,Argentina,Q3,2021
15,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,15,17,4,1391483,AR,Argentina,Q3,2021
16,spotify:track:0PwFN7vRvY80Hnkoew2x3f,"Rauw Alejandro, Mr. Naisgai",2/Catorce,Sony Music Latin/Duars Entertainment,7,12,13,1352254,AR,Argentina,Q3,2021
17,spotify:track:27t4JURZ1Tv7a3zMfPneAw,"Bruno LC, Blunted Vato, Mesita",BLUNTED 5 - Remix,Bruno Lopez,14,16,9,1242383,AR,Argentina,Q3,2021
18,spotify:track:1VauUM5CBX7nkLcgafQL2B,"Bizarrap, Eladio Carrion","Eladio Carrion: Bzrp Music Sessions, Vol. 40/66",DALE PLAY Records,8,14,5,1190299,AR,Argentina,Q3,2021
19,spotify:track:5jzEwSyyymBlf1fa1o39T2,"Mora, JHAYCO",512,Rimas Entertainment LLC,10,20,11,1134714,AR,Argentina,Q3,2021
20,spotify:track:276rXWKRL20v33E2UnF3ks,Rusherking,Loba,Rusherking,20,47,2,1128635,AR,Argentina,Q3,2021
21,spotify:track:1Crj1zkRMpsEjb9NOR6Zof,"Bizarrap, L-Gante","L-Gante: Bzrp Music Sessions, Vol. 38/66",DALE PLAY Records,1,22,18,1120695,AR,Argentina,Q3,2021
22,spotify:track:7fz7HrFRF4y8YEe0duWTDW,"Trueno, Duki",PANAMÁ,2021 Sur Capital Records (por Tierra Agencia),11,19,5,1075403,AR,Argentina,Q3,2021
23,spotify:track:7I8L3vYCLThw2FDrE6LuzE,"Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK",Además de Mí - Remix,Rusherking,1,18,18,1069787,AR,Argentina,Q3,2021
24,spotify:track:2FSGUA0gFgGeQdprjtGM2M,"KAROL G, Mariah Angeliq",EL MAKINON,UMLE - Latino,13,25,15,978690,AR,Argentina,Q3,2021
25,spotify:track:5s2SRpPmDiYFf0Qu17r9Uk,"Big Apple, Omar Varela",Que a Pasao,1.8M,24,24,8,939926,AR,Argentina,Q3,2021
26,spotify:track:6KEb17S00Inf0v1qYDgUAj,"Duki, Bizarrap",Malbec,SSJ Records / DALE PLAY Records,10,27,11,909839,AR,Argentina,Q3,2021
27,spotify:track:3K5JiDtBPElni1lrjLIGOG,LIT killah,California,WM Argentina,21,28,3,841372,AR,Argentina,Q3,2021
28,spotify:track:079Ey5uxL04AKPQgVQwx5h,"Selena Gomez, Rauw Alejandro",Baila Conmigo (with Rauw Alejandro),Selena Gomez Latin Project,10,31,23,830857,AR,Argentina,Q3,2021
29,spotify:track:4fipVdNyG6zx7nxuqHScsy,Maria Becerra,Acaramelao,300 Entertainment,6,21,19,816631,AR,Argentina,Q3,2021
30,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,16,26,8,802164,AR,Argentina,Q3,2021
31,spotify:track:2UcWAHN6TRQtkZovAuwySo,"FMK, Tiago PZK",Prende la Cámara,Columbia,31,-1,1,797867,AR,Argentina,Q3,2021
32,spotify:track:3ke6it1vTmHtz2ApcIVUz5,"Bizarrap, Snow Tha Product","Snow Tha Product: Bzrp Music Sessions, Vol. 39/66",DALE PLAY Records,5,36,11,796868,AR,Argentina,Q3,2021
33,spotify:track:5RmSunLqeDqNWww8LWhAiK,"KHEA, Duki",WACHA,Young Flex - Khea,2,29,14,792888,AR,Argentina,Q3,2021
34,spotify:track:6qraVL4IJaIj0IuEexYJNa,Myke Towers,Explícito,White World Music,18,32,22,792395,AR,Argentina,Q3,2021
35,spotify:track:10cA6m379GINGe7ZF6g3q1,"L-Gante, DT.Bilardo, El Mas Ladron, Damas Gratis",Pistola Remix,Kriterio Music,13,33,12,790162,AR,Argentina,Q3,2021
36,spotify:track:4DHDIdeayp8xvlyg22wREO,"NATTI NATASHA, Becky G",Ram Pam Pam,Sony Music Latin,36,38,10,783245,AR,Argentina,Q3,2021
37,spotify:track:67BtfxlNbhBmCDR2L2l8qd,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,22,35,15,704787,AR,Argentina,Q3,2021
38,spotify:track:1sZ39ZxvFo8FyMz4s7iVlf,"Damas Gratis, L-Gante, Marita",Perrito Malvado,Pelo Music S.A.,14,40,12,695323,AR,Argentina,Q3,2021
39,spotify:track:5u7twkeask1VIyDeNTElSU,Sech,Sal y Perrea,Rich Music,28,43,9,694184,AR,Argentina,Q3,2021
40,spotify:track:5YYW3yRktprLRr47WK219Y,"Rochy RD, Myke Towers, Nicki Nicole",Ella No Es Tuya - Remix,Sony Music Latin,1,37,22,693252,AR,Argentina,Q3,2021
41,spotify:track:2XIc1pqjXV3Cr2BQUGNBck,"Bad Bunny, ROSALÍA",LA NOCHE DE ANOCHE,Rimas Entertainment LLC,4,41,32,661380,AR,Argentina,Q3,2021
42,spotify:track:4OwhwvKESFtuu06dTgct7i,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,WEA Latina,42,135,2,658558,AR,Argentina,Q3,2021
43,spotify:track:1xK1Gg9SxG8fy2Ya373oqb,"Myke Towers, Juhn",Bandido,White World Music,1,34,30,637747,AR,Argentina,Q3,2021
44,spotify:track:2p2Q23iaaPSEa1tI6TsCVX,Sech,911,Rich Music,9,44,22,624340,AR,Argentina,Q3,2021
45,spotify:track:4A9u8OrzFYbxdjiydkNdUi,"Papu DJ, L-Gante",L-Gante: RKT SESSIONS #1,PAPU DJ,1,42,32,619409,AR,Argentina,Q3,2021
46,spotify:track:4MzXwWMhyBbmu6hOcLVD49,"Bad Bunny, JHAYCO",DÁKITI,Rimas Entertainment LLC,1,46,36,618531,AR,Argentina,Q3,2021
47,spotify:track:7Bk0uXKk1uPT0XuQbpFzvs,"Los Legendarios, Wisin, JHAYCO",Fiel,La Base Music Group/ WK Records,1,39,21,593084,AR,Argentina,Q3,2021
48,spotify:track:2dNhNlpZAtV4lwAFW45LIv,"Nio Garcia, Flow La Movie",AM,"Flow La Movie, Inc.",2,30,16,573000,AR,Argentina,Q3,2021
49,spotify:track:5kuidI7QNbpJCB1ObdCPKx,Luck Ra,Te Mentiría,Sony Music Entertainment Chile S.A,26,45,20,570947,AR,Argentina,Q3,2021
50,spotify:track:4loQgPwJHocL3dFwLfjb1J,"Rauw Alejandro, Anuel AA",Reloj,Sony Music Latin/Duars Entertainment,11,48,37,559199,AR,Argentina,Q3,2021
1,spotify:track:2Qv0DF1us4LhzLj0Cx9cSn,"Kaleb Di Masi, ECKO, Papichamp, Blunted Vato, Bruno LC",Turraka - Remix,Wapeo,1,1,5,2683100,AR,Argentina,Q4,2021
2,spotify:track:6w8yBI2vthyN9UnwO4UBWb,"Tiago PZK, LIT killah",Entre Nosotros,WM Chile,1,3,13,2193752,AR,Argentina,Q4,2021
