rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,country_code,country_name,quarter,year
40,spotify:track:6KaezqeYEakCN6jq5a7T1w,"Nath, Pirlo, Cheztom",KLKNTOKI,La Industria,12,38,16,504010,CO,Colombia,Q1,2024
41,spotify:track:3qQbCzHBycnDpGskqOWY0E,"Eslabon Armado, Peso Pluma",Ella Baila Sola,DEL Records,1,34,43,489788,CO,Colombia,Q1,2024
42,spotify:track:2I4ZalccAYtOnI9tnKDDml,"Blessd, Ryan Castro, Bryant Myers, Hades66",PALABRAS SOBRAN - REMIX,WEA Latina,12,41,13,486607,CO,Colombia,Q1,2024
43,spotify:track:7mXuWTczZNxG5EDcjFEuJR,"Peso Pluma, Gabito Ballesteros, Junior H",LADY GAGA,Double P Records,31,42,29,471934,CO,Colombia,Q1,2024
44,spotify:track:6CvTEtGagmzQvkUzzyKR9k,"Fuerza Regida, Marshmello",HARLEY QUINN,Rancho Humilde/Street Mob Records,30,46,11,471867,CO,Colombia,Q1,2024
45,spotify:track:0p0cOpBujR114Wirv5AM7W,"Dei V, Bryant Myers",Narcotics (with Bryant Myers),Encore Recordings,36,44,15,464241,CO,Colombia,Q1,2024
46,spotify:track:1j6xOGusnyXq3l6IryKF3G,"Piso 21, Manuel Turizo",Déjala Que Vuelva (feat. Manuel Turizo),WM Mexico,1,52,194,461098,CO,Colombia,Q1,2024
47,spotify:track:3PpWCS95gDUDRPko3u1MZ9,Feid,Prohibidox,UMLE - Latino,2,48,70,455229,CO,Colombia,Q1,2024
48,spotify:track:39L3LdlHS3gqB62HPWaJRg,Bad Bunny,NO ME QUIERO CASAR,Rimas Entertainment LLC,24,62,13,453159,CO,Colombia,Q1,2024
49,spotify:track:17jcYtUYRhpPL19fDedfTD,Ryan Castro,Wasa Wasa,Holdings,3,65,120,451725,CO,Colombia,Q1,2024
50,spotify:track:3R3HY6mOyGwxJ4dxGgg0Do,"Blessd, Peso Pluma, SOG",OJOS AZULES,WEA Latina,21,47,20,425473,CO,Colombia,Q1,2024
1,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,1,1,19,2424514,CO,Colombia,Q2,2024
2,spotify:track:7chTH3GBjjAyagf0SPCZDL,"Blessd, Feid",SI SABE FERXXO,WEA Latina,2,2,11,1547921,CO,Colombia,Q2,2024
3,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,1,3,26,1305329,CO,Colombia,Q2,2024
4,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,2,6,59,1190390,CO,Colombia,Q2,2024
5,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,Xavi,La Diabla,Interscope Records,2,4,17,1133689,CO,Colombia,Q2,2024
6,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,1,7,35,1110455,CO,Colombia,Q2,2024
7,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carín León",Según Quién,Sony Music Latin,3,5,33,1110054,CO,Colombia,Q2,2024
8,spotify:track:05sO6FK8E9l2cfwnEUTjHq,"Feid, Pirlo",CUAL ES ESA,UMLE - Latino,2,8,19,1055163,CO,Colombia,Q2,2024
9,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,8,9,19,944095,CO,Colombia,Q2,2024
10,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris MJ",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,10,14,7,917282,CO,Colombia,Q2,2024
11,spotify:track:0dKsNKiWmqkoz8YAUzfigC,"Lenny Tavárez, Feid",EMPELOTICA,WEA Latina,11,13,7,898830,CO,Colombia,Q2,2024
12,spotify:track:2Yc3MHpZ9R5UCIz78E20AQ,Feid,ALAKRAN,UMLE - Latino,8,16,19,897839,CO,Colombia,Q2,2024
13,spotify:track:1hZsWUnLbqRw09jLAMQSsb,"Feid, Young Miko",CLASSY 101,UMLE - Latino,1,12,54,866635,CO,Colombia,Q2,2024
14,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,1,11,86,809935,CO,Colombia,Q2,2024
15,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,2,15,97,808923,CO,Colombia,Q2,2024
16,spotify:track:0QoaFLmBJyuVuzOIGy6iCS,"The Academy: Segunda Misión, Sech, Justin Quiles, Lenny Tavárez, Dalex, Dímelo Flow, Myke Towers",LA RANGER (feat. Myke Towers),WEA Latina,10,10,2,801279,CO,Colombia,Q2,2024
17,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,2,20,35,778311,CO,Colombia,Q2,2024
18,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,Xavi,La Víctima,Interscope Records,6,18,16,699794,CO,Colombia,Q2,2024
19,spotify:track:0T2pB7P1VdXPhLdQZ488uH,Feid,Normal,UMLE - Latino,1,17,92,674728,CO,Colombia,Q2,2024
20,spotify:track:0CYTGMBYkwUxrj1MWDLrC5,Feid,CHORRITO PA LAS ANIMAS,UMLE - Latino,2,29,71,653843,CO,Colombia,Q2,2024
21,spotify:track:2lcRmD1OrJq7PKidfQNb1S,"Engel Montaz, Kuv507, Latinnites Music",Cupido,Latinnites Music,21,38,2,639043,CO,Colombia,Q2,2024
22,spotify:track:69Ej1xrGjOcHvIMtMKxK0G,Don Omar,Dile,UMLE - Machete,22,33,179,635257,CO,Colombia,Q2,2024
23,spotify:track:7s4emXHJwAuo5VvGBXmnBL,"Young Miko, Feid",offline,Wave Music Group,23,-1,1,608843,CO,Colombia,Q2,2024
24,spotify:track:1JpzJfxjHGFUyTHXLZidok,"Ryan Castro, Feid",Monastery,UMLE - Latino,1,24,126,601763,CO,Colombia,Q2,2024
25,spotify:track:6otePxalBK8AVa20xhZYVQ,KAROL G,MIENTRAS ME CURO DEL CORA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,4,56,59,595334,CO,Colombia,Q2,2024
26,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,Street Mob Records,7,30,30,593731,CO,Colombia,Q2,2024
27,spotify:track:6y8z28epOv5FlaxDv1Lo5B,Ryan Castro,Jordan,Holdings,3,27,153,583415,CO,Colombia,Q2,2024
28,spotify:track:1sbNEFiURUYfy024cJX8JG,Feid,Ferxxo 100,UMLE - Latino,4,25,97,582724,CO,Colombia,Q2,2024
29,spotify:track:25OeKzcqakFPaJlXHPE5lm,Carín León,Primera Cita,"Socios Music, LLC",7,23,39,581028,CO,Colombia,Q2,2024
30,spotify:track:3DY25d8SrkLEI6Xugzf6tT,"Ovy On The Drums, Myke Towers, Blessd, Ryan Castro",GODIVA,WEA Latina,14,21,4,577209,CO,Colombia,Q2,2024
31,spotify:track:1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,1,26,79,575408,CO,Colombia,Q2,2024
32,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,18,28,167,575190,CO,Colombia,Q2,2024
33,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",TQG,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,40,59,570076,CO,Colombia,Q2,2024
34,spotify:track:4gJfPoMIcSDGY0tMGxm6Fu,KAROL G,OKI DOKI,Bichota/Interscope Records,20,54,35,564991,CO,Colombia,Q2,2024
35,spotify:track:4UkUxO2WlKLc0Q1iEutGGh,"KAROL G, Tiësto",CONTIGO (with Tiësto),Bichota/Interscope Records,11,37,8,546493,CO,Colombia,Q2,2024
36,spotify:track:5jt25aFjW2kNoBqaEVaz5W,"Mora, Feid",LA INOCENTE,Rimas Entertainment LLC,9,32,106,544422,CO,Colombia,Q2,2024
37,spotify:track:1txhQHV26PyOJJarkYtkOn,"YOVNGCHIMI, Dei V",TU$$I (with Dei V),Encore Recordings,27,34,11,537769,CO,Colombia,Q2,2024
38,spotify:track:0dEAiKNbHt4mrjjoiL0loc,Xavi,Corazón de Piedra,Interscope Records,38,48,3,531615,CO,Colombia,Q2,2024
39,spotify:track:01W6syCgxisKd0gDqFRdEG,"Feid, Mañas Ru-Fino",LA VUELTA,UMLE - Latino,9,47,19,527343,CO,Colombia,Q2,2024
40,spotify:track:4f49sFQko7jHLEFd3tCf5p,Don Omar,Ojitos Chiquitos,UMLE - Machete,38,44,148,516181,CO,Colombia,Q2,2024
41,spotify:track:4NoOME4Dhf4xgxbHDT7VGe,"KAROL G, Romeo Santos",X SI VOLVEMOS,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,3,53,62,512838,CO,Colombia,Q2,2024
42,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,Tego Calderón,Pa' Que Retozen,"Jiggiri Records, Inc.",18,31,175,501822,CO,Colombia,Q2,2024
43,spotify:track:43PiEypaceH339CSNiggyj,"iZaak, JHAYCO, Anuel AA",BBY BOO - REMIX,WEA Latina,43,46,2,501372,CO,Colombia,Q2,2024
44,spotify:track:0sBVn4NN8VlR9WMmyZ1Cek,Luis Alfonso,Mi Palabra Contra la de Ellos - En Vivo,La Industria,26,42,18,478090,CO,Colombia,Q2,2024
45,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,55,103,476327,CO,Colombia,Q2,2024
46,spotify:track:2ItA7kOg5NH6AygzU30sEv,"Tony Dize, Plan B",Solos,Pina Records,29,41,96,466427,CO,Colombia,Q2,2024
47,spotify:track:0p0cOpBujR114Wirv5AM7W,"Dei V, Bryant Myers",Narcotics (with Bryant Myers),Encore Recordings,33,43,28,460343,CO,Colombia,Q2,2024
48,spotify:track:5clFSlfkCRlhnH1cAQjSBi,"De La Ghetto, Randy",Sensacion Del Bloque,Latin Nation Entertainment,48,57,154,448468,CO,Colombia,Q2,2024
49,spotify:track:41XmmKJHx1ZAH0Iykgjxfx,"The Academy: Segunda Misión, Sech, Lenny Tavárez, Justin Quiles, Dalex, Dímelo Flow, Yandel, Jay Wheeler","QUÍTENME EL TELÉFONO (feat. Yandel, Jay Wheeler)",WEA Latina,49,67,2,446719,CO,Colombia,Q2,2024
50,spotify:track:7ABLbnD53cQK00mhcaOUVG,Myke Towers,LALA,WEA Latina,1,39,42,439839,CO,Colombia,Q2,2024
1,spotify:track:2btNsI4OvcVl7SAHQQDHFB,"Blessd, Ovy On The Drums",Mírame,WEA Latina,1,2,12,3468527,CO,Colombia,Q3,2024
2,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,1,1,3,3003210,CO,Colombia,Q3,2024
3,spotify:track:79IBoMfFn67UI15YkP1FSp,"Ryan Castro, SOG",EL RITMO QUE NOS UNE - feat. Selección Colombia,AWOO Corp./Sony Music Latin,3,9,4,2165968,CO,Colombia,Q3,2024
4,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,1,4,32,1897274,CO,Colombia,Q3,2024
5,spotify:track:63pLfjK6FvcYJYMGwtHjd6,Feid,SORRY 4 THAT MUCH,FEID,1,3,5,1892109,CO,Colombia,Q3,2024
6,spotify:track:1fTjqf10accJCDYstPwwZ6,Kapo,OHNANA,Sony Music Latin/La Industria,6,6,4,1451944,CO,Colombia,Q3,2024
7,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,Trueno,REAL GANGSTA LOVE,Sony Music Latin,4,7,6,1189077,CO,Colombia,Q3,2024
8,spotify:track:0323rphB8wdBL4riIlKt0G,Luis Alfonso,Chismofilia,La Industria,5,5,5,1162123,CO,Colombia,Q3,2024
9,spotify:track:0rNqDh9zWWJVTLS4VfceHP,"Feid, Yandel",Brickell,"Everything Is Gonna Be Alright, Inc. / La Leyenda, LLC/ Universal Music Latino/Warner",3,8,11,1157126,CO,Colombia,Q3,2024
10,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,2,10,72,1058266,CO,Colombia,Q3,2024
11,spotify:track:5pVJ3IlnpIorU44oXizzG5,"Boza, ELENA ROSE",orióN,Sony Music Latin,11,12,4,1046211,CO,Colombia,Q3,2024
12,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,1,11,39,952158,CO,Colombia,Q3,2024
13,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,1,17,48,922448,CO,Colombia,Q3,2024
14,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,2,15,110,895645,CO,Colombia,Q3,2024
15,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris MJ",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,6,16,20,839742,CO,Colombia,Q3,2024
16,spotify:track:2Pm3YD2PlePljgdzgBRr1h,Luis Alfonso,Contentoso,La Industria,8,13,11,832569,CO,Colombia,Q3,2024
17,spotify:track:6BpZpCM8d8FJnVnr1IbnFL,"Alvaro Diaz, Feid",GATITAS SANDUNGUERAS - VOL.1,"UMG Recordings, Inc./Universal Music Latino",4,18,8,826006,CO,Colombia,Q3,2024
18,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,Sony Music Latin,2,14,13,823543,CO,Colombia,Q3,2024
19,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,1,20,99,787696,CO,Colombia,Q3,2024
20,spotify:track:05sO6FK8E9l2cfwnEUTjHq,"Feid, Pirlo",CUAL ES ESA,UMLE - Latino,2,19,32,730750,CO,Colombia,Q3,2024
21,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"Myke Towers, Bad Bunny",ADIVINO,WEA Latina,6,24,11,716840,CO,Colombia,Q3,2024
22,spotify:track:0W2pF7zyj9dwZVK1RoUyjh,"J Abdiel, Anuel AA, Blessd, iZaak, Pirlo",WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo),WEA Latina,22,22,3,716314,CO,Colombia,Q3,2024
23,spotify:track:7chTH3GBjjAyagf0SPCZDL,"Blessd, Feid",SI SABE FERXXO,WEA Latina,2,26,24,713826,CO,Colombia,Q3,2024
24,spotify:track:3fJHbMUnzceimOnNjp63fF,Carín León,Primera Cita,"Socios Music, LLC",7,30,52,690511,CO,Colombia,Q3,2024
25,spotify:track:1hZsWUnLbqRw09jLAMQSsb,"Feid, Young Miko",CLASSY 101,UMLE - Latino,1,28,67,676170,CO,Colombia,Q3,2024
26,spotify:track:7s4emXHJwAuo5VvGBXmnBL,"Young Miko, Feid",offline,Wave Music Group,3,21,14,675156,CO,Colombia,Q3,2024
27,spotify:track:4BXG52ul7GlV4Qpve6JDJo,"Dalmata, Ñejo",Señal De Vida,Dalmata & NEJO,27,32,66,664464,CO,Colombia,Q3,2024
28,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,2,31,48,662541,CO,Colombia,Q3,2024
29,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carín León",Según Quién,Sony Music Latin,3,25,46,651872,CO,Colombia,Q3,2024
30,spotify:track:57pj5sOWSCAqZm088LMcE4,"Blessd, Maluma",Oe Bebé,WEA Latina,12,23,5,648083,CO,Colombia,Q3,2024
31,spotify:track:2mLTxNa0bwZX8eNBsuODLX,"Camilo, Carín León",Una Vida Pasada,Sony Music Latin/Hecho a Mano (HAMM),19,29,12,647650,CO,Colombia,Q3,2024
32,spotify:track:0T2pB7P1VdXPhLdQZ488uH,Feid,Normal,UMLE - Latino,1,34,105,625681,CO,Colombia,Q3,2024
33,spotify:track:1JpzJfxjHGFUyTHXLZidok,"Ryan Castro, Feid",Monastery,UMLE - Latino,1,38,139,611542,CO,Colombia,Q3,2024
34,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,Maluma,Borro Cassette,Sony Music Latin,34,37,83,599321,CO,Colombia,Q3,2024
35,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,18,35,180,583965,CO,Colombia,Q3,2024
36,spotify:track:1sbNEFiURUYfy024cJX8JG,Feid,Ferxxo 100,UMLE - Latino,4,40,110,570362,CO,Colombia,Q3,2024
37,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,8,57,32,540202,CO,Colombia,Q3,2024
38,spotify:track:69Ej1xrGjOcHvIMtMKxK0G,Don Omar,Dile,UMLE - Machete,22,42,192,539297,CO,Colombia,Q3,2024
39,spotify:track:3u2jlo9kygiIAq7SPVuw6S,Dalmata,Dile a Tu Amiga,FM MUSIC CORP Y ASOCIADOS,39,41,41,537787,CO,Colombia,Q3,2024
40,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,Xavi,La Diabla,Interscope Records,2,36,30,535677,CO,Colombia,Q3,2024
41,spotify:track:0sBVn4NN8VlR9WMmyZ1Cek,Luis Alfonso,Mi Palabra Contra la de Ellos - En Vivo,La Industria,21,33,31,534558,CO,Colombia,Q3,2024
42,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,2,49,263,520353,CO,Colombia,Q3,2024
43,spotify:track:6y8z28epOv5FlaxDv1Lo5B,Ryan Castro,Jordan,Holdings,3,48,166,509071,CO,Colombia,Q3,2024
44,spotify:track:1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,1,47,92,505183,CO,Colombia,Q3,2024
45,spotify:track:4khWEpnaijN0G1x019Uzdr,Morat,No Se Va,Universal Music Spain S.L.,34,67,156,504712,CO,Colombia,Q3,2024
46,spotify:track:4YnmQG1fnJR9LnTZtix70T,"J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler",WYA REMIX RED,SONAR LLC.,29,44,8,495364,CO,Colombia,Q3,2024
47,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,Tego Calderón,Pa' Que Retozen,"Jiggiri Records, Inc.",18,46,188,479351,CO,Colombia,Q3,2024
48,spotify:track:4RPeZbmVON5ZKT5HC9wALt,Beéle,morena,5020 Records,48,59,5,475949,CO,Colombia,Q3,2024
49,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,52,116,474346,CO,Colombia,Q3,2024
50,spotify:track:0CYTGMBYkwUxrj1MWDLrC5,Feid,CHORRITO PA LAS ANIMAS,UMLE - Latino,2,55,84,473621,CO,Colombia,Q3,2024
1,spotify:track:2btNsI4OvcVl7SAHQQDHFB,"Blessd, Ovy On The Drums",Mírame,WEA Latina,1,1,25,2520343,CO,Colombia,Q4,2024
2,spotify:track:13BDiikG6y5o5cQTK0HpW6,"W Sound, Blessd, Ovy On The Drums",Soltera - W Sound 01,WEA Latina,2,5,10,1940847,CO,Colombia,Q4,2024
3,spotify:track:5QjmUqgpPQgXgg4606DqZF,Kapo,UWAIE,Sony Music Latin/La Industria,1,2,8,1783952,CO,Colombia,Q4,2024
4,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,1,6,45,1675291,CO,Colombia,Q4,2024
5,spotify:track:08pbRBstuvH7ArRxeb8fwT,"Nanpa Básico, Beéle",Hasta Aquí Llegué,5020 Records,3,3,12,1664948,CO,Colombia,Q4,2024
6,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,1,4,16,1657891,CO,Colombia,Q4,2024
7,spotify:track:2gmd7lY3QSzLh0xIY4cRvi,"Maisak, Feid",SE ME OLVIDA,Universal Music Latino,3,7,7,1561953,CO,Colombia,Q4,2024
8,spotify:track:281YJmnThveWjsWVic9Ym6,"Kris R., Blessd",Las Piponas (Remix),La K Company SAS,8,14,2,1511871,CO,Colombia,Q4,2024
9,spotify:track:0Sr7ssScx54yxdM2ols7nW,"Omar Courtz, De La Rose",Q U E V A S H A C E R H O Y ?,Mr.305 Records / Rimas Entertainment LLC.,9,10,3,1456042,CO,Colombia,Q4,2024
10,spotify:track:1fTjqf10accJCDYstPwwZ6,Kapo,OHNANA,Sony Music Latin/La Industria,3,8,17,1245009,CO,Colombia,Q4,2024
11,spotify:track:63pLfjK6FvcYJYMGwtHjd6,Feid,SORRY 4 THAT MUCH,FEID,1,9,18,1213628,CO,Colombia,Q4,2024
12,spotify:track:3OJDtCdYs8QJnui708tEU3,Shakira,Soltera,Sony Music Latin,12,16,2,1164397,CO,Colombia,Q4,2024
13,spotify:track:57pj5sOWSCAqZm088LMcE4,"Blessd, Maluma",Oe Bebé,WEA Latina,9,12,18,1006478,CO,Colombia,Q4,2024
14,spotify:track:5pVJ3IlnpIorU44oXizzG5,"Boza, ELENA ROSE",orióN,Sony Music Latin,6,13,17,990295,CO,Colombia,Q4,2024
15,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carín León",Según Quién,Sony Music Latin,3,15,59,972794,CO,Colombia,Q4,2024
16,spotify:track:60u6hcpH5Qm1M3xESdNBrB,Beéle,frente al mar,5020 Records,16,37,2,917462,CO,Colombia,Q4,2024
17,spotify:track:2llFXBrftm6YJzBj3tpk0s,"J Balvin, Feid",Doblexxó,J. Balvin - Capitol,10,11,9,915922,CO,Colombia,Q4,2024
18,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,Sony Music Latin,2,24,26,896946,CO,Colombia,Q4,2024
19,spotify:track:7chTH3GBjjAyagf0SPCZDL,"Blessd, Feid",SI SABE FERXXO,WEA Latina,2,31,37,852177,CO,Colombia,Q4,2024
20,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,1,20,52,848555,CO,Colombia,Q4,2024
21,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,2,19,85,845120,CO,Colombia,Q4,2024
22,spotify:track:0rNqDh9zWWJVTLS4VfceHP,"Feid, Yandel",Brickell,"Everything Is Gonna Be Alright, Inc. / La Leyenda, LLC/ Universal Music Latino/Warner",3,21,24,801292,CO,Colombia,Q4,2024
23,spotify:track:4DAMvNqHt0s8zJr6JwOoye,Yeison Jimenez,MLP,Yeison Jimenez,23,-1,2,783171,CO,Colombia,Q4,2024
24,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,1,25,61,735561,CO,Colombia,Q4,2024
25,spotify:track:2J9B63FawlTaPdg4eH5X03,Beéle,Loco,Hear This Music,3,29,131,718518,CO,Colombia,Q4,2024
26,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,18,27,193,709926,CO,Colombia,Q4,2024
27,spotify:track:1pLCpA1RN8avJxSD3ZCwhj,Arcángel,Pa' Que La Pases Bien,Cinq Recordings,27,61,92,704243,CO,Colombia,Q4,2024
28,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,1,22,112,695857,CO,Colombia,Q4,2024
29,spotify:track:1qbql17v0Hazo94o5RUyWQ,HUMBE,KINTSUGI,PARASIEMPRE.wav Records,29,36,2,694164,CO,Colombia,Q4,2024
30,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,Maluma,Borro Cassette,Sony Music Latin,23,26,96,692758,CO,Colombia,Q4,2024
31,spotify:track:0W2pF7zyj9dwZVK1RoUyjh,"J Abdiel, Anuel AA, Blessd, iZaak, Pirlo",WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo),WEA Latina,20,32,16,686404,CO,Colombia,Q4,2024
32,spotify:track:5PDXWKryvv1SRcmSozUdTZ,KEVIN ROLDAN,TBC (KARMA),GLOBAL BEATS GROUP,32,-1,1,676841,CO,Colombia,Q4,2024
33,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,2,23,123,674609,CO,Colombia,Q4,2024
34,spotify:track:3u2jlo9kygiIAq7SPVuw6S,Dalmata,Dile a Tu Amiga,FM MUSIC CORP Y ASOCIADOS,30,35,54,667605,CO,Colombia,Q4,2024
35,spotify:track:2naqSVQHgiaoEpxtkVOhmK,"La Dimensión Latina, Oscar D'León",Llorarás,Musart-Balboa,31,50,228,660251,CO,Colombia,Q4,2024
36,spotify:track:6ZCfGA0bPM50DPmcSlJKGY,"Yandel, Feid",HABLAME CLARO,WEA Latina,11,17,4,651405,CO,Colombia,Q4,2024
37,spotify:track:4BXG52ul7GlV4Qpve6JDJo,"Dalmata, Ñejo",Señal De Vida,Dalmata & NEJO,19,30,79,651067,CO,Colombia,Q4,2024
38,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,28,28,8,642989,CO,Colombia,Q4,2024
39,spotify:track:7ExDiKtnpUtoikn2yfQd54,"Easy, KEVIN ROLDAN",NECESIDAD,GLOBAL BEATS GROUP,39,75,3,636707,CO,Colombia,Q4,2024
40,spotify:track:0i4uSrPDjfMZJf0gaa0i6D,"KEVIN ROLDAN, Almighty, Dayme Beats",LA CURA,GLOBAL BEATS GROUP,40,59,3,624351,CO,Colombia,Q4,2024
41,spotify:track:3fJHbMUnzceimOnNjp63fF,Carín León,Primera Cita,"Socios Music, LLC",7,45,65,596749,CO,Colombia,Q4,2024
42,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,2,44,61,592498,CO,Colombia,Q4,2024
43,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,Tego Calderón,Pa' Que Retozen,"Jiggiri Records, Inc.",18,51,201,586871,CO,Colombia,Q4,2024
44,spotify:track:4RPeZbmVON5ZKT5HC9wALt,Beéle,morena,5020 Records,30,41,18,583361,CO,Colombia,Q4,2024
45,spotify:track:4YnmQG1fnJR9LnTZtix70T,"J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler",WYA REMIX RED,SONAR LLC.,29,43,21,581815,CO,Colombia,Q4,2024
46,spotify:track:0BoLTC9I3PYefcWd7FOhUh,Luis Alfonso,Chismofilia,La Industria,5,38,18,579359,CO,Colombia,Q4,2024
47,spotify:track:2NFWEVIzLcWARyI8BzgA23,Luis Alfonso,Contentoso,La Industria,8,47,24,575475,CO,Colombia,Q4,2024
48,spotify:track:05sO6FK8E9l2cfwnEUTjHq,"Feid, Pirlo",CUAL ES ESA,UMLE - Latino,2,33,45,570589,CO,Colombia,Q4,2024
49,spotify:track:1hZsWUnLbqRw09jLAMQSsb,"Feid, Young Miko",CLASSY 101,UMLE - Latino,1,46,80,558671,CO,Colombia,Q4,2024
