rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6nDKrPlXdpomGBgAlO7UdP","Avicii, Aloe Blacc","SOS (feat. Aloe Blacc)","Pophouse Entertainment Group",1,-1,1,"1893315"
2,"spotify:track:1pdK9ClsixbZUMvFbtv8fc","Z.E","74 BARS","Team Platina",2,24,2,"1553862"
3,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",2,2,2,"1456591"
4,"spotify:track:1OZaXbFDU6QxtyaD6elsKs","Hov1","Vindar på Mars","Universal Music AB",1,1,2,"1367165"
5,"spotify:track:3xkGJKpWrn1n6Bk2m84bJP","Molly Sandén","Rosa himmel (från ""Störst av allt"")","Milkshake",5,-1,1,"1209864"
6,"spotify:track:03gKGNw6FqEz8BC0XsfCDC","Einár, K27","Fusk","Independent",1,3,4,"1191961"
7,"spotify:track:53CJANUxooaqGOtdsBTh7O","Lil Nas X","Old Town Road","Columbia",7,22,5,"958408"
8,"spotify:track:6Jf8Y84YSdqeJfEPDJFEZu","John Lundvik","Too Late For Love","WM Sweden",1,4,7,"892186"
9,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",1,6,28,"864394"
10,"spotify:track:5wHlxItO473Q4D3sQ8hPPQ","rezspawn","FRAM","FS Media",5,5,3,"835105"
11,"spotify:track:4mfFqOYYR7yBtmbLw75p7d","Einár","Katten i trakten","Independent",1,8,11,"818884"
12,"spotify:track:4SSnFejRGlZikf02HLewEF","Billie Eilish","bury a friend","Darkroom/Interscope Records",1,9,11,"798865"
13,"spotify:track:5LKNumPGm1bEyVroDE4rcZ","Benjamin Ingrosso","All Night Long (All Night) - Recorded at Spotify Studios Stockholm","Record Company TEN",5,10,4,"763341"
14,"spotify:track:507tQXutCPYNFkpOq8tmKF","Zara Larsson","Don't Worry Bout Me","Epic/Record Company TEN",7,7,2,"733679"
15,"spotify:track:2yNfaW5s5EXJDcKZWOjuzq","estraden, Tjuvjakt","Vårt år","Midsommarnatt (AB)",8,16,8,"714734"
16,"spotify:track:6yFJdvMJDBWzY7zOWZF4nw","Veronica Maggio","Kurt Cobain","Universal Music AB",4,11,3,"689569"
17,"spotify:track:5WHTFyqSii0lmT9R21abT8","Mabel","Don't Call Me Up","Polydor Records",11,17,11,"657394"
18,"spotify:track:3Fj47GNK2kUF0uaEDgXLaD","Billie Eilish","wish you were gay","Darkroom/Interscope Records",12,12,6,"655595"
19,"spotify:track:23MBpKcMc36cy26jjehN5A","GAMMAL","Blommor där du står","Columbia",16,21,10,"581933"
20,"spotify:track:7vwTqBs5KVRlwR2374P9bS","Hanna Ferm, LIAMOO","Hold You","Universal Music AB",2,14,7,"573130"
21,"spotify:track:72yeOK93gnHkEYwtFJPmZH","Molly Sandén","Den som e den","Milkshake",13,19,6,"560980"
22,"spotify:track:35fkSHvbL7YkniiOwXFB8L","Ant Wan","Blessed","Ant Wan",13,13,2,"548696"
23,"spotify:track:4s2QheDmwez4q3AhCyaGWc","Mohombi","Hello","WM Sweden",3,15,7,"547899"
