rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",1,1,2,"740743"
2,"spotify:track:3rM7bxaGhahPf0bhRBlrXM","Tymek, C0PIK, Bazgrov, Big Scythe","Język ciała","Renesans",1,2,14,"557941"
3,"spotify:track:4glBRF3uJCf3bTG4hhIhpn","Bedoes 2115, Kubi Producent, Taco Hemingway","Chłopaki nie płaczą","SBM Label",1,6,19,"352960"
4,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",1,5,28,"336697"
5,"spotify:track:4SSnFejRGlZikf02HLewEF","Billie Eilish","bury a friend","Darkroom/Interscope Records",2,3,11,"333068"
6,"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings","Republic Records",1,9,12,"311981"
7,"spotify:track:72sOrgrynSH73z4E41Ed0i","Tymek, C0PIK, Bazgrov","Poza kontrolą","Renesans",5,10,9,"304417"
8,"spotify:track:3Fj47GNK2kUF0uaEDgXLaD","Billie Eilish","wish you were gay","Darkroom/Interscope Records",4,4,6,"298281"
9,"spotify:track:4y3OI86AEP6PQoDE6olYhO","Jonas Brothers","Sucker","Jonas Brothers Recording",6,15,6,"294559"
10,"spotify:track:5WHTFyqSii0lmT9R21abT8","Mabel","Don't Call Me Up","Polydor Records",10,14,7,"289532"
11,"spotify:track:2hyh9YvwFB0cGjvyGk6Sxo","Malik Montana, K Koke","Robie YEAH","Epic/Malik Montana",3,17,11,"277134"
12,"spotify:track:1lr5prHQn7Q766Ix6eGRKK","Drenchill, Indiiana","Freed from Desire (feat. Indiiana)","NITRON music",6,12,11,"276641"
13,"spotify:track:43zdsphuZLzwA9k4DJhU0I","Billie Eilish","when the party's over","Darkroom/Interscope Records",7,7,25,"275909"
14,"spotify:track:4pUCKHjJ4Ijewc37rRrvHn","BLACKPINK","Kill This Love","YG Entertainment, distributed through Interscope Records",14,-1,1,"260397"
15,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",2,18,25,"258841"
16,"spotify:track:1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","High Hopes","DCD2 / Fueled By Ramen",2,19,36,"250877"
17,"spotify:track:5vBtQYXPl3doQwnlFHwknb","be vis","Surfer","be vis",17,31,18,"247988"
18,"spotify:track:2yVGgYMwdNIcEdEiUzFUYc","Sokół, PRO8L3M, Steez83, Taco Hemingway","Napad na bankiet","PROSTO Sp. z o.o",1,21,8,"247718"
19,"spotify:track:5itOtNx0WxtJmi1TQ3RuRd","Calvin Harris, Rag'n'Bone Man","Giant (with Rag'n'Bone Man)","Columbia",9,16,13,"246636"
20,"spotify:track:3Kg4SgYX9XEte6S4yn6ZyG","Bedoes 2115, Lanek, Pressa","Michelangelo","SBM Label",20,52,2,"239847"
21,"spotify:track:5b9RQx9CLZRZcO1W8PvmcB","Young Igi","Bestia","Universal Music Polska Sp. z o.o.",2,28,29,"238747"
22,"spotify:track:6TfeSFGbqxGjIKuKLQOsKC","Męskie Granie Orkiestra, Dawid Podsiadło, Kortez, Krzysztof Zalewski","Początek","Kayax Production & Publishing",2,24,47,"235162"
23,"spotify:track:6IRdLKIyS4p7XNiP8r6rsx","Billie Eilish","all the good girls go to hell","Darkroom/Interscope Records",8,8,2,"234274"
24,"spotify:track:77vLpSAMNzeYL4EBeZxWqI","Dawid Podsiadło","Małomiasteczkowy","Sony Music Entertainment",1,27,45,"227407"
25,"spotify:track:1rCcsYnmqbMYdkG7kS9GC5","Robin Schulz, Erika Sirola","Speechless (feat. Erika Sirola)","WM Germany",19,29,13,"223732"
26,"spotify:track:4kV4N9D1iKVxx1KLvtTpjS","Ariana Grande","break up with your girlfriend, i'm bored","Republic Records",1,22,9,"213469"
