rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:58dxGXavrcagRqA58fNB0Z","OFFICIAL HIGE DANDISM","Pretender","PONY CANYON INC.",1,1,25,"989073"
2,"spotify:track:2yozZfRYHP7Elsymghu5t3","OFFICIAL HIGE DANDISM","Shukumei","PONY CANYON INC.",2,2,14,"803945"
3,"spotify:track:5DMEvbg3gUmiR5HIBWdveV","OFFICIAL HIGE DANDISM","No Doubt","LASTRUM",3,3,78,"577352"
4,"spotify:track:3S3DDZrPOYTirleXRyHnNM","OFFICIAL HIGE DANDISM","Yesterday","PONY CANYON INC.",4,7,5,"554039"
5,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","Marigold","WM Japan",1,4,64,"545606"
6,"spotify:track:0mNO3xUzjsI17GXO1DRFCH","King Gnu","白日","Sony Music Labels Inc.",2,5,33,"492850"
7,"spotify:track:4Jj31lihp5Nvdi4lFRjrqc","SUDA MASAKI","まちがいさがし","Sony Music Labels Inc.",3,6,19,"488090"
8,"spotify:track:7MhJmtlNl6R0oppdG59CaI","OFFICIAL HIGE DANDISM","Stand By You","PONY CANYON INC.",7,8,53,"403526"
9,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,9,32,"377883"
10,"spotify:track:278JqkBGkjDovOYAwE8TW7","OFFICIAL HIGE DANDISM","115 million kilometer film","LASTRUM",10,13,23,"374086"
11,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",2,10,88,"367450"
12,"spotify:track:0QKmcZNAST4GytJYmkN05D","SUDA MASAKI","さよならエレジー","Sony Music Labels Inc.",1,11,85,"350778"
13,"spotify:track:68KMKHen3fHDgD8z1aBWCK","King Gnu","飛行艇","Sony Music Labels Inc.",9,14,9,"334649"
14,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",6,15,65,"334305"
15,"spotify:track:14rWuS6yllHOdfZ8sZsZUj","TWICE","Feel Special","Republic Records - TWICE",12,12,3,"328414"
16,"spotify:track:7GYGVDPbi0zQUBIkuOPAY0","Aimyon","Harunohi","WM Japan",5,16,28,"323418"
17,"spotify:track:6kKvmT4i0Dercz6f3kftg3","Aimyon","Let the Night","WM Japan",1,17,51,"312836"
18,"spotify:track:77lmDcPPyY6kK907gdgC6i","Mr.Children","HANABI","Toy's Factory",1,18,74,"312596"
19,"spotify:track:3u0e8pyoVc7l2u3T5thohY","Aimyon","Her Blue Sky","WM Japan",19,21,4,"303331"
20,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",18,19,40,"289907"
21,"spotify:track:22aZD7yaGYfhgCYazL4nbc","HY","366日","TV ASAHI MUSIC CO.,LTD.",7,20,103,"282007"
22,"spotify:track:7swIKcU4tFRk4iFJpi12Fg","MONGOL800","小さな恋のうた","TISSUE FREAK RECORDS",7,22,111,"274097"
23,"spotify:track:0JcI7OdALbpSFkyKoufRYs","Mrs. GREEN APPLE","ロマンチシズム","Universal Music LLC",23,25,30,"269969"
24,"spotify:track:2wrJq5XKLnmhRXHIAf9xBa","Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)","Warner Music Nashville",24,-1,1,"268521"
25,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,23,111,"262872"
26,"spotify:track:0ssEfLe9aqPhMmLXKqBw6J","back number","ハッピーエンド","Universal Music LLC",13,26,33,"261140"
27,"spotify:track:5P8ZvBQoCrujjNcLAxO3Su","back number","クリスマスソング","Universal Music LLC",16,27,33,"256189"
28,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",14,28,16,"254532"
29,"spotify:track:4IouQaO9GkaHC7AtMErdSa","Daoko, Kenshi Yonezu","打上花火","TOY'S FACTORY",1,24,111,"252030"
30,"spotify:track:7CmWXD3w1xOO53AAO4LRVQ","Superfly","愛をこめて花束を","WM Japan",6,29,111,"246439"
31,"spotify:track:45jGOHwYKgsRYbAJ8DR61d","Motohiro Hata","ひまわりの約束","Universal Music LLC",26,32,73,"244554"
32,"spotify:track:7H5uStZMOGpcVw7eW0eyTi","Nissy","トリコ","avex trax",26,33,59,"238809"
33,"spotify:track:7iXHLtPosbHvglVSJ4rxLq","GReeeeN","愛唄","Universal Music LLC",6,34,111,"238571"
34,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",34,37,12,"236449"
35,"spotify:track:7kPN6Q2Ri2xhCBVTxAlR8v","milet","us","Sony Music Labels Inc.",20,36,7,"233532"
36,"spotify:track:70eFcWOvlMObDhURTqT4Fv","Ed Sheeran, Khalid","Beautiful People (feat. Khalid)","Atlantic Records UK",12,46,15,"232316"
37,"spotify:track:0N8Xztr4pBHJ7V0moJWhbO","Aimyon","愛を伝えたいだとか","WM Japan",4,30,87,"229786"
38,"spotify:track:7a7EIFzJLd7lcDRgThMQgm","ONE OK ROCK","Wherever you are","Aer-born",5,38,111,"227045"
39,"spotify:track:5RbMlPFL4gVyEHW2lEOuzG","Sukima Switch","奏(かなで)","Universal Music LLC",22,42,60,"225734"
40,"spotify:track:6ODZT1FGTE2q4two05giS1","sakanaction","新宝島","NF Records",4,35,84,"225557"
41,"spotify:track:0bdYJCO9clK9ew61Z7GqMf","Foorin","パプリカ","Sony Music Labels Inc.",24,31,30,"224407"
42,"spotify:track:4IubwxgmXeZtDtYjTaT9gN","Motohiro Hata","鱗(うろこ)","Universal Music LLC",19,40,111,"223224"
43,"spotify:track:4FdpXwtpJfRltvFuTcpNL6","sakanaction","モス","NF Records",28,39,16,"218556"
44,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,44,111,"213362"
45,"spotify:track:34s49nvRfQy1kzx7DBqVRC","Aimyon","The Smell of a Midsummer Night","WM Japan",14,41,12,"212411"
46,"spotify:track:0kA7SWxWPYqSyIbMl51X5b","flumpool","Kimi Ni Todoke","A-Sketch",25,47,100,"211363"
47,"spotify:track:1sIIlVrnPhrvmTrHtzM7tV","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",47,51,21,"206029"
48,"spotify:track:0hVXuCcriWRGvwMV1r5Yn9","Ed Sheeran & Justin Bieber, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",2,45,22,"206008"
49,"spotify:track:2H3bOGOE50qEo5wAYoJiwL","Aimyon","貴方解剖純愛歌〜死ね〜","LASTRUM Music Entertainment Inc.",12,48,62,"204697"
50,"spotify:track:5bTgpL0eRxUX8BLl0ZlGpL","miwa","リブート","Sony Music Labels Inc.",26,43,9,"192683"
51,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",51,61,3,"185267"
52,"spotify:track:46gSY0U7ZZCmd7EuJuo15N","AAA","恋音と雨空","avex trax",7,50,111,"183610"
53,"spotify:track:6rH3dc5bGzqrJv6ZARFfJX","OFFICIAL HIGE DANDISM","Bad for Me","PONY CANYON INC.",53,56,21,"179340"
54,"spotify:track:3VfcTMAgdty9VYOgeuyqiN","Mrs. GREEN APPLE","CHEERS","Universal Music LLC",54,54,3,"176115"
55,"spotify:track:4bK6qPvD4xB8npRkZa1a55","Leo Ieiri","君がくれた夏","Colourful Records",22,49,88,"175260"
56,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",11,52,28,"173340"
57,"spotify:track:5aDgM8rYPT15CqjkN1EIKq","CHANMINA","Never Grow Up","WM Japan",57,66,11,"171484"
58,"spotify:track:5qqWTGgelCt5gqAfvkj6gG","J SOUL BROTHERS III","Rat-tat-tat","rhythm zone",53,53,3,"170565"
59,"spotify:track:3NkJNL3WqO1Lqc3uNDxvCN","Ariana Grande, Miley Cyrus, Lana Del Rey","Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Silver Cloud/Charlie's Angels",52,68,4,"165954"
60,"spotify:track:7M3TZDUNvaNBo0qtWVaZif","Mrs. GREEN APPLE","WanteD! WanteD!","Universal Music LLC",10,55,111,"158969"
61,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,69,54,"156018"
62,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",52,59,31,"155450"
