rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0TK2YIli7K1leLovkQiNik","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,3,3,"5291793"
2,"spotify:track:5opjywL6TBjJRF22TcFDMo","Loredana","Jetzt rufst du an","Loredana",2,-1,1,"5261678"
3,"spotify:track:1VEMUkGFio5uURvN8x1DZJ","Capital Bra, Samra","Tilidin","Urban",1,1,3,"5059276"
4,"spotify:track:70zRDnEkOhVb51fZA13khd","Summer Cem, GRiNGO","Yallah Goodbye (feat. Gringo)","Banger Musik/WM Germany",4,-1,1,"3834068"
5,"spotify:track:554Ip3S1rbeES9TNWXGoK1","Shirin David, GIMS","ON OFF (feat. Maître Gims)","Juicy Money Records",2,2,2,"3765596"
6,"spotify:track:7yosVOH7pRWrKANBDbsBqI","Ufo361, Data Luv","Shot","Stay High",4,4,2,"3434229"
7,"spotify:track:2kkcJ8tSDV42LdWcPjy6We","Samra, Capital Bra","Wieder Lila","Urban",1,7,8,"2935539"
8,"spotify:track:2QpxC2yag7Ec7Ut1dovXKb","Summer Cem, Capital Bra","Diamonds (feat. Capital Bra)","Banger Musik/WM Germany",2,5,4,"2911468"
9,"spotify:track:07f2b3CTdgKKlhv0mqUksz","Juju, Henning May","Vermissen (feat. Henning May)","JINX",1,8,10,"2908139"
10,"spotify:track:1DFD5Fotzgn6yYXkYsKiGs","MEDUZA, Goodboys","Piece Of Your Heart","Intercord",10,12,12,"2557856"
11,"spotify:track:3HVWdVOQ0ZA45FuZGSfvns","Ed Sheeran, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",3,9,9,"2544162"
12,"spotify:track:6u7jPi22kF8CTQ3rb9DHE7","Lil Nas X, Billy Ray Cyrus","Old Town Road (feat. Billy Ray Cyrus) - Remix","Columbia",7,13,14,"2291721"
13,"spotify:track:4evmHXcjt3bTUHD1cvny97","Ed Sheeran, Khalid","Beautiful People (feat. Khalid)","Atlantic Records UK",13,14,2,"2247973"
14,"spotify:track:4HzB8cumQgivTBscS2b487","Luciano","Im Plus","Urban",6,6,2,"2219110"
15,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",3,15,15,"2162350"
16,"spotify:track:6vBdBCoOhKHiYDDOcorfNo","Post Malone, Young Thug","Goodbyes (feat. Young Thug)","Republic Records",16,-1,1,"2114805"
17,"spotify:track:4Rif4wqdvzy84dhP1apC4Y","Kalazh44, Capital Bra, Samra, Nimo, Luciano","Royal Rumble","Kalazh44",1,11,4,"1957320"
18,"spotify:track:2Gioh12sRWq3iM23hbcPxU","Dardan","kOMm zU hYPnOTizE","Hypnotize Entertainment",18,-1,1,"1956348"
19,"spotify:track:2AHJLtc81zIfj9EKcVEzmJ","Luciano","La Haine","Urban",1,17,6,"1787848"
20,"spotify:track:1f38Gx6xQz6r4H1jGVNBJo","DJ Snake, J Balvin, Tyga","Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake Music Productions Limited",20,33,4,"1667802"
21,"spotify:track:02itaCXOdC54J0ISjqqFAp","R3HAB, A Touch Of Class","All Around The World (La La La)","Casablanca Records",20,20,8,"1662526"
22,"spotify:track:2nvmHDiEWXRzS6FUDzUhVL","Dardan, Eno","weR mAChT PaRA 2","Hypnotize Entertainment",2,10,3,"1630566"
23,"spotify:track:1mLBX54nL0dwn54jesMXGU","Loredana","Labyrinth","Loredana",7,23,5,"1603230"
24,"spotify:track:6erIvryBSsAdebNU4a7Mrs","Juju","Hi Babe","JINX",10,21,4,"1549311"
25,"spotify:track:0mjAU3yKR1QnXnHtjGJqTM","OneRepublic","Rescue Me","Mosley Music/Interscope Records",25,27,8,"1543030"
26,"spotify:track:2Jij6ebp6ToNKOn5DWlGxV","Bausa","Mary","WM Germany",10,22,15,"1538090"
27,"spotify:track:3pXy4LGgbDzRGQyj506Kfy","Sero El Mero","Dein Fahrer","Groove Attack TraX",9,16,3,"1506326"
28,"spotify:track:0eQnRxB0jS7uG3sLNpYoMB","Leon Machère, Kay One, Tilly","Portofino","PMR Music",25,25,2,"1500141"
