rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0sSG83UxY15ft1E2N9THYF","Aimyon","今夜このまま","WM Japan",1,1,12,"351166"
2,"spotify:track:0jWVUKsIoyo3zw64RaEWYg","Aimyon","マリーゴールド","WM Japan",2,2,25,"332005"
3,"spotify:track:59eluCMn0XbOWqeWQ91FTM","Aimyon","君はロックを聴かない","WM Japan",3,4,49,"274619"
4,"spotify:track:0N8Xztr4pBHJ7V0moJWhbO","Aimyon","愛を伝えたいだとか","WM Japan",4,8,48,"221550"
5,"spotify:track:4IouQaO9GkaHC7AtMErdSa","Daoko, Kenshi Yonezu","打上花火","TOY'S FACTORY",1,5,72,"217624"
6,"spotify:track:5HXCP7b8k64WdZ1G0Bbc13","DA PUMP","U.S.A.","SONIC GROOVE",1,3,31,"212066"
7,"spotify:track:76flsS3UnNr7UQIz6JmVT3","MISIA, HIDE (GReeeeN)","アイノカタチ","Sony Music Labels Inc.",7,13,20,"206289"
8,"spotify:track:7tFiyTwD0nx5a1eklYtX2J","Queen","Bohemian Rhapsody - Remastered 2011","Hollywood Records",3,7,10,"186797"
9,"spotify:track:77lmDcPPyY6kK907gdgC6i","Mr.Children","HANABI","Toy's Factory",1,9,35,"171493"
10,"spotify:track:2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","Republic Records",3,16,10,"170675"
11,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,6,72,"166095"
12,"spotify:track:1vVm7saDXHk99SU5BFUDpp","ONE OK ROCK","Stand Out Fit In","Fueled By Ramen",2,19,7,"164219"
13,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,10,72,"163325"
14,"spotify:track:184XtKkzoAl83quIarUAJP","TWICE","YES or YES","Republic Records - TWICE",2,15,10,"160985"
15,"spotify:track:2H3bOGOE50qEo5wAYoJiwL","Aimyon","貴方解剖純愛歌〜死ね〜","LASTRUM Music Entertainment Inc.",15,25,23,"154669"
16,"spotify:track:46gSY0U7ZZCmd7EuJuo15N","AAA","恋音と雨空","avex trax",7,12,72,"151443"
17,"spotify:track:7CmWXD3w1xOO53AAO4LRVQ","Superfly","愛をこめて花束を","WM Japan",6,11,72,"151078"
18,"spotify:track:0QKmcZNAST4GytJYmkN05D","SUDA MASAKI","さよならエレジー","Sony Music Labels Inc.",1,22,46,"149900"
19,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",19,38,11,"149773"
20,"spotify:track:7swIKcU4tFRk4iFJpi12Fg","MONGOL800","小さな恋のうた","TISSUE FREAK RECORDS",7,14,72,"145661"
21,"spotify:track:08XBLK5BlN5ZBLukMO49jy","Nogizaka46","帰り道は遠回りしたくなる","Sony Music Labels Inc.",8,30,9,"141732"
22,"spotify:track:69jrtjVjyzRyPCDg0dHYCX","Aimyon","生きていたんだよな","WM Japan",22,36,20,"140301"
23,"spotify:track:22aZD7yaGYfhgCYazL4nbc","HY","366日","TV ASAHI MUSIC CO.,LTD.",17,21,64,"139595"
24,"spotify:track:6UrocZrUx9Nb490ACF5UBP","Aimyon","Only Under the Full Moon","WM Japan",24,43,23,"132678"
25,"spotify:track:0YAMQSmHk6BSUGTYpaoqTJ","ONE OK ROCK","Wherever you are","Aer-born",5,17,72,"131742"
26,"spotify:track:6cFZ4PLC19taNlpl9pbGMf","Queen","Somebody To Love - Remastered 2011","Hollywood Records",14,23,9,"131339"
27,"spotify:track:6KBj27Bko8gh71gpx0PzIG","ONE OK ROCK","Change","Fueled By Ramen",1,18,47,"129831"
