rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6IdiuMw1FSAvU3e6bgWQVX","Coez","È sempre bello","Warner Music",1,1,13,"2124284"
2,"spotify:track:5w9c2J52mkdntKOmRLeM2m","Daddy Yankee, Snow","Con Calma","Craft Latino",2,3,10,"2076873"
3,"spotify:track:5L1HQLXeih82ecmY0tOH7w","Boomdabash","Per Un Milione","Universal Music Italia srL.",3,4,10,"2011082"
4,"spotify:track:2aPnpV1hT7l3eP10uSGK6c","Sfera Ebbasta","Mademoiselle","Universal Music Italia srL.",1,2,5,"1937149"
5,"spotify:track:0psAGFzUF64N2Ae4gMExzu","Ultimo","I Tuoi Particolari","Honiro distribuito da Believe Distribution Services",2,12,10,"1855243"
6,"spotify:track:5iwz1NiezX7WWjnCgY5TH4","Pedro Capó, Farruko","Calma - Remix","Sony Music Latin",3,5,17,"1770867"
7,"spotify:track:1jhHPnmgZepKU8qX4VhRZ0","Ultimo","Rondini Al Guinzaglio","Honiro distribuito da Believe Distribution Services",7,-1,1,"1660312"
8,"spotify:track:4szQkW1CDHqbRZGltXJdd3","Mahmood","Soldi","Universal Music Italia srL.",1,6,10,"1609113"
9,"spotify:track:2fkVZYFv9hOejIsLzZy8ad","Salmo, NSTASIA","IL CIELO NELLA STANZA (feat. NSTASIA)","Epic",1,7,22,"1489727"
10,"spotify:track:25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","Atlantic Records",7,9,23,"1375603"
11,"spotify:track:7uH27oIt4a6cIFCA8ZPcyG","Ozuna","Baila Baila Baila","Aura Music Corp.",8,10,13,"1290338"
12,"spotify:track:66UkKyxN5YbJl9z7YamQOR","Rkomi, Sfera Ebbasta","Mon Cheri (feat. Sfera Ebbasta)","Universal Music Italia srL.",3,8,3,"1256678"
13,"spotify:track:1C5zFIXqqJt6POOhcHfSmn","Ultimo","Colpa Delle Favole","Honiro distribuito da Believe Distribution Services",13,-1,1,"1213701"
14,"spotify:track:6FyRXC8tJUh863JCkyWqtk","Paulo Londra","Adan y Eva","WEA Latina",11,11,18,"1207386"
15,"spotify:track:6sLBJkMyZIkGevtpYgeotT","Ultimo","Piccola Stella","Honiro distribuito da Believe Distribution Services",15,-1,1,"1179874"
16,"spotify:track:0Q4v8N758nx98YxObfqkNC","Rkomi, Elisa","Blu (feat. Elisa)","Universal Music Italia srL.",10,14,5,"1094012"
17,"spotify:track:0W3fsnIsf0m1n7JXOvYbsc","Ultimo","Amati Sempre","Honiro distribuito da Believe Distribution Services",17,-1,1,"1062622"
18,"spotify:track:2RSHsoi04658QL5xgQVov3","Imagine Dragons","Bad Liar","Kid Ina Korner / Interscope",16,16,18,"1018492"
19,"spotify:track:6YrDRkcDktxgsPcH8x77xm","Ultimo","Ipocondria","Honiro distribuito da Believe Distribution Services",19,-1,1,"1014289"
20,"spotify:track:2p0qsfmL5oCtpZ72tuMwHN","Ultimo","Quando Fuori Piove","Honiro distribuito da Believe Distribution Services",20,-1,1,"1013451"
21,"spotify:track:0swoHiwTazywpoqiKDUtGQ","Takagi & Ketra, Tommaso Paradiso, Jovanotti, Calcutta ","La Luna e la Gatta (feat. Tommaso Paradiso, Jovanotti, Calcutta)","Columbia",21,25,6,"1008749"
22,"spotify:track:7iTTQvztpfrDneVSX9IGBD","Luchè, Sfera Ebbasta","Stamm Fort (feat. Sfera Ebbasta)","Universal Music Italia srL.",1,15,12,"1002372"
23,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",21,21,2,"980232"
24,"spotify:track:7GOFNyZcCTwm1SsC5jOFpA","Ghali","I Love You","Atlantic/WM Italy",11,22,4,"934229"
25,"spotify:track:5wNEN0XsH29BPv7P77Ds6b","Ultimo","Quella Casa Che Avevamo In Mente","Honiro distribuito da Believe Distribution Services",25,-1,1,"920922"
26,"spotify:track:55t2S1tpx1Bj3C5bIEn2BF","Shade, Federica Carta","Senza farlo apposta","WM Italy",4,19,10,"909979"
27,"spotify:track:31UjYv5vLsDkzchJOtUMtW","Maluma","HP","Sony Music Latin",17,17,6,"898240"
28,"spotify:track:0NmyHZZMfVBiUSOfDmz9Bf","Irama","La ragazza con il cuore di latta","WM Italy",3,20,10,"885996"
29,"spotify:track:4zI2FjKRrdP6LxTO8PYh69","Ultimo","La Stazione Dei Ricordi","Honiro distribuito da Believe Distribution Services",29,-1,1,"870791"
30,"spotify:track:42LrSpEHmXHfjEH8NeiQQi","Marco Mengoni, Tom Walker","Hola (I Say) (feat. Tom Walker)","RCA Records Label",10,24,19,"862335"
31,"spotify:track:4nvsA575k8HrEjdQ78Ymvi","Ernia, Nitro","Certi Giorni (feat. Nitro)","Universal Music Italia srL.",31,35,3,"860033"
32,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",11,27,27,"832369"
33,"spotify:track:5tr9RCfTte9pnhtmOZry8w","Ultimo","Aperitivo Grezzo","Honiro distribuito da Believe Distribution Services",33,-1,1,"823316"
34,"spotify:track:6MWtB6iiXyIwun0YzU6DFP","Post Malone","Wow.","Republic Records",16,18,15,"814787"
35,"spotify:track:5N0nmOmc0MqPZTYKw4fVV6","Carl Brave, Max Gazzè","Posso (feat. Max Gazzé)","Universal Music Italia srL.",22,32,21,"809361"
36,"spotify:track:3khEqTNuOQH20EejKha7FR","Ultimo","Fateme Cantà","Honiro distribuito da Believe Distribution Services",16,183,7,"808019"
37,"spotify:track:3xGD5KhnizETt7KQwxtUAc","Gemitaiz, Venerus, Franco126","Senza Di Me (feat. Venerus & Franco126)","Universal Music Italia srL.",3,29,16,"791387"
38,"spotify:track:3Ls9yKzshQye18Tx2AvOb6","Salmo","90MIN","Epic",1,33,29,"766031"
39,"spotify:track:1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","High Hopes","DCD2 / Fueled By Ramen",23,39,18,"765809"
40,"spotify:track:6wsqUfONimX0RXOrtmjGX6","Ultimo","Il Tuo Nome - Comunque Vada Con Te","Honiro distribuito da Believe Distribution Services",40,-1,1,"765110"
41,"spotify:track:5ODlTG5qxhCsC05E36Rv25","Guè, Frah Quintale","2% (feat. Frah Quintale)","Universal Music Italia srL.",4,37,30,"744718"
42,"spotify:track:5itOtNx0WxtJmi1TQ3RuRd","Calvin Harris, Rag'n'Bone Man","Giant (with Rag'n'Bone Man)","Columbia",42,43,13,"740216"
43,"spotify:track:2tVNMtgZ2CQpTx7vgcuTkL","Coez","Domenica","Warner Music",13,13,2,"738407"
44,"spotify:track:5dwVYGlrdLDnB77IQHr0hT","Ultimo","Fermo","Honiro distribuito da Believe Distribution Services",44,-1,1,"732154"
45,"spotify:track:4SSnFejRGlZikf02HLewEF","Billie Eilish","bury a friend","Darkroom/Interscope Records",36,36,10,"726180"
46,"spotify:track:2dpaYNEQHiRxtZbfNsse99","Marshmello, Bastille","Happier","Joytime Collective",15,34,33,"709194"
47,"spotify:track:7fXTNTj6tiyaIvcezY8k5f","Elisa","Anche Fragile","Universal Music Italia srL.",35,49,10,"681751"
48,"spotify:track:5W83ErFkO3aKAIS1WMi6u0","Anuel AA, KAROL G","Secreto","Anuel AA & Karol G - Secreto",22,42,12,"674841"
49,"spotify:track:0hv42i6P5VoF76Zihsrsst","Ernia, Lazza","Il Mondo Chico (feat. Lazza)","Universal Music Italia srL.",49,-1,1,"673408"
50,"spotify:track:0KvKUijfGJjBgtWse4ot1Y","Ernia","Lewandowski VI","Universal Music Italia srL.",50,-1,1,"672783"
51,"spotify:track:60oJSn5MTG2VNvCJKwd65M","Ultimo","Cascare nei tuoi occhi","Honiro",6,48,35,"661391"
52,"spotify:track:3HcKAD0mL8ZEFzxhaNRSzq","Ernia","Ti Ho Perso","Universal Music Italia srL.",52,-1,1,"658742"
53,"spotify:track:7Cw97917dvg5xm6XMAA4Y2","Sfera Ebbasta","Happy Birthday","Universal Music Italia srL.",1,44,19,"651407"
