rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6FyRXC8tJUh863JCkyWqtk","Paulo Londra","Adan y Eva","WEA Latina",1,1,10,"2360184"
2,"spotify:track:0LQ1J0BCzA2qnAgp9MkkNE","6ix9ine, Anuel AA","MALA (feat. Anuel AA)","ScumGang Records / TenThousand Projects, LLC",2,2,7,"1798508"
3,"spotify:track:6MJUCumnQsQEKbCy28tbCP","Daddy Yankee, Anuel AA","Adictiva","Craft Latino",3,3,9,"1783876"
4,"spotify:track:278kSqsZIiYp8p3QjYAqa8","Bad Bunny","NI BIEN NI MAL","Rimas Entertainment LLC",4,11,3,"1672886"
5,"spotify:track:5iwz1NiezX7WWjnCgY5TH4","Pedro Capó, Farruko","Calma - Remix","Sony Music Latin",5,13,7,"1560772"
6,"spotify:track:2b3JxLi8KAiOsD8ehnOxDZ","Aitana","Vas A Quedarte","Universal Music Spain S.L.",1,5,6,"1537545"
7,"spotify:track:116H0KvKr2Zl4RPuVBruDO","Bad Bunny, Drake","MIA","Rimas Entertainment LLC",2,4,13,"1517721"
8,"spotify:track:2cYnZNzFRFK0H7vSNxPsUq","Anuel AA, Romeo Santos","Ella Quiere Beber - Remix","Real Hasta La Muerte, LLC",6,6,10,"1508021"
9,"spotify:track:4W3FJapn5CD6Fnrlfj4HFe","C. Tangana, Becky G","Booty","Sony Music Entertainment",3,7,12,"1459718"
10,"spotify:track:1LiN0Z98FkR1t0m8KmLcAH","Anuel AA, Haze","Amanece","House of Haze",10,12,4,"1439930"
11,"spotify:track:3ao3OVxHlb3C08vAaApUlm","Luis Fonsi, Ozuna","Imposible","UMLE - Latino",4,9,12,"1396876"
12,"spotify:track:4uP3pUP18ennmz0tb3GphR","Bad Bunny","Solo de Mi","Rimas Entertainment LLC",8,8,4,"1290660"
13,"spotify:track:4w8niZpiMy6qz1mntFA5uM","DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake Music Productions Limited, under exclusive license to Geffen Records",1,10,15,"1257877"
14,"spotify:track:7dNwJbsT0sg1le5kVugGJb","Becky G, Prince Royce, DJ Luian, Mambo Kingz, Anuel AA","Bubalu","Hear This Music",11,15,10,"1144997"
15,"spotify:track:4R8TsvDoKSSDVERlaphNBA","Lola Indigo, Mala Rodríguez","Mujer Bruja","Universal Music Spain S.L.",13,18,3,"1141017"
16,"spotify:track:48zFZh27QU5qsrBjn4C2FA","Ozuna, Manuel Turizo","Vaina Loca","VP Records Corp/Dimelo Vi",1,14,28,"1095250"
17,"spotify:track:07w6jp4Fq8GGqhLoDYoVkb","Maikel Delacalle","Replay","Universal Music Spain S.L.",9,16,14,"1029325"
18,"spotify:track:1h9P5WJwyvK8OB7O2YiXgp","Ozuna, Romeo Santos","Ibiza","VP Records Corp/Dimelo Vi",6,20,20,"1002365"
19,"spotify:track:2wRkBumdItthjYP9XknImg","Marc Anthony, Will Smith, Bad Bunny","Está Rico","Sony Music Latin",12,17,15,"952152"
20,"spotify:track:4S6gJt4RYR34t4sjW8wEah","Beret","Lo siento","WM Spain",10,23,44,"941023"
21,"spotify:track:1B0BQaSRHxhI0AUlItY3LK","ROSALÍA","MALAMENTE - Cap.1: Augurio","Columbia",6,19,33,"936744"
22,"spotify:track:2XXMDz7SPZ4mSFN1PXfHUy","Becky G, Paulo Londra","Cuando Te Besé","Sony Music Latin",8,21,23,"908760"
23,"spotify:track:7kuRvjpeUcn6qNV9IBXC2C","Cauty, Brytiago, Darell, Cosculluela, Rafa Pabön, Chencho Corleone","Ta To Gucci (Remix)","Take Over Inc./Limitless Records,LLC.",23,40,5,"887359"
24,"spotify:track:7aFBy1CBLGnZE1Iv6TvEZE","C. Tangana, ROSALÍA","Antes de Morirme - feat. ROSALÍA","Agorazein distributed by Altafonte",24,27,71,"852265"
25,"spotify:track:4txQPJDlvU72lC6EMhT7m9","Dvicio, Jesús Reik, Mau y Ricky","Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky)","Sony Music Entertainment",24,29,32,"834094"
26,"spotify:track:59PYgzOiOjGDzjDT5N5oOX","Brytiago, Daddy Yankee, Ozuna, Anuel AA, Darell","Asesina - Remix","Business Music",20,25,10,"817611"
27,"spotify:track:4KkUjFkcQvGvWekl8RATDn","6ix9ine, Anuel AA","BEBE (feat. Anuel AA)","ScumGang Records / TenThousand Projects, LLC",2,22,19,"815028"
28,"spotify:track:1R2mapMAUiYqre6jcFX57g","Bad Bunny","Desde el Corazón","Popular, Inc.",18,24,6,"796837"
29,"spotify:track:2D3z17LBMJ2HEHeBFFjTLi","J Balvin","Reggaeton","UMLE - Latino",26,26,8,"765041"
30,"spotify:track:6q8Lb50EtqNeeJXXe8mMAH","KAROL G, Anuel AA","Culpables","UMLE - Latino",19,30,17,"759354"
31,"spotify:track:5h8VHxOBK1VWWj46T8fSly","Aitana","TELÉFONO","Universal Music Spain S.L.",1,28,24,"726384"
32,"spotify:track:1usoXi4f0BnMART4uActEA","Lalo Ebratt, J Balvin, Trapical","Mocca - Remix","Universal Music Spain S.L.",19,31,14,"723177"
33,"spotify:track:0s5DNDV6LAKn2u2Ufa3VjQ","Mau y Ricky, Manuel Turizo, Camilo","Desconocidos","Sony Music Latin",33,42,12,"697414"
34,"spotify:track:5uvucCRBTkxv7VxIDLOqe7","Ozuna","Devuelveme","VP Records Corp/Dimelo Vi",34,39,20,"679365"
35,"spotify:track:4iCJFRTRsFlj4UWoEd7bS9","David Bisbal, Greeicy","Perdón","Universal Music Spain S.L.",33,37,15,"671902"
36,"spotify:track:7chjOPhoxbpRYSrO1rvdnu","Dvicio, Taburete","5 Sentidos","Sony Music Entertainment",36,48,15,"658571"
37,"spotify:track:71iAechwVKGu26pahzFL0k","Morat","Cuando Nadie Ve","Universal Music Spain S.L.",21,43,31,"657590"
38,"spotify:track:1DcxnVNFAyVl2sDQ646pXS","KEVIN ROLDAN","PPP","UMLE - Latino",16,36,17,"656802"
39,"spotify:track:1izomJbkB4nTh5hDLgsBZd","Ana Guerra","Bajito","Universal Music Spain S.L.",23,35,5,"649844"
40,"spotify:track:1he4G9w0zh5GokInpOSINW","Ana Guerra, Juan Magán","Ni La Hora","Universal Music Spain S.L.",4,38,27,"635135"
41,"spotify:track:1mT47pKLXUwPYGwB91GcNz","KAROL G, Maluma","Créeme","UMLE - Latino",41,49,10,"631395"
42,"spotify:track:6xLvYhLOW2oETJoZv8ChU8","Mozart La Para, Justin Quiles","Mujeres","Mozart La Para",3,32,27,"613435"
43,"spotify:track:2ijef6ni2amuunRoKTlgww","Becky G, NATTI NATASHA","Sin Pijama","Sony Music Latin",1,34,38,"606615"
44,"spotify:track:3T5QSIgoaPIh07SwixRDp7","Lunay, Lyanno, Anuel AA, Brytiago, Alex Rose","A Solas (Remix)","round2media - LaFamilia",44,47,5,"594850"
