rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0TK2YIli7K1leLovkQiNik","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,1,3,"1485731"
2,"spotify:track:12qTfrg0Wp6zSnawQxaL4q","Dree Low, Einár","Min Nivå","Top Class Music",2,181,2,"1153618"
3,"spotify:track:6vBdBCoOhKHiYDDOcorfNo","Post Malone, Young Thug","Goodbyes (feat. Young Thug)","Republic Records",3,-1,1,"1103620"
4,"spotify:track:3HVWdVOQ0ZA45FuZGSfvns","Ed Sheeran, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",1,3,9,"1057432"
5,"spotify:track:74TEgDsFaq0zMttq1dVuYK","Einár","Första Klass","Independent",1,2,5,"1025873"
6,"spotify:track:4evmHXcjt3bTUHD1cvny97","Ed Sheeran, Khalid","Beautiful People (feat. Khalid)","Atlantic Records UK",4,4,2,"1001449"
7,"spotify:track:4GK4mydvnsodLEHWb4zJV4","Mares","Sunnanvind","Tjooff",5,5,17,"916831"
8,"spotify:track:1ibzDNSHL9lL7wnkZiKevP","Dani M, Prodotto di Superti","F.A.M.E (LeyLey)","GMG SWEDEN AB",8,22,4,"846470"
9,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",2,7,15,"836018"
10,"spotify:track:2x0RZdkZcD8QRI53XT4GI5","Avicii, Aloe Blacc","SOS (feat. Aloe Blacc)","Pophouse Entertainment Group",1,6,14,"835639"
11,"spotify:track:7gt0BOQGPSst4wY6BQoH6u","Victor Leksell","Klär av dig","Columbia",6,8,5,"804954"
12,"spotify:track:2BBBfthXHr2aVyjDZWW8ds","Ant Wan","Mama","Ant Wan",9,13,3,"756334"
13,"spotify:track:2kju4JyRnNmiwQYhFrLgKy","Hov1, Veronica Maggio","Hornstullsstrand","Universal Music AB",1,10,8,"739495"
14,"spotify:track:5iJLphnVyGpLeAcsOZSfhw","Veronica Maggio","Tillfälligheter","Universal Music AB",4,11,10,"728060"
15,"spotify:track:6oJ6le65B3SEqPwMRNXWjY","Kygo, Whitney Houston","Higher Love","Kygo/RCA Records",9,9,2,"717110"
16,"spotify:track:7Jtmca0gCNHj9OIvv6N1y3","Molly Sandén","Det bästa kanske inte hänt än","Milkshake",4,16,7,"612710"
17,"spotify:track:1DFD5Fotzgn6yYXkYsKiGs","MEDUZA, Goodboys","Piece Of Your Heart","Intercord",17,21,12,"589218"
18,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",18,26,34,"587500"
