rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7ErtOGQ9DwyQa3lwP77j4u","Ruger","Asiwaju","Promised Land Recordings",1,1,9,"321091"
2,"spotify:track:1wADwLSkYhrSmy4vdy6BRn","Omah Lay","soso","KeyQaad/Sire Records",2,12,26,"252161"
3,"spotify:track:5F4OfeowSReF93KcH2eUcG","Young Jonn","Xtra Cool","Chocolate City Music",1,3,16,"246788"
4,"spotify:track:4iL7caaYvGopP9d6hdlMAi","Zinoleesky","Personal","Marlian Music",2,2,4,"234693"
5,"spotify:track:5UwxpuGHkwiojKDaPC5ZNu","Asake","Joha","YBNL Nation / EMPIRE",1,4,19,"195080"
6,"spotify:track:5ycsqezujKrwviU3VFhci1","Asake","Terminator","YBNL Nation / EMPIRE",1,5,21,"179146"
7,"spotify:track:3dQBUVzA9qw3iUOfzRla8T","Mavins, Rema, Boy Spyce, Crayon, Bayanni, Magixx, LADIPOE, Ayra Starr, Johnny Drille","Won Da Mo","Mavin Records",1,6,10,"179039"
8,"spotify:track:47rtDAZmqRUjba0V1en3XY","Kizz Daniel","RTID (Rich Till I Die)","FlyBoy INC / EMPIRE",8,-1,1,"162143"
9,"spotify:track:1xs8bOvm3IzEYmcLJVOc34","Ayra Starr","Rush","Mavin Records",1,8,17,"158696"
10,"spotify:track:2qWwuCVeMjF9mUT0S5Iqvl","Fireboy DML, Asake","Bandana","YBNL Nation / EMPIRE",1,7,27,"150097"
11,"spotify:track:0AoBY2Y3qs6dtGgOD6c91N","Burna Boy","Alone","Roc Nation/Def Jam/Hollywood",9,14,10,"142443"
12,"spotify:track:2wgvxtggKVzPkl0smF2UzI","Asake","Organise","YBNL Nation / EMPIRE",1,9,19,"141837"
13,"spotify:track:56iVI65i40FrCO5p382IrK","Seyi Vibez","Chance (Na Ham)","Vibez Inc / Dvpper Music",13,20,11,"140243"
14,"spotify:track:0u2A4QNAMUyfQbgfVR3HvK","Kizz Daniel, EMPIRE","Cough (Odo)","EMPIRE",1,11,13,"138036"
15,"spotify:track:3J5IO8OLj05dRaZjHBHS8D","Tiwa Savage, Asake","Loaded","222 Ent. / Everything Savage",4,10,10,"137410"
16,"spotify:track:3IQT2MM49GkXfHF9eemaw5","Victony, Tempoe","Soweto","Encore Recordings",8,18,23,"133982"
17,"spotify:track:5YbPxJwPfrj7uswNwoF1pJ","Burna Boy","Last Last","Spaceship/ Bad Habit/Atlantic Records",1,15,35,"133326"
18,"spotify:track:7oDSvHJUY3NPdH9YKiCQwe","Seyi Vibez","Para Boi","Vibez Inc / Dvpper Music",18,-1,1,"132984"
19,"spotify:track:1YUrCnmAEQbdmTeucn3WCl","Bella Shmurda, Omah Lay","Philo","Dangbana Republik",10,16,17,"130109"
20,"spotify:track:6McBvfxgkVfREmQPwTKBUn","Pheelz, Davido","Electricity","Warner Records",3,13,21,"127388"
21,"spotify:track:2eknBYpfzA4Mp5zWHMGac5","Young Jonn","If You Leave","Chocolate City Music",17,17,12,"124111"
22,"spotify:track:1DA2ADZs6O28y2rmdmpekw","Wizkid, Ayra Starr","2 Sugar (feat. Ayra Starr)","Starboy/RCA Records",1,22,9,"120389"
23,"spotify:track:2woGTVY8Vx46aYuXfMmwwE","BNXN","Traboski","T.Y.E. / EMPIRE",2,26,7,"116704"
24,"spotify:track:6ewsOjbC1jWAZcjAhVxDs0","Asake","Peace Be Unto You (PBUY)","YBNL Nation / EMPIRE",1,19,31,"113197"
25,"spotify:track:4MzOppXoeKvDsVaNMeOK3C","Ruger","Girlfriend","Promised Land Recordings",5,24,30,"111914"
26,"spotify:track:2WigMwGJysIh9fRnSJvpjn","Oxlade","KU LO SA - A COLORS SHOW","Troniq Inc",5,23,31,"110161"
27,"spotify:track:5hVjoL3sHepZROri63wBxP","Burna Boy","It's Plenty","Spaceship/ Bad Habit/Atlantic Records",2,21,27,"108472"
28,"spotify:track:2HYcI74UpbMMxLZ1m7Xnfn","Wizkid","Bad To Me","Starboy/RCA Records",3,25,18,"107258"
29,"spotify:track:78kiUJc7UNo5x4xOhz8vZt","Seyi Vibez","IG Story","Vibez Inc / Dvpper Music",29,-1,1,"105396"
30,"spotify:track:3Ud4sHDjKfqVv7Z9djQnq0","T.Y.E, BNXN","Omo Elewa","To Your Ears Entertainment",28,28,3,"100414"
31,"spotify:track:0tGeAXX6eCghb9jGbUng4v","Seyi Vibez","Alaska","Vibez Inc / Dvpper Music",31,-1,1,"98451"
32,"spotify:track:6oOCGD2Sp9UTcDsuDz8Hdu","Omah Lay","understand","KeyQaad/Sire Records",20,48,48,"97114"
33,"spotify:track:14nSbMQqRo1BxshIjprVDO","Zinoleesky, Omah Lay","Last Time","Marlian Music",23,29,3,"94862"
34,"spotify:track:3nTzEDC9sTD0YsC9C7osnN","Poco Lee, Hotkeed","Otilo (Izz Gone)","Poco Lee distributed by Inglemind Digital",27,27,15,"94682"
35,"spotify:track:0HaRLPnr887lcQM2YQzkff","Burna Boy, Ed Sheeran","For My Hand (feat. Ed Sheeran)","Spaceship/ Bad Habit/Atlantic Records",1,36,27,"94235"
36,"spotify:track:26b3oVLrRUaaybJulow9kz","Libianca","People","5K Records Limited",36,65,4,"92825"
37,"spotify:track:65v99AWZyNz3aRmfrT2I7N","Omah Lay","i'm a mess","KeyQaad/Sire Records",10,39,26,"92724"
38,"spotify:track:4Gasn91fsCefnN8zM5GjA8","Pheelz, BNXN","Finesse","Warner Records",1,34,46,"90774"
39,"spotify:track:0Z5HVNSXGXHf7MDb0zJHVW","Wizkid, Skepta, Naira Marley","Wow (feat. Skepta & Naira Marley)","Starboy/RCA Records",3,33,9,"87410"
40,"spotify:track:3ES1fBQACydIODlZmQS359","Mavins, Crayon, Ayra Starr, LADIPOE, Magixx, Boy Spyce","Overloading (OVERDOSE)","Mavin Records",2,31,35,"86895"
41,"spotify:track:5m3OaDn8FzLy2nmQp3UkCl","Seyi Vibez","G.O.A.T","Vibez Inc / Dvpper Music",41,-1,1,"85894"
42,"spotify:track:3DfHEgzFDF893oP7lZTGbb","Ruger","Red Flags","Promised Land Recordings",21,37,9,"85227"
43,"spotify:track:7d1aTQlsHMgWmkPywDi7h1","Asake, Olamide","Omo Ope (feat. Olamide)","Asake Music",2,30,48,"81956"
44,"spotify:track:5M451NFsHwBrVwu3OEzueh","Zinoleesky","Odinaka","Marlian Music",24,32,3,"81650"
45,"spotify:track:46gfN72BxmLvACx6Pve4XU","Asake","Dull","YBNL Nation / EMPIRE",4,38,19,"81557"
46,"spotify:track:3rmqNsOiGqqvFNTmGlzl4R","Bayanni","Ta Ta Ta","Mavin Records",46,72,6,"81293"
47,"spotify:track:0VjzaXw81JQJM61pzWwP8b","Asake","Nzaza","YBNL Nation / EMPIRE",6,44,19,"80012"
48,"spotify:track:213Ymlnss7DUsqG7Ut1HW0","Wizkid","Money & Love","Starboy/RCA Records",1,40,11,"79489"
49,"spotify:track:0CUJV0Hh512Ns7U2yGflqt","Asake","Ototo","YBNL Nation / EMPIRE",7,43,19,"77050"
50,"spotify:track:2jZ2MrAk8iNZk1dsI0Vr5z","Timaya, BNXN","Cold Outside","DM Records Limited",5,41,48,"76787"
51,"spotify:track:0QsgVfmHRoEGmRHP7nnwEF","Seyi Vibez","Kun Faya Kun (Be and it is)","Vibez Inc / Dvpper Music",34,47,5,"76382"
52,"spotify:track:6NKuW3yaNXtloGw1RB8WUi","Mayorkun","Certified Loner (No Competition)","SM Entertainment West Africa Limited",6,45,30,"76366"
53,"spotify:track:5q56SF85lKZBWF597tOcX2","Zinoleesky","Call of Duty","Marlian Music",4,35,20,"73984"
54,"spotify:track:4A7sSA10D35HQUNrSOl5Zo","JAE5, Dave, BNXN","Propeller (feat. Dave & BNXN)","Black Butter",2,46,25,"72771"
55,"spotify:track:0rkpKiWmsAs2VApWKJQRuY","Black Sherif","Soja","Blacko Management / EMPIRE",23,50,17,"70081"
