rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5ZtK8XAVnoaGdBXZWCEVCY","Asake","Lonely At The Top","YBNL Nation / EMPIRE",1,2,4,"1116752"
2,"spotify:track:747cO9FmyVvRCrsRusfwdL","Omah Lay","reason","KeyQaad/Sire Records",1,1,5,"748151"
3,"spotify:track:3Q4oVlA6z9TH0jhaDl6aNT","Shallipopi","Ex Convict","Dvpper Digital",3,-1,1,"700391"
4,"spotify:track:2H0w7oYDjUvgsFlNQ5swIg","Asake","Basquiat","YBNL Nation / EMPIRE",2,3,4,"557844"
5,"spotify:track:1YgIvHDTvi1vosins1jyAC","Asake, Olamide","Amapiano","YBNL Nation / EMPIRE",1,5,8,"482246"
6,"spotify:track:1n3JvneU8FhfldfTQ8BdZs","Asake","2:30","YBNL Nation / EMPIRE",1,7,15,"385575"
7,"spotify:track:3Yr0vIcfXq5MWdSDmZzKgk","Asake","Sunshine","YBNL Nation / EMPIRE",4,6,4,"352552"
8,"spotify:track:1mk8ZC9OeTZMr8Wy31LqRj","Davido","FEEL","Columbia",2,8,16,"345180"
9,"spotify:track:1iBWjQ9af9NnUd5xnQDB3k","Rema","Charm","Mavin Records / Jonzing World",1,9,11,"323288"
10,"spotify:track:5UautcyJDjHxwnejNAkfg9","ODUMODUBLVCK, Fireboy DML","FIREGUN (feat. Fireboy DML)","NATIVE Records",4,4,2,"317263"
11,"spotify:track:6wuMo4ZR83PhlhXhJ1S3VY","BNXN, Kizz Daniel, Seyi Vibez","GWAGWALADA","T.Y.E. / EMPIRE",2,10,22,"314689"
12,"spotify:track:3YPtN5X0HxIzeRCHxfoXTy","Asake","Mogbe","YBNL Nation / EMPIRE",7,12,4,"308854"
13,"spotify:track:2FDTHlrBguDzQkp7PVj16Q","Dave, Central Cee","Sprinter","Neighbourhood / Live Yours",2,13,6,"302117"
14,"spotify:track:4UdDJ77xjH9ru5r5F9kfOG","Seyi Vibez","Man of The Year","Vibez Inc / Dvpper Music",7,11,3,"292923"
15,"spotify:track:0Em4eY10PGyiBlmjWxcav3","Adekunle Gold, Zinoleesky","Party No Dey Stop","Adekunle Gold PS/ Def Jam",1,15,18,"283662"
16,"spotify:track:6WZVnqQ9OZRSGZmXyHHlV3","KCee","Ojapiano","Five Star Music",6,16,6,"281024"
17,"spotify:track:4PKxskDMb62jvG5Li46vkH","Asake","I Believe","YBNL Nation / EMPIRE",9,17,4,"279098"
18,"spotify:track:2KwnwVXtAlpSDdRVO9ccTJ","Olamide, Asake","New Religion","YBNL Nation / EMPIRE",2,24,7,"278221"
19,"spotify:track:59sAr7NvZDeH7oYrkiyZcQ","Young Jonn","Aquafina","Chocolate City Music",5,20,11,"275487"
20,"spotify:track:7vKXc90NT5WBm3UTT4iTVG","Davido, FAVE","KANTE (feat. Fave)","Columbia",5,21,16,"272889"
21,"spotify:track:2ITJKfLesLib9xo0hWVT1V","ODUMODUBLVCK, Cruel Santino, Bella Shmurda","DOG EAT DOG II (feat. Cruel Santino, Bella Shmurda)","NATIVE Records",5,18,7,"266713"
22,"spotify:track:2tQMxGMxZIsXez0oVkHg2U","Shallipopi, Pa Monday-Edo","Obapluto (feat. Pa Monday-Edo)","Plutomania / Dvpper Music",22,-1,1,"261802"
