rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4o5Ob60pz8QHcFKcr4MWyf","Bolaget","Ikväll Igen","WM Sweden",1,1,14,"1187446"
2,"spotify:track:2FDTHlrBguDzQkp7PVj16Q","Dave, Central Cee","Sprinter","Neighbourhood / Live Yours",2,2,6,"949759"
3,"spotify:track:1VJBnmHm3gUyJnPKetgC3j","Hov1","Grät","Universal Music AB",1,5,9,"789386"
4,"spotify:track:6KOzO2mUwSwe8a9GiJAn7X","Bolaget","Kan Inte Gå","WM Sweden",1,6,80,"757784"
5,"spotify:track:7tHkIqI9XU8qCfLHIzl0pp","Thomas Stenström","Andas in andas ut","Korpstaden Produktion",5,8,12,"701337"
6,"spotify:track:16jNbcjTGEskPA06R4wbQz","Hooja","DISKOTEKA","Roxy Recordings",3,3,2,"692629"
7,"spotify:track:1pLglW5mDscxmbo32uaf3U","Basshunter, Victor Leksell","INGEN KAN SLÅ (BOTEN ANNA)","WM Sweden",4,4,3,"671480"
8,"spotify:track:2ZfaBbRMcEgSF8JnJIaEBP","Hooja","Banan Melon Kiwi & Citron","Roxy Recordings",5,12,57,"668057"
9,"spotify:track:50kpGaPAhYJ3sGmk6vplg0","Justin Bieber","Love Yourself","RBMG/Def Jam",9,78,47,"645152"
10,"spotify:track:0Apl0ndMj1fWIY6rnD7gnY","ADAAM, Pablo Paz, takenoelz","17","Universal Music AB",2,9,10,"622083"
11,"spotify:track:1mea3bSkSGXuIRvnydlB5b","Coldplay","Viva La Vida","Parlophone UK",11,57,47,"587636"
12,"spotify:track:2gwirjNHYJPlBwOJ5Aftwv","Albin Lee Meldau","Josefin","Glassnote Music LLC",9,13,116,"579457"
13,"spotify:track:56flxHBv6c08oCUjQhXeb1","Einár","Vill va med dig","Einár",1,7,6,"558270"
14,"spotify:track:3Ogy0Sog7JmnXBn43Dmyv0","Tobias Rahim, Victor Leksell","STOR MAN","Sony Music Entertainment",14,-1,1,"553702"
15,"spotify:track:2a6NdKqYB9CaMT2yfiXZnE","Albatraoz, Sofie Svensson & Dom Där, Kåren","TRUCKER MOTHERFUCKER","WM Sweden",10,10,4,"553469"
16,"spotify:track:7yfMu3Ez41fQXuD9gUbFjQ","Hooja","KOMMER DU IHÅG?","Roxy Recordings",4,21,20,"533133"
17,"spotify:track:4vOoQh9MhS9pyrbvc8LyMz","Zara Larsson","Can't Tame Her","Sommer House/Epic",5,15,24,"533026"
18,"spotify:track:1Tx7TwXLu2BQIAz0SRzf2k","NOTD, Veronica Maggio","Occhi D’Amore","Universal Music AB",7,14,6,"531763"
19,"spotify:track:6HuNgzEw9b4tDcSDCQBS1O","Victor Leksell","Fånga mig när jag faller","Sony Music Local",3,16,11,"512405"
20,"spotify:track:4GK4mydvnsodLEHWb4zJV4","Mares","Sunnanvind","Tjooff",5,19,136,"480726"
21,"spotify:track:1VJRxqJhpEIpnHon7ssp1p","Babblarna","Babblarnas vaggvisa","Universal Music AB Distributed Labels",5,18,237,"478929"
22,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",22,120,8,"477592"
23,"spotify:track:1p0RjMued7Tmm0o7CjzoHY","Miss Li","Våran sång (Sveriges Officiella VM-låt 2023)","Pistol Packin' Music",5,11,5,"476776"
24,"spotify:track:3HWBcWp9jJ8wZGELOdikOJ","Yasin, JB","Ambitions Of A Rider","GG",24,-1,1,"472403"
26,"spotify:track:2c8wnqPxPUXtxNSJN9b4cS","Hov1","Lilla B","Universal Music AB",1,25,16,"462679"
