rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4o5Ob60pz8QHcFKcr4MWyf","Bolaget","Ikväll Igen","WM Sweden",1,-1,1,"1144069"
2,"spotify:track:2c8wnqPxPUXtxNSJN9b4cS","Hov1","Lilla B","Universal Music AB",1,1,3,"1139166"
3,"spotify:track:4FGvRqZ1pPaflN2jjLBMB9","Yasin","Har Dig","GG",2,4,7,"919700"
4,"spotify:track:1DmW5Ep6ywYwxc2HMT5BG6","Loreen","Tattoo","Universal Music AB",1,3,7,"911359"
5,"spotify:track:3pBTElvw1OK7pDDI3MR4qC","C.Gambino","G63","WM Sweden",2,2,5,"883912"
6,"spotify:track:4DHcnVTT87F0zZhRPYmZ3B","Miley Cyrus","Flowers","Columbia",1,5,13,"703937"
7,"spotify:track:6KOzO2mUwSwe8a9GiJAn7X","Bolaget","Kan Inte Gå","WM Sweden",1,9,67,"684095"
9,"spotify:track:1pFwmWdL9aPpajfRp7yzOI","Baby Gang, C.Gambino","Mentalité RMX (feat. C.Gambino)","Atlantic/WM Italy",9,-1,1,"601716"
10,"spotify:track:4vOoQh9MhS9pyrbvc8LyMz","Zara Larsson","Can't Tame Her","Sommer House/Epic",5,10,11,"588725"
11,"spotify:track:5DYCuzBPf13q0QZwQvjYzi","Smash Into Pieces","Six Feet Under","Smash Into Pieces",2,6,7,"577633"
12,"spotify:track:7xzgJNufqvox5oQQa1dP1O","Theo","Mer av dig","WM Sweden",5,11,9,"553700"
13,"spotify:track:4abHyHTOkA4DTY0zwSdbZL","Sarettii","Ella mai","Ringtone Records",8,8,2,"537173"
14,"spotify:track:2gwirjNHYJPlBwOJ5Aftwv","Albin Lee Meldau","Josefin","Glassnote Music LLC",14,45,103,"500614"
15,"spotify:track:4hy7qTxsnyZUZoqo5RtaYq","Ed Sheeran","Eyes Closed","Atlantic Records UK",10,13,3,"498926"
16,"spotify:track:1VJRxqJhpEIpnHon7ssp1p","Babblarna","Babblarnas vaggvisa","Universal Music AB Distributed Labels",5,19,224,"498714"
17,"spotify:track:2ZfaBbRMcEgSF8JnJIaEBP","Hooja","Banan Melon Kiwi & Citron","Roxy Recordings",5,20,44,"493173"
18,"spotify:track:7dLIb2FTMx0EKSAipHov7P","Dizzy, Manny Flaco","KURIRER","WM Sweden",7,12,7,"491796"
19,"spotify:track:7wcl1N4Mn1VlBbQQmOlgiO","Miss Li","Ålderdomshemmet","Pistol Packin' Music",19,21,2,"491057"
20,"spotify:track:5g9gZGiXlk747pESQzmmRT","Miss Li","Hälsa Gud","Pistol Packin' Music",4,15,24,"475690"
21,"spotify:track:7yfMu3Ez41fQXuD9gUbFjQ","Hooja","KOMMER DU IHÅG?","Roxy Recordings",4,18,7,"452721"
22,"spotify:track:7tl3Dr9Bzee4AJRsBiK3KB","23","Feeling Myself","Paid in Full Records",1,17,11,"418392"
