rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5sdQOyqq2IDhvmx2lHOpwd","NewJeans","Super Shy","ADOR",1,-1,1,"487166"
2,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",1,1,47,"475839"
3,"spotify:track:3k79jB4aGmMDUQzEwa46Rz","Olivia Rodrigo","vampire","Olivia Rodrigo PS",2,2,2,"315302"
4,"spotify:track:3sW3oSbzsfecv9XoUdGs7h","Taylor Swift","Enchanted (Taylor's Version)","Taylor Swift",4,-1,1,"313099"
5,"spotify:track:79uDOz0zuuWS7HWxzMmTa2","Taylor Swift","Back To December (Taylor's Version)","Taylor Swift",5,-1,1,"304832"
6,"spotify:track:5kHMfzgLZP95O9NBy0ku4v","Taylor Swift","I Can See You (Taylor’s Version) (From The Vault)","Taylor Swift",6,-1,1,"284826"
7,"spotify:track:7FbrGaHYVDmfr7KoLIZnQ7","FIFTY FIFTY","Cupid - Twin Version","SME Korea Inc.",1,3,19,"261461"
8,"spotify:track:7G0gBu6nLdhFDPRLc0HdDG","Taylor Swift","Mine (Taylor's Version)","Taylor Swift",8,-1,1,"260572"
9,"spotify:track:3MytWN8L7shNYzGl4tAKRp","Taylor Swift","Sparks Fly (Taylor’s Version)","Taylor Swift",9,-1,1,"242533"
10,"spotify:track:0ug5NqcwcFR2xrfTkc7k8e","Taylor Swift","Style","Taylor Swift",5,5,32,"236714"
11,"spotify:track:6rdkCkjk6D12xRpdMXy0I2","NewJeans","New Jeans","ADOR",11,-1,1,"230158"
12,"spotify:track:5xXqyjLicvEpch72qEryFT","Taylor Swift","Speak Now (Taylor's Version)","Taylor Swift",12,-1,1,"220205"
13,"spotify:track:1u8c2t2Cy7UBoG4ArRcF5g","Taylor Swift","Blank Space","Taylor Swift",9,9,141,"216870"
14,"spotify:track:5Rzpn60KTM11EBETHaF9Kt","承桓","我会等","一寸光年",8,8,13,"214485"
15,"spotify:track:0NwGC0v03ysCYINtg6ns58","Taylor Swift","Better Than Revenge (Taylor's Version)","Taylor Swift",15,-1,1,"207977"
16,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",1,7,38,"207966"
17,"spotify:track:4uOBL4DDWWVx4RhYKlPbPC","i-dle","Queencard","Cube Entertainment",3,6,9,"200205"
18,"spotify:track:65FftemJ1DbbZ45DUfHJXE","NewJeans","OMG","ADOR",1,10,28,"197868"
