rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4S78rQHd6cSC8g2TfdNJTf","Mata","Lloret de Mar","¸¸♬·¯·♩¸¸♪·¯·♫¸¸♫·¯·♪",1,1,4,"3046709"
2,"spotify:track:6rCz0E0G6El6irdft7Zjgp","Roxie, Mata","Falochrony","¸¸♬·¯·♩¸¸♪·¯·♫¸¸♫·¯·♪ / Roxie Węgiel",2,4,7,"1516673"
3,"spotify:track:3is9xGBEPrkLAF0fryCLK7","kuqe 2115, francis","taki mały ja","2115",1,3,7,"1423765"
4,"spotify:track:38GSwzJGcEnENqcrZ8dADJ","bambi, francis","MADONNA","BE Records",1,2,5,"1373987"
5,"spotify:track:1ZIscVoYHftgA5STle5cPo","Kaz Bałagane, Oskar83","Multisport","NARKOPOP LABEL",1,5,12,"1337485"
6,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",6,7,8,"1070462"
7,"spotify:track:62x7s8C2GFiu9Ju3eSZ5GB","Young Leosia, Jacuś","SOBOTA WIECZÓR","BE Records",3,9,16,"1044973"
8,"spotify:track:3XhllIfCF2T1RaJwbBWSdi","Jonatan, Bletka, Gibbs","Róż","Jonatan",2,8,13,"1000851"
9,"spotify:track:0dj3BH56uFL54lstcr8irO","Louis Villain, Budda","Pardon","Moya Label",9,-1,1,"929087"
10,"spotify:track:6uup1nPNzgIDtiYo0Up0U5","Hilary Incognito, FourNine, p3","Last night","Hilary Incognito",10,13,6,"912435"
11,"spotify:track:1Es7AUAhQvapIcoh3qMKDL","The Weeknd, Playboi Carti","Timeless (feat Playboi Carti)","XO / Republic Records",6,6,2,"846023"
12,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",11,12,21,"845538"
13,"spotify:track:5G7d637BU8TQbUjcE1qjMt","Bletka","B012","spacerange",6,14,27,"832278"
14,"spotify:track:2262bWmqomIaJXwCRHr13j","Gigi Perez","Sailor Song","Gigi Perez PS/ Island",14,22,7,"813304"
15,"spotify:track:5QOdYa6XQMdIm6fMYhjHQk","Kubi Producent, bambi, Fukaj, stickxr","Woda Księżycowa","Sony Music Entertainment",1,15,29,"796240"
16,"spotify:track:6RfHSlo0xOa5s3WnYj9xJa","730 Huncho, Malik Montana, Kazior","Ona Mówi","WM Poland/WMI",2,10,9,"776922"
17,"spotify:track:0peRfvtx1Je91FxQtii5DJ","MODELKI, Vłodarski","Chyba że z Tobą","Universal Music Polska Sp. z o.o.",1,24,27,"745472"
18,"spotify:track:5y0CCj9ENhM4G3gebGlnzb","Sobel, Deemz","MAMA POWTARZAŁA","Universal Music Polska Sp. z o.o.",11,16,12,"742432"
19,"spotify:track:4N9IE3251WOeuVkL9gYg3y","Young Leosia, Jonatan","Noc Aniołów","BE Records",7,11,10,"739100"
20,"spotify:track:0MTTFee7cTSd46njlPKBZe","Young Leosia, bambi, PG$, francis","Przester","BE Records",2,20,28,"738023"
21,"spotify:track:5OC347cwcGpiwnHt0YmToq","sanah","było, minęło","Magic Records",4,18,17,"701851"
22,"spotify:track:3mzugJrKyhJNzZKS0RgWBg","bambi, charlie moncler","MILLIE WALKY","BE Records",9,28,73,"687588"
23,"spotify:track:0WbMK4wrZ1wFSty9F7FCgu","Chappell Roan","Good Luck, Babe!","Chappell Roan PS/ Island",23,23,20,"685203"
24,"spotify:track:7q2axmQBSD88VaASEJ9oX4","White 2115, Mata, Pedro, Brojustchill","1 na 100","White 2115",1,21,13,"655230"
25,"spotify:track:1Wh2SwNbe3OQCoskPc3fD8","Wiktor Dyduła","Tam słońce, gdzie my","Universal Music Polska Sp. z o.o.",23,29,11,"651704"
26,"spotify:track:0cQVqPuHQP4KEwc7ZUQmj6","The Neighbourhood","Sweater Weather","Columbia",24,25,221,"644801"
27,"spotify:track:0spb4Kfcsn8t37E1Qv7f3m","Malik Montana, OG ENZO","911","Epic/Malik Montana",16,19,14,"628517"
28,"spotify:track:2nUpzFnUPY6Omv9XWa292d","GENZIE","Genziara","Ekipa",3,34,27,"613501"
29,"spotify:track:3PyuAlvHJbv1qFl9LzStFl","Young Multi, marceli","AK47","Young Family Label",7,17,4,"611582"
30,"spotify:track:4kcMDgaU8xb4otoDv5c4kD","Gibbs, Opał, Jonatan, 4Money","Drive","DOPEHOUSE",2,26,46,"595135"
31,"spotify:track:3JG1uFc40wfyrqaWC7iv0e","Artemas","i like the way you kiss me","Artemas",1,32,29,"588144"
32,"spotify:track:2CJoMNzcvbpV38fKqAOaQ3","Chivas","Prawie straciłem głos","Universal Music Polska Sp. z o.o.",4,33,17,"587493"
33,"spotify:track:5fqjgdj9SMB4Jjmyc9cY1J","Young Leosia, bambi, PG$, francis","Double Match","BE Records",8,30,21,"577619"
34,"spotify:track:3BIkIWg1t9Y2QhcXihJCV9","Macias, White Widow","INTRODESTRUKCJA","WM Poland/WMI",14,40,11,"576619"
35,"spotify:track:6RL09jLWzXpMaWUKU0aenO","rów babicze","W GORĄCEJ WODZIE COMPANY","POLSKA NIEGOTOWA",35,50,21,"573765"
36,"spotify:track:1MsoH4Fz8O9PKbTW5SkXbJ","Sylwia Grzeszczak","och i ach","WM Poland/WMI",6,37,19,"567224"
37,"spotify:track:28hqNGfxgIuYTcdLi8LJwl","Kinny Zimmer, Kaptur","PO CO?","SBM Label",37,-1,1,"559560"
38,"spotify:track:2HRqTpkrJO5ggZyyK6NPWz","Sabrina Carpenter","Espresso","Island Records",10,36,26,"558677"
39,"spotify:track:1LTAYhorx76972Pr5ZOk8b","SVM!R","NDA","SVM!R",16,49,14,"547973"
40,"spotify:track:7F49bujJnIwGCGTHaFcUW1","Kaz Bałagane, Kukon","Kawałek nieba","NARKOPOP LABEL",40,59,3,"547567"
41,"spotify:track:2WQ3sWVxEYNLaBfeZBZi8Z","Polak GBP, Mata","HEAVY","¸¸♬·¯·♩¸¸♪·¯·♫¸¸♫·¯·♪",41,75,2,"546746"
42,"spotify:track:5i0KjwixfbjGyD1Dxa6vxS","kuqe 2115, francis, bambi","zostań, proszę","2115",2,31,14,"537836"
43,"spotify:track:1kuhnhugcuXf4CiNdqCRUU","bambi, Young Leosia, PG$, @atutowy","BFF","BE Records",1,39,59,"533638"
44,"spotify:track:4BgTgPsNeDz2KG4QsshjL9","Guzior, Favst","BLUEBERRY","QueQuality",1,27,203,"500325"
45,"spotify:track:6poRnCH1N2fwpreGWFlvGJ","SVM!R","SLS","SVM!R",41,43,3,"495197"
46,"spotify:track:19XpFsce28aByvCC4g89tJ","Hozier","Too Sweet","Columbia",13,45,28,"493045"
47,"spotify:track:1jxn3isffYQHcGmzy4Z309","Kizo, Bletka, BeMelo","100 BPM","spacerange",1,46,17,"487109"
48,"spotify:track:0io16MKpbeDIdYzmGpQaES","Ndotz","Embrace It","Isekai Records",48,71,3,"485673"
49,"spotify:track:4Yecd3jr0qmuxXpPHPSZPg","Oki, Sobel, @atutowy","ILE LAT?","2020",2,41,24,"479811"
50,"spotify:track:7tI8dRuH2Yc6RuoTjxo4dU","Jimin","Who","BIGHIT MUSIC",43,47,12,"479154"
51,"spotify:track:4GoDN5dPdSQbAOwTt1y9F3","PRO8L3M","Nicea","2020",1,82,58,"466541"
52,"spotify:track:3ZaEs1O8BG581qYPHpQ8d6","A$AP Rocky, Imogen Heap, Clams Casino","I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino)","A$AP Worldwide/RCA Records",52,98,38,"459126"
53,"spotify:track:0KxGw0LdY2SM0OISevzACW","Young Leosia, Jonatan","Złoty piasek","BE Records",53,-1,1,"458822"
54,"spotify:track:3CgWmnnox6kF0NvJpZWSv8","Young Leosia, bambi, PG$, francis","Te numery","BE Records",5,44,31,"458192"
55,"spotify:track:3QaPy1KgI7nu9FJEQUgn6h","Billie Eilish","WILDFLOWER","Darkroom/Interscope Records",31,56,13,"458094"
56,"spotify:track:5G2f63n7IPVPPjfNIGih7Q","Sabrina Carpenter","Taste","Island Records",30,51,7,"454972"
57,"spotify:track:2yR2sziCF4WEs3klW1F38d","Odetari","KEEP UP","APG, Inc. - Odetari II",35,42,6,"454169"
58,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",3,52,63,"453268"
59,"spotify:track:6esBajH4pfY0i61Vr53QWR","MODELKI, Vłodarski","On Me","Universal Music Polska Sp. z o.o.",40,72,27,"448338"
60,"spotify:track:3WOhcATHxK2SLNeP5W3v1v","Charli xcx, Billie Eilish","Guess featuring billie eilish","Atlantic Records",8,48,10,"442798"
