rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6X6m4xmdFcz31p1h7Qg68c","Tito Double P","EL LOKERON","2024 Double P Records",1,1,7,"13971188"
2,"spotify:track:5lKFO0PrOC9jmOlPEdjHsL","Tito Double P, Peso Pluma","DOS DÍAS","2024 Double P Records",2,2,7,"11709542"
3,"spotify:track:6HrALJOMsfPCCbUo5cJCON","Tito Double P, Chino Pacas","ESCAPATE","2024 Double P Records",3,3,7,"11487507"
4,"spotify:track:2aYZaN5SmkRDLsrrV8GkBQ","Peso Pluma, Neton Vega","LA PATRULLA","2024 Double P Records",1,4,16,"10257392"
5,"spotify:track:1cOboCuWYI2osTOfolMRS6","Oscar Maydon, Fuerza Regida","Tu Boda","Rancho Humilde/Sony Music Latin",5,12,2,"8010999"
6,"spotify:track:5AH31dDNgxCMGDdxubNNn4","Fuerza Regida","NEL","Rancho Humilde/Street Mob Records",2,6,11,"7947873"
7,"spotify:track:0BiDnJFB3TlRB6aji7jUz3","Julión Álvarez y su Norteño Banda","Rey Sin Reina","Copar Music, Inc",2,5,5,"7904940"
8,"spotify:track:1C84d9abZVKWHT2YYpoean","Luis R Conriquez, Neton Vega","Si No Quieres No","Kartel Music",1,7,30,"7897359"
9,"spotify:track:6KOnLTb1xLfKDAjMC43I76","Natanael Cano, Oscar Maydon","Giza","WEA Latina",5,8,13,"7250783"
10,"spotify:track:41EOhpn50qvd8iZSKw531W","Peso Pluma, Tito Double P","LOS CUADROS","2024 Double P Records",6,9,9,"7142399"
11,"spotify:track:1cZHUhGz7xJ8c4szDipipd","Victor Mendivil, Oscar Maydon","Mejores Jordans","Rico o Muerto Music LLC",9,10,10,"6971163"
12,"spotify:track:2lAUq68F2bt7Kc218n9FPp","Tito Double P, Grupo Frontera","AY MAMÁ","2024 Double P Records",12,16,7,"6803153"
13,"spotify:track:7l3UuUZEqvxjhKYD2QBxOU","Bellakath, El Malilla, El Bogueto, Andres Castillo, La Dinastia, Riky Produce","Vaquero - Remix","DCM Records",13,13,8,"6790949"
14,"spotify:track:02cRoSfWU3RJNFyU3o4lhV","Peso Pluma, Oscar Maydon","SANTAL 33","2024 Double P Records",8,14,16,"6483470"
15,"spotify:track:7qXptgpZGo8AFPhJCBVLFE","Tito Double P, Neton Vega","LINDA","2024 Double P Records",11,15,19,"6442417"
16,"spotify:track:6RcAHyC5sAUIbPTkhOQwd8","Junior H","Y LLORO","WEA Latina",5,26,53,"6127690"
17,"spotify:track:6WatFBLVB0x077xWeoVc2k","KAROL G","Si Antes Te Hubiera Conocido","Bichota/Interscope Records",3,17,16,"5964054"
18,"spotify:track:4ZOkfHC38nxSeSqzGE5HFr","Junior H","PIÉNSALO","WEA Latina",18,19,15,"5896704"
19,"spotify:track:5LhI8m7n8xlQmNe3b7Rwis","Natanael Cano, Oscar Maydon","Madonna","WEA Latina",1,11,31,"5855657"
20,"spotify:track:7AysIqSEDiwP4CUsAXJwrk","Tito Double P, Natanael Cano","PRIMO","2024 Double P Records",15,18,14,"5823294"
21,"spotify:track:51qYdMBxt9mFbtZBzq1Yfi","Julión Álvarez y su Norteño Banda","Regalo De Dios","UMLE - Fonovisa",3,21,41,"5749363"
22,"spotify:track:5GTBdEjZe7zEDp1N0eCZE4","Peso Pluma, Estevan Plazola","HOLLYWOOD","2024 Double P Records",16,22,16,"5304968"
23,"spotify:track:587pEvJ7iJhNtcCf5YKEgE","El Padrinito Toys","Tal Vez Fui Yo","Interscope Records",7,20,9,"5044469"
24,"spotify:track:3IEvQ1CzszUJtTRLmmMJ2X","Tito Double P, Junior H","5-7","2024 Double P Records",17,24,7,"4931866"
25,"spotify:track:1qbql17v0Hazo94o5RUyWQ","HUMBE","KINTSUGI","PARASIEMPRE.wav Records",23,23,2,"4895801"
26,"spotify:track:6uIIdjYTxxpWOyWuVXrKQO","Calle 24, Chino Pacas, Fuerza Regida","Que Onda","Street Mob Records",1,25,58,"4704276"
27,"spotify:track:2plbrEY59IikOBgBGLjaoe","Lady Gaga, Bruno Mars","Die With A Smile","Interscope",25,27,8,"4278800"
28,"spotify:track:0Sr7ssScx54yxdM2ols7nW","Omar Courtz, De La Rose","Q U E V A S H A C E R H O Y ?","Mr.305 Records / Rimas Entertainment LLC.",28,59,2,"4246088"
