rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7fA7mrYaXVDVVGCAV65NRN","Burna Boy","Higher","Spaceship/ Bad Habit/Atlantic Records",1,1,2,"1913039"
2,"spotify:track:1gc2RyrBm1PYdSnG65yuAl","Rema, Shallipopi","BENIN BOYS","Mavin Global Holdings Ltd",1,3,3,"1185576"
3,"spotify:track:5oUDNEJSEjsVT7LeWya4Gv","Rema","HEHEHE","Mavin Global Holdings Ltd",3,-1,1,"1063116"
4,"spotify:track:0WeU5EfNFu1wmlmCdMNDEJ","Olamide","Metaverse","YBNL Nation / EMPIRE",2,2,3,"1058601"
5,"spotify:track:780BUxpCmW9vOVYZsqdLLE","Asake, Central Cee","Wave","YBNL Nation / EMPIRE",2,6,3,"948143"
6,"spotify:track:5Wxkvvb6pLky16pwq4gBI3","Ayo Maff, Fireboy DML","Dealer","Tunesbid / Ocean street",1,10,13,"870612"
7,"spotify:track:4nj32rIPm4mqx15x8B1meM","Olamide","Hello Habibi","YBNL Nation / EMPIRE",4,4,3,"859419"
8,"spotify:track:7vdGiPrjK0gJBoZE8UhDMJ","Olamide, Fireboy DML, Asake","Uptown Disco","YBNL Nation / EMPIRE",5,5,3,"769598"
9,"spotify:track:7IFoyt4ZL7raIETupyDCYM","KAESTYLE, Omah Lay","My Dealer","Keyqaad",3,11,8,"707738"
10,"spotify:track:6O2hrfRRPBJ59PwKhSKFHz","BoyPee, Hyce, Brown Joel, Davido","Ogechi (feat. Davido) - Remix","Azuri",9,9,3,"684022"
11,"spotify:track:6Qb4XQnsuRnMlGxwR3GOGV","TitoM, Yuppe, Burna Boy, S.N.E","Tshwala Bam (feat. S.N.E)","Boundary Ent / Spaceship",1,13,9,"683040"
12,"spotify:track:4OXlgrOv4FtLuMnuqsI69c","Olamide, Pheelz, Young Jonn, Lil Kesh","Synchro System (feat. Pheelz, Young Jonn & Lil Kesh)","YBNL Nation / EMPIRE",7,7,3,"615693"
13,"spotify:track:1Ss5QjczHsdYkvNsiBmoqS","Muyeez, Seyi Vibez","Instagram","Dvpper Digital",1,14,11,"613156"
14,"spotify:track:52Krs3LCqtcfeiWUvhxncK","Ruger, BNXN","POE","Blown Boy Ent. / T.Y.E / EMPIRE",2,17,14,"610663"
15,"spotify:track:75c5cm8y5Fzb6aTZM3MOpN","Young Jonn","Bahamas","Chocolate City Music",3,20,13,"581023"
16,"spotify:track:3W3y3pGDnfhUQHeCoUwFLe","Olamide","Morowore","YBNL Nation / EMPIRE",8,8,3,"578200"
17,"spotify:track:6l7opVclJEHReImCPkMc5o","Victony, Asake","Stubborn","Encore Recordings",3,19,9,"572598"
18,"spotify:track:6VX4hVDmDMfClxp6EwDNQP","Ayra Starr, Seyi Vibez","Bad Vibes (feat. Seyi Vibez)","Mavin Global Holdings Ltd.",2,16,9,"542661"
19,"spotify:track:0Q1bMs3xLQiDEeaneehdxv","Asake","Remember","YBNL Nation / EMPIRE",12,22,56,"536625"
20,"spotify:track:4g52MWu8RhJYIkM9NdLvUN","Naira Marley","Giddem","My Type Of Music",20,24,3,"504985"
21,"spotify:track:5ZtK8XAVnoaGdBXZWCEVCY","Asake","Lonely At The Top","YBNL Nation / EMPIRE",1,21,56,"501285"
22,"spotify:track:7FB5261Iv3MRbSz13HYP5l","Seyi Vibez","Different Pattern","Dvpper Digital",1,27,31,"467539"
23,"spotify:track:1oFabnkoJ01ksmSmyjELDl","Tml Vibez, Seyi Vibez","Where I’m from","Dvpper Digital",23,45,2,"465065"
24,"spotify:track:0UJMgRVNBrnMmAeZ8p1iMc","Young Jonn","Aquafina","Chocolate City Music",5,25,63,"448501"
25,"spotify:track:6MM54UW97YvBPPz2Z0Eokf","Chris Brown, Davido","Hmmm (feat. Davido)","Chris Brown Entertainment/RCA Records",16,23,14,"446133"
26,"spotify:track:0DcYVT1TEb9FP9AKHgyrcb","Olamide","Makaveli","YBNL Nation / EMPIRE",12,12,3,"433254"
