rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1jxn3isffYQHcGmzy4Z309","Kizo, Bletka, BeMelo","100 BPM","spacerange",1,1,4,"1486847"
2,"spotify:track:5i0KjwixfbjGyD1Dxa6vxS","kuqe 2115, francis, bambi","zostań, proszę","2115",2,-1,1,"1473956"
3,"spotify:track:0peRfvtx1Je91FxQtii5DJ","MODELKI, Vłodarski","Chyba że z Tobą","Universal Music Polska Sp. z o.o.",1,3,14,"1399717"
4,"spotify:track:2nUpzFnUPY6Omv9XWa292d","GENZIE","Genziara","Ekipa",3,4,14,"1356205"
5,"spotify:track:5QOdYa6XQMdIm6fMYhjHQk","Kubi Producent, bambi, Fukaj, stickxr","Woda Księżycowa","Sony Music Entertainment",1,2,16,"1307292"
6,"spotify:track:0MTTFee7cTSd46njlPKBZe","Young Leosia, bambi, PG$, francis","Przester","BE Records",2,5,15,"1252423"
7,"spotify:track:5OC347cwcGpiwnHt0YmToq","sanah","było, minęło","Magic Records",7,8,4,"1175977"
8,"spotify:track:3JG1uFc40wfyrqaWC7iv0e","Artemas","i like the way you kiss me","Artemas",1,6,16,"1161772"
9,"spotify:track:5G7d637BU8TQbUjcE1qjMt","Bletka","B012","spacerange",6,7,14,"1146958"
10,"spotify:track:1MsoH4Fz8O9PKbTW5SkXbJ","Sylwia Grzeszczak","och i ach","WM Poland/WMI",10,20,6,"1143235"
11,"spotify:track:2qSkIjg1o9h3YT9RAgYN75","Sabrina Carpenter","Espresso","Island Records",10,10,13,"1122522"
12,"spotify:track:62x7s8C2GFiu9Ju3eSZ5GB","Young Leosia, Jacuś","SOBOTA WIECZÓR","BE Records",12,19,3,"1105958"
13,"spotify:track:4kcMDgaU8xb4otoDv5c4kD","Gibbs, Opał, Jonatan, 4Money","Drive","DOPEHOUSE",2,11,33,"1099186"
14,"spotify:track:2CJoMNzcvbpV38fKqAOaQ3","Chivas","Prawie straciłem głos","Universal Music Polska Sp. z o.o.",4,9,4,"1057765"
15,"spotify:track:4Yecd3jr0qmuxXpPHPSZPg","Oki, Sobel, @atutowy","ILE LAT?","2020",2,12,11,"1034683"
16,"spotify:track:5fqjgdj9SMB4Jjmyc9cY1J","Young Leosia, bambi, PG$, francis","Double Match","BE Records",8,15,8,"939281"
17,"spotify:track:7HmxLVR4lFzDg2zzFqyHHY","Kronkel Dom, Deemz","GENERACJA CUZI","Sony Music Entertainment",6,13,9,"927811"
18,"spotify:track:4588ZH7944EUrbDvdkr2sA","Daria Zawiałow","Złamane serce jest OK","Sony Music Entertainment",18,21,17,"884332"
19,"spotify:track:27Xvm20KQ8qMzVvaz32I98","Deemz, bambi, Kizo, Young Leosia, Waima","LECĘ BO CHCĘ","WM Poland/WMI",2,17,11,"868908"
20,"spotify:track:3CgWmnnox6kF0NvJpZWSv8","Young Leosia, bambi, PG$, francis","Te numery","BE Records",5,14,18,"868250"
21,"spotify:track:48lxT5qJF0yYyf2z4wB4xW","Jaxomy, Agatino Romero, Raffaella Carrà","Pedro","Columbia/B1 Recordings/Ultra Records",9,18,14,"862285"
22,"spotify:track:5Z0UnEtpLDQyYlWwgi8m9C","Hozier","Too Sweet","Columbia",13,24,15,"860818"
23,"spotify:track:1kuhnhugcuXf4CiNdqCRUU","bambi, Young Leosia, PG$, @atutowy","BFF","BE Records",1,23,46,"824658"
24,"spotify:track:3mzugJrKyhJNzZKS0RgWBg","bambi, charlie moncler","MILLIE WALKY","BE Records",9,26,60,"810932"
25,"spotify:track:6dOtVTDdiauQNBQEDOtlAB","Billie Eilish","BIRDS OF A FEATHER","Darkroom/Interscope Records",18,27,8,"789253"
26,"spotify:track:3IQN4rjqZlmJgO4exMkaNT","sanah","Miłość jest ślepa","Magic Records",21,22,4,"760763"
27,"spotify:track:7yHuqNnOtkfc2k9GF7nMMR","Guzior","STRZELAM PETEM","EVILTWINcorp.",5,25,12,"757414"
28,"spotify:track:1LY3GhF0zxIVgbYEQjCbUO","Disturbed, CYRIL","The Sound of Silence - CYRIL Remix","Reprise",13,28,19,"738386"
29,"spotify:track:0u4LafmewDz5L2FNqqWGud","Zeamsone","7 DAM","Zeamsone",12,16,6,"712526"
30,"spotify:track:1LTAYhorx76972Pr5ZOk8b","SVM!R","NDA","SVM!R",30,-1,1,"710407"
31,"spotify:track:3xkHsmpQCBMytMJNiDf3Ii","Benson Boone","Beautiful Things","Night Street Records, Inc./Warner Records Inc.",6,30,25,"693542"
32,"spotify:track:331l3xABO0HMr1Kkyh2LZq","David Guetta, OneRepublic","I Don't Wanna Wait","Parlophone UK",32,32,13,"688470"
33,"spotify:track:2Bvmq94ifFUXQmaFPR5Vis","Young Leosia, bambi, PG$, francis","PG$","BE Records",23,29,18,"684853"
34,"spotify:track:3eNAqHexMFGCvtzaMwkjEH","Męskie Granie Orkiestra, Daria Zawiałow, Mrozu, Kacperczyk","Wolne duchy","SME Poland Sp. z o.o. / SBM Label / Mrozu / Live",31,31,5,"650926"
35,"spotify:track:7KbJRPtHT3uVD2gmqO8A4u","4Money, Gibbs","Wosk","QueQuality",35,-1,1,"633660"
36,"spotify:track:7pQkDJXFDCJUY0sSbbc8i9","bambi, charlie moncler","GRAWITACJA","BE Records",36,38,9,"630459"
37,"spotify:track:0spb4Kfcsn8t37E1Qv7f3m","Malik Montana, OG ENZO","911","Epic/Malik Montana",37,-1,1,"627963"
38,"spotify:track:2HYFX63wP3otVIvopRS99Z","Eminem","Houdini","Shady/Aftermath/Interscope Records",18,40,6,"602986"
39,"spotify:track:3XWr2NZqYd80MB8FIq9r55","Vixen","Ne Rozumiju","Vix.N",2,35,33,"602921"
40,"spotify:track:6esBajH4pfY0i61Vr53QWR","MODELKI, Vłodarski","On Me","Universal Music Polska Sp. z o.o.",40,48,14,"592744"
41,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",11,36,28,"587309"
42,"spotify:track:5N3hjp1WNayUPZrA8kJmJP","Sabrina Carpenter","Please Please Please","Island Records",28,34,5,"577102"
43,"spotify:track:2D4DUc5XU6p8iBmzjPH9AZ","Kizo, Bletka, clearmind, papablessbeatz","HERO","spacerange",1,39,22,"575019"
44,"spotify:track:22DH8NChecsgPxDjA4pqer","Quavo, Lana Del Rey","Tough","Quality Control Music/Motown Records",44,-1,1,"571111"
45,"spotify:track:2L8ynuwjZTbrJMOoUuApDA","sanah","hip hip hura!","Magic Records",16,37,21,"569226"
46,"spotify:track:42VsgItocQwOQC3XWZ8JNA","Travis Scott, Playboi Carti","FE!N (feat. Playboi Carti)","Cactus Jack/Epic",3,52,50,"566841"
47,"spotify:track:6AI3ezQ4o3HUoP6Dhudph3","Kendrick Lamar","Not Like Us","Kendrick Lamar, under exclusive license to Interscope Records",32,63,10,"565718"
48,"spotify:track:37CyqdFS6WulTiyNt6RV9m","Miszel, Premixm","EURO","QueQuality",28,33,4,"561218"
49,"spotify:track:0jvrgOlLkTZdA7zfOUWzQS","Oki, @atutowy","AGENT47","2020",3,43,6,"558651"
50,"spotify:track:4BgTgPsNeDz2KG4QsshjL9","Guzior, Favst","BLUEBERRY","QueQuality",1,41,190,"556611"
51,"spotify:track:4UFg00COeMGqzr45FW9A0B","Gibbs, DOPEHOUSE","Pogoda, Drinki, Plaża","DOPEHOUSE",51,51,15,"554430"
52,"spotify:track:4dbp2q4IPbDvmDlECn3Xii","Kaśka Sochacka","Szum","JazzBoy Records",49,49,11,"532973"
53,"spotify:track:0h3Xy4V4apMraB5NuM8U7Z","CYRIL","Stumblin' In","Spinnin' Records",19,45,30,"528239"
54,"spotify:track:5uQ7de4EWjb3rkcFxyEOpu","Mark Ambor","Belong Together","Hundred Days Records, LLC",54,58,14,"517665"
55,"spotify:track:629DixmZGHc7ILtEntuiWE","Billie Eilish","LUNCH","Darkroom/Interscope Records",9,42,8,"503703"
56,"spotify:track:3VjDhZl73eK9VgvRQovsmw","Waima, Deemz, YARSKI","RING RING","Universal Music Polska Sp. z o.o.",4,46,17,"500193"
57,"spotify:track:0yeSXZ4we6LzZUyUhoGOIS","Zeamsone","4 RANO","Zeamsone",22,47,8,"498215"
58,"spotify:track:781GlMMTC7QUeeRnrWKUmg","Louis Villain","Mało kto","Moya Label",44,44,3,"496031"
59,"spotify:track:1dcK8O2qEq7E34o4ImQEco","Lost Frequencies, David Kushner","In My Bones","Epic Amsterdam",59,62,6,"492122"
60,"spotify:track:2nFaT0t36H6UX3wN3Vxvjm","White 2115","California","SBM Label",6,50,316,"490679"
61,"spotify:track:3bK1zVFBKIzYjmptmI4NsJ","Ofenbach, Norma Jean Martine","Overdrive (feat. Norma Jean Martine)","Elektra France",11,56,36,"478667"
62,"spotify:track:11Z7oHnQzt8iwfkQwHZ70I","Gibbs, Kiełas","Piękny Świat","DOPEHOUSE",1,66,112,"456355"
63,"spotify:track:77qp2lzKsMmOeyKbtnoSVI","Otsochodzi, Taco Hemingway, lohleq","„Tak to leciało!”","2020",14,57,14,"446396"
64,"spotify:track:1SaUfQNBUXlf6clnOKBrfe","Lanberry","Co ja robię tu","WM Poland/WMI",64,79,4,"441314"
65,"spotify:track:64F1Z2LAsf04V346A75hi1","Męskie Granie Orkiestra, Daria Zawiałow, Dawid Podsiadło, Vito Bambino","I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)","Sony Music Entertainment",3,54,152,"440633"
66,"spotify:track:5Qw74vxmtJzAEYjy1wfVCk","Lanberry, Tribbs","Dzięki, że jesteś","WM Poland/WMI",3,53,35,"436724"
67,"spotify:track:2a1o6ZejUi8U3wzzOtCOYw","Don Omar, Lucenzo","Danza Kuduro","UMLE - Machete",50,75,71,"426900"
68,"spotify:track:6ggmioMS1gYK0I5AAdv2NH","Taco Hemingway","Gelato","2020",1,74,28,"423109"
69,"spotify:track:6nVEV8CIU4dw12oVZbKJtl","Elley Duhé, Whethan","MONEY ON THE DASH - SPED UP","Not Fit For Society/Good Luck Have Fun Records",29,71,38,"422947"
70,"spotify:track:5AJ9hqTS2wcFQCELCFRO7A","Tommy Richman","MILLION DOLLAR BABY","PULSE Records",17,61,10,"420690"
71,"spotify:track:3Vr3zh0r7ALn8VLqCiRR10","Myles Smith","Stargazing","RCA Records Label",71,76,7,"418885"
72,"spotify:track:2IUtP8bP0mtvctIcwTMrXv","Skolim","TEMPERATURA","Skolim",56,83,33,"418770"
73,"spotify:track:7BRD7x5pt8Lqa1eGYC4dzj","Billie Eilish","CHIHIRO","Darkroom/Interscope Records",8,59,8,"416482"
74,"spotify:track:2FHBvsUs4tpHSzIi3GvRjK","PRO8L3M","Ground Zero","RHW Records",25,70,171,"415308"
75,"spotify:track:6XjDF6nds4DE2BBbagZol6","FloyyMenor, Cris MJ","Gata Only","FloyyMenor under exclusive license to UnitedMasters LLC",59,73,13,"410477"
76,"spotify:track:76Ftt0BYatR4A7bQaZAwBm","Zeamsone, Szpaku","nie chcę przestać się bawić","Zeamsone",35,55,3,"409505"
77,"spotify:track:0WbMK4wrZ1wFSty9F7FCgu","Chappell Roan","Good Luck, Babe!","Chappell Roan PS/ Island",68,68,7,"406135"
78,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",24,60,208,"405100"
79,"spotify:track:1Qvo9ZyBWoedUiOc0zTCbm","Dua Lipa","Illusion","Warner Records",79,92,13,"401076"
80,"spotify:track:4u3pVIKFDquOVeyvkc1Hjh","Zeamsone","5 INFLUENCEREK","Universal Music Polska Sp. z o.o.",1,82,57,"401040"
81,"spotify:track:1am7ZCYTibeYENexigk6Gz","Eryk Moczko, MIÜ, Bedoes 2115","NAPALONE FANKI","DRE$$CODE",4,64,23,"401018"
82,"spotify:track:33FD8jBm5LZaQ2jJS3vXzm","Gibbs, Jonatan, 4Money","Stan","DOPEHOUSE",3,85,50,"399533"
83,"spotify:track:28drn6tQo95MRvO0jQEo5C","Future, Metro Boomin, Travis Scott, Playboi Carti","Type Shit","Wilburn Holding Co./Boominati/Epic/Republic",31,86,16,"393702"
84,"spotify:track:0EPiMawxXmdDWKjRbk8f97","Taco Hemingway","Następna stacja","Taco Corp",79,90,117,"391902"
85,"spotify:track:0lJaxXf5i5zLbvxEBZuXvk","Oki, bvdy47","KAUCJA","2020",12,87,13,"389413"
86,"spotify:track:5b5cPscqVEMChvDqscVw26","Dua Lipa","Training Season","Warner Records",25,106,21,"386030"
87,"spotify:track:0cN69CM2rw5hoEgeGdF87m","Kizo, młody klakson, Mig","Co ty mi dasz ale to DRILL","spacerange",2,69,16,"385806"
88,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","Lord Huron",26,101,161,"385686"
89,"spotify:track:2JJ6WnAfVglnYfxZubSukn","Blacha 2115, Venom Valentino","Jolie Jolie","2115",1,81,45,"383461"
