rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4T73JmNNhtkFBzjRfCeMzN","Derya Uluğ, Asil Gök","Yansıma","DU MUSIC",1,1,8,"3508024"
2,"spotify:track:0JU2QfhTrgFsVq5yQ4YQlu","Canozan","Ağlama ben ağlarım","Canozan",1,5,14,"2697063"
3,"spotify:track:1wIdx6xw7B01SnnJoamriL","Amo988","Yüreğim Ağlar","ETL Records",3,3,10,"2535961"
4,"spotify:track:3BMS2ZxodzjxPKzb2iHxze","BLOK3","Salla Salla","Mundo Music",2,2,7,"2529121"
5,"spotify:track:40IbMWcOQ3eTkyYcdFSEjM","KÖFN, Simge, Salman Tin, BKE","Yakışıklı","Hypers",5,6,7,"2358899"
6,"spotify:track:6kvf06eThDCrvYknMY32To","Jeff Redd","MINI TERORISTA","OSC ENM.",4,4,9,"2183519"
7,"spotify:track:3wtOAcctakLBwmzbCkRSHR","Burak Bulut, Ebru Yaşar","Kehribar","Mahzen Media Production",3,15,15,"2069473"
8,"spotify:track:4MmvreU6tS8j2o693cUgpp","Kleo, Segah, Motive","A La Carte","Warner Music Turkey",8,9,4,"2068507"
9,"spotify:track:2rkDwpmqASO9ZmUFjqwrR3","Hande Yener","Sopa - Clup Remix","Poll Production",7,7,4,"2046812"
10,"spotify:track:1PiyTtoNn0m4kfJWLfjHny","Canbay & Wolker, Heijan, Muti","Bertaraf","Canbay & Wolker, Under Exclusive Licence to ONErpm",4,10,15,"2022852"
11,"spotify:track:3auN910HHNYykQo8i9q5J1","Mert Demir","Ateşe Düştüm","Pale Records",1,8,16,"2000877"
12,"spotify:track:3Gpffv3gaD1UxQPeElIjCp","Semicenk","Batık Gemi","Eva Records & DMC",12,19,4,"1983563"
13,"spotify:track:5m0FBZ3g71Tv2v5XYZ4pKv","UZI, Baby Gang","SIMARIK","GNG CLAN",12,12,7,"1937399"
14,"spotify:track:1KGvrw4RWClq7yt42sGG1v","Ezhel","Margiela","StageArt Europe",1,13,11,"1887462"
15,"spotify:track:2huuuyJHQ6KK6qzwvUlG3c","Muti, Azer Bülbül","İlle De Sen","Barış Plak",1,11,8,"1868288"
16,"spotify:track:3ZwRkdnTb4az8X5n4WXuHA","BLOK3","aklına ben gelicem","Mundo Music",1,14,16,"1819555"
17,"spotify:track:7FVpfqKuhl9OYsFUHiZV4T","cakal, Lvbel C5","JET BABA","Lais Records",17,17,6,"1781380"
18,"spotify:track:4rbXJipz3CaSQwtG3xXzzT","Semicenk","Fark Ettim","Eva Yapım & Eva Records",5,16,10,"1743798"
19,"spotify:track:06wiBJmkmQSQUEUj8TESu0","Dedublüman, Mavzer Tabancas","Rüya Gibi","Hypers",13,18,13,"1456951"
20,"spotify:track:0Yyy5dSNK3cgknZ86Cto9g","Aleyna Tilki","Başıma Belasın","DOĞAN MÜZİK YAPIM",15,20,43,"1447744"
21,"spotify:track:4XUjq1m4FEoFCQsjmJ9UKj","Semicenk","Tanrım Reva Mı","Eva Yapım & Eva Records",5,24,25,"1330478"
22,"spotify:track:5wSj1BUYLvYf8NWJy9MQuM","Semicenk","Eyvah Neye Yarar","Eva Records & DMC",22,53,4,"1303841"
23,"spotify:track:3NWhRNp75M7bEZZH1nWzMw","BEGE","Hayalet","BEGE",23,-1,1,"1266369"
24,"spotify:track:5WO3fQkU2Stfv6LGzwhwFL","Cash Flow, Batuflex","İstanbul","Lais Records",24,-1,1,"1251450"
25,"spotify:track:6uNSbvWZgNkBWw3MP7bpnf","BLOK3","N'aptığını bilmesem de","D3LTA",3,22,29,"1249591"
26,"spotify:track:6WDSYMvcKN2AsEXJ9U5xsG","Ebru Gündeş","Dön Ne Olur","BONUS MÜZİK PROD.",26,75,2,"1247403"
27,"spotify:track:42boV2FGsztYnQMAeoAjb6","Reynmen","Gitme","DOĞAN MÜZİK YAPIM",9,31,19,"1217162"
28,"spotify:track:6ed4S0as5mj3nSK81HJuyz","UZI, Azer Bülbül","Caney","Barış Plak",2,21,30,"1214107"
29,"spotify:track:6tHhAUAMwUwlEGpAVq1jlX","Emir Can İğrek","Can Dostum","Hypers",5,25,27,"1208515"
30,"spotify:track:0mYqW8vhiw9rgwSwB21JQz","Semicenk, Rast","Canın Sağ Olsun","EVA RECORDS",1,23,38,"1169577"
31,"spotify:track:232LbugfZaCUwq82xiELtd","BLOK3","BAYBAY","Mundo Music",3,27,43,"1137542"
32,"spotify:track:44UZWruF4P4uMZ10fd1eMK","KÖFN, Salman Tin, BKE","Al Aramızdan","Hypers",26,29,39,"1122576"
33,"spotify:track:6t18CcJVpnFAoWfcZxiZtk","Dedublüman","Sakladığın Bir Şeyler Var","AVRUPA MÜZİK YAPIM",20,28,68,"1103292"
34,"spotify:track:2gcVsbyo517zAHOyvGbZWB","Rafet El Roman","Direniyorum","EMRE GRAFSON MÜZİK",34,43,3,"1099393"
35,"spotify:track:3XqVExsAlVN7UDcEUjwqmy","Semicenk","İlkbaharım Kışa Döndü","Eva Records & DMC",35,49,4,"1097528"
36,"spotify:track:5qLnFAfF07nwUiARNSWZBJ","BLOK3","Patlat","Mundo Music",17,26,37,"1093082"
37,"spotify:track:6MUv30zouC8LeRCB2VCcK3","Kurtuluş Kuş, Burak Bulut","Manolya","Mahzen Media",3,33,27,"1086755"
38,"spotify:track:4NYYwPTLIgoyPNG2iu3OrG","Doğu Swag, Aleyna Tilki","Bir Gün Ol Yerimde","Eva Records & DMC",38,45,6,"1038026"
39,"spotify:track:46f5m73YzI227nseI9LquF","Burcu Güneş","Anıları Yak","DOĞAN MÜZİK YAPIM",17,34,35,"1034432"
40,"spotify:track:6dqkb11C20YDLZNhNAzWxz","Aleyna Tilki","Ayrı Gitme","DOĞAN MÜZİK YAPIM",32,32,21,"1019355"
41,"spotify:track:2uZ7RwAWJiLQUkupslGAVZ","Halodayı, Azer Bülbül","Aman Güzel Yavaş Yürü","Barış Plak",1,30,29,"1015615"
42,"spotify:track:10n66m41IGjA2ZulKPK7Ew","Madrigal","Seni Dert Etmeler","AVRUPA MÜZİK YAPIM",1,36,196,"1009116"
43,"spotify:track:408CB6C3xSUJJJpMopjJ1y","Mert Demir","Cehennemin Dibi","Pale Records",42,51,3,"962087"
44,"spotify:track:2AcCBpYHVbeV2IUU4iHP2Y","Yüzyüzeyken Konuşuruz","Tutun Sen Bana","SONY MUSIC TURKEY",32,42,26,"955277"
45,"spotify:track:3WCrBnWabeuTk2wr6UwaYV","BLOK3","AFFETMEM","Mundo Music",2,39,52,"941475"
46,"spotify:track:1yNlQwfPdHQg1ynxfBbk2a","Murat Dalkılıç, Boygar","Leyla","DOĞAN MÜZİK YAPIM",46,63,4,"924773"
47,"spotify:track:4Sng3wnol2Gb2yXgFdr9lj","Dolu Kadehi Ters Tut, Sedef Sebüktekin","Gitme","Dolu Kadehi Ters Tut",13,54,250,"914140"
48,"spotify:track:4Sdj67b8WF9PhAXh4tvBi6","Semicenk, Doğu Swag","Pişman Değilim","EVA RECORDS",1,41,32,"910276"
49,"spotify:track:13THdxqHT11aSk3G8nUDzZ","Mavi Gri","Altüst Olmuşum","Mavi Gri",11,55,133,"907526"
50,"spotify:track:6kbIemHzAcnM60eHdrUI4u","Mabel Matiz, Melike Şahin","Düldül","Pose Records",30,37,17,"904674"
51,"spotify:track:7dWOeNUJfixlvUcpZD90YE","Semicenk","Sevecek Sandım","Eva Yapım & Eva Records",3,60,64,"899235"
52,"spotify:track:4FmvHUteJvJa0z2HjXrlRM","Ati242","Telefon","SST",52,61,24,"882979"
53,"spotify:track:5UV2oqgMXvlkOvvtK3aT7f","mor ve ötesi","Bir Derdim Var","RAKUN MÜZİK FİLM",23,40,363,"882747"
54,"spotify:track:2PaQb8AtQqIxawPA2O7Vaw","Kubilay Karça","Celladına Aşık","Wovie",6,57,34,"871934"
55,"spotify:track:6LATAa81iyMHWhXgI4VHwL","Mabel Matiz","Numaracı","Pose Records",23,62,25,"868605"
56,"spotify:track:74HBdKMibHlpW312HTFReN","INJI","BELLYDANCING","INJI",7,48,10,"868175"
57,"spotify:track:64P8LehzuNRGQ5JhswIHNW","Anıl Emre Daldal","B.","AVRUPA MÜZİK YAPIM",8,46,13,"863302"
58,"spotify:track:2Id54XtcFLHSe0JNfHR45k","BLOK3","YAPTIRICAZ TIRNAKLARINI","Mundo Music",10,52,37,"858340"
59,"spotify:track:5flH7FY4ledAQboO5a0XQ5","UZI, Mavi","SENIN UGRUNA","Ava Music / Avrupa Müzik",1,73,70,"843247"
60,"spotify:track:7lj9PG3guq2A4VLRBLkfKI","Semicenk","Mesafe","DOĞAN MÜZİK YAPIM",1,38,19,"839766"
61,"spotify:track:01zrETrdU6ywRoqXZXBfbV","Borqy","Sağlam Kalça","OSC ENM.",2,56,23,"838652"
62,"spotify:track:7AeN1Miu6Io3ewNUdBzhyy","Rafat Hasanlı","Kısa Mesafe","TİİZZ RECORDS",33,72,7,"835334"
63,"spotify:track:6UX8nGE5sT7FsUAgQILD6X","Kibariye","Lafı mı Olur","ANADOLU TUR REKLAM",2,47,16,"833622"
64,"spotify:track:5D3d3gyObvrjzDn65VF9XG","Yıldız Tilbe","Dizine Dursun","Özdemir Plak & DMC",18,69,15,"821143"
65,"spotify:track:30DEgnb76AxLZgrrvqNErB","Zerrin Özer","Basit Numaralar","Grand Müzik",2,35,20,"814502"
66,"spotify:track:10Sa2Mpma0EHWKLuyyrBdq","Semicenk","Geri Dönemedim","Eva Yapım & Eva Records",1,50,36,"812887"
67,"spotify:track:4o4kbDP7DMVFPwAf5D5bj9","Simge","Aşkın Olayım","DOĞAN MÜZİK YAPIM",1,58,114,"794777"
68,"spotify:track:6NbXYfMZULpf1sGxp8Qx0P","Çağan Şengül","Çok Yazık","SONY MUSIC TURKEY",12,71,34,"794775"
69,"spotify:track:4x3nYUiOIQRxniDbY4vC4K","UZI, Dardan","NEYSE","GNG CLAN",30,44,7,"794690"
70,"spotify:track:1Lt5VeNJK63RPHt7dRFB0Q","Derya Uluğ","Nefes","DU MUSIC",20,65,26,"793786"
71,"spotify:track:10SXKV8mddSJm6Dsj0Oe4s","Hadise","Feryat","PASAJ",14,66,39,"787988"
72,"spotify:track:6suiWjfetKjckJHGveNhI0","Semicenk, Ziynet Sali, Ilkan Gunuc","Bozulmuş Kalbim","Eva Records & DMC",51,67,79,"787887"
73,"spotify:track:5JklTqhlU2hHinghsTvlX5","Ati242","Kalbim Yanımda","SST",45,85,15,"779375"
74,"spotify:track:4HuB9A0O1XwmwTVtTgODm8","Ati242","25","PMC",12,74,86,"768085"
75,"spotify:track:1WHwr3enTkZdG8feFozaqy","Russ Millions, UZI","International","One Of A Kind Music",1,64,19,"754439"
76,"spotify:track:4mGcrLq0JSjumS1GyyQOYj","Buray","Olmuşum Leyla","GOMMA & WASP ENT.",15,70,22,"751752"
77,"spotify:track:2Nt4eocAv9wi1vHshhSdpF","BLOK3","VUR","Mundo Music",7,77,59,"748116"
78,"spotify:track:63PMAvGnETFoRUPXr440eI","Dedublüman, Mavzer Tabancas","En Dibine Kadar","AVRUPA MÜZİK YAPIM",60,81,53,"747768"
79,"spotify:track:3miwaS9uZ7pZHi1zNyLGi0","Derya Bedavacı","Tövbe","SONY MUSIC TURKEY",26,68,26,"744071"
80,"spotify:track:4wLpDd099QT7TmNpMkFIvT","UZI","ZOR","Ava Music / Avrupa Müzik",9,90,70,"735222"
81,"spotify:track:3CPr8mAbqwHzPwuIaFJx1N","Sezen Aksu","Sari Odalar","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",81,105,4,"726436"
82,"spotify:track:3lQzVSxhouwrLgoKWLmPL1","Ahmet Balci, KANSU","NADİR - Sen Biraz Tehlikelisin","Act Early",61,83,17,"720866"
83,"spotify:track:1G4xPTSdWG5oRdmmnOC7cS","Ati242","Hoşçakal","SST",27,92,11,"720271"
84,"spotify:track:3ABGx9FyeEdMCjDR5TyfdV","Mavi Gri, Ahmet Hatipoğlu","Ölümle Yaşam Arasında","Mavi Gri",6,78,75,"719973"
85,"spotify:track:1IquNFg2RRH1CLRAHNVgQ9","Kalben","Yara","GARAJ",5,87,99,"718854"
86,"spotify:track:4ist5GP5r7UDz9gdsiJmYd","Lvbel C5, Güneş","NKBİ X YAPAMAM - Remix","Lais Records & ℗ Universal Music Turkey; ℗ 2022 EMI - Kent Elektronik Sanayi ve Ticaret A.S. & M.O.B Entertainment",2,82,54,"718616"
87,"spotify:track:4dJDEGzchh0apaO0CbDV2Z","EDIS, Baran Mengüç","Ayyaş","EDS Company",62,79,4,"716633"
88,"spotify:track:3HrH0tLPJHsweeAlw3leQO","Sezen Aksu","Zalim","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",28,88,41,"709110"
89,"spotify:track:2MvC6PUwqLJbM3qluKK5EF","İrem Derici","Yaz Gülü","DOĞAN MÜZİK YAPIM",10,80,53,"704920"
90,"spotify:track:47l3syDKFT3PPonobpm1NA","Sefo","ARABA","3TR6AP2",6,76,31,"703901"
91,"spotify:track:5kpkEb0M49YM516trGUSWS","Rei 6","Ah Canım Sevgilim - Demo","Rei 6 under exclusive license to Amuseio AB",7,103,129,"701711"
92,"spotify:track:4wtjMcDkn79D4BaWfrIIov","Erkal Sonel","Gemileri Yakarım - Canlı Performans","Occo Yapım",92,-1,1,"699496"
93,"spotify:track:0x9154bA7PgqF6Za1CtszP","Sezen Aksu","Unuttun mu Beni?","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",39,112,50,"695602"
94,"spotify:track:5LOnarDCzVh4YcN7EOTzRC","Sefo","IMPARATOR","3TR6AP2",18,86,24,"693746"
95,"spotify:track:720mlwl114KLCSiuWttSHM","Merve Özbey","Sahi","DOĞAN MÜZİK YAPIM",78,97,38,"685492"
96,"spotify:track:3eCpykORJcDHvDWxvrKYDu","ALIZADE","Trip attım","New Wave",23,84,14,"682830"
97,"spotify:track:5ogI17YppHAaBZlzitwyxE","Sezen Aksu","Biliyorsun","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",97,104,54,"680669"
98,"spotify:track:4nMiTtF7L3rttRFrfIfBME","KÖFN, Salman Tin, BKE","Bi' Tek Ben Anlarım","Hypers",1,96,95,"676499"
99,"spotify:track:4y3QBJf9E8yDJCEFbRK8xk","Simge","Yankı","DOĞAN MÜZİK YAPIM",74,128,66,"669999"
100,"spotify:track:4v1eCQCl3d5w8a6Czv4qTv","cakal","Cuma","NinetyFive",15,106,29,"668803"
101,"spotify:track:3tCCD2qQLdC99YkRwGPSsx","Yaşar","Kumralım","LİRİK MÜZİK",53,89,133,"668018"
102,"spotify:track:0K2nzvf5Pn6IO0Xyt36iNi","Halodayı","Özür","OSC ENM.",18,94,50,"662154"
103,"spotify:track:6eZ9sIqtEqzPkGR3G9z2Pl","Bengü","Sahici","DOĞAN MÜZİK YAPIM",40,113,13,"660121"
104,"spotify:track:2EZbRSf8OVdFvtQY4QDv6O","Sezen Aksu","Kaybolan Yillar","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",104,108,15,"657402"
105,"spotify:track:6gAVXYsjYe9ZuAfLwMBZEv","Sagopa Kajmer","Ateşten Gömlek","Melankolia Müzik",105,125,16,"655278"
106,"spotify:track:4C2BEVMCOoTRYLQdxumczm","Nilüfer","Son Arzum","Odeon Müzik Yapımcılık",34,141,109,"654573"
107,"spotify:track:4xMDN8uwikMBJrmJc9dqG3","Motive, Cairo, Narco","GANG","Mundo Music",14,102,42,"652714"
108,"spotify:track:12XZhrRvfr7FiGN2Tv6mdU","Motive","RESTORAN","SAVANA",31,95,29,"652202"
109,"spotify:track:4zCdOprX0xQU0TPFPtusvr","Hande Yener","Sopa","Poll Production",50,59,4,"646667"
110,"spotify:track:0ousxo27tao3eDBEB5X1in","Onur Can Özcan","Yalnızlığın Ezgisi","Wovie",97,109,45,"644937"
111,"spotify:track:2U1Lc8We3XWMvCr8Ij5RDe","Şehzade","Yapma","BBL Music",75,91,5,"643876"
