rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2H7jZg2HliuQhZjfBblLrZ","Pashanim","Sommergewitter","Urban",1,1,2,"5581874"
2,"spotify:track:49gzU1IS1B6P3GATSZ5eCE","Shirin David","Lieben wir","Juicy Money Records",2,-1,1,"4480683"
3,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,2,6,"4214463"
4,"spotify:track:4pt5fDVTg5GhEvEtlz9dKk","Måneskin","I WANNA BE YOUR SLAVE","RCA Records Label",3,4,7,"3200484"
5,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,3,8,"3110577"
6,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",6,7,2,"2905633"
7,"spotify:track:3gUVLJZ0JoGRuoRNUCIYsI","Luciano","SCHMETTERLING","URBAN",2,5,3,"2595836"
8,"spotify:track:11NL4WkilMYNvu1iQrzCLL","Ufo361","Daniel Lee","Stay High",8,-1,1,"2261790"
9,"spotify:track:1m0UFnuTktOkksvjbF9z0m","Vegedream","Ramenez la coupe à la maison","Universal Music Division Island Def Jam",6,6,11,"2255688"
10,"spotify:track:2y50t3ORpk3mCj3mPxVG3V","Luciano","PROMISE","URBAN",10,-1,1,"2233693"
11,"spotify:track:326YJamh2CKMWGH0EbQXM2","Farid Bang, Capital Bra","KAMPFSPORT","Farid Bang/WM Germany",11,-1,1,"2107893"
12,"spotify:track:0XpTuvT4Yueddiv20w6M9a","LEA, Casper","Schwarz","Four Music/Treppenhaus Records",12,-1,1,"2026198"
13,"spotify:track:1YHjRAptXqPdsdx3g6FNJL","Wes Nelson, Yxng Bane","Nice To Meet Ya (feat. Yxng Bane)","EMI",5,8,7,"2000646"
14,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",4,12,21,"1962662"
15,"spotify:track:67BtfxlNbhBmCDR2L2l8qd","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",2,10,15,"1938177"
16,"spotify:track:4txsSBdT4yVJtUj41YaQEB","Shirin David","Ich darf das","Juicy Money Records",1,15,8,"1919931"
17,"spotify:track:51S7lhJk6AHiFg0PhJupfz","01099, Gustav, Zachi","Durstlöscher","Bamboo Artists",13,14,8,"1707087"
18,"spotify:track:2knDuFWczh1Wv92eBAdPTa","Jamule","Liege wieder wach","Life Is Pain",1,13,11,"1621674"
19,"spotify:track:0G5x5rALxKOkwicMjKta79","CAPO","GHETTOGIRL","Capo Distributed/WM Germany",5,16,6,"1509357"
20,"spotify:track:7MC4XR9M9amdmKQr2iDF7i","Justin Wellington, Small Jam","Iko Iko (My Bestie)","RCA Records Label",15,18,10,"1467590"
21,"spotify:track:65U2jvRzP5dqAj004FVtHw","Luciano, Headie One","ARRIVED","URBAN",21,-1,1,"1388812"
22,"spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm","Trinidad Cardona","Dinero","Run It Up Records/Island",15,19,4,"1336115"
23,"spotify:track:4Wuu6qS3D0Veevv2ZtbbrD","AYLIVA","Wenn ich wein","Whiteheart Records/WM Germany",23,48,4,"1325775"
24,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",15,22,29,"1312418"
25,"spotify:track:6OufwUcCqo81guU2jAlDVP","Shouse","Love Tonight (Edit)","Hell Beach",25,90,4,"1287854"
26,"spotify:track:4HAzTQo22iVcz9KIkTjlpz","KALIM, Lucio101, YY","FLYY","Urban",26,-1,1,"1269417"
27,"spotify:track:79lc69ZXfL4WmJIzVSDmWT","187 Strassenbande, Bonez MC, Frauenarzt","Extasy","187 Strassenbande",1,24,9,"1247838"
28,"spotify:track:5nYkfmKEscQb8RdGfCYDln","JAZN, Jamule","Purple Rain","Ariola/Hansa Local",28,-1,1,"1230868"
29,"spotify:track:24osWl0SQSyHzGyEMdf394","Glockenbach, ClockClock","Redlight","WEFOR",29,32,8,"1223363"
30,"spotify:track:1bQduKjv7s88QkGmzcxHMh","Dardan","GTA","Hypnotize Entertainment",9,9,2,"1208448"
31,"spotify:track:4qRJsMWWpezvWOiXpz96fp","Bushido","King Sonny Black","ersguterjunge",31,-1,1,"1166087"
32,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Intercord",7,29,25,"1162418"
33,"spotify:track:3g1xpWXrQT5KriZ381i9Zg","Luciano, Lil Zey","ELMAS","URBAN",3,59,9,"1160626"
34,"spotify:track:7toCqux0Ln42OttYYyds4k","Gustav, 01099","Frisch","Bamboo Artists",22,34,22,"1143629"
35,"spotify:track:0BGwAKW4u8kWOhWFflZxfl","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",3,27,28,"1141034"
36,"spotify:track:6a3kNt1UlUOapDKmEr3JzZ","Bausa, Apache 207","Madonna","WM Germany",1,30,20,"1123732"
37,"spotify:track:1PA74X8eXACUS8WnUF5IqI","Luciano","KIDS FROM THE BLOCK","URBAN",2,80,13,"1103464"
38,"spotify:track:6NvSpY7aZpcO0SQUMWJECl","Luciano","DRILLA","URBAN",4,64,6,"1099460"
39,"spotify:track:0UKUfxIkDAMZz7hMdiVX3m","P!nk, Willow Sage Hart","Cover Me In Sunshine","RCA Records Label",12,35,19,"1091859"
40,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, GIVĒON","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",2,31,16,"1085425"
41,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",4,36,37,"1082139"
42,"spotify:track:4rewc9tTT02T7Tfxpd0mo4","Big Pat, Ion Miles, BHZ, Longus Mongus","Drink Ist Kalt","BHZ",14,26,5,"1078967"
43,"spotify:track:28tBoBognmn3BBdfjPzSw9","CRO, Capital Bra","BLESSED (feat. Capital Bra)","Urban",1,28,10,"1063287"
44,"spotify:track:2UbVnbE5FH6008mAm6Mmgw","OneRepublic","Run","Mosley Music/Interscope Records",37,37,9,"1057300"
45,"spotify:track:1kTlT3phtU2yqTJYT1x6hb","Purple Disco Machine, Moss Kena, The Knocks","Fireworks (feat. Moss Kena & The Knocks)","Positiva",36,38,10,"1056478"
46,"spotify:track:6hDXNYlSbJb5kpB3lfHxb0","Luciano, Lucio101","SOLL KOMMEN WER WILL","URBAN",46,-1,1,"1049669"
47,"spotify:track:7GIlBNE6pZRfoRfo4oL7f0","HBz","King Kong","Zeitgeist",47,49,6,"1040879"
48,"spotify:track:2TcWjEXtpzziW28yOEiUPJ","Luciano","PEPPERMINT","URBAN",2,100,18,"1031783"
49,"spotify:track:776AftMmFFAWUIEAb3lHhw","Måneskin","ZITTI E BUONI","RCA Records Label",9,33,7,"1027943"
50,"spotify:track:2JzXBqTIVHYX43t7EcLyMs","SUPER-Hi, NEEKA","Following the Sun","BLENDED",42,46,10,"1024862"
51,"spotify:track:2pPO9YecZimmuVQfIzfV6U","Ofenbach, Lagique","Wasted Love (feat. Lagique)","Elektra France",11,42,24,"1021624"
52,"spotify:track:05GvwwTLLID738BbKN1ze0","Tinlicker, Helsloot","Because You Move Me","Armada Electronic Elements",52,65,3,"975195"
53,"spotify:track:3quQYEq6YMZmSmHpc2UKkc","PA Sports, Kianush, Jamule","Shawty","Life Is Pain",4,21,4,"964917"
54,"spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q","Majestic, Boney M.","Rasputin","NITRON music",32,39,12,"963651"
55,"spotify:track:5ZIFzmhVJRO3tRwtBXrPXh","Miksu / Macloud, Nimo, Jamule","Frag mich nicht","Futura",1,40,15,"957067"
56,"spotify:track:3iw6V4LH7yPj1ESORX9RIN","Nathan Evans, 220 KID","Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Polydor Records",2,45,23,"937944"
57,"spotify:track:3DarAbFujv6eYNliUTyqtz","Doja Cat, SZA","Kiss Me More (feat. SZA)","Kemosabe Records/RCA Records",24,41,13,"926796"
58,"spotify:track:6DiaHETMcKdX7FwuGXwp1O","Loredana, Mozzik","Rosenkrieg","Loredana",2,44,6,"922789"
59,"spotify:track:07Y3QCskHmxIgTobkiBEBr","CAPO","PAPAYA","Capo Distributed/WM Germany",59,-1,1,"920197"
60,"spotify:track:6UhWOBZVHsuZHKJpQJYeWW","Luciano, Ezhel","BENIM HAYALLER","URBAN",60,-1,1,"914498"
61,"spotify:track:4ZkwitJ9dSZDIdlI5xzX9q","Luciano, Ufo361","OFFICIEL","URBAN",61,-1,1,"896521"
62,"spotify:track:0k4d5YPDr1r7FX77VdqWez","Doja Cat, The Weeknd","You Right","Kemosabe Records/RCA Records",43,43,2,"895767"
63,"spotify:track:3sqZwhR5UFmHAh1KLXGOgq","Beatzarre & Djorkaeff, LEA, Capital Bra","Sommer","Urban",2,47,5,"882799"
64,"spotify:track:6jmIUrOD5seJEh6Z6RP2xz","Tom Gregory","River","Kontor Records",54,54,6,"856671"
65,"spotify:track:58GxgFEG5uHc9oMhofuuIP","Mark Forster, LEA","Drei Uhr Nachts","Four Music Local",18,56,13,"843774"
66,"spotify:track:3KJ1QkwWObfuq54pgwTRyW","Alvaro Soler","Magia","Airforce1",43,50,11,"843096"
67,"spotify:track:4azXYfSLSM2FXLz3DyusMS","Luciano","GIVE ME SOMETHING","URBAN",67,-1,1,"839792"
68,"spotify:track:6uMbcYQjDxHeZNMyQqT2t3","NGEE, Capital Bra","Vergib mir","Epic Local",11,11,2,"839087"
69,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",2,60,84,"816733"
70,"spotify:track:3Iba59sFmGhQ4kbCY5L8AX","Tom Grennan","Little Bit of Love","Insanity Records",52,55,9,"812440"
71,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",3,57,52,"807546"
72,"spotify:track:4bLeejo8b8IuSWxwdKXEvY","FiNCH, Blümchen","Herzalarm","Walk This Way Records",25,25,2,"804272"
73,"spotify:track:1Mx3NgpvRq5zWCp7KzRzUQ","01099, BHZ, Zachi, Paul, Big Pat, Ion Miles, Gustav, Longus Mongus","Halligalli","Bamboo Artists",73,-1,1,"790890"
74,"spotify:track:5A93AuTtBtQQnse7SMEgmI","Luciano, Summer Cem","MMH JA","URBAN",74,-1,1,"785043"
75,"spotify:track:4hSJUp6k7QeHLxU32MrLIU","KASIMIR1441, badmómzjay, WILDBWOYS","Ohne Dich","Bis Es Klappt Records",1,53,25,"782733"
76,"spotify:track:2iL0W5qi0ivZ9WRXbZ74cS","Martin Garrix, Bono, The Edge","We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","Epic Amsterdam",75,75,5,"777226"
77,"spotify:track:4tow4iBkVBJvmvMohCygQH","AK AUSSERKONTROLLE","3065","XY Records & Vertigo Berlin",13,51,9,"770109"
78,"spotify:track:5K6Ssv4Z3zRvxt0P6EKUAP","Galantis, David Guetta, Little Mix","Heartbreak Anthem (with David Guetta & Little Mix)","Big Beat Records",67,69,7,"761783"
79,"spotify:track:0siYMEsGrzzzlWLXK5zJfS","Joel Corry, RAYE, David Guetta","BED","Perfect Havoc / Asylum Records",28,63,19,"761535"
80,"spotify:track:12igldvVbaELKrGqUaFsMT","Luciano, Yung Hurn","NICHT MEHR HIER","URBAN",80,-1,1,"750717"
81,"spotify:track:2d1MywHy6FwKdzxFuSJnwl","Imagine Dragons","Wrecked","KIDinaKORNER/Interscope Records",81,-1,1,"742242"
82,"spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M","Apache 207","Roller","Four Music Local",1,72,98,"730342"
83,"spotify:track:5CqkgDH8QZjSqqI3HmYxDD","Pashanim","Airwaves","Urban",2,73,60,"726971"
84,"spotify:track:6J7A8pgt2ucX84WdFkOzj7","Luciano","SHAWTY","URBAN",4,-1,21,"713911"
85,"spotify:track:3Rhr4yTmGItlWqkMVbeM8a","Luciano, KALIM","B.A.E.","URBAN",85,-1,1,"712444"
86,"spotify:track:37BZB0z9T8Xu7U3e65qxFy","The Weeknd, Ariana Grande","Save Your Tears (with Ariana Grande) (Remix)","Republic Records",32,67,11,"712135"
87,"spotify:track:5SFXOMJJ334Wn2PwBHeRZN","Zoe Wees","Girls Like Us","Capitol Records UK / EMI",13,74,25,"707947"
88,"spotify:track:6TotIGK1HtJoq32EA78xNe","PA Sports, Kianush","Mörder II","Life Is Pain",88,-1,1,"706301"
89,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",61,82,18,"703505"
90,"spotify:track:2LTVS5UzN2rcptBjfPYahR","CAPO","MAHALLE","Capo Distributed/WM Germany",17,17,2,"690311"
91,"spotify:track:1fW5PpJSmPiVXAi0l92PHm","187 Strassenbande, Maxwell, Gzuz, Bonez MC","Alles nach Plan","187 Strassenbande",3,58,8,"685123"
92,"spotify:track:6i7zAdNhzUN2k1HcrBxPHG","Ofenbach, Quarterhead, Norma Jean Martine","Head Shoulders Knees & Toes (feat. Norma Jean Martine)","Elektra France",7,77,50,"684747"
93,"spotify:track:18vXApRmJSgQ6wG2ll9AOg","Polo G","RAPSTAR","Columbia",19,71,13,"679210"
94,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",6,81,27,"678162"
95,"spotify:track:4rs0jr2tC1Qg32Fm7zfdsT","badmómzjay","Tu nicht so","Vertigo Berlin",6,62,7,"677537"
96,"spotify:track:6nqE05AcntKVQJYolicmfB","Luciano","VERGESS DICH NICHT","URBAN",96,-1,1,"668773"
97,"spotify:track:6ft4hAq6yde8jPZY2i5zLr","MEDUZA, Dermot Kennedy","Paradise (feat. Dermot Kennedy)","Universal-Island Records Ltd.",18,83,36,"664211"
98,"spotify:track:2bgTY4UwhfBYhGT4HUYStN","BTS","Butter","BIGHIT MUSIC",17,76,7,"654996"
99,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,89,47,"651247"
