rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4ylL1oPx1rY1yFivslLFOR","Madame","VOCE","Universal Music Italia srL. (Sugar)",1,1,6,"2568904"
2,"spotify:track:67qxSUoyng1ohzvfyOyNWW","Colapesce, Dimartino","Musica leggerissima","Columbia",1,2,6,"2237571"
3,"spotify:track:2uyQXAGGwHuQVsu04OTVsB","sangiovanni","lady","Universal Music Italia srL. (Sugar)",2,7,12,"2128869"
4,"spotify:track:0HyDNYQmQ3obfA81D3y9tG","Irama","La genesi del tuo colore","WM Italy",4,4,6,"1968010"
5,"spotify:track:1uXJYnCsXy2v50y0fDEEiV","MACE, BLANCO, Salmo","LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO)","Universal Music Italia srL.",1,5,13,"1842746"
6,"spotify:track:776AftMmFFAWUIEAb3lHhw","Måneskin","ZITTI E BUONI","RCA Records Label",2,3,6,"1740273"
7,"spotify:track:5Q47Vr7OH4XdXR6tqdwTE2","Aka 7even","Mi Manchi","Columbia",7,9,7,"1674848"
8,"spotify:track:0ZqHo6eTBHUcOVjZzPvftT","Francesca Michielin, Fedez","CHIAMAMI PER NOME","RCA Records Label",3,6,6,"1631086"
9,"spotify:track:3nSIfipKhCaeo2Iu2YRi3H","Rosa Chemical, Guè, Ernia","polka 2 :-/","Universal Music Italia srL.",9,-1,1,"1458882"
10,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, GIVĒON","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",10,20,3,"1372503"
11,"spotify:track:3BZEcbdtXQSo7OrvKRJ6mb","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",11,77,2,"1319516"
12,"spotify:track:00QN58Gx571pB1MEuBAcmL","Fasma, GG","Parlami","RCA Records Label",8,10,6,"1204995"
13,"spotify:track:32SclbEhaMKvlMbncpy8W2","sangiovanni","tutta la notte","Universal Music Italia srL. (Sugar)",13,18,8,"1185191"
14,"spotify:track:1eDC4NiUYgQSKpKDIvXxi4","Ernia, Pinguini Tattici Nucleari","Ferma A Guardare (feat. Pinguini Tattici Nucleari)","Universal Music Italia srL.",5,13,12,"1149071"
15,"spotify:track:5qn15Hs4s26YaNd5UWVe00","Coma_Cose","Fiamme negli occhi","Asian Fake",7,12,6,"1108691"
16,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",16,29,7,"1064142"
17,"spotify:track:3Ks12KDKwrT1anFMW0tevG","Fred De Palma","Ti raggiungerò","WM Italy",17,32,4,"1027573"
18,"spotify:track:3RqausOoS1TMLly9Q12JgT","Annalisa","Dieci","Warner Records/WM Italy",9,14,6,"966506"
19,"spotify:track:4O3sAZoZDIhNRcfHNuU4Ps","Takagi & Ketra, Marco Mengoni, Frah Quintale","Venere e Marte (feat. Marco Mengoni, Frah Quintale)","Sony Music Entertainment",3,17,13,"915469"
20,"spotify:track:3VvA1wSxukMLsvXoXtlwWx","Boza","Hecha Pa' Mi","Sony Music Latin",9,23,14,"874678"
21,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Intercord",21,26,8,"869736"
22,"spotify:track:43ic0un1f9Nak0ZCQgvKjY","Rvfv, Pablo Mas","Yo No Sé","NASTU MUSIC",22,55,3,"853768"
23,"spotify:track:769M2rTiAoL7x2lKDHLjRa","Capo Plaza","Non Fare Così","WM Italy",1,24,11,"840229"
24,"spotify:track:1P6TlFb8EVH2nCX3luVpZW","Pinguini Tattici Nucleari","Scooby Doo","RCA Records Label",5,25,21,"823079"
25,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",10,31,14,"819992"
26,"spotify:track:7kbWJ8cCpn2IlsQTEagWi7","Dennis","0 passi","WM Italy",26,132,2,"812273"
27,"spotify:track:3VT8hOC5vuDXBsHrR53WFh","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",27,30,10,"791901"
28,"spotify:track:4mrr7agl0tGMOiuDT1AwMQ","Madame, Fabri Fibra","IL MIO AMICO (feat. Fabri Fibra)","Universal Music Italia srL. (Sugar)",10,21,12,"787132"
29,"spotify:track:2zE2D5b8xKpdsVyWM2vlTt","Dennis","Il Cielo Contromano","WM Italy",29,60,13,"779918"
30,"spotify:track:4jmvkbDw0cuWD2Fi9VswFQ","Willie Peyote","Mai Dire Mai (La Locura)","Universal Music Italia srL.",6,22,6,"779493"
31,"spotify:track:6Ahg1hncxUdK0ICqU03BCu","Ernia","Superclassico","Universal Music Italia srL.",1,34,42,"755645"
32,"spotify:track:4MTlIhliwFJnTfbEoctDyB","Massimo Pericolo, Crookers, Madame","AIRFORCE (feat. Madame)","Epic",11,11,2,"753040"
33,"spotify:track:5dP8HoPhDJ53ILl7oxfA87","Madame, Rkomi, Carl Brave","BUGIE (feat. Rkomi & Carl Brave)","Universal Music Italia srL. (Sugar)",12,27,3,"726782"
34,"spotify:track:4MzXwWMhyBbmu6hOcLVD49","Bad Bunny, JHAYCO","DÁKITI","Rimas Entertainment LLC",9,36,23,"698559"
35,"spotify:track:6HVRRlc2sBlkcKEkhlsp86","Massimo Pericolo, Crookers","STUPIDO","Epic",16,16,2,"685139"
36,"spotify:track:7dYgzrhdIIjTQTvUjlrWxa","Leon Faun, Duffy","Occhi Lucidi","Universal Music Italia srL.",36,56,5,"672050"
37,"spotify:track:3uqFFmxrCv4nzkKFSNbXHv","Emis Killa, Jake La Furia, Geolier","No Cap (feat. Geolier)","Epic",7,44,6,"669720"
