rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5axqVsveGtmOkq7H1wV3c0","Apache 207","Vodka","Four Music/Two Sides",1,-1,1,"3369202"
2,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",2,2,40,"3167923"
3,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,1,13,"3043345"
4,"spotify:track:0RSZ8EmUPEN3ySfCgytPke","Montez","Auf & Ab","Vertigo Berlin",1,3,10,"2800414"
5,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",5,6,10,"2675589"
6,"spotify:track:7ucTEwb8eRMpRlA744gjOo","Montez, badmómzjay","Mond","Vertigo Berlin",6,-1,1,"2675100"
7,"spotify:track:75MNhvTCCKsST3YqqUiU9r","Ed Sheeran","Shivers","Atlantic Records UK",7,7,4,"2604450"
8,"spotify:track:1sa59Q9urE82MD3ELi44HN","Pajel","10von10","Epic/DOPE",1,4,8,"2492587"
9,"spotify:track:1f6Paz0Vf1CPhcNDs1vMyR","Samra, TOPIC42, Arash","Ich bin weg - BoroBoro","Cataleya Edition - igroovemusic.com (Topic appears by courtesy of Universal Music GmbH)",5,5,2,"2384948"
10,"spotify:track:1LBWVVGfTCr8EYNSd92W81","Hava","Moje Sve","RCA/Imperium Music",10,-1,1,"2287592"
11,"spotify:track:08EPQiLMyGB8GJX2EiVoCM","RAF Camora, Bonez MC","Blaues Licht","Indipendenza",1,11,11,"2256783"
12,"spotify:track:2r9gIpt17PhZv0y2nCpFHC","RAF Camora, Luciano","2CB","Indipendenza",1,8,4,"2216786"
13,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",8,10,11,"2148255"
14,"spotify:track:1h3d2lvISrSIV6fS89U51S","ART","Belgisches Viertel","23HOURS",10,14,6,"2080500"
15,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",3,13,15,"2014390"
16,"spotify:track:2H7jZg2HliuQhZjfBblLrZ","Pashanim","Sommergewitter","Urban",1,17,15,"1629810"
17,"spotify:track:4mc0wGvP83zeFlhuatdyXM","Zuna, Lune","Baby 2.0","KMN Gang",12,12,2,"1628037"
18,"spotify:track:6OufwUcCqo81guU2jAlDVP","Shouse","Love Tonight (Edit)","Hell Beach",7,18,17,"1588071"
19,"spotify:track:3uSWJuI3SGbn2HGKrhM3Mn","Nura","Fair","Vertigo Berlin",19,23,5,"1515175"
20,"spotify:track:7hU3IHwjX150XLoTVmjD0q","LISA","MONEY","YG Entertainment/Interscope Records",20,122,2,"1439298"
21,"spotify:track:6Dy1jexKYriXAVG6evyUTJ","Joel Corry, Jax Jones, Charli xcx, Saweetie","OUT OUT (feat. Charli XCX & Saweetie)","Atlantic Records UK",21,22,8,"1427722"
22,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",22,36,3,"1417354"
23,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",14,20,10,"1410537"
24,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,24,21,"1398749"
25,"spotify:track:3Wrjm47oTz2sjIgck11l5e","Måneskin","Beggin'","RCA Records Label",1,19,19,"1380807"
26,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",26,32,8,"1360604"
27,"spotify:track:3AVC5l5wCEALuj4tg02uIL","RAF Camora, Juju","Wenn du mich siehst","Indipendenza",3,25,7,"1353186"
28,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",18,26,3,"1299369"
29,"spotify:track:5STeQZH1Ahz3h0X9Njaij7","t-low","Crashen","t-low",16,27,13,"1279614"
30,"spotify:track:2xwYEsJIXhbQdtHS0eLHF0","RAF Camora","DNA","Indipendenza",30,-1,1,"1279457"
31,"spotify:track:1F80MEkZA9yTlpMQp9dhht","Tinlicker, Helsloot","Because You Move Me","Armada Electronic Elements",12,28,16,"1230121"
