rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, GIVĒON","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",1,1,3,"122250"
2,"spotify:track:3BZEcbdtXQSo7OrvKRJ6mb","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",2,10,2,"114706"
3,"spotify:track:4nLJnkaFq9VNYVz1SxJsXi","De Mthuda, Sir Trill, Da Muziqal Chef","John Wick","Universal Music (Pty) Ltd.",2,2,8,"92006"
4,"spotify:track:7zJYbquljYLkTShkGhiBTX","DBN Gogo, Blaqnick & MasterBlaq, Mpura, Ama Avenger, M.J","Khuza Gogo","D&D Studios",4,7,2,"90496"
5,"spotify:track:4ckpR1gCb3PuoDAbEA9a66","Musa Keys, Sir Trill, Nobantu Vilakazi","Vula Mlomo","Keys Records",4,4,4,"87918"
6,"spotify:track:2H1hYPeKgIQAp439cx7GsX","Busta 929, Mpura, Zuma, Mr JazziQ, Lady Du, Reece Madlisa","Umsebenzi Wethu","Black Is Brown",2,3,13,"87745"
7,"spotify:track:3FAJ6O0NOHQV8Mc5Ri6ENp","GIVĒON","Heartbreak Anniversary","Epic/Not So Fast",3,5,9,"87642"
8,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",2,6,25,"78159"
9,"spotify:track:3VT8hOC5vuDXBsHrR53WFh","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",9,9,14,"74157"
10,"spotify:track:1shPobG6XTGg5ryUEtSkzK","Dj Obza, DJ Freetz, Nkosazana","Idlozi Lami (feat. Nkosazana and DJ FreeTz)","Open Mic Productions",10,13,11,"73086"
11,"spotify:track:7MAibcTli4IisCtbHKrGMh","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",4,8,5,"71734"
12,"spotify:track:3J8EOeKLTLXORtWPpOU5bE","Lil Tjay, 6LACK","Calling My Phone","Columbia",2,16,8,"71708"
13,"spotify:track:1M4OcYkxAtu3ErzSgDEfoi","Cardi B","Up","Atlantic Records",8,11,9,"69691"
14,"spotify:track:60ynsPSSKe6O3sfwRnIBRf","Doja Cat","Streets","Kemosabe Records/RCA Records",4,15,13,"68697"
15,"spotify:track:7ke2C0XWkZFo1PaVZjh2aF","Mr JazziQ, Kabza De Small, Lady Du, Boohle","Woza","Black Is Brown Entertainment",12,12,3,"66869"
16,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",6,14,16,"65798"
17,"spotify:track:7lPN2DXiMsVn7XUKtOW1CS","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",1,17,13,"64493"
18,"spotify:track:32dzOvkFzmjEPjPidQRxU4","Kwiish SA, Njelic, MalumNator, De Mthuda","LiYoshona (Main Mix)","Content Connect Africa",18,24,5,"59777"
19,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,21,71,"59470"
20,"spotify:track:3aQem4jVGdhtg116TmJnHz","Drake","What’s Next","OVO",1,23,5,"54674"
21,"spotify:track:1jUn1Fnx0cptNd71CIBWiO","Blaq Diamond","Summer YoMuthi","Ambitiouz Entertainment",8,29,20,"52573"
22,"spotify:track:2a1O7kNCzspA2otqOpS4fV","Busta 929, Miano, 20ty Soundz","Paradise","Umsebenzi Wethu Records",22,26,5,"52269"
23,"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,25,34,"51542"
24,"spotify:track:5nujrmhLynf4yMoMtj8AQF","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",17,32,26,"50834"
25,"spotify:track:52j3P6Wla1UVgG2aMCn6Sv","9umba, Mr JazziQ, Zuma, Mpura","uLazi","Black Is Brown",11,30,20,"49031"
26,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. NAV)","Internet Money Records / TenThousand Projects",1,38,34,"48958"
27,"spotify:track:2WnAKZefdRHxtBEkRjFOHC","Justin Bieber","Anyone","RBMG/Def Jam",11,28,14,"48486"
28,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",5,33,38,"48076"
29,"spotify:track:0SZtkfDkXwoZshG9hv98WR","Lady Du, DBN Gogo, Mr JazziQ, Seekay, Busta 929","Dakiwe","Prime Hold Consult Black is Brown",29,35,10,"47874"
30,"spotify:track:27OeeYzk6klgBh83TSvGMA","The Kid LAROI","WITHOUT YOU","Columbia",6,41,19,"47745"
31,"spotify:track:1nahzW3kfMuwReTka28tH5","Justin Bieber","Hold On","RBMG/Def Jam",17,39,5,"46920"
32,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",7,43,117,"46811"
33,"spotify:track:61KpQadow081I2AsbeLcsb","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",33,-1,1,"45627"
34,"spotify:track:6ft4hAq6yde8jPZY2i5zLr","MEDUZA, Dermot Kennedy","Paradise (feat. Dermot Kennedy)","Universal-Island Records Ltd.",14,40,23,"45285"
35,"spotify:track:3YJJjQPAbDT7mGpX3WtQ9A","SZA","Good Days","Top Dawg Entertainment/RCA Records",13,47,15,"44056"
36,"spotify:track:5uEYRdEIh9Bo4fpjDd4Na9","Travis Scott, HVME","Goosebumps - Remix","Cactus Jack/Epic",28,48,12,"42986"
37,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",1,45,51,"42046"
38,"spotify:track:65OVbaJR5O1RmwOQx0875b","Drake, Lil Baby","Wants and Needs (feat. Lil Baby)","OVO",3,36,5,"41574"
39,"spotify:track:2etHQJxIbV0soyPhelVs9Y","Saweetie, Doja Cat","Best Friend (feat. Doja Cat)","ICY/Warner Records",36,63,13,"41564"
40,"spotify:track:1tRK9gkWkgKRb0zqM2qhMv","Reece Madlisa, Zuma, Mr JazziQ, Busta 929","Sithi Sithi","Black Is Brown",6,50,22,"40402"
41,"spotify:track:2PgDbeuhqT2vY6fOe15PDf","Junior De Rocka, Lady Du, Mr JazziQ, Mellow, Sleazy","Catalia","Rocka Empire",32,56,9,"40376"
42,"spotify:track:3mnL4RKOwb5dlzCuaZjzPG","Mi Casa","Mamela","Universal Music (Pty) Ltd.",34,55,12,"39420"
43,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",14,53,39,"39163"
44,"spotify:track:6iKJIYuyGWZ1YTwee1FzBJ","DJ Stokie, Kabza De Small, Masterpiece YVK, Madumane","Superman","Universal Music (Pty) Ltd.",25,57,13,"39080"
45,"spotify:track:0mOoPsb9xZTzFqKLLqvkjL","Killer Kau, Mr JazziQ, Reece Madlisa, ThackzinDJ, Zuma","Amaneighbour (feat. Reece Madlisa, Zuma and ThackzinDJ)","Soweto Music & Entertainment Academy",19,58,9,"38882"
46,"spotify:track:4FRW5Nza1Ym91BGV4nFWXI","Drake, Rick Ross","Lemon Pepper Freestyle (feat. Rick Ross)","OVO",2,44,5,"38659"
47,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",47,59,6,"37987"
48,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Intercord",41,61,9,"37632"
49,"spotify:track:6tDDoYIxWvMLTdKpjFkc1B","Kali Uchis","telepatía","EMI / Interscope",39,60,6,"37345"
50,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",12,66,73,"37311"
51,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",47,73,14,"36836"
52,"spotify:track:61P7fkM3YBSTGCrLBUaWKM","Musa Keys","Samarian Boy","Keys Records",42,62,19,"36384"
53,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",5,68,39,"36230"
54,"spotify:track:1t9WgS8FN0534tLBRwbaxO","CJ","Whoopty","Warner Records",7,51,23,"36011"
55,"spotify:track:1J14CdDAvBTE1AJYUOwl6C","Duncan Laurence","Arcade","Universal Music, a division of Universal International Music BV",55,71,7,"35999"
56,"spotify:track:6Xgq7MvZiet0hVi3KaDSgJ","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",12,64,29,"35899"
57,"spotify:track:0RBHBDEbEJiNBOHCUJvc2H","Kamo Mphela","Nkulunkulu","KAMO MPHELA ENTERTAINMENT",57,69,2,"35398"
58,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Intercord",9,67,53,"34104"
59,"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Drake, Lil Durk","Laugh Now Cry Later (feat. Lil Durk)","OVO",1,72,34,"33891"
60,"spotify:track:35mvY5S1H3J2QZyna3TFe0","Ariana Grande","positions","Republic Records",2,74,24,"33527"
61,"spotify:track:6zFMeegAMYQo0mt8rXtrli","Lil Nas X","HOLIDAY","Columbia",5,75,21,"33511"
62,"spotify:track:0kNOuZYnpu1RiQTWXUUzE8","Major League Djz, Abidoza, Mpho Sebina","Dinaledi","Universal Music (Pty) Ltd.",7,70,22,"32893"
63,"spotify:track:0zLCBJZSiELJf02ucPP9wb","SAINt JHN, Imanbek","Roses - Imanbek Remix","Craft Recordings",3,76,69,"32601"
64,"spotify:track:7ixaxOUwMBj52zEx2rWXaF","Zandimaz, Nokwazi","Emathandweni","Live Rich Entertainment",43,77,19,"30719"
65,"spotify:track:7iPnbJ1W7wus9QqeBtpuII","Tyla, KOOLDRINK","Getting Late","FAX Records/Epic",37,78,8,"30499"
66,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",3,80,40,"30311"
67,"spotify:track:0AHgsr1MU73X7DX3sSBCPr","DBN Gogo, Dinho, Hi Levelz, Optimist Music ZA, Felo Le Tee","French Kiss","D&D Studios",64,87,24,"30276"
68,"spotify:track:3xUxyWVG35EwlIlf7Z4yJe","Busta 929, Mr JazziQ, Reece Madlisa, Zuma, Riky Rick, 9umba, Mpura","VSOP","Black Is Brown",20,79,26,"29679"
69,"spotify:track:6F2r4HgpJnvKDmkN6JEN6J","Justin Bieber, Khalid","As I Am (feat. Khalid)","RBMG/Def Jam",28,65,3,"29669"
70,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",2,81,81,"29598"
71,"spotify:track:3iw6V4LH7yPj1ESORX9RIN","Nathan Evans, 220 KID","Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Polydor Records",57,82,7,"29066"
72,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",7,86,59,"28837"
73,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",4,91,75,"28706"
74,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",1,99,88,"28696"
75,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,88,84,"28636"
76,"spotify:track:70eFcWOvlMObDhURTqT4Fv","Ed Sheeran, Khalid","Beautiful People (feat. Khalid)","Atlantic Records UK",2,92,93,"28372"
77,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",1,89,38,"28222"
78,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",4,83,39,"28156"
79,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",3,90,43,"28080"
80,"spotify:track:1diS6nkxMQc3wwC4G1j0bh","Dua Lipa","We're Good","Warner Records",46,98,8,"28049"
81,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",25,100,72,"27600"
82,"spotify:track:20McUFi8KCIVdNDLrkTDuZ","HVME","Goosebumps","Columbia/B1 Recordings",26,85,19,"27529"
83,"spotify:track:6fRxMU4LWwyaSSowV441IU","Maroon 5, Megan Thee Stallion","Beautiful Mistakes (feat. Megan Thee Stallion)","Interscope Records*",83,94,4,"27489"
84,"spotify:track:2VxeLyX666F8uXCJ0dZF8B","Lady Gaga, Bradley Cooper","Shallow","A Star is Born OST",10,104,132,"27212"
85,"spotify:track:1groeSjMBG69tC9PdY70H2","Busta 929, Mgiftoz SA","SDUDLA No Slenda","Umsebenzi Wethu Records",85,129,3,"26812"
86,"spotify:track:4wVOKKEHUJxHCFFNUWDn0B","Drake, GIVĒON","Chicago Freestyle (feat. Giveon)","OVO",5,105,49,"26601"
87,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",1,96,35,"26560"
88,"spotify:track:4eNOLmx8r2IJAVKvBBL1jv","Lil Tjay, Polo G, Fivio Foreign","Headshot (feat. Polo G & Fivio Foreign)","Columbia",88,139,3,"26497"
89,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",7,103,40,"26413"
90,"spotify:track:1uTj9xpEtnBjvVdwg34crN","Busta 929, Mr JazziQ, Fakelove, Masterpiece YVK, Focalistic","Monate","Black Is Brown",50,101,21,"26374"
91,"spotify:track:6qBFSepqLCuh5tehehc1bd","GIVĒON","Like I Want You","Epic/Not So Fast",55,102,29,"26327"
92,"spotify:track:3LBM25IgxI9y549SiYxtSi","GIVĒON","Stuck On You","Epic/Not So Fast",40,93,24,"26213"
93,"spotify:track:2r6OAV3WsYtXuXjvJ1lIDi","Pop Smoke, A Boogie Wit da Hoodie","Hello (feat. A Boogie Wit da Hoodie)","Victor Victor Worldwide",37,97,32,"25844"
94,"spotify:track:4g0Nch5xEQDmY75cTaBRUk","Vetkuk, Mahoota, Lady Du, Mr JazziQ, Mpura, Fakelove, Kevi Kev, Mellow & Sleazy","Ha Omorata","Kalawa Jazmee",80,95,5,"25788"
95,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",4,109,48,"25678"
96,"spotify:track:5e5HPZ8K7djm1nyUHLCG0m","A-Reece, Wordz","THE 5 YEAR PLAN","RUBBERBVNDGVNG",6,18,7,"25653"
97,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",2,106,39,"25359"
98,"spotify:track:2kJwzbxV2ppxnQoYw4GLBZ","JP Saxe, Julia Michaels","If the World Was Ending (feat. Julia Michaels)","Arista Records",37,107,74,"25184"
99,"spotify:track:4yyX2Iu4xJjW9xMvBZKSBi","Demi Lovato, Ariana Grande","Met Him Last Night (feat. Ariana Grande)","Island Records",99,-1,1,"24947"
100,"spotify:track:0gljB4tf7L1JztTaSBG3AN","De Mthuda, Ntokzin, MalumNator","uMsholozi","Universal Music (Pty) Ltd.",100,113,3,"24788"
101,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",22,115,155,"24776"
102,"spotify:track:3WF2ToOE7IsAiCQzkwE8nH","Cassper Nyovest, Abidoza, Kammu Dee, LuuDaDeejay","Ama Number Ayi '10","Universal Music (Pty) Ltd.",84,84,2,"24694"
103,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",85,112,159,"24543"
104,"spotify:track:54bFM56PmE4YLRnqpW6Tha","Billie Eilish","Therefore I Am","Darkroom/Interscope Records",1,111,21,"24542"
105,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",5,110,152,"24460"
106,"spotify:track:1K5KBOgreBi5fkEHvg5ap3","Future, Drake","Life Is Good (feat. Drake)","Epic/Freebandz",3,114,65,"24392"
107,"spotify:track:5o9w9DqVf7w6AcGM4dDQfr","Riaan Benadé","Spontaan","WM South Africa",107,122,14,"24343"
108,"spotify:track:4bHsxqR3GMrXTxEPLuK5ue","Journey","Don't Stop Believin' (2022 Remaster)","Columbia/Legacy",73,146,160,"23992"
109,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",1,116,69,"23983"
110,"spotify:track:3S8jK1mGzQi24ilFb45DAZ","Justin Bieber, benny blanco","Lonely (with benny blanco)","RBMG/Def Jam",17,108,25,"23926"
111,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",5,118,61,"23685"
112,"spotify:track:2uHImha8ZRh5gDQAsCzcle","Dj Obza, Leon Lee","Mang' Dakiwe (feat. Leon Lee)","Open Mic Productions",77,125,10,"23513"
113,"spotify:track:4iuNZTcvT9diFySSzVsnVS","Fantasia","When I See U","J Records",111,126,48,"23504"
114,"spotify:track:1Jm1I3APcmVz3MqPr5vfTx","Fabolous, Tamia","Into You (feat. Tamia) - Main Mix","Rhino/Elektra",104,140,52,"23458"
115,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",1,121,129,"23196"
116,"spotify:track:0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","Perfect","Atlantic Records UK",28,133,155,"23155"
117,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",7,134,33,"22911"
118,"spotify:track:3U4isOIWM3VvDubwSI3y7a","John Legend","All of Me","G.O.O.D. Music/Columbia",92,132,81,"22895"
119,"spotify:track:0XBI9nJMi8lC6BZN3mhLo6","Busta 929, Boohle, Zuma","Ekseni","Umsebenzi Wethu Records",119,178,2,"22813"
120,"spotify:track:1sgDyuLooyvEML4oHspNza","Kygo, OneRepublic","Lose Somebody","Kygo",40,120,47,"22784"
121,"spotify:track:0ZLuW8uOXdFNWcI40C0OC2","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Generation Now/Atlantic",11,127,41,"22722"
122,"spotify:track:4OBZT9EnhYIV17t4pGw7ig","Daniel Caesar, H.E.R.","Best Part (feat. H.E.R.)","MBK Entertainment/RCA Records",83,147,133,"22714"
123,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",34,117,79,"22697"
124,"spotify:track:3Z8FwOEN59mRMxDCtb8N0A","Marshmello, Halsey","Be Kind (with Halsey)","Astralwerks",16,119,49,"22594"
125,"spotify:track:35RJhm1pEovTBwnNR0zWad","DJ Khaled, Drake","GREECE (feat. Drake)","OVO/We The Best/Epic",9,144,38,"22249"
126,"spotify:track:3am2BKue6ewiBUxjkPEAQd","Tyler ICU, Nicole Elocin, Kabza De Small, DJ Maphorisa","Bella Ciao (feat. Kabza De Small & DJ Maphorisa)","New Money Gang Records",13,123,28,"22203"
127,"spotify:track:3eekarcy7kvN4yt5ZFzltW","Travis Scott","HIGHEST IN THE ROOM","Cactus Jack/Epic",1,145,79,"22049"
128,"spotify:track:5aEpMMLR5dgs2iAaMF1Tg9","A-Reece","HIBACHI","RUBBERBVNDGVNG",19,19,2,"22034"
129,"spotify:track:6XHVuErjQ4XNm6nDPVCxVX","Chris Brown, Drake","No Guidance (feat. Drake)","Chris Brown Entertainment/RCA Records",3,142,96,"21910"
