rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2qxgejJTaZIHNSHDD22Uhl","Kabza De Small, DJ Maphorisa, Ami Faku","Abalele","Piano Hub",1,1,3,"212973"
2,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,2,13,"150296"
3,"spotify:track:22sG77yM0PrgIpbVKZ40yY","Busta 929, Mzu M","Mmapula","Umsebenzi Wethu Records",3,4,9,"132057"
4,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",3,5,11,"131512"
5,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",1,6,15,"128164"
6,"spotify:track:3ODhKM44KPGGaHSXLCgMuk","Mellow & Sleazy, Felo Le Tee, DJ Maphorisa, Madumane, Young Stunna","Bopha (feat. DJ Maphorisa, Madumane & Young Stunna)","Sound African Recordings",3,3,5,"115721"
7,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",7,10,40,"105460"
8,"spotify:track:1ix1dhMZI8cYXiyzHgun42","DJ Maphorisa, Tyler ICU, Visca, Madumane, Mpura, Daliwonga","Izolo (feat. Madumane, Mpura & Daliwonga)","New Money Gang Records",3,7,20,"99800"
9,"spotify:track:7iUEGVJWIvWP98odIfuQ2p","De Mthuda, Sino Msolo, Da Muziqal Chef","Jola","Universal Music (Pty) Ltd.",9,9,2,"96999"
10,"spotify:track:1YPkBfrRCpvBrwJU66LQWq","Zakes Bantwini, Kasango","Osama","Universal Music (Pty) Ltd.",5,8,4,"95418"
11,"spotify:track:0k1WUmIRnG3xU6fvvDVfRG","Drake, Future, Young Thug","Way 2 Sexy (with Future & Young Thug)","OVO",4,12,5,"94090"
12,"spotify:track:2JfguQBeDKvJhzT8Ysf5Vj","Khanyisa, Marcus MC, Lady Du, Tsiki XII","Bheka Mina Ngedwa (feat. Tsiki XII)","Superstar Studios",12,-1,1,"92746"
13,"spotify:track:40iJIUlhi6renaREYGeIDS","Drake, Travis Scott","Fair Trade (with Travis Scott)","OVO",1,11,5,"91013"
14,"spotify:track:6NiIeSYh1awgujDrQ9dAkn","Mas Musiq, Babalwa M","Inhliziyo (feat. Babalwa M)","New Money Gang Records",14,22,2,"90096"
15,"spotify:track:2Xr1dTzJee307rmrkt8c0g","CKay","love nwantiti (ah ah ah)","Chocolate City Music",15,20,4,"87534"
16,"spotify:track:7GHKr2Fg86xWObxTnz26vK","Pabi Cooper, Reece Madlisa, Busta 929, Joocy","Isphithiphithi","Ama Roto Entertainment",7,13,9,"87274"
17,"spotify:track:1juCUMeUqFP7oId0SR2Yfg","Mas Musiq, Aymos, Kabza De Small, DJ Maphorisa","Uzozisola (feat. Aymos, Kabza De Small & DJ Maphorisa)","New Money Gang Records",17,-1,1,"86537"
