rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",1,1,20,"2161464"
2,"spotify:track:6MCjmGYlw6mQVWRFVgBRvB","YOASOBI","夜に駆ける","YOASOBI",1,3,43,"1840188"
3,"spotify:track:0cSkn2l67csUljEy0EEBPn","LiSA","炎","Sony Music Labels Inc.",1,2,13,"1771035"
4,"spotify:track:7dH0dpi751EoguDDg3xx6J","Yuuri","ドライフラワー","Sony Music Labels Inc.",3,4,10,"1748504"
5,"spotify:track:7AIj86wFWqm7X1TZ2hzHwS","SUDA MASAKI","虹","Sony Music Labels Inc.",5,5,8,"1288292"
6,"spotify:track:2RbVD1IgXtyQFlLtbthaZ3","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,7,17,"1207737"
7,"spotify:track:4FrxgrNbNrdfq8093JaEJf","NiziU","Make you happy","Sony Music Labels Inc.",3,9,28,"1199865"
8,"spotify:track:4Jv7U0JJpbQnOrjtDwDZTZ","Aimyon","Naked Heart","WM Japan",3,8,36,"1186903"
9,"spotify:track:5DgAgJbHcm74RyA9YKj6k1","NiziU","Step and a step","Sony Music Labels Inc.",6,10,7,"1173769"
10,"spotify:track:0qMip0B2D4ePEjBJvAtYre","LiSA","紅蓮華","Sony Music Labels Inc.",6,11,63,"1055308"
11,"spotify:track:5MVjxslIF7mVtYo75Nk445","Eve","Kaikai Kitan","TOY'S FACTORY",11,13,13,"1050785"
12,"spotify:track:6c5k0VC9TBzlcKwtjpzFW2","SEKAI NO OWARI","silent","Universal Music LLC",5,6,11,"1046296"
13,"spotify:track:38qQqIxE80HGZWbhCfN7hp","DISH//","猫 〜THE FIRST TAKE ver.〜","THE FIRST TAKE MUSIC",6,14,35,"1029330"
14,"spotify:track:1rd3RSjrOShIUG8rG9FvDI","Kenshi Yonezu","感電","Sony Music Labels Inc.",2,15,23,"965074"
15,"spotify:track:1zd35Y44Blc1CwwVbW3Qnk","YOASOBI","群青","YOASOBI",10,25,19,"940024"
16,"spotify:track:4pRqq3MwcqitKqNO8rOrOb","OFFICIAL HIGE DANDISM","I Love...","PONY CANYON INC.",1,16,52,"924854"
17,"spotify:track:786dSB84yrSaICJwCT7VxP","Eito","香水","A.S.A.B",2,12,37,"920414"
18,"spotify:track:278JqkBGkjDovOYAwE8TW7","OFFICIAL HIGE DANDISM","115 million kilometer film","LASTRUM",6,17,88,"897164"
19,"spotify:track:08YwAPnX8sygJUXG9rvhDv","YOASOBI","ハルジオン","YOASOBI",16,28,35,"878425"
20,"spotify:track:2Gmyw5Vg2X5YW2lM3OC7nD","yama","Haru wo Tsugeru","yama",6,19,35,"863311"
21,"spotify:track:6sIx7Cn37DGEhjy9hBP8Gx","DISH//","猫","Sony Music Labels Inc.",18,21,37,"859204"
22,"spotify:track:37IPQgBkvbmH9JR5mlY6a8","Takaya Kawasaki","魔法の絨毯","Warner Music D.N.A.",22,26,16,"855914"
23,"spotify:track:15HNdxGKNCIO9pgaY4n7FU","OFFICIAL HIGE DANDISM","Pretender","PONY CANYON INC.",1,18,90,"854988"
