rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1BwnO14BpmoRjGt2lla75r","Mata","Szmata","SBM Label",1,1,2,"3629006"
2,"spotify:track:3QrkrDpopE53v2TMgnwaR9","Mata, Quebonafide, Malik Montana","Papuga","SBM Label",1,2,6,"2086561"
3,"spotify:track:4Ca4yzwIFgYJxupDhcXLka","Mata, Taco Hemingway, Kubi Producent","Kurtz","SBM Label",3,-1,1,"1807652"
4,"spotify:track:6eIVuPSZ7D8Q1uaZc8cQnz","Mata, Pedro, francis","Kiss cam (podryw roku)","SBM Label",1,3,16,"1611806"
5,"spotify:track:09rv2xotIve5jMa8ZqRQve","Mata, GOMBAO 33, Sir Mich","Blok","SBM Label",5,-1,1,"1517939"
6,"spotify:track:4x37DDVZ6L5MRaWpwFHzWz","SKUTE BOBO","SKUTE BOBO","SBM Label",6,15,7,"1396840"
7,"spotify:track:6lHwA7R2CNHSOFJXiSZprk","Mata, White 2115, Maurycy Żółtański","La La La (Oh Oh)","SBM Label",2,14,13,"1302370"
8,"spotify:track:2IwpIyyFlNYhwLW5ZeHxNe","Mata, Popek, Pedro, młody klakson","Nasza klasa ale to DRILL","SBM Label",8,-1,1,"1273376"
9,"spotify:track:1NF8ykbDKG5jjX2lngFr8I","Mata, Maurycy Żółtański","2001","SBM Label",9,-1,1,"1220597"
10,"spotify:track:5sGv8YdAa3XjggnbpF9NC9","Mata, Trooh Hippi","Szafir","SBM Label",10,-1,1,"1199538"
11,"spotify:track:369UJeRvrV88tPihhNIWlF","Mata","IKEA (intro)","SBM Label",11,-1,1,"1178255"
12,"spotify:track:2fLClepW4DP6WrwTbAuDOn","Kizo, Sergiusz, Leśny","Disney","spacerange",2,4,16,"1167206"
13,"spotify:track:0O4OIQKow8DloWa7UzIgyd","Smolasty, francis, Pedro, Tribbs","Duże Oczy","WM Poland/WMI",4,5,9,"1153621"
14,"spotify:track:6h15XoaiqaAxzxZa30YVOo","Mata, Trooh Hippi","Patoreakcja","SBM Label",1,35,28,"1033137"
15,"spotify:track:2Ei5fjJrwugA91fSaXsfA8","Mata, Pedro","Faka","SBM Label",15,-1,1,"1024946"
16,"spotify:track:0rQDol2Ko2DHzFzLeqH0uz","Young Leosia, Żabson","Jungle Girl","INTERNAZIOMALE",1,6,9,"1001946"
17,"spotify:track:2w8C31hIPvJMPD4MDdNTro","Mata, Pedro, Maurycy Żółtański","67-410","SBM Label",17,-1,1,"947483"
18,"spotify:track:2Y6sYRN1zHuC4RE7ftNWYt","Young Leosia","Baila Ella","INTERNAZIOMALE",13,13,2,"944200"
19,"spotify:track:6Liuuc7uvWjJkhbYTAHx5t","Diho, Alberto, Bibič, Josef Bratan","Szyby","Diho",2,7,6,"941291"
20,"spotify:track:64F1Z2LAsf04V346A75hi1","Męskie Granie Orkiestra, Daria Zawiałow, Dawid Podsiadło, Vito Bambino","I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)","Sony Music Entertainment",3,8,15,"931022"
