rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:46zfTi4Wg6mmkOBPimtg6X","Miksu / Macloud, Nimo, Jamule","Frag mich nicht","Futura",1,1,2,"3266215"
2,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, GIVĒON","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",2,3,3,"3212635"
3,"spotify:track:3BZEcbdtXQSo7OrvKRJ6mb","Lil Nas X","MONTERO (Call Me By Your Name)","Columbia",3,20,2,"2961446"
4,"spotify:track:6a3kNt1UlUOapDKmEr3JzZ","Bausa, Apache 207","Madonna","WM Germany",1,2,7,"2625722"
5,"spotify:track:4cG7HUWYHBV6R6tHn1gxrl","Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine","Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit","Ministry of Sound Recordings",4,4,8,"2507803"
6,"spotify:track:3VT8hOC5vuDXBsHrR53WFh","Masked Wolf","Astronaut In The Ocean","Elektra (NEK)",3,5,15,"2390881"
7,"spotify:track:3iw6V4LH7yPj1ESORX9RIN","Nathan Evans, 220 KID","Wellerman - Sea Shanty / 220 KID x Billen Ted Remix","Polydor Records",2,6,10,"2259029"
8,"spotify:track:4allObWlgZ21WeVKbxSIlk","Samra","Diebe","Urban",8,-1,1,"1949963"
9,"spotify:track:0iSNXzEBlNNJrqRiEIAw1s","Jamule","Overdose","Life Is Pain",9,-1,1,"1943460"
10,"spotify:track:5YaskwnGDZFDRipaqzbwQx","ATB, Topic, A7S","Your Love (9PM)","Intercord",7,8,12,"1868819"
11,"spotify:track:6f3Slt0GbA2bPZlz0aIFXN","Tiësto","The Business","Atlantic Records",4,9,24,"1791207"
12,"spotify:track:4hSJUp6k7QeHLxU32MrLIU","KASIMIR1441, badmómzjay, WILDBWOYS","Ohne Dich","Bis Es Klappt Records",1,10,12,"1694866"
13,"spotify:track:2pPO9YecZimmuVQfIzfV6U","Ofenbach, Lagique","Wasted Love (feat. Lagique)","Elektra France",11,11,11,"1693814"
14,"spotify:track:6Tio0ZoDeSQnI7EBAqWer2","P!nk, Willow Sage Hart","Cover Me In Sunshine","RCA Records Label",14,23,6,"1630173"
15,"spotify:track:5QO79kh1waicV47BqGRL3g","The Weeknd","Save Your Tears","Republic Records",6,13,14,"1589431"
16,"spotify:track:5SFXOMJJ334Wn2PwBHeRZN","Zoe Wees","Girls Like Us","Capitol Records UK / EMI",13,15,12,"1505330"
17,"spotify:track:6V1lWr7s8CO5VkxXe4hBtg","Luciano","PEPPERMINT","URBAN",2,12,5,"1493903"
18,"spotify:track:5dDQDduj3EaWrPIZ9bc8tj","Nimo, Luciano","BAD EYEZ","MOONBOYS ENT.",3,17,7,"1387501"
19,"spotify:track:38ymFU7u5XorxpySYJT0FA","187 Strassenbande, Bonez MC, LX, Sa4","Verpennt","187 Strassenbande & Vertigo/Capitol",7,7,2,"1385003"
20,"spotify:track:4DnHEa1fuf3bn61AwT8Qiv","t-low","Ordentlich","t-low",12,16,7,"1374617"
21,"spotify:track:27OeeYzk6klgBh83TSvGMA","The Kid LAROI","WITHOUT YOU","Columbia",7,19,18,"1353669"
22,"spotify:track:453XFFLA4D028MrRuXBl9i","Kontra K, BACI","Big Bad Wolf (feat. BACI)","BMG Rights Management GmbH",22,-1,1,"1290936"
23,"spotify:track:0nYSnbFVX5ghrERjwVZgwZ","Marteria","Niemand bringt Marten um","Four Music Local",9,27,4,"1275119"
24,"spotify:track:7lPN2DXiMsVn7XUKtOW1CS","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",2,25,13,"1227600"
25,"spotify:track:3cOK7STaGJNeQseiu1ogKn","Schmyt, RIN","Gift","GOLD LEAGUE/DIVISION Entertainment",25,-1,1,"1217217"
26,"spotify:track:1nahzW3kfMuwReTka28tH5","Justin Bieber","Hold On","RBMG/Def Jam",13,21,5,"1201911"
