rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5m1i6hq7dmRlp3c1utE48L","back number","水平線","Universal Music LLC",1,3,8,"1530530"
2,"spotify:track:2bgTY4UwhfBYhGT4HUYStN","BTS","Butter","BIGHIT MUSIC",1,2,20,"1505652"
3,"spotify:track:5eXBXreN3d1zdj6Sa8dS0u","BTS","Permission to Dance","BIGHIT MUSIC",1,1,13,"1495606"
4,"spotify:track:7dH0dpi751EoguDDg3xx6J","Yuuri","ドライフラワー","Sony Music Labels Inc.",1,4,49,"1439757"
5,"spotify:track:3ciqhcLmXP4hVGBD98QlEj","Fujii Kaze","きらり","Universal Music LLC",4,6,23,"1382766"
6,"spotify:track:6wDntdm888mDo458RaYjGl","OFFICIAL HIGE DANDISM","Cry Baby","IRORI Records",4,5,22,"1374284"
7,"spotify:track:4saklk6nie3yiGePpBwUoc","BTS","Dynamite","BIGHIT MUSIC",1,7,59,"1316628"
8,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",7,8,13,"1255452"
9,"spotify:track:3FeVmId7tL5YN8B7R3imoM","Coldplay, BTS","My Universe","Parlophone UK",9,11,2,"1212889"
10,"spotify:track:6MCjmGYlw6mQVWRFVgBRvB","YOASOBI","夜に駆ける","YOASOBI",1,9,82,"1181907"
11,"spotify:track:06XQvnJb53SUYmlWIhUXUi","YOASOBI","怪物","YOASOBI",4,10,39,"1139243"
12,"spotify:track:0FOVGBW0RpVRuDuUuN4ZVw","MAISONdes, 和ぬか, asmi","ヨワネハキ","Sony Music Labels Inc.",12,12,10,"1116138"
13,"spotify:track:1zd35Y44Blc1CwwVbW3Qnk","YOASOBI","群青","YOASOBI",6,13,58,"1100059"
14,"spotify:track:0XZyF9lv6diMt4bxThOL0h","Awesome City Club","勿忘","cutting edge",4,14,36,"1078583"
15,"spotify:track:6tkSMR8bEIfEcJn7ybJtSP","HENTAI SHINSHI CLUB","YOKAZE","TOY'S FACTORY",15,15,45,"1033788"
16,"spotify:track:2IL2asrtx7XM1y8fu2RMnR","Da-iCE","CITRUS","avex trax",15,18,41,"996431"
17,"spotify:track:7z6qHGEKxRtwtYym2epV7l","Ado","踊","Universal Music LLC",10,17,24,"994859"
18,"spotify:track:3uw93CiI34uZlfk8ywep1e","YOASOBI","Romance","YOASOBI",14,16,4,"993065"
19,"spotify:track:3FUCuf498nFHJXFYR1V9Bd","YOASOBI","三原色","YOASOBI",5,19,14,"967768"
20,"spotify:track:6VwpOZpqx8IqoF201VGAp8","Yuuri","シャッター","Sony Music Labels Inc.",14,20,13,"966800"
21,"spotify:track:7DyS11kB1YNrfDzQqtjmTh","HIRAIDAI","Stand by me, Stand by you.","avex trax",4,21,56,"873728"
22,"spotify:track:6pgqZ7Iw4LfHlfgWWaRFSY","TWICE","The Feels","Republic Records - TWICE",22,-1,1,"854039"
23,"spotify:track:10Eyo4juZQFthKqlJgGMdp","back number","怪盗","Universal Music LLC",10,28,20,"820539"
24,"spotify:track:2pXmohBUnD5Li93sgpbPSg","YOASOBI","もう少しだけ","YOASOBI",8,24,22,"809029"
25,"spotify:track:4X34YVOtNvldHeEt6aLYDW","Vaundy","花占い","SDR Inc.",18,22,14,"783777"
26,"spotify:track:0cSkn2l67csUljEy0EEBPn","LiSA","炎","Sony Music Labels Inc.",1,23,52,"771147"
27,"spotify:track:3EYWY7XBj1BkCKX3R3hoZk","BLOOM VASE","Bluma to Lunch","BLOOM VASE",13,26,35,"767431"
28,"spotify:track:222BlW44cS9nOM6C369IB2","OFFICIAL HIGE DANDISM","Apoptosis","IRORI Records",13,25,8,"761576"
29,"spotify:track:3PK5ERLCyMuQ5Cb89GbZVL","Takaya Kawasaki","魔法の絨毯","Warner Music D.N.A.",13,29,55,"758603"
30,"spotify:track:15HNdxGKNCIO9pgaY4n7FU","OFFICIAL HIGE DANDISM","Pretender","PONY CANYON INC.",1,30,129,"751767"
31,"spotify:track:185Wm4Mx09dQG0fUktklDm","YOASOBI","ラブレター","YOASOBI",16,27,9,"751320"
32,"spotify:track:278JqkBGkjDovOYAwE8TW7","OFFICIAL HIGE DANDISM","115 million kilometer film","LASTRUM",6,32,127,"736121"
33,"spotify:track:1sIIlVrnPhrvmTrHtzM7tV","Mrs. GREEN APPLE, Sonoko Inoue","点描の唄","Universal Music LLC",19,31,125,"732912"
34,"spotify:track:5Ym4egUmT9wHEvZM2anGG8","Vaundy","napori","SDR Inc.",18,33,46,"719207"
35,"spotify:track:08YwAPnX8sygJUXG9rvhDv","YOASOBI","ハルジオン","YOASOBI",11,35,74,"710503"
36,"spotify:track:7AIj86wFWqm7X1TZ2hzHwS","SUDA MASAKI","虹","Sony Music Labels Inc.",5,34,47,"708401"
37,"spotify:track:465JzFiajJO59sUrDFsxdC","YOASOBI","アンコール","YOASOBI",13,38,40,"705676"
38,"spotify:track:5wWLNNwMAehpj83FU4Lz0m","OFFICIAL HIGE DANDISM","I Love...","IRORI Records",1,39,91,"705561"
39,"spotify:track:6EzZn96uOc9JsVGNRpx06n","Ado","うっせぇわ","Universal Music LLC",4,40,45,"704256"
40,"spotify:track:6sIx7Cn37DGEhjy9hBP8Gx","DISH//","猫","Sony Music Labels Inc.",18,37,76,"699896"
41,"spotify:track:3UHPGOkUcE4hE7sqBF4Snt","BTS","Film out","Universal Music LLC",6,41,27,"697394"
42,"spotify:track:0JTjZnuciQH4M3620aMDtZ","Yuuri","かくれんぼ","Sony Music Labels Inc.",14,44,72,"696108"
43,"spotify:track:7D7GCO3CtDT1WDcj2W5VDV","Ado","ギラギラ","Universal Music LLC",23,47,34,"687978"
44,"spotify:track:2VIK6jaaKghS4QPHr6sAkv","ZUTOMAYO","あいつら全員同窓会","Universal Music LLC",14,42,16,"683211"
45,"spotify:track:5D9MPWdY2hjSeTIGE5n5kv","YOASOBI","ハルカ","YOASOBI",17,45,42,"682812"
46,"spotify:track:4Jv7U0JJpbQnOrjtDwDZTZ","Aimyon","Naked Heart","WM Japan",3,46,75,"670646"
47,"spotify:track:2Gmyw5Vg2X5YW2lM3OC7nD","yama","Haru wo Tsugeru","yama",6,43,74,"667221"
48,"spotify:track:6H0PLsSYMzDOqhLgyOlzIj","Kenshi Yonezu","感電","Sony Music Labels Inc.",2,49,62,"660903"
49,"spotify:track:18nkY3pJTub8WwEGiQAGh4","Vaundy","Fukakoryoku","SDR Inc.",20,48,66,"657946"
50,"spotify:track:1MwOfRqCALxvx9keUhGCdV","back number","黄色","Universal Music LLC",50,104,2,"631983"
51,"spotify:track:32H7fwKsaYtSl6qiXFI6I6","ꉈꀧ꒒꒒ꁄꍈꍈꀧ꒦ꉈ ꉣꅔꎡꅔꁕꁄ, Belle","U","Sony Music Labels Inc.",10,36,13,"598637"
52,"spotify:track:6IHWPY5iBUI1AOUclbtE6F","Ayase","夜撫でるメノウ","Ayase",51,51,4,"578741"
53,"spotify:track:52RfEh76AVKPwtUtTV9ufl","Kenshi Yonezu","Pale Blue","Sony Music Labels Inc.",7,50,19,"519302"
54,"spotify:track:3k6o8UMc7aVgpKqm9epIrU","Yuuri","夏音","Sony Music Labels Inc.",52,52,3,"483998"
55,"spotify:track:18gB0d6DaRPvrQBbl7WEuk","Vaundy","Tokimeki","SDR Inc.",55,56,2,"463349"
56,"spotify:track:6IO5nn84TKArsi3cjpIqaD","Ryokuoushoku Shakai","Mela!","Sony Music Labels Inc.",52,54,76,"459578"
57,"spotify:track:3mSqtn05vfpqAMpFTLsxpi","Yoru no Hitowarai","ミライチズ","夜のひと笑い",57,58,6,"430720"
58,"spotify:track:0CZB07xMxIGRfCZT93ynFj","Suzukisuzuki","海のリビング","Suzukisuzuki",57,57,6,"425898"
59,"spotify:track:3JzAKk0CpUlgzS1mPqzBwk","Shota Shimizu, Taka","Curtain Call","Sony Music Labels Inc.",51,55,13,"421569"
60,"spotify:track:6sElEqOIGENWjpxGFeo5ct","Novelbright","ツキミソウ","Universal Music LLC",51,60,43,"409237"
61,"spotify:track:7xfPyBgb9om8iUooItxHl8","HIRAIDAI","Buddy","avex trax",53,59,18,"405336"
62,"spotify:track:6skNbV22epX2yHu4O2hYSx","HIRAIDAI","題名のない今日","avex trax",57,62,36,"395960"
63,"spotify:track:0Sp31BXc9dedQnfKYCiojE","HIRAIDAI","MIRROR MIRROR","avex trax",53,63,11,"393577"
64,"spotify:track:6y4GYuZszeXNOXuBFsJlos","Eve","Kaikai Kitan","TOY'S FACTORY",8,53,52,"382289"
65,"spotify:track:1ZGBwdBfy7M5XWGo4XoGlf","LEX, JP THE WAVY","なんでも言っちゃって","Mary Joy Recordings",54,61,9,"368079"
66,"spotify:track:7DTKSwO1kTAJDu9Q5U73UZ","BE:FIRST","Shining One","BMSG",59,64,8,"366331"
67,"spotify:track:75MNhvTCCKsST3YqqUiU9r","Ed Sheeran","Shivers","Atlantic Records UK",61,65,4,"356288"
68,"spotify:track:59c0HrzmHfyQs6LgDw5cHe","ITZY","LOCO","Republic Records - ITZY",68,99,2,"353884"
69,"spotify:track:0Ic9yiyHCoRCSvPoqTagat","Yuuri","ピーターパン","Sony Music Labels Inc.",50,67,39,"351423"
70,"spotify:track:5KawlOMHjWeUjQtnuRs22c","BTS, Halsey","Boy With Luv (feat. Halsey)","BIGHIT MUSIC",2,68,130,"346862"
71,"spotify:track:172fMG26G2OoEzzg0wn26r","King Gnu","白日","Sony Music Labels Inc.",2,66,137,"346704"
72,"spotify:track:7tGDXCPLpAScEwmqab9YZd","Novelbright","Walking with you","Emperor Mode",14,71,105,"335664"
73,"spotify:track:6D5E8pz4YKYrjY9BqROTox","milet","Ordinary days","Sony Music Labels Inc.",63,69,12,"335080"
74,"spotify:track:5BC6kr6etk2Y9J62AyI4i3","Mrs. GREEN APPLE","青と夏","Universal Music LLC",6,73,169,"333225"
75,"spotify:track:6PQ88X9TkUIAUIZJHW2upE","Ed Sheeran","Bad Habits","Atlantic Records UK",58,72,15,"330825"
76,"spotify:track:4W29WmnGN1FlufURaBt8yw","Vaundy","Kaiju no Hanauta","SDR Inc.",62,74,45,"328966"
77,"spotify:track:2jdbZGFp8KVTuk0YxDNL4l","back number","高嶺の花子さん","Universal Music LLC",8,100,136,"325853"
78,"spotify:track:4FMz2RFrbDGzJO7K4D0vS3","back number","HAPPY BIRTHDAY","Universal Music LLC",66,101,52,"323727"
79,"spotify:track:25BJRpLBe3i6d8okphoRAm","DISH//","猫 〜THE FIRST TAKE ver.〜","Sony Music Labels Inc.",6,77,74,"312517"
80,"spotify:track:2SihT7AVMiI2VtaAyVIcnO","Macaroni Empitsu","恋人ごっこ","TALTO",36,78,72,"311053"
81,"spotify:track:249gnXrbfmV8NG6jTEMSwD","BTS","Life Goes On","BIGHIT MUSIC",11,76,46,"309416"
82,"spotify:track:0qMip0B2D4ePEjBJvAtYre","LiSA","紅蓮華","Sony Music Labels Inc.",6,75,102,"309126"
83,"spotify:track:5lkk7V7MbxxVbJ93qUO81D","SEKAI NO OWARI","虹色の戦争","LASTRUM Music Entertainment",62,80,9,"303807"
84,"spotify:track:6uUtmCz8XXep7n1QmC1jJG","Rin音","snow jam","ROOFTOP",12,82,81,"301838"
85,"spotify:track:04TshWXkhV1qkqHzf31Hn6","Kenshi Yonezu","Lemon","Sony Music Labels Inc.",5,83,62,"300294"
86,"spotify:track:2cKiHG16JBiqHdi7Llq0r7","Aimyon","Marigold","WM Japan",1,84,168,"298559"
87,"spotify:track:7uQZVznj0uQOGC9KhV2Mg6","LISA","LALISA","YG Entertainment/Interscope Records",64,70,4,"297249"
88,"spotify:track:398dL22bDbKbAmiOnPaq7o","YOASOBI","たぶん","YOASOBI",18,85,64,"295399"
89,"spotify:track:3Ys2PYl1wyPKQIwyqhP9cQ","BTS","Stay Gold","Universal Music LLC",19,86,68,"293969"
90,"spotify:track:0ve9Tpz8Yw0I4eXhWsy21o","[Alexandros]","ワタリドリ","Universal Music LLC",7,105,215,"293012"
91,"spotify:track:6NKn02oJDkUkRa9IHbMe3n","Gen Hoshino","FUSHIGI","Speedstar",13,81,24,"290408"
92,"spotify:track:0nW1Aes1arNyR1fzEKXS2m","P丸様｡","シル・ヴ・プレジデント","STPR Records",79,89,23,"287685"
93,"spotify:track:5hVAQTNarrb3lmWqg9Ens4","Lilas","Answer","幾田りら",74,91,25,"286919"
94,"spotify:track:2YQ8TlTmNheRI3VafoDpod","Atarayo","10月無口な君を忘れる","Atarayo Records",53,108,28,"281141"
95,"spotify:track:5ptl2PXkiSth54HCuGO7vN","YOASOBI","あの夢をなぞって","YOASOBI",52,90,73,"278663"
96,"spotify:track:19fhOFi6pNGeZe5uiFlm7c","YOASOBI","優しい彗星","YOASOBI",52,87,37,"272189"
97,"spotify:track:6amRvd3cJjQXJUnfjNboLU","HIRAIDAI","ily…","avex trax",66,79,6,"271827"
98,"spotify:track:3QIAwtEEDOrv0g5NKCGrXZ","back number","花束","Universal Music LLC",52,127,132,"269974"
99,"spotify:track:3wJHCry960drNlAUGrJLmz","Yorushika","ただ君に晴れ","U&R records",12,95,144,"265670"
100,"spotify:track:7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","Shape of You","Atlantic Records UK",1,97,215,"265660"
101,"spotify:track:2T7ZvJAtL7xK04ww5rbmvo","Vaundy","世界の秘密","SDR Inc.",54,94,40,"263590"
102,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",96,96,11,"263502"
103,"spotify:track:3JR0ducCexKbeK47g6AHm5","BTS, Megan Thee Stallion","Butter (Megan Thee Stallion Remix)","BIGHIT MUSIC",70,92,6,"261306"
104,"spotify:track:3bbIIVIwBoLqVcLebiEJFo","Creepy Nuts","のびしろ","Sony Music Labels Inc.",103,115,6,"257629"
105,"spotify:track:2028QNsVTmp5IF7UK4ZnaE","Shota Shimizu","花束のかわりにメロディーを","Sony Music Labels Inc.",72,107,119,"256290"
106,"spotify:track:1iEsGutpDvMJG0zYqoKKmQ","Aimyon","On a Cherry Blossom Night","WM Japan",14,103,33,"254964"
107,"spotify:track:1LnJVIG1BaHTRznuOgR0yc","NiziU","Make you happy","Sony Music Labels Inc.",3,93,67,"254509"
108,"spotify:track:2vOAHp8PBBFYqvQUWSoITY","Mrs. GREEN APPLE","インフェルノ","Universal Music LLC",16,102,116,"253643"
109,"spotify:track:1rr2DJOxV0sHXeUXCAz1yf","Yorushika","春泥棒","Universal Music LLC",53,110,39,"252279"
110,"spotify:track:0iEzzJ3zmNQqATy2MilumS","NiziU","Take a picture","Sony Music Labels Inc.",7,98,28,"246479"
111,"spotify:track:5P8ZvBQoCrujjNcLAxO3Su","back number","クリスマスソング","Universal Music LLC",6,149,120,"244894"
112,"spotify:track:0tnhoHUrHfcLi9hPknUFZ4","Mrs. GREEN APPLE","僕のこと","Universal Music LLC",16,109,145,"243106"
113,"spotify:track:096qZRdXPOyvb5OP8NI7pw","natsumi, 和ぬか","イージーゲーム","natsumi",109,112,6,"239775"
114,"spotify:track:55Ww4Pa1iIQMhh0MLMetjo","SUDA MASAKI","まちがいさがし","Sony Music Labels Inc.",3,114,123,"238580"
115,"spotify:track:1g1AXdio16Yh5SXgPBXcfq","BLOOM VASE","CHILDAYS","BLOOM VASE",56,106,55,"237462"
116,"spotify:track:7nWkch2lxmVbHOgKabM8qd","Fujii Kaze","燃えよ","Universal Music LLC",55,88,5,"235189"
117,"spotify:track:2gbVuqze7bpndIy1q9rFvv","Chinozo","good-bye declaration","Chinozo",59,113,35,"234967"
118,"spotify:track:2UdvMWk0Z83lMJPbawy2Sm","Macaroni Empitsu","ブルーベリー・ナイツ","TALTO",74,116,73,"234161"
119,"spotify:track:5DMEvbg3gUmiR5HIBWdveV","OFFICIAL HIGE DANDISM","No Doubt","LASTRUM",3,117,182,"234032"
120,"spotify:track:0Xn30nT5EKFPsWvpiJ2Iav","back number","オールドファッション","Universal Music LLC",104,159,26,"231946"
121,"spotify:track:3TDUktzfYXMWjkWqwoT5F1","BTS","Lights","Universal Music LLC",18,119,99,"229317"
122,"spotify:track:5WwwgrjwI7DLLfg0qCEL7t","B'z","UNITE","VERMILLION RECORDS",122,-1,1,"226182"
123,"spotify:track:0iuZMy88H6vxDA2oaJNhJg","TWICE","Perfect World","WM Japan",57,147,14,"225881"
124,"spotify:track:5wosJVYKzl3g7XElM98m23","WurtS","分かってないよ","W’s Project",58,124,22,"225352"
125,"spotify:track:5SE57ljOIUJ1ybL9U6CuBH","BTS","DNA","BIGHIT MUSIC",3,123,161,"225184"
126,"spotify:track:5RhWszHMSKzb7KiXk4Ae0M","Hikaru Utada","One Last Kiss","Sony Music Labels Inc.",6,120,31,"223614"
127,"spotify:track:0XaHPBAzPAC5ubwcRBqc1p","OFFICIAL HIGE DANDISM","Shukumei","PONY CANYON INC.",2,122,118,"223266"
128,"spotify:track:118KEprYqS3XNWdBoKzkEH","HIRAIDAI","Anniversary","avex trax",128,-1,1,"222107"
129,"spotify:track:3RpFwqdROrxJvHywpT1pJ4","ONE OK ROCK","Renegades","Fueled By Ramen",9,118,25,"221689"
130,"spotify:track:3hBAYbAECEix9raaTq8S3H","back number","ヒロイン","Universal Music LLC",40,195,98,"220921"
131,"spotify:track:4GqO80eGXA542oTvlYv4LS","back number","ハッピーエンド","Universal Music LLC",13,183,125,"219304"
132,"spotify:track:0RuLz62h4YPNXqdO20Fmf6","OFFICIAL HIGE DANDISM","Universe","IRORI Records",54,126,39,"218230"
133,"spotify:track:4iJyoBOLtHqaGxP12qzhQI","Justin Bieber, Daniel Caesar, GIVĒON","Peaches (feat. Daniel Caesar & Giveon)","RBMG/Def Jam",59,125,29,"217785"
134,"spotify:track:7a7EIFzJLd7lcDRgThMQgm","ONE OK ROCK","Wherever you are","Aer-born",5,131,215,"216799"
135,"spotify:track:3apeXzypBMnUfYcZYNX6DH","TWICE","I CAN'T STOP ME","Republic Records - TWICE",13,150,50,"214853"
136,"spotify:track:0m9QPTZzjtqCWY9Jg8poHc","DECO*27","The Vampire","OTOIRO",97,130,18,"214427"
137,"spotify:track:3p6hnejEQYXkiTO1lAzVc0","BTS","Euphoria","BIGHIT MUSIC",26,128,48,"213550"
138,"spotify:track:0e1k2ptLJEtnlM4Fy8QVo6","CHANMINA","ハレンチ","WM Japan",138,186,2,"213392"
139,"spotify:track:1ihCiJaXRl4f6Sy4LJov5z","SPITZ","チェリー","Universal Music LLC",28,145,150,"211971"
