rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7rwijx2xejRaPkEXUftI11","Sarettii","SOM DOM","Ringtone Records",1,1,16,"794598"
2,"spotify:track:5S3JUCSK7SAkjEW7yoqjlP","C.Gambino, 23","M5","WM Sweden",2,-1,1,"751564"
3,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,2,13,"646274"
4,"spotify:track:1jiDCQUaa9LmWpQJRuOWRb","Mohelá","Lotta & Sanna","Universal Music AB",4,8,7,"626637"
5,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",5,5,9,"613348"
6,"spotify:track:1nH2PkJL1XoUq8oE6tBZoU","The Weeknd","Sacrifice","XO / Republic Records",6,-1,1,"603582"
7,"spotify:track:1YtBFwC4Zl5d25pslqhpgd","Babblarna","Babblarnas vaggvisa","UME - Global Clearing House",7,9,159,"588423"
8,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",1,7,18,"566348"
9,"spotify:track:7K5thlHoo7jAHoXj8cutYO","ADAAM, Aden, Masse","ABTI","Universal Music AB",9,-1,1,"557381"
10,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,3,27,"525967"
11,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",4,4,22,"525130"
12,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",6,6,24,"513320"
13,"spotify:track:5etlUg6yiQ8565mdyrWUiP","Victor Leksell","Eld & lågor","Sony Music Local",4,14,20,"490277"
14,"spotify:track:5cKilVQ9iZamOzodVcYQZ2","23","Trapper Of The Year (Intro)","23 under exclusive license to Amuseio AB",14,16,8,"479691"
15,"spotify:track:5wMUzY8FFxQ3aHdri7uuiP","Newkid, Myra Granberg","Vänner","Sony Music Local",15,-1,1,"475024"
16,"spotify:track:5S9Zs5g9lTWnLIboN1pdlU","Lauren Spencer Smith","Fingers Crossed","Three Name Productions, Inc./ Island Records & Republic Records",16,-1,1,"467767"
17,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",6,13,31,"455018"
18,"spotify:track:2gpWyfu7eZ01zzncHpxOtA","Swedish House Mafia, The Weeknd","Moth To A Flame (with The Weeknd)","Republic Records",3,20,12,"444772"
19,"spotify:track:0zqBZqm5czQ3A4EoSdKFHj","Alan Walker, Benjamin Ingrosso","Man On The Moon","Kreatell Music",11,11,7,"437826"
20,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",2,10,29,"432026"
21,"spotify:track:4YGMqFWObIcl5RFrqghmOz","LOAM","FUCK MITT EKS","Universal Music AB",21,-1,1,"429398"
22,"spotify:track:1r9xUipOqoNwggBpENDsvJ","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","KIDinaKORNER/Interscope Records",18,18,11,"421179"
23,"spotify:track:5DkUy1ShgRHv44mXxwe6zM","Melissa Horn","Lämna honom","Columbia",3,17,11,"382743"
24,"spotify:track:3oF1ZBHm7qDn3bOxIrDEjy","ADAAM, VC Barre","TOPP","Grind Gang Music",2,28,20,"377957"
25,"spotify:track:2KnLkZ3z7PO3kgVGHGqDpD","Shawn Mendes","It'll Be Okay","Shawn Mendes LP4-5 PS/ Island",21,21,4,"376416"
26,"spotify:track:05yJ4zGSH2HP9cSVE4pfOW","A36","BLOCK","WM Sweden",13,29,9,"371403"
27,"spotify:track:2kGlp16MjSJRPbFShyTjXb","VC Barre, takenoelz","Dirty Kalle","Universal Music AB",8,25,7,"357102"
28,"spotify:track:2Ghp894n1laIf2w98VeAOJ","The Weeknd","How Do I Make You Love Me?","XO / Republic Records",28,-1,1,"356922"
29,"spotify:track:7iSuirVvJsBXZ95UEd9vQ0","Molly Sandén","Vi ska aldrig gå hem","Milkshake",9,12,15,"356436"
30,"spotify:track:4c1vrofYNTaYrtAFzKQrTK","Rami, Mackan","Milli","Dollar TV",30,-1,1,"353351"
31,"spotify:track:0QovRRlEC2IiM8UXlBKhIS","VC Barre","Fläta/Inte mitt krig","Universal Music AB",31,35,11,"350598"
32,"spotify:track:2USlegnFJLrVLpoVfPimKB","Gabry Ponte, LUM!X, Prezioso","Thunder","Spinnin' Records",7,15,28,"348077"
33,"spotify:track:3Kkjo3cT83cw09VJyrLNwX","Adele","Oh My God","Columbia",2,23,8,"347831"
34,"spotify:track:63IaMjanvXp9c3f0Y7OImT","Einár, ADAAM","DANSA","Einár",2,32,16,"344327"
35,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",31,31,10,"339513"
36,"spotify:track:4wGFTaengFG4o6nYZAK1Xg","A36","Samma gamla vanliga","WM Sweden",1,24,40,"332633"
37,"spotify:track:1SOGSI8UPEwBnqG15h6NiC","Newkid","Ingen luft mellan oss","Sony Music Local",16,22,11,"322538"
38,"spotify:track:135Lf4Q0CzlMNfOxbEUsLH","Benson Boone","Ghost Town","Night Street Records, Inc./Warner Records Inc.",15,34,13,"318555"
39,"spotify:track:4SS4YfDAEQG0fZAe1xfgn3","Victor Leksell","Svag","Columbia",1,40,104,"316657"
40,"spotify:track:6dx0d36ID1nrusuAUqcaEv","C.Gambino","RIDER","WM Sweden",40,-1,1,"314093"
41,"spotify:track:5D2ZobLrLLFcPoOWw5YE0e","Myra Granberg","Lose my mind","Columbia",2,19,39,"310052"
