rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1mJFFeluclL38IwV264lm9","Asake","Peace Be Unto You (PBUY)","YBNL / EMPIRE",1,1,4,"234781"
2,"spotify:track:5YbPxJwPfrj7uswNwoF1pJ","Burna Boy","Last Last","Spaceship/ Bad Habit/Atlantic Records",1,3,8,"175354"
3,"spotify:track:4lVEVXrlQlXPdYWMGTwrFe","Mavins, Crayon, Ayra Starr, LADIPOE, Magixx, Boy Spyce","Overloading (OVERDOSE)","Mavin Records",2,2,8,"158246"
4,"spotify:track:2SaRkvUkzNzL39fBB2hLpt","SPINALL, Asake","PALAZZO","TheCAPMusic",1,4,8,"150962"
5,"spotify:track:4MzOppXoeKvDsVaNMeOK3C","Ruger","Girlfriend","Promised Land Recordings",5,7,3,"124542"
6,"spotify:track:4eZZofkV1OQ9GDqAgHqNpA","Kizz Daniel, Tekno","Buga (Lo Lo Lo)","FlyBoy INC / EMPIRE",1,6,10,"110756"
7,"spotify:track:6NKuW3yaNXtloGw1RB8WUi","Mayorkun","Certified Loner (No Competition)","SM Entertainment West Africa Limited",6,8,3,"110084"
8,"spotify:track:1B5I5yqLpVI5EosZS6bJFs","Chris Brown, Wizkid","Call Me Every Day (feat. Wizkid)","Chris Brown Entertainment/RCA Records",2,5,3,"101712"
9,"spotify:track:3AZY6NZ1R8GI9003EEFPeu","CKay, Focalistic, Davido, Abidoza","WATAWI (feat. Davido, Focalistic & Abidoza)","Warner Music Africa",8,10,3,"91805"
10,"spotify:track:6othjWxN6khdhiLu9GdOtj","Zinoleesky","Loving You","Marlian Music",4,9,8,"90096"
11,"spotify:track:4Gasn91fsCefnN8zM5GjA8","Pheelz, BNXN","Finesse","Warner Records",1,13,19,"85395"
12,"spotify:track:7d1aTQlsHMgWmkPywDi7h1","Asake, Olamide","Omo Ope (feat. Olamide)","Asake Music",2,12,21,"83107"
13,"spotify:track:1Cg51Jk6EoXBQ0KiwzWJfm","Fireboy DML","Playboy","YBNL Nation / EMPIRE",4,19,16,"74705"
14,"spotify:track:59nOXPmaKlBfGMDeOVGrIK","Future, Drake, Tems","WAIT FOR U (feat. Drake & Tems)","Epic/Freebandz",5,14,10,"74396"
15,"spotify:track:0ApflIvLLPwEZuS36WYlh6","Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane - Remix","Crux Global / MOVES Recordings",10,15,13,"73407"
16,"spotify:track:2IBrgYf3Hjw16c6oNwkZ9M","Young Jonn, Davido","Dada (feat. Davido) [Remix]","Chocolate City Music",5,16,10,"71423"
17,"spotify:track:6lXOGwFzCglrPMtuysPIUo","Victony","Kolomental","Encore Recordings",3,20,11,"70197"
18,"spotify:track:1XUf5lpeTQbrohZWdx6Sbz","Davido, Sunday Service Choir","Stand Strong (feat. Sunday Service Choir)","Columbia",3,17,9,"68084"
19,"spotify:track:5FtWjKVBTMklN2yCP9UhF6","Asake, Burna Boy","Sungba (feat. Burna Boy) - Remix","YBNL 2022",2,18,15,"67257"
20,"spotify:track:3BnDvpeuGOj21Ir2aVEtQo","Rema","Calm Down","Mavin Records / Jonzing World",1,21,21,"57922"
21,"spotify:track:3AUW4YqukPw4YfBV1ZkkNe","Omah Lay","woman","KeyQaad/Sire Records",7,22,7,"54487"
22,"spotify:track:4G11wDzAKuCFqApL4g3ixC","Adekunle Gold, Davido","High","Afro Urban Records",10,25,21,"54259"
