rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0Ek5bneviajgSzZGonWfds","Daliwonga, Mellow & Sleazy, M.J","Abo Mvelo (feat. Mellow & Sleazy & M.J)","New Money Gang Records",1,1,3,"171308"
2,"spotify:track:4LRPiXqCikLlN15c3yImP7","Harry Styles","As It Was","Columbia",2,-1,1,"148344"
3,"spotify:track:7BH6nyhnWTSfMUwwrCYbJF","Q-Mark, TpZee, Afriikan Papi","Paris","Cloud9ne Entertainment",1,2,17,"133511"
4,"spotify:track:584B5N5x0phtVVpBtSNcPt","Wanitwa Mos, Master KG, Basetsana, Nkosazana Daughter, Obeey Amor","Dali Nguwe (feat. Nkosazana Daughter, Basetsana and Obeey Amor)","Wanitwa Mos Entertainment",2,3,16,"127107"
5,"spotify:track:03GRsjCSytQo3LuspJayKT","9umba, TOSS, Mdoovar, Lady Du, Sino Msolo, Sir Trill, Slade, Young Stunna","uMlando (feat. Sir Trill, Sino Msolo, Lady Du, Young Stunna and Slade)","Sowetocool",2,4,12,"113751"
6,"spotify:track:7c5rKCDYYbyBsLlJ00NgCD","DBN Gogo, TNK MusiQ, DJ Stopper, EltonK","Bells","Universal Music (Pty) Ltd.",4,5,5,"107947"
7,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",5,6,66,"104106"
8,"spotify:track:5z6oqX6l6kTSPB9gSRnLzE","Uncle Waffles, Tony Duardo, BoiBizza, Sino Msolo","Tanzania (feat. Sino Msolo and Boibizza)","Kreativekornerr",8,9,3,"104055"
9,"spotify:track:5fSBPtedqX65IaJlyGHbK0","Major League Djz, Nvcho, Mathandos, C4 DJs","BAKWA LAH","Major League Music Under Exclusive License to emPawa Africa Limited",5,7,10,"93958"
10,"spotify:track:40KwdYRfKnTWTsXyxmR5bp","Pabi Cooper, Focalistic, Ch'cco, LuuDaDeejay, Nobantu Vilakazi","Banyana Ke Bafana (feat. LuuDadeejay and Nobantu Vilakazi)","Cooper Entertainment",8,8,2,"91192"
11,"spotify:track:2UNdr8gnOQrVkSmLDeC59w","Musa Keys, Loui","Selema (Po Po)","Keys Records",11,14,11,"85509"
12,"spotify:track:6F70m9aMK4PSJKBfp1H8DZ","Kabza De Small, DJ Maphorisa, Ami Faku","Asibe Happy","Piano Hub",1,11,21,"80999"
13,"spotify:track:0Fts0ctd6WoZPjffe6VlCD","Venom, Shishiliza, Yumbs, Raspy, Blxckie, Riky Rick, Tshego","Sondela (feat. Yumbs, Raspy, Blxckie, Riky Rick & Tshego)","Sound African Recordings",2,10,8,"80010"
14,"spotify:track:7jeXFt3u9o8PveE4CHSOs0","Busta 929, Boohle","Ngixolele","Umsebenzi Wethu Records",1,13,23,"78347"
15,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",14,19,33,"75725"
16,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,15,39,"75485"
17,"spotify:track:4X4NsxuVdB1ygIMbHuctBz","DBN Gogo, Felo Le Tee, Pabi Cooper, Young Stunna","Bambelela","Universal Music (Pty) Ltd.",9,12,7,"74016"
18,"spotify:track:46IZ0fSY2mpAiktS3KOqds","Adele","Easy On Me","Columbia",1,18,25,"72181"
19,"spotify:track:2qxgejJTaZIHNSHDD22Uhl","Kabza De Small, DJ Maphorisa, Ami Faku","Abalele","Piano Hub",1,17,29,"71872"
20,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",11,20,30,"69401"
21,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",1,24,41,"69047"
22,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",8,25,34,"67863"
23,"spotify:track:3rDd1X68wGTaKYRATrcARb","Felo Le Tee, Myztro, Daliwonga","Dipatje Tsa Felo (feat. Daliwonga)","New Money Gang Records",7,23,16,"67818"
24,"spotify:track:2P22nuGMf26qeoX7P0oOuT","Mr JazziQ, Kay Invictus, M.J, Mellow & Sleazy","Halala (feat. Mellow & Sleazy)","Sound African Recordings",19,22,14,"67558"
25,"spotify:track:2dTQe0W5KXs6TNVV7yi2oS","Young Stunna, Kabza De Small, DJ Maphorisa","Adiwele (feat. Kabza De Small & DJ Maphorisa)","Piano Hub",1,21,25,"66613"
26,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",20,26,22,"65855"
27,"spotify:track:6I3mqTwhRpn34SLVafSH7G","Justin Bieber","Ghost","RBMG/Def Jam",25,29,27,"65137"
28,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",19,27,23,"63714"
29,"spotify:track:1grMFirLZsqR452CEwBKSV","Nomfundo Moh, Sha Sha, Ami Faku","Phakade Lami","Universal Music (Pty) Ltd.",17,32,23,"62104"
30,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",3,28,37,"62042"
31,"spotify:track:0tvJEr9OT2FzOYsyI8tdmh","Reece Madlisa, Zuma, Spura, Classic Deep","Megalo","Ama Roto Entertainment",28,30,9,"57830"
32,"spotify:track:1EI3kxTD1xp8afUUnWc6tS","Reece Madlisa, Zuma, Busta 929, Beast Rsa, Dladla Mshunqisi","Iy’ntsimbi zase envy","Ama Roto Entertainment",27,34,27,"55452"
33,"spotify:track:531KGXtBroSrOX9LVmiIgc","Dave","Starlight","Dave / Neighbourhood Recordings",33,36,5,"54784"
34,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",34,38,10,"52267"
35,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",17,35,21,"51404"
36,"spotify:track:7JtWy2vvKVXLaymyTXUJ0K","Ch'cco, Mellow & Sleazy","Nkao Tempela","R1+0 CARTEL",4,31,21,"50658"
37,"spotify:track:0g2Jq33AKKOv8iJ4RQsGQ9","Dj Karri, BL Zero, Lebzito, Prime De 1st","Trigger (feat. BL Zero, Lebzito & Prime De 1st)","5K Records Limited",11,33,13,"49647"
38,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",14,40,29,"48875"
39,"spotify:track:6Uj1ctrBOjOas8xZXGqKk4","Doja Cat","Woman","Kemosabe Records/RCA Records",13,39,39,"47697"
40,"spotify:track:3XOalgusokruzA5ZBA2Qcb","Gunna, Future, Young Thug","pushin P (feat. Young Thug)","300 Entertainment",13,37,13,"46000"
41,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,41,123,"45144"
42,"spotify:track:0y60itmpH0aPKsFiGxmtnh","WILLOW","Wait a Minute!","Roc Nation W Smith P&D",42,55,3,"45135"
43,"spotify:track:0UHdsqznjCoqPzZJTJZ5Kb","Lloyiso","Speak","Universal Music (Pty) Ltd.",43,-1,1,"44896"
44,"spotify:track:0ESNI1FGdYuxqMEOg6jtjI","Drizzy Sam Rsa, Kaymor, OHP Sage","Thatheka","Side Hustle",44,62,3,"43079"
45,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",45,47,77,"43051"
46,"spotify:track:0RwvdQ3H9kSo1lk9IFTBqf","Riaan Benadé, Jay","Rowwe Bliksem","WM South Africa",35,43,10,"41143"
47,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,58,47,"41077"
48,"spotify:track:59CfNbkERJ3NoTXDvoURjj","Dove Cameron","Boyfriend","Disruptor Records/Columbia",35,51,8,"40862"
49,"spotify:track:1BzXvBpIFWJgu0P8P6xmP4","Dreamville, JID, J. Cole, Kenny Mason, Sheck Wes","Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes)","Dreamville/Interscope Records",49,-1,1,"40852"
50,"spotify:track:3M5azWqeZbfoVkGXygatlb","Muni Long","Hrs & Hrs","Supergiant Records, LLC / Def Jam Recordings",23,42,13,"40801"
51,"spotify:track:1b4kqxvf4kFuB7ACj9Lvve","Felo Le Tee, Myztro","66","New Money Gang Records",4,44,24,"40589"
52,"spotify:track:0QBzMgT7NIeoCYy3sJCof1","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",51,56,5,"40542"
53,"spotify:track:0U1W2LZVUX7qTm7dDpqxh6","Shawn Mendes","When You're Gone","Shawn Mendes LP4-5 PS/ Island",53,-1,1,"39752"
54,"spotify:track:2b7o3fhD77D7vIPk5EZa6v","Soa Mattrix, DJ Maphorisa, Nkosazana Daughter, Mas Musiq","Umama Akekho (feat. Nkosazana Daughter & Mas Musiq)","New Money Gang Records",14,45,22,"39642"
55,"spotify:track:55uit7L5W8qITBzr34cAyT","Blxckie","umoya","M4 Entertainment",19,60,7,"39551"
56,"spotify:track:1Yw6QsixEyzpkZioJPq2mv","DJ Ngwazi, Master KG, Caltonic SA, Lowsheen, Nokwazi","Uthando (feat. Nokwazi, Lowsheen and Caltonic SA)","Wanitwa Mos Entertainment",35,49,16,"39409"
57,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music",26,50,22,"38789"
58,"spotify:track:4tYw8LJySmSEopvN1AknXv","Young Stunna, Big Zulu, DJ Maphorisa, Kabza De Small","Sithi Shwi (feat. Big Zulu, DJ Maphorisa & Kabza De Small)","Piano Hub",8,54,24,"38779"
59,"spotify:track:6aUiXtqc9Qu1nQcousv2pa","Makhadzi, Master KG","Kulakwe","Open Mic Productions",21,103,9,"38719"
