rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6gxLEbRJlorva6uVRW4gof","UZI","PAPARAZZI","Ava Music / Avrupa Müzik",1,1,8,"2441139"
2,"spotify:track:6GDpxEOvaXS0nbqSrFtDAQ","Lvbel C5","10 NUMARA","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",1,2,13,"1574273"
3,"spotify:track:5NPg92vbjaGk4q9mh7MMEM","Cem Adrian, Mark Eliyahu","Kül","SONY MUSIC TURKEY",3,4,38,"1562976"
4,"spotify:track:6glvSyTo1y4WLtX0mnDq83","Dedublüman, Çağrı Çelik","Gamzedeyim Deva Bulmam","Dedublüman House",4,6,12,"1541243"
5,"spotify:track:6g6MHm9u0h2Em9Xuk89eqR","EDIS","Arıyorum","EDS Company",3,5,17,"1325154"
6,"spotify:track:4FiDkc2woxfDbfCoSqx6pq","Lvbel C5, Batuflex","HONG KONG","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",2,3,3,"1258275"
7,"spotify:track:10n66m41IGjA2ZulKPK7Ew","Madrigal","Seni Dert Etmeler","AVRUPA MÜZİK YAPIM",1,8,92,"1243247"
8,"spotify:track:7HgEjJCh0hQ0GO7PjQvEF3","Artz, Bugy, Ezhel","Hayrola","Koal Arts GmbH",4,7,12,"1224962"
9,"spotify:track:2MvIexkUblP1QdpBzKot3N","UZI","CINDY","Ava Music / Avrupa Müzik",1,10,16,"1180899"
10,"spotify:track:1vLkBVAy8ZWrqcQjYTPP3a","Evdeki Saat","Uzunlar - V1","AVRUPA MÜZİK YAPIM",10,11,86,"1148868"
11,"spotify:track:5L9oweGjkwBg0Mt9ZU9OhW","BEGE","GECELERİN DERDİ","BEGE",4,13,40,"1075287"
12,"spotify:track:1ji6PoTBfVXqycvsXdgZgp","cakal","Mahvettim","NinetyFive",1,9,10,"1045281"
13,"spotify:track:72t3CRd8YEFrlc3x0OVaob","UZI","Umrumda Değil","M.O.B. Entertainment",2,14,43,"1039489"
14,"spotify:track:7JFlVFtzAQQKXcgYRRhoKA","Lvbel C5, Batuflex","ralli","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",1,12,27,"1024465"
15,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",15,15,9,"996115"
16,"spotify:track:4Sng3wnol2Gb2yXgFdr9lj","Dolu Kadehi Ters Tut, Sedef Sebüktekin","Gitme","Dolu Kadehi Ters Tut",16,19,146,"972105"
17,"spotify:track:3P0WmQXWzV3yqFyfgVolrT","Batuflex","Dalga","Batuflex",1,16,17,"968766"
18,"spotify:track:3b8UW227uLkRDvd0w9e1Sw","Yüzyüzeyken Konuşuruz","Sen Varsın Diye","SONY MUSIC TURKEY",4,20,28,"929718"
19,"spotify:track:0XNX9BCSWvEwsdBwUTRhMh","Emir Can İğrek","Kor","Hypers",6,21,14,"920355"
20,"spotify:track:6wbDn8NI3ygkOeDJiS0ASi","Sefo","Bilmem Mi?","3TR6AP2",1,18,27,"884451"
21,"spotify:track:5rCYZ1IltI5gJ9LbxEiQDk","Burak Bulut, Ebru Yaşar, Kurtuluş Kuş","İçime Ata Ata","Mahzen Media",7,17,5,"882924"
