rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5UueGx6aALmUslrPdWOB9K","BEGE, Yung Ouzo","2T1BB","BEGE",1,1,2,"3543352"
2,"spotify:track:65tIJClJx8fHo6YW4wVDhi","Güneş","Suçlarımdan Biri","M.O.B. Entertainment",1,2,15,"3337272"
3,"spotify:track:7toL7Re9rApzIuIFDaLQSe","KÖFN, Salman Tin, BKE","Bi' Tek Ben Anlarım","Hypers",3,3,16,"3029502"
4,"spotify:track:3iz0BamLeB8AngNYpjbC6E","Sefo, CAPO","ISABELLE","3TR6AP2",4,14,4,"2631390"
5,"spotify:track:33eHMRTXayncWkfj72BI3U","Sefo","Tutsak","3TR6AP2",2,5,10,"2577804"
6,"spotify:track:0SCtkG26IEKCKxJ7UmWZWa","cakal","İmdat","NinetyFive",1,4,12,"2490474"
7,"spotify:track:5h1Zdr8ghV5RaWjtdfVo8w","MERO, Murda","Konum Gizli (feat. Murda)","Pentagon Records Plus",7,7,8,"2224924"
8,"spotify:track:72jYQj3RgTR1DFLfibD71B","UZI","ARASAN DA","Ava Music / Avrupa Müzik",1,6,16,"2093346"
9,"spotify:track:62nygHWpn3wLwnZmJ8keVs","Velet","Aşk Sadece Anlayana","Müzik Bankası",2,8,8,"1982381"
10,"spotify:track:0szRcHR9IsUO2Xj8uAKPM6","Pinhani","Bilir O Beni","BEĞENİ MÜZİK YAPIM",10,24,19,"1876481"
11,"spotify:track:11AkXmBdjwu4upt22GjJrG","Berkay Altunyay","Olmazlara İnat","SONY MUSIC TURKEY",6,9,9,"1876297"
12,"spotify:track:6qrAFnjBZfEd4jbCaKpf5w","Mabel Matiz","Karakol","Pose Records",12,-1,1,"1835871"
13,"spotify:track:4O9hcXs1ohtbw4xnMU8wfo","Can Koç","Gökyüzünü Tutamam","Fono Müzik Üretim",6,11,16,"1675258"
14,"spotify:track:2FRX5tqHnjJKIAAmgRbsvJ","cakal","Mingoflalar","NinetyFive",14,-1,1,"1668287"
15,"spotify:track:0YypAwSTM49KfC5bgHKgZ6","Batuflex","İllegale","Batuflex",10,10,2,"1643947"
16,"spotify:track:6gxLEbRJlorva6uVRW4gof","UZI","PAPARAZZI","Ava Music / Avrupa Müzik",1,12,33,"1538282"
17,"spotify:track:0UguFn9xs4WQshHabcxUxH","Semicenk, Funda Arar","Al Sevgilim","Eva Records TR",3,16,13,"1449242"
18,"spotify:track:5EcpTIo0rUWuTShfOUJEqb","Okan & Volkan","Halden Anlamaz","Eva Records TR",14,17,5,"1449176"
19,"spotify:track:4qcngMZ8yF98sAnFKlvXPN","Lvbel C5","GELMEZSEN GELME","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",2,15,16,"1432344"
20,"spotify:track:7lkqbdBKrsyNNq3xi0LeaY","Güneş","NKBİ","M.O.B. Entertainment",20,20,5,"1429365"
21,"spotify:track:7z5rmdisSV8GmWCnrOd1HU","Sena Şener","Porselen Kalbim","PASAJ",13,13,12,"1423352"
22,"spotify:track:0zryFWOTwY1BDcED6t27Sl","cakal, Arem Ozguc, Arman Aydin","Dünya Fani","DOĞAN MÜZİK YAPIM",15,18,3,"1328281"
23,"spotify:track:3lSuzS3jEkys1ZXw4tAcRR","Sefo","Affettim","3TR6AP2",1,22,25,"1327340"
24,"spotify:track:2hDRKm3BqOsEHaWIBm4u01","Murda, Hadise","Imdat (feat. Hadise)","Urban",24,-1,1,"1293962"
25,"spotify:track:47zsnWIPoPSjJhZoKp5h21","UZI, Montiego","PARA","KCO MUSIC",4,23,9,"1265849"
26,"spotify:track:3Z14anmq3j3aKSVd81sCQz","Lvbel C5","200 MİLYAR","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",10,19,4,"1235914"
27,"spotify:track:3prFQhGuWBWLGHsQstEdkb","Sefo, Revart","yarım kalır","3TR6AP2",6,21,13,"1159170"
28,"spotify:track:0HbKbkAMK7Wnps5vpZW4j2","No.1, Melek Mosso","Yarım Kalan Sigara","talentino*",16,26,29,"1140236"
29,"spotify:track:10n66m41IGjA2ZulKPK7Ew","Madrigal","Seni Dert Etmeler","AVRUPA MÜZİK YAPIM",1,27,117,"1110029"
30,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",16,32,64,"1075830"
