rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:1W1N3usYjgI3XGQA0iX9Vq","Miksu / Macloud, t-low","Sehnsucht","Futura",1,1,5,"2912082"
2,"spotify:track:4LRPiXqCikLlN15c3yImP7","Harry Styles","As It Was","Columbia",2,-1,1,"2902329"
3,"spotify:track:0h14I7cPYi1RZG6GmVpMso","CIVO","Weg von mir","Good Kid Records & VENTURA Records",1,2,10,"2143974"
4,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",1,3,66,"1913220"
5,"spotify:track:1HvTxgCj0mTzQlEo0zLvFb","Lil Tjay","In My Head","Columbia",5,-1,1,"1559724"
6,"spotify:track:2xSIcmvFQHs2CeS34Mgp62","Leony","Remedy","Kontor Records",5,5,9,"1488241"
7,"spotify:track:6kwTAVrensYnx7JqejwgeG","Kraftklub","Ein Song reicht","Vertigo Berlin",7,-1,1,"1487563"
8,"spotify:track:1IPehjfuM8MXe6GIoen6Nl","Dardan","PARIS","Hypnotize Entertainment",8,-1,1,"1399357"
9,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",4,6,36,"1385231"
10,"spotify:track:7ueVeEUspC7Q9guZgiRb59","Gzuz, Veysel, The Cratez","Riesenjoints","GOLD LEAGUE/RBK",10,-1,1,"1361847"
11,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",4,10,23,"1355551"
12,"spotify:track:3Oww84xrmgjyr5J1ilOmAf","Luude, Colin Hay","Down Under (feat. Colin Hay)","Sweat It Out",3,7,14,"1330216"
13,"spotify:track:6ggAvP0nLXpBKPeHAiM49t","O.G., Nimo","Baradar (feat. Nimo)","Epic/DOPE",13,-1,1,"1323738"
14,"spotify:track:4fouWK6XVHhzl78KzQ1UjL","GAYLE","abcdefu","Atlantic/Arthouse Records",1,9,21,"1315118"
15,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",15,24,57,"1269603"
16,"spotify:track:58HvfVOeJY7lUuCqF0m3ly","Elley Duhé","MIDDLE OF THE NIGHT","Not Fit For Society/RCA Records",16,17,20,"1256994"
17,"spotify:track:18asYwWugKjjsihZ0YvRxO","Tiësto, Ava Max","The Motto","Atlantic Records",11,11,22,"1254820"
18,"spotify:track:2B4GHvToeLTOBB4QLzW3Ni","Farruko","Pepas","Sony Music Latin",9,12,34,"1225427"
19,"spotify:track:1SOClUWhOi8vHZYMz3GluK","Jaymes Young","Infinity","Atlantic Records",11,13,27,"1203543"
20,"spotify:track:3uBsCp12X74MIcqTItpz3i","NGEE, Kolja Goldstein","VON DA WO ICH KOMME","Bra Musik",20,-1,1,"1156306"
21,"spotify:track:4RHDWNlp4yrk54rQATSiQK","Chapo102, 102 Boyz","MISSED CALLS","JINX",8,8,2,"1152293"
22,"spotify:track:5Th2Rs48Gz3iqfcGMXG5PC","1986zig","Kopf aus","Good Kid Records & Polydor x Island Records",1,15,10,"1122805"
23,"spotify:track:7rglLriMNBPAyuJOMGwi39","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","EMI",8,16,34,"1107710"
24,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",1,22,39,"1098119"
25,"spotify:track:0PoorhuDSZ7hgvFT7C6fgf","01099, CRO","Glücklich","Bamboo Artists",4,4,2,"1095825"
26,"spotify:track:20on25jryn53hWghthWWW3","ACRAZE, Cherish","Do It To It","Thrive Music",2,19,25,"1081497"
27,"spotify:track:3CQhud304mI5VmW6EjoTDg","SDP, Montez","Wie viele Lieder muss ich noch schreiben?","Nur Musik Ist Schöner",5,28,6,"1061294"
28,"spotify:track:50nfwKoDiSYg8zOCREWAm5","Ed Sheeran","Shivers","Atlantic Records UK",2,21,30,"1054295"
29,"spotify:track:0e8nrvls4Qqv5Rfa2UhqmO","Lil Nas X","THATS WHAT I WANT","Columbia",10,26,29,"1033461"
30,"spotify:track:7EtfwHVS8FcciOBU1VnT8G","FOURTY, Mathea","WENN DU MICH VERMISST","Life Is Pain",6,18,8,"1018793"
31,"spotify:track:7z5G2LOdV8okZn4yWg3q5g","A1 x J1, Tion Wayne","Night Away (Dance) (feat. Tion Wayne)","EMI",31,36,5,"1005651"
32,"spotify:track:0U1W2LZVUX7qTm7dDpqxh6","Shawn Mendes","When You're Gone","Shawn Mendes LP4-5 PS/ Island",32,-1,1,"993092"
33,"spotify:track:2Oi1IJ6JEUX1aya9VUAA1Z","RAF Camora, Bonez MC","Blaues Licht","Indipendenza",1,43,37,"969172"
34,"spotify:track:3iCckMWZpbgQCsZLBjHv3t","twenty4tim","Bling Bling","biddz records",34,-1,1,"967037"
35,"spotify:track:75UUG6x5zQe0gCVOiQpa6X","Purple Disco Machine, Sophie and the Giants","In The Dark","Positiva",33,33,6,"953682"
36,"spotify:track:0RSZ8EmUPEN3ySfCgytPke","Montez","Auf & Ab","Vertigo Berlin",1,38,36,"949117"
37,"spotify:track:77xNGtwVQMDfwOrVcazmGp","Silva","Jumper","Urban",37,75,2,"931522"
38,"spotify:track:4FXX4P3dxc1JMBx5wVRJ5N","Tream, treamiboii, HBz","LEBENSLANG - HBz Remix","HBzMusic",38,48,7,"931503"
39,"spotify:track:0QBzMgT7NIeoCYy3sJCof1","Camila Cabello, Ed Sheeran","Bam Bam (feat. Ed Sheeran)","Epic",32,34,5,"927195"
40,"spotify:track:5Z9KJZvQzH6PFmb8SNkxuk","Lil Nas X, Jack Harlow","INDUSTRY BABY (feat. Jack Harlow)","Columbia",8,40,37,"925993"
41,"spotify:track:2xFMvrqk99biaLQavjufta","Sido","Mit Dir","Urban",3,30,20,"918183"
42,"spotify:track:3uwnnTQcHM1rDqSfA4gQNz","Demi Lovato","Cool for the Summer","Hollywood Records",27,27,3,"917499"
43,"spotify:track:1T5leQGZnrZgJMKcrzaG0I","Montez","Niemals ohne Dich","Vertigo Berlin",43,-1,1,"916637"
44,"spotify:track:2hBkoDhuGk2AtSCprEFDFP","Ray Dalton, Alvaro Soler","Manila","Epic Local",28,31,10,"907741"
45,"spotify:track:5DqvoUR0STVl6qmXGTpYtK","AYLIVA, Milano","Bleib","Whiteheart Records/WM Germany",25,25,2,"898537"
46,"spotify:track:59CfNbkERJ3NoTXDvoURjj","Dove Cameron","Boyfriend","Disruptor Records/Columbia",23,41,8,"871420"
47,"spotify:track:2D1hGSFBSTcKccY1FI3blA","IAM, Luciano","DUNYA (feat. Luciano)","Suburban",47,-1,1,"866616"
48,"spotify:track:3eJH2nAjvNXdmPfBkALiPZ","Jason Derulo","Acapulco","Atlantic Records",24,37,31,"856928"
49,"spotify:track:6VcBDMF2ykm5HDcJMVLRZW","Glockenbach, ClockClock","Brooklyn","WEFOR",28,42,16,"824317"
50,"spotify:track:6GomT970rCOkKAyyrwJeZi","Öwnboss, Sevek","Move Your Body","Musical Freedom",50,54,8,"814166"
51,"spotify:track:3rmo8F54jFF8OgYsqTxm5d","Ed Sheeran","Bad Habits","Atlantic Records UK",3,45,41,"809286"
52,"spotify:track:0TBylB8tjwqp4YHSrwRJQQ","Gzuz","Späti","187 Strassenbande",2,51,25,"795446"
53,"spotify:track:1Y2zqkMEu3mJPBBMBdkIsD","Luciano","Majestic","URBAN",3,20,3,"777042"
54,"spotify:track:2H7jZg2HliuQhZjfBblLrZ","Pashanim","Sommergewitter","Urban",1,47,41,"766602"
55,"spotify:track:2MLIRLTx41VStC8Z5NJEG6","ClockClock","Sorry","WEFOR",55,82,3,"753061"
56,"spotify:track:2dF8ClGQHJOfbViVG3dz6Y","SDP, 257ers","Scheiße baut sich nicht von alleine","Nur Musik Ist Schöner",56,-1,1,"745380"
57,"spotify:track:6xIhI4a3oTB6FKkIYQWBTs","AYLIVA","Schmetterlinge","Whiteheart Records/WM Germany",24,35,6,"735140"
58,"spotify:track:6fuO9uk9wbjCHvQJqk2Qpx","Pashanim, skrilla","paris freestyle - skrilla remix","Urban",1,49,24,"734344"
59,"spotify:track:2K7xn816oNHJZ0aVqdQsha","The Neighbourhood","Softcore","Columbia",29,56,14,"729075"
60,"spotify:track:1h3d2lvISrSIV6fS89U51S","ART","Belgisches Viertel","23HOURS",10,46,32,"718202"
61,"spotify:track:3I10tZ5MgEMo4WryCNJkZQ","Shouse","Won't Forget You (Edit)","Hell Beach",61,71,3,"704666"
62,"spotify:track:0aR0Appf7lsVGExDPnbuVT","Kontra K","Für den Himmel durch die Hölle","Letzte Wölfe",5,32,3,"689569"
63,"spotify:track:0oA9wBGDY4uyILLg4GymWP","AnnenMayKantereit, Giant Rooks","Tom's Diner","Vertigo Berlin",56,66,4,"688794"
64,"spotify:track:3sa06xVNmLLYIxdNNmVQN8","Jax Jones, MNEK","Where Did You Go? (feat. MNEK)","Polydor Records",64,103,3,"686923"
65,"spotify:track:6sS77FZh2eJfYBsFUW6hjI","Julian Sommer","Dicht im Flieger","Electrola",65,151,2,"686535"
66,"spotify:track:6M8ys9IHYwxUeAhAcC6f7m","$OHO BANI, Longus Mongus","INZIDANCE","$OHO BANI",29,29,2,"683858"
67,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Eminem Catalog PS",37,62,44,"669121"
68,"spotify:track:2FQRZLR31e3423Nmrgv0Pv","KUMMER, Fred Rabe","DER LETZTE SONG (ALLES WIRD GUT) (feat. Fred Rabe)","Eklat Tonträger",2,63,21,"661563"
69,"spotify:track:4ZtFanR9U6ndgddUvNcjcG","Olivia Rodrigo","good 4 u","Olivia Rodrigo PS",1,73,47,"654163"
70,"spotify:track:041yCPAEGPSIKv3p1P5NP0","Jala Brat, Buba Corelli, RAF Camora","Criminal","Imperia, by Yellowcake, Inc.",14,14,2,"644538"
71,"spotify:track:5QDiuBjM9IzplVg75smVG1","1986zig","Tränen","Good Kid Records & Polydor x Island Records",71,-1,1,"644321"
