rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:50DsGEqRiQr6KdEYi0NuSP","thasup, Lazza, Sfera Ebbasta","s!r! (feat. Lazza & Sfera Ebbasta)","Thasup s.r.l.",1,1,13,"2935364"
2,"spotify:track:6Tj82tvIsDmfMTskuomuEq","Pinguini Tattici Nucleari","Ricordi","Columbia",2,2,3,"2924408"
3,"spotify:track:78xAYXMtvQkDvlqJA3fKu6","thasup, Rondodasosa","c!ao (feat. Rondodasosa)","Thasup s.r.l.",3,4,2,"2771439"
4,"spotify:track:1Ame8XTX6QHY0l0ahqUhgv","Måneskin","THE LONELIEST","Epic",4,-1,1,"2432767"
5,"spotify:track:3XucsgiwXb8KPn9Csf9Zmu","James Hype, Miggy Dela Rosa, Lazza","Ferrari - Remix","Universal-Island Records Ltd.",1,10,5,"2278392"
6,"spotify:track:0GUPqrlZYs3ANVhAifVlgJ","thasup, Tiziano Ferro","r()t()nda (feat. Tiziano Ferro)","Thasup s.r.l.",3,3,2,"2192320"
7,"spotify:track:1XpmMe95dk9jh3zuOMpeU2","Capo Plaza","Capri Sun","Atlantic/WM Italy",2,12,19,"2023359"
8,"spotify:track:6K8MYTkn5mZzF6p14hV5cj","Icy Subzero","MUJER","Matteo D'Alessio",8,24,10,"1781583"
9,"spotify:track:1E1nbIsPDO1PdtQwsAKKF3","thasup, Coez","!ly (feat. Coez)","Thasup s.r.l.",6,6,2,"1746398"
10,"spotify:track:01DXwNf1GzEJkYTbXgL0eb","Lazza","USCITO DI GALERA","Universal Music Italia srL.",5,22,27,"1651986"
11,"spotify:track:2tTmW7RDtMQtBk7m2rYeSw","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52/66","DALE PLAY Records",11,33,12,"1650651"
12,"spotify:track:3W2tsZcoDxmNQaw61Kz1rb","thasup","mi @mi o è f@ke","Thasup s.r.l.",8,8,2,"1626012"
13,"spotify:track:7iLuBTHJSXM2HalKHFqEEy","Pinguini Tattici Nucleari","Giovani Wannabe","Columbia",3,20,20,"1588420"
14,"spotify:track:298vG7EUMAUWmvapd4PHL8","Neima Ezza, Rondodasosa","LEI (feat. Rondodasosa)","Epic Local",11,25,15,"1579829"
15,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",6,23,15,"1551284"
16,"spotify:track:75vXpgRif6ZFOBemaQUTfu","thasup","okk@pp@","Thasup s.r.l.",5,9,3,"1510349"
17,"spotify:track:14XAuSrVFla2uyMiYVwQtq","AVA, Medy, VillaBanks","TÊTE (feat. Medy & VillaBanks)","Atlantic/WM Italy",8,29,15,"1422810"
18,"spotify:track:0SsUOrXUM2gZxVLYizZfQZ","Lazza, Takagi & Ketra","PANICO (feat. Takagi & Ketra)","Universal Music Italia srL.",6,26,27,"1400848"
19,"spotify:track:2BkoXEOE6vvkOKVNjPax2B","thasup, Shiva","ye@h (feat. Shiva)","Thasup s.r.l.",5,5,2,"1392777"
20,"spotify:track:4HnloO8GMqz0IVJPANYXzo","thasup, Mara Sattei","l%p (feat. Mara Sattei)","Thasup s.r.l.",7,7,2,"1374680"
21,"spotify:track:4uUG5RXrOk84mYEfFvj3cK","David Guetta, Bebe Rexha","I'm Good (Blue)","Parlophone UK",15,27,7,"1318818"
22,"spotify:track:3h043RAJ7tKaG1HDFeet6w","Kaleb Di Masi, Sfera Ebbasta, Rvfv, Omar Varela","Hace Calor - Remix","Wapeo",2,28,18,"1303910"
23,"spotify:track:6ojrj2NSj3EkMm05yiuaMG","Fred De Palma","Extasi","WM Italy",5,30,17,"1230377"
24,"spotify:track:3nqQXoyQOWXiESFLlDF1hG","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","Capitol Records UK / EMI",17,31,3,"1226520"
25,"spotify:track:3g7ds9lLoBRTQag67wtUK3","thasup, Rkomi","rock & rolla (feat. Rkomi)","Thasup s.r.l.",11,11,2,"1219288"
26,"spotify:track:6BUueuMQR4k7CuoMEsnGou","Lazza, Sfera Ebbasta","PIOVE (feat. Sfera Ebbasta)","Universal Music Italia srL.",1,34,27,"1153762"
27,"spotify:track:22gH5Qg5j5ZzF7LaR7Nrkj","BLANCO","Nostalgia","Universal Music Italia srL.",2,35,19,"1149582"
28,"spotify:track:6QjpEvmiZIM9qgTQhg5dzi","Night Skinny, Paky, Noyz Narcos, Geolier, Shiva","Giorni Contati (con Paky, Noyz Narcos, Geolier & Shiva)","Universal Music Italia srL.",4,43,4,"1141366"
29,"spotify:track:0OHD6Ask31KqVqxge0OwlG","Ultimo","Vieni nel mio cuore","Ultimo Records",19,41,20,"1055380"
30,"spotify:track:1CGMJZj8kKIuK9kkO2TT7c","Rose Villain, Tony Effe","Michelle Pfeiffer (feat. Tony Effe)","Columbia",24,40,9,"1053966"
31,"spotify:track:2dTjaUZFpnlohX8oZ5A2sy","Paky","Auto tedesca","Universal Music Italia srL.",13,38,25,"1036062"
32,"spotify:track:6SQmh0L5icrThwGDTeLkg1","Lazza","MOLOTOV","Universal Music Italia srL.",5,44,29,"985684"
33,"spotify:track:3z0GeNGWyVduziP1cQ0mFN","Irama, Rkomi","5 Gocce (feat. Rkomi)","Atlantic/WM Italy",3,39,33,"980376"
34,"spotify:track:3fIB4IEcvjlzItwnFUvIBk","Takagi & Ketra, thasup, Salmo","BUBBLE (feat. thasup & Salmo)","Columbia",8,42,18,"973530"
35,"spotify:track:1bQHZHNELY2uBOrOSRMXSr","thasup","mar+e","Thasup s.r.l.",13,13,2,"968454"
36,"spotify:track:7vsofh7bdDeL0n0lodFiCi","thasup","molecole (interlude)","Thasup s.r.l.",19,19,2,"952211"
37,"spotify:track:18lJsd5w1ckiC8sebawPJA","thasup, Salmo","cas!no nella m!a testa (feat. Salmo)","Thasup s.r.l.",15,15,2,"952010"
38,"spotify:track:3vCa88ij0fqwttqJ7E7pQL","thasup, Pinguini Tattici Nucleari","r!va (feat. Pinguini Tattici Nucleari)","Thasup s.r.l.",18,18,2,"938909"
39,"spotify:track:53qZFgUIQKnFmdgsSDIYB1","thasup, Tananai","sci@ll@ (feat. Tananai)","Thasup s.r.l.",16,16,2,"938789"
40,"spotify:track:7Dh5zvgpoz2kW1sbj20QWI","thasup","_bilico_","Thasup s.r.l.",17,17,2,"937966"
41,"spotify:track:7nLd1J81Y2o5UhUEFUeCsb","thasup","come t! vorre!","Thasup s.r.l.",14,14,2,"930619"
42,"spotify:track:3qKU0FvHKfIQSMgEEmYBtF","Luchè","La Notte di San Lorenzo","BFM Music",20,49,12,"858832"
43,"spotify:track:1hjmd711q5mJQmp6T0mdol","thasup","w()ah","Thasup s.r.l.",21,21,2,"849568"
44,"spotify:track:0D7gNQErvyNXUo8fwhJtiA","Icy Subzero","EGO","Matteo D'Alessio",42,54,20,"836366"
45,"spotify:track:4EC028SvtlC25iHQSG2OIa","Rhove","Shakerando","Universal Music Italia srL.",1,45,43,"832203"
46,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",3,48,28,"826632"
47,"spotify:track:5dsz7MTrNdN9aMTrnp7sOG","Marracash","CRUDELIA - I nervi","Universal Music Italia srL.",2,55,153,"820741"
