rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3gD4J3RUHy4OUuZ3qAiaiG","Ozuna","Caramelo","Aura Music Corp.",1,2,4,"3366861"
2,"spotify:track:1mohfLaTJtB2RplHLQVM70","Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka","La Jeepeta - Remix","2020 Flow La Movie, Inc. | Powered by GLAD Empire, LLC",1,1,11,"3029716"
3,"spotify:track:7kOf0qHO4Rcwk6QJifZDRJ","Anuel AA","El Manual","2020 Real Hasta La Muerte, LLC",2,3,6,"2772212"
4,"spotify:track:5kQre7o8ky5DXeEPcyaCR1","Prince Royce, Myke Towers","Carita de Inocente (feat. Myke Towers) - Remix","Sony Music Latin",4,5,5,"2520428"
5,"spotify:track:06s3QtMJVXw1AJX3UfvZG1","Anuel AA, Bad Bunny","Hasta Que Dios Diga","2020 Real Hasta La Muerte, LLC",2,4,6,"2396669"
6,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",6,11,4,"2261953"
7,"spotify:track:6DDb7XRNUzeHmSoTbw5nmm","Don Patricio, Mozart La Para","Pa toda la vida (feat. Mozart La Para)","WM Spain",7,7,7,"2174801"
8,"spotify:track:3cg2Y9mIiYNdcPTLKaQgK3","Sech, Justin Quiles","Fabuloso","Rich Music",8,9,7,"2154521"
9,"spotify:track:0eeKDrQxjqNl5bX5VCHDcn","Justin Quiles, Daddy Yankee, El Alfa","PAM","WEA Latina",1,6,10,"2144139"
10,"spotify:track:3ZG8N7aWw2meb6UrI5ZmnZ","Sech","Relación","Rich Music",8,10,14,"2047678"
11,"spotify:track:2uy5wXDZQcdd89PvDBSfyy","Ñengo Flow, Anuel AA","Sur y Norte","Nengo Flow (Edwin Rosa Vazquez) (Real G 4 Life, Inc.)",5,8,8,"2014648"
12,"spotify:track:6AzKhCHOms83jvNVLsz0Bt","Aya Nakamura, Maluma","Djadja (feat. Maluma) - Remix","Rec. 118",12,14,4,"1957261"
13,"spotify:track:7lUdbnz7wsv3C9zzf4WHl9","Feid, J Balvin, Maluma, Nicky Jam, Sech, Justin Quiles","PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix","JP Entertainment (Jorge Pino)",13,32,2,"1721751"
14,"spotify:track:0qvfIq8RsH3sOZk9JIuUhn","Chema Rivas","Mil Tequilas","Chema Rivas",2,12,19,"1682023"
15,"spotify:track:7KKh0ujp8agIiCrkiJhf81","Anuel AA, Tego Calderón","Jangueo","2020 Real Hasta La Muerte, LLC",9,13,6,"1542335"
16,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",13,15,9,"1515104"
17,"spotify:track:4fsj5oMLYrCUlTDs4P9qw5","Lérica, Belinda","Flamenkito","Universal Music Spain S.L.",16,16,9,"1514455"
18,"spotify:track:0jT8Nl0shPS8115is0wD2Q","Camilo","Favorito","Sony Music Latin",4,18,15,"1418310"
19,"spotify:track:4w47S36wQGBhGg073q3nt7","ROSALÍA, Travis Scott","TKN (feat. Travis Scott)","Columbia",1,17,6,"1370107"
20,"spotify:track:6yVkakCN460KOVol9ZazjH","Anuel AA","Reggaetonera","2020 Real Hasta La Muerte, LLC",20,20,6,"1355882"
21,"spotify:track:49QwoSLuV69Fd8bwTqdZvs","Lola Indigo, Rauw Alejandro, Lalo Ebratt","4 besos","Universal Music Spain S.L.",8,22,15,"1340737"
22,"spotify:track:2EAwcFW9NeuhnZ0q5aYhFL","Nyno Vargas, Omar Montes","Hola, Nena (feat. Omar Montes)","WM Spain",8,19,11,"1282880"
23,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",1,23,35,"1274021"
24,"spotify:track:7mcdgAXmb35dakBnfDIv3q","Anuel AA","Narcos","2020 Real Hasta La Muerte, LLC",16,21,6,"1270362"
25,"spotify:track:3VPOZWtj8mM89IiRNygxgS","Fred De Palma, Ana Mena","Se iluminaba","WM Italy",6,27,37,"1257864"
26,"spotify:track:6zEgnpM0qYmHLDnh8WPejL","J Balvin","Amarillo","UMLE - Latino",1,26,16,"1167271"
27,"spotify:track:2WlmR4N8xSxDG3Adz8Wd2k","Kiko el Crazy","La Popi","RIMAS Entertainment LLC",27,28,5,"1131512"
28,"spotify:track:2hDe0Ls5mVqs1XJqv7sbcM","Anuel AA, Enrique Iglesias","Fútbol & Rumba (feat. Enrique Iglesias)","2020 Real Hasta La Muerte, LLC",7,29,6,"1121845"
29,"spotify:track:6f4LYJwICqxoAILj82kwB0","C. Tangana","Nunca Estoy","Sony Music Entertainment",1,25,11,"1116341"
30,"spotify:track:50ZC4PM7hywH27RcCfViau","Rauw Alejandro, Dalex, Lenny Tavárez, Dímelo Flow","Elegí (feat. Dímelo Flow)","Sony Music Latin",24,34,15,"1100811"
31,"spotify:track:46V4kseB66GjFGklCgynGX","Casper Magico, Anuel AA","Sola & Vacía","2020 Flow La Movie, Inc. & Los Magicos, LLC | Powered by GLAD Empire,",4,30,12,"1085823"
32,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",27,35,38,"1063593"
33,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",23,37,32,"1049253"
34,"spotify:track:6Hw21Z5CmEV78jrncFpMwz","Harry Nach","Tak Tiki Tak","Sony Music Entertainment Chile S.A",25,33,11,"1046165"
35,"spotify:track:2maGaB3fNqQnyrG3FDiaW3","El Completo Rd, Chimbala, Cotorra Music Grup","Una Mala - Remix","Rightsy",10,38,20,"1020959"
36,"spotify:track:5bmSver2b3ZXyuyLKtgnFI","Bad Bunny, Nicky Jam","BAD CON NICKY","Rimas Entertainment LLC",11,39,9,"1011459"
37,"spotify:track:2DEZmgHKAvm41k4J3R2E9Y","Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","Rimas Entertainment LLC",1,31,19,"1001898"
38,"spotify:track:5XqCz18k96K8tx6DAYM97i","Bad Bunny, Don Omar","PA' ROMPERLA","Rimas Entertainment LLC",1,36,9,"996621"
39,"spotify:track:5EbtodsuLbxrFDH6j5avVS","Camilo, Pablo Alborán","El Mismo Aire - con Pablo Alborán","Sony Music Latin",39,47,4,"977108"
40,"spotify:track:6QpL9FS8ytyEIYrM2l7lSf","Beret","Aún me amas","WM Spain",40,-1,1,"920625"
41,"spotify:track:0SqqAgdovOE24BzxIClpjw","Bad Bunny","Yo Perreo Sola","Rimas Entertainment LLC",3,40,19,"917437"
42,"spotify:track:380HmhwTE2NJgawn1NwkXi","J Balvin","Rojo","UMLE - Latino",2,42,19,"903669"
43,"spotify:track:7MCFjPDImfjQv7GynHgVrR","Nicki Nicole","Colocao","Sony Music Latin/DALE PLAY Records",41,41,8,"894349"
44,"spotify:track:17VsiwLi1ovKYdVUqDieGC","Rvfv, Omar Montes, Daviles de Novelda","Prendio - Remix","NASTU MUSIC",12,43,29,"883688"
45,"spotify:track:7na7Bk98usp84FaOJFPv3d","Rauw Alejandro","Tattoo","(SME US Latin) Duars Entertainment, Corp. (2)",2,44,21,"847724"
46,"spotify:track:35qwAQ3oZeKAMhR3hCV9IM","David Bisbal, Aitana","Si Tú La Quieres","Universal Music Spain S.L.",22,46,14,"825133"
47,"spotify:track:4QfZYDhGZc0T2RDvGiI69E","El Alfa, Chael Produciendo","Singapur","EL JEFE RECORDS LLC",47,63,4,"814828"
48,"spotify:track:24Yi9hE78yPEbZ4kxyoXAI","SAINt JHN, Imanbek","Roses - Imanbek Remix","Craft Recordings",29,49,18,"804333"
49,"spotify:track:2J9B63FawlTaPdg4eH5X03","Beéle","Loco","Hear This Music",14,48,33,"773926"
50,"spotify:track:10u2iOS0r6plfb9GknD7g4","Rauw Alejandro, Myke Towers, Sky Rompiendo","Ponte Pa' Mi","(SME US Latin) Duars Entertainment, Corp. (2)",43,45,12,"760490"
51,"spotify:track:24IgCW19L8lXKyFZwzFtD3","Black Eyed Peas, Ozuna, J. Rey Soul","MAMACITA","Epic",51,52,13,"745634"
52,"spotify:track:4TOmcZvw0gHa7GiXRbcYAW","Feid, Justin Quiles","PORFA","JP Entertainment (Jorge Pino)",6,24,28,"694094"
53,"spotify:track:2tGENA8xef0wABdHvyXwv9","Lunay, Ozuna, Myke Towers, Chencho Corleone, Rauw Alejandro","La Cama (Remix)","round2media - LaFamilia",14,53,15,"676429"
54,"spotify:track:0KkIkfsLEJbrcIhYsCL7L5","Anuel AA, Daddy Yankee, KAROL G, Ozuna, J Balvin","China","2020 Real Hasta La Muerte, LLC",1,54,51,"666436"
55,"spotify:track:07Lxxln9lZ8m0hT6EySTCe","Yago Roche","Atrévete","The Was Music Group",28,50,19,"654971"
56,"spotify:track:1uam9jorwMmFEeCM9CMsc9","Rels B, Morad","No Te Imaginas","Sony Music Entertainment",56,158,2,"641871"
57,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",3,55,44,"633352"
58,"spotify:track:4punHldq7Jfx0Plu7SdjQ0","Lérica, Omar Montes, Abraham Mateo","Pegamos Tela","Universal Music Spain S.L.",16,56,25,"632769"
59,"spotify:track:5379uuUPHodsdVhy8pIAAr","Cali Y El Dandee, Sebastian Yatra","Locura","Cali y El Dandee PS",47,60,9,"620924"
60,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",60,71,9,"606913"
61,"spotify:track:6RyuoOJXNzlVWpfC5xQyeI","Omar Montes, Bad Gyal","Alocao (With Bad Gyal)","Bad Gyal Aftercluv/Interscope",1,58,37,"605549"
62,"spotify:track:3EWxpqOSP0KWgUmRiklqGy","Chimbala, Juan Magán, Omar Montes, PV Aparataje","Rueda - Remix","Aparataje Music Group LLC",41,70,16,"599816"
63,"spotify:track:39JlamO6oYz8nRIYCfq8Bl","Arce, Omar Montes","Tinder","BMG Rights Management and Administration (Spain) S.L.U",53,57,4,"593381"
64,"spotify:track:71M1szVbVYZM5M6QlIm6aC","Beret, Pablo Alborán","Sueño (con Pablo Alborán)","WM Spain",25,65,37,"578115"
65,"spotify:track:2lCkncy6bIB0LTMT7kvrD1","J Balvin","Azul","UMLE - Latino",10,61,16,"572410"
66,"spotify:track:5mBWQ675Eb4j4fn6iuNnOe","Robledo, Alex Martini","Dime Bbsita","Zamara Music S.L.",2,51,14,"563197"
67,"spotify:track:3DyiAk1BzIF8rq9rimypG4","Anuel AA, Cardi B, Black Jonas Point, Secreto ""El Famoso Biberon"", Liro Shaq","La Bebe - Remix","2020 GLAD Empire, LLC & Flow La Movie, Inc.",57,64,8,"558239"
68,"spotify:track:3JHpk0DOTOzyh0777JFAky","Myke Towers","Diosa","2020 One World Music & Casablanca Records | Powered by GLAD Empire, LL",2,66,23,"555568"
69,"spotify:track:35KmOEIUqAGn02t7n4qaIr","J Balvin","Morado","UMLE - Latino",2,67,26,"554431"
70,"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","Bad Bunny","La Difícil","Rimas Entertainment LLC",2,68,19,"553489"
71,"spotify:track:74j34STf8L6uADnTN69ohv","Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex","El Efecto - Remix","(SME US Latin) Duars Entertainment, Corp. (2)",52,69,19,"532686"
72,"spotify:track:40tFJtuES1da2fg0OurUdI","Jarabe De Palo","Eso Que Tú Me Das","Tronco Records SL",45,59,5,"521513"
73,"spotify:track:4NCsrTzgVfsDo8nWyP8PPc","Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","Epic",2,72,39,"517226"
74,"spotify:track:4EJHKSnHENfjOxXWryyNtL","Bad Bunny, Zion & Lennox","MÁS DE UNA CITA","Rimas Entertainment LLC",3,62,9,"514955"
75,"spotify:track:5Xhqh4lwJPtMUTsdBztN1a","Shakira, Anuel AA","Me Gusta","Sony Music Latin",2,75,26,"513246"
76,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",20,74,36,"512526"
77,"spotify:track:52zq2a71SGs3f1vJuv59ui","Juanfran","Como Llora","DN7 Music",77,123,5,"503527"
78,"spotify:track:5XUtUnUsJ1PAkLZIiCfUD5","Aitana, Reik","Enemigos","Universal Music Spain S.L.",13,80,8,"498941"
79,"spotify:track:4s45VgkknMFkdiGoUcjxQU","Sebastian Yatra, Rauw Alejandro, Manuel Turizo","TBT","UMLE - Latino",45,76,20,"497898"
80,"spotify:track:4MWb6mltydQn84NrTm7Gpl","Micro TDH, Rels B, Lenny Tavárez, Justin Quiles","Dime Cuantas Veces (Remix) [feat. Justin Quiles]","WEA Latina",73,73,2,"483964"
81,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",81,85,12,"483805"
82,"spotify:track:4VgYtXCVJ7IbWAZ5ryfvEQ","Nicky Jam, Daddy Yankee","Muévelo","Sony Music Latin",10,79,26,"475119"
83,"spotify:track:5Cbo7oz78gqkzV3EAM63VA","Aitana, Cali Y El Dandee","+","Universal Music Spain S.L.",2,77,30,"459060"
84,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Intercord",84,117,4,"453410"
85,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",85,86,19,"448283"
86,"spotify:track:3W87IIdSOE63W0Qyhy7r2b","Beret","Si por mi fuera","WM Spain",3,82,38,"445311"
87,"spotify:track:3u5GmyJP2MU3tEJgyiAG2T","Sinsinati, Álvaro De Luna","Indios y Vaqueros","WM Spain",19,83,53,"438480"
88,"spotify:track:0AJKRuWjsVn6B43gm5HfjV","Dvicio, Reik, ChocQuibTown","DOSIS","Sony Music Entertainment",56,84,35,"437733"
89,"spotify:track:5EnaxC9amhXY55ezw87SL8","Dani Fernández","Bailemos","WM Spain",89,89,13,"428353"
90,"spotify:track:4BNqM0h2wukiQkAUKZjurV","David Otero, Taburete","Una Foto en Blanco y Negro","Altafonte",88,93,24,"428350"
91,"spotify:track:6K7V47wFpfam2aeE893rbL","Jey Blessing, Rauw Alejandro, Los Fantastikos","Suave - Remix","Duars Entertainment, LLC",54,94,32,"423717"
92,"spotify:track:5poUJOhLyalGkUedn3ggeX","Anuel AA, Mariah Angeliq","Bandido","2020 Real Hasta La Muerte, LLC",49,81,6,"423225"
93,"spotify:track:1sPw28uimhBPPvxpwmfljV","Sinsinati, Álvaro De Luna","Cuando Éramos Dos","WM Spain",74,88,14,"415509"
94,"spotify:track:0LXk0yWcGfACtMKX0igobq","Lalo Ebratt, Manuel Turizo","La Presión","Universal Music Spain S.L.",94,139,3,"414800"
95,"spotify:track:3AzjcOeAmA57TIOr9zF1ZW","Dua Lipa","Physical","Warner Records",38,96,23,"412436"
96,"spotify:track:59s0s39NFWScuHDbHytI14","Reik, J Balvin, Lalo Ebratt","Indeciso","Indeciso",3,95,46,"412166"
97,"spotify:track:1IDFcb3cjkj2dhv3UaxX9b","Danny Romero, Lérica","De Tranquilote","24/7 Management & The Nova Management",5,97,53,"410737"
98,"spotify:track:3CCPAxHcGuTL43u4U9euVo","Danny Romero, Juan Magán","El Hipo","The Nova Management",98,130,3,"410705"
99,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",42,99,17,"407743"
100,"spotify:track:6uW0PIRcyZLvkoonm763xD","Don Patricio, Cruz Cafuné","Contando Lunares (feat. Cruz Cafuné)","WM Spain",1,101,75,"407106"
101,"spotify:track:5tzOL69W6lCp4gAomIXMnJ","Pole., Pilar Moxó","Quédate conmigo","Sony Music Entertainment",38,110,22,"407034"
102,"spotify:track:4R8BJggjosTswLxtkw8V7P","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",4,103,60,"405682"
103,"spotify:track:7BEPdOI0neT6p7PnLViqmH","Morat, Sebastian Yatra","Bajo La Mesa","Universal Music Spain S.L.",62,112,7,"401699"
104,"spotify:track:3YntiCUU0Xqq0B68FM3YAt","Myke Towers","Rutina","2019 Casablanca Records & One World Music | Distributed by GLAD Empire",32,102,29,"399049"
105,"spotify:track:2vI4SxtYqAQD5h1nSrqfKM","Gente De Zona, Becky G","Muchacha","Sony Music Latin/Magnus",105,107,11,"398091"
106,"spotify:track:2ptZxf0K480OMZbODKZhVC","Miki Núñez","Me Vale","Universal Music Spain S.L.",106,111,8,"391439"
107,"spotify:track:2AviITab6bCBtts9zJIPYz","Guitarricadelafuente","Ya mi mama me decía","Sony Music Entertainment",87,87,2,"391415"
108,"spotify:track:5kbps8unnGH4raN5WduZuq","Sech, Daddy Yankee","Confía","Rich Music",34,90,7,"391399"
109,"spotify:track:7ju97lgwC2rKQ6wwsf9no9","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)","Interscope",29,108,7,"390102"
110,"spotify:track:34LI7rwi9H8w2S5KTHnv1M","Manuel Turizo","Quiéreme Mientras Se Pueda","Sony Music Latin/La Industria",110,114,9,"385666"
111,"spotify:track:6nGM44ZP7vSo0istUW2MOq","Beéle, NATTI NATASHA, Manuel Turizo, Farruko","Loco - Remix","Hear This Music",70,100,11,"380775"
112,"spotify:track:7bsqRe39lKOYX45FZpzP9o","Lérica, Juan Magán","Fuera De Mi Mente","Universal Music Spain S.L.",20,113,35,"380741"
113,"spotify:track:4xI3U4sDj1TPmO9Iz5TkYp","El Alfa, Darell, Noriel","4K","EL JEFE RECORDS LLC",53,115,17,"380721"
114,"spotify:track:29KkQi7wKF6IdOjwU8infb","El Alfa, Nicky Jam, Ozuna, Arcángel, Secreto ""El Famoso Biberon""","A Correr Los Lakers - Remix","EL JEFE RECORDS LLC",114,-1,1,"379175"
115,"spotify:track:1syf62zw48zu4FrPwMtDHk","J Balvin","Gris","UMLE - Latino",8,78,16,"378428"
116,"spotify:track:3qM0vBxIe4VUbK0Z0smuVP","JHAYCO, Anuel AA, J Balvin","Medusa","N&E Entertainment LLC",5,105,23,"375481"
117,"spotify:track:38RIEav39FGi86jppxO0du","Bad Bunny, Sech","Ignorantes","Rimas Entertainment LLC",5,116,21,"369673"
118,"spotify:track:56Ta1O7Jxxpjnc6cWdDKUo","Reik, Farruko, Camilo","Si Me Dices Que Sí","Sony Music México",115,126,12,"366462"
119,"spotify:track:6EfBMJQwe2xLgldra6DaYp","6ix9ine","YAYA","Create Music Group",119,-1,1,"365545"
120,"spotify:track:22YVt0f3WR4XaK6l1TEgOr","Kidd Keo, Yay","Kikiki (feat. Yay)","WEA Latina",120,141,4,"364922"
121,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",121,161,2,"364597"
122,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",122,145,5,"362436"
123,"spotify:track:7BlBVFwvbWvcwNcUarQmjk","ROSALÍA, Ozuna","Yo x Ti, Tu x Mi","Columbia",2,119,47,"360339"
124,"spotify:track:3Dv1eDb0MEgF93GpLXlucZ","Doja Cat","Say So","Kemosabe Records/RCA Records",99,133,19,"355145"
125,"spotify:track:5iwz1NiezX7WWjnCgY5TH4","Pedro Capó, Farruko","Calma - Remix","Sony Music Latin",2,129,85,"351400"
