rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0D4GpOPInKiPxEfQMchu4p","Boomdabash, Alessandra Amoroso","Karaoke","Universal Music Italia srL.",1,1,4,"4100350"
2,"spotify:track:47xPl1gvgdx4Z9dNUuloPg","Irama","Mediterranea","WM Italy",1,2,8,"3666633"
3,"spotify:track:0MLu1cFYL4ikdRTdasCQT9","Shablo, Geolier, Sfera Ebbasta","M' Manc (con Geolier & Sfera Ebbasta)","Universal Music Italia srL.",1,3,4,"3514499"
4,"spotify:track:5ZUeBvBEH8hpdLMW3yCmHb","Baby K, Chiara Ferragni","Non mi basta più (feat. Chiara Ferragni)","Sony Music Entertainment",4,11,3,"2481059"
5,"spotify:track:5EXLYWZGnmYC01H53WUAhi","Random","Sono un bravo ragazzo un po' fuori di testa","Visory Records",3,4,7,"2402283"
6,"spotify:track:24IgCW19L8lXKyFZwzFtD3","Black Eyed Peas, Ozuna, J. Rey Soul","MAMACITA","Epic",4,5,12,"2303977"
7,"spotify:track:3YNcQUeVOpM3SDmwBeGfMK","Rocco Hunt, Ana Mena","A Un Passo Dalla Luna","RCA Records Label",7,-1,1,"2194847"
8,"spotify:track:5165XjbVxwq9dQDxNk7hmf","Ghali","Good Times","WM Italy",1,6,20,"2112538"
9,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Intercord",9,14,12,"2063126"
10,"spotify:track:6KF78W66DcQ9m5YqR0r5Ig","Fedez, Robert Miles","BIMBI PER STRADA (CHILDREN)","Sony Music Entertainment",8,12,5,"2039086"
11,"spotify:track:6Ahg1hncxUdK0ICqU03BCu","Ernia","Superclassico","Universal Music Italia srL.",4,8,3,"1911353"
12,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",12,27,3,"1833178"
13,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",13,19,12,"1830370"
14,"spotify:track:1KXpcoggYmNTPCRXIz2m9Z","Elodie","Guaranà","Universal Music Italia srL.",14,16,8,"1770409"
15,"spotify:track:1XQvMjA9IiIx1lAiTHSxQi","Carl Brave, Mara Sattei, thasup","Spigoli","Universal Music Italia srL.",1,22,9,"1706669"
16,"spotify:track:3E1FgPTXX203rgBTD5nlKF","Emanuele Aloia","Il bacio di Klimt","Epic",2,15,11,"1657861"
17,"spotify:track:0HFkCSXRTUHCYJ148PdD0v","Fred De Palma, Anitta","Paloma (feat. Anitta)","WM Italy",17,-1,1,"1559374"
18,"spotify:track:7qADAhkEs9vv3ll4hP8ybC","DrefGold, Sfera Ebbasta","ELEGANTE (feat. Sfera Ebbasta)","Universal Music Italia srL.",1,18,7,"1542780"
19,"spotify:track:04UtYEP1Jc0GRxbvH1B6Nk","Alfa, Yanomi","TesTa TrA Le NuVoLE, pT. 2","Artist First / Wanderlust Society",7,21,8,"1539950"
20,"spotify:track:5ZgeeXOHGYUn0K3kuICyw9","Shade","Autostop","WM Italy",20,41,4,"1464291"
21,"spotify:track:6TEPwGCSq4XGWu3hnZkC5m","Boro, Geolier, Andry The Hitmaker","Nena (feat. Geolier & Andry The Hitmaker)","Universal Music Italia srL.",8,26,13,"1439425"
22,"spotify:track:3Xhl7OqWAFgVxQKrWhyVVO","Guè, Rose Villain, Luchè","Chico (feat. Rose Villain & Luchè)","Universal Music Italia srL.",9,9,2,"1429668"
23,"spotify:track:52zq2a71SGs3f1vJuv59ui","Juanfran","Como Llora","DN7 Music",20,24,6,"1376997"
24,"spotify:track:2bF1qPRPlrODKWFMGtQXq1","Guè, Sfera Ebbasta","Immortale (feat. Sfera Ebbasta)","Universal Music Italia srL.",7,7,2,"1358209"
25,"spotify:track:2YGqtxaGdML9aM5jCwgRw9","Takagi & Ketra, Elodie, Mariah Angeliq, Gipsy Kings, Nicolas Reyes, Tonino Baliardo","Ciclone (feat. Elodie, Mariah, Gipsy Kings, Nicolás Reyes, Tonino Baliardo)","Sony Music Entertainment",25,43,3,"1351726"
26,"spotify:track:54wRUYPMEHLttFdLImOlAt","Guè, Geolier","Cyborg (feat. Geolier)","Universal Music Italia srL.",10,10,2,"1205313"
27,"spotify:track:24Yi9hE78yPEbZ4kxyoXAI","SAINt JHN, Imanbek","Roses - Imanbek Remix","Craft Recordings",4,25,23,"1202544"
28,"spotify:track:7k4t7uLgtOxPwTpFmtJNTY","KAROL G, Nicki Minaj","Tusa","TUSA - Karol G & Nicki Minaj",13,30,28,"1178900"
29,"spotify:track:76w5oLSdgYvA0Bt4dTUe0Z","Gaia","Chega","RCA Records Label",16,29,17,"1178170"
30,"spotify:track:0jaYrOJVG8KcDh9qrU2TU8","J-AX","Una voglia assurda","Epic",30,37,6,"1122591"
31,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",5,35,18,"1077156"
32,"spotify:track:2oNxPr6vDSqBYWWvvqqgMU","SAINt JHN, Fedez, Dargen D'Amico, Imanbek","Roses - Imanbek Remix","Godd Complexx/HITCO, b1/Effective",32,144,2,"1059590"
33,"spotify:track:2chEq24EHjyw9Zjmwq0hlS","Shiva, Eiffel 65","Auto Blu","Jive",1,38,16,"1037781"
34,"spotify:track:1hqV0kb6c8Rp9jvJRPcDy7","Guè, Lazza","Medellin (feat. Lazza)","Universal Music Italia srL.",13,13,2,"1037311"
35,"spotify:track:48NEryJWd2W3T6V6yKHzz6","Guè, Paky","Ti Levo Le Collane (feat. Paky)","Universal Music Italia srL.",17,17,2,"1013615"
36,"spotify:track:4w47S36wQGBhGg073q3nt7","ROSALÍA, Travis Scott","TKN (feat. Travis Scott)","Columbia",22,55,6,"1008844"
37,"spotify:track:0ZzXPo0gS5h718w7WErG44","Tedua, Chris Nolan, AVA, Capo Plaza","Polvere (feat. Capo Plaza)","KURAMA s.r.l.",2,42,5,"974868"
38,"spotify:track:76nqCfJOcFFWBJN32PAksn","Ava Max","Kings & Queens","Atlantic Records",38,49,6,"964718"
39,"spotify:track:5LZVK19ieaV8Mk9FsqTL3F","Pinguini Tattici Nucleari","Ridere","RCA Records Label",39,50,15,"929563"
40,"spotify:track:6swHvavSroD4ur3Q18MjYz","Fred De Palma, Ana Mena","Una volta ancora (feat. Ana Mena)","WM Italy",1,45,58,"922147"
41,"spotify:track:4P3ZKz4tnPiaGIflQElKgJ","Guè, Mahmood, Marracash","Tardissimo (feat. Mahmood & Marracash)","Universal Music Italia srL.",20,20,2,"905435"
42,"spotify:track:00GxbkrW4m1Tac5xySEJ4M","Rocco Hunt, J-AX, Boomdabash","Ti volevo dedicare (feat. J-AX & Boomdabash)","RCA Records Label",2,51,45,"885315"
43,"spotify:track:0T1QQTMx8jTbtOEeBKe43I","Giusy & Elettra, Giusy Ferreri, Elettra Lamborghini","LA ISLA","RCA/ISLAND",43,131,2,"880608"
44,"spotify:track:5E75l3Zb0vzdiDNJczr29z","Ernia, Tedua, Rkomi, Lazza","Puro Sinaloa (feat. Tedua, Rkomi & Lazza)","Universal Music Italia srL.",6,33,3,"865232"
