rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:3CHiuPXn9ufDJhVy1xI4Jf","BLOODY VINYL, Slait, MILES, Salmo, Taxi B, Greg Willen","MACHETE SATELLITE (feat. Salmo, Taxi B & Greg Willen)","Arista",1,-1,1,"3611101"
2,"spotify:track:5gouWBHeO3hLhCUr9gSvV5","BLOODY VINYL, Slait, thasup, MILES, Dani Faiv","X 1 MEX (feat. Dani Faiv)","Arista",2,-1,1,"3230857"
3,"spotify:track:2zqxUV6h5y6Y9WhyH0FVvX","BLOODY VINYL, Slait, thasup, Mara Sattei, Coez","ALTALENE (feat. Mara Sattei & Coez)","Arista",3,-1,1,"3172592"
4,"spotify:track:0ejf33zIXZlhUnCKRMWx6q","BLOODY VINYL, Slait, thasup, Low Kidd, MILES, Capo Plaza, Sick Luke","TELEPHONE (feat. Capo Plaza & Sick Luke)","Arista",4,-1,1,"2961071"
5,"spotify:track:1FVZhwZiab6cEAxAOS9j5v","BLOODY VINYL, Slait, MILES, Lazza, Madame, Massimo Pericolo","WEEKEND (feat. Lazza, Madame & Massimo Pericolo)","Arista",5,-1,1,"2787832"
6,"spotify:track:2lWTk2SX6jvlgihqoWOhpt","BLOODY VINYL, Slait, MILES, Lazza","BLOODY BARS - STUDIOMOB (feat. Lazza)","Arista",6,-1,1,"2479920"
7,"spotify:track:3jtMheZu2P0tbWzAYYWhvS","BLOODY VINYL, Slait, thasup, MILES, Rosa Chemical","BABY (feat. Rosa Chemical)","Arista",7,-1,1,"2346381"
8,"spotify:track:6Ahg1hncxUdK0ICqU03BCu","Ernia","Superclassico","Universal Music Italia srL.",1,1,16,"2276404"
9,"spotify:track:2dZ1DAuPAYUUd18DNJlX9D","BLOODY VINYL, Slait, thasup, MILES, MadMan","GREVE (feat. MadMan)","Arista",9,-1,1,"2031569"
10,"spotify:track:1rULHg4DJO6mOLCgLOEQPJ","BLOODY VINYL, Slait, thasup, MILES, Davido, Hell Raton, Shiva","ALASKA (feat. Davido, Hell Raton & Shiva)","Arista",10,-1,1,"1961348"
11,"spotify:track:0WBg2If3H9nN9RFl2xO2SZ","Gazzelle","Destri","Artist First / Maciste Dischi",2,2,2,"1916627"
12,"spotify:track:3YNcQUeVOpM3SDmwBeGfMK","Rocco Hunt, Ana Mena","A Un Passo Dalla Luna","RCA Records Label",1,3,14,"1831383"
13,"spotify:track:3Xhl7OqWAFgVxQKrWhyVVO","Guè, Rose Villain, Luchè","Chico (feat. Rose Villain & Luchè)","Universal Music Italia srL.",3,4,15,"1738212"
