rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:5O932cZmzOZGOGZz9RHx20","Pritam, Arijit Singh","Khairiyat","T-Series",1,2,44,"890360"
2,"spotify:track:1smFN2CLqGROu0J0UyvDfL","Pritam, Arijit Singh","Shayad","Sony Music Entertainment India Pvt. Ltd.",1,1,25,"882821"
3,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",3,5,4,"856647"
4,"spotify:track:4DpNNXFMMxQEKl7r0ykkWA","Melanie Martinez","Play Date","Atlantic Records",1,3,11,"852794"
5,"spotify:track:3vAn0qZzdyuHamcrpkfiX3","BLACKPINK","How You Like That","YG Entertainment/Interscope Records",4,4,2,"681064"
6,"spotify:track:2Fv2injs4qAm8mJBGaxVKU","Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","T-Series",2,6,58,"655450"
7,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",7,9,10,"637309"
8,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",2,7,20,"612339"
9,"spotify:track:24Yi9hE78yPEbZ4kxyoXAI","SAINt JHN, Imanbek","Roses - Imanbek Remix","Craft Recordings",5,8,17,"601180"
10,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",4,13,32,"599811"
11,"spotify:track:08kTa3SL9sV6Iy8KLKtGql","Prateek Kuhad","Kasoor","Prateek Kuhad",11,67,2,"564350"
12,"spotify:track:0WdbnNKO0Jt4BZACSDQh44","Vishal-Shekhar, Arijit Singh, Shilpa Rao, Kumaar","Ghungroo (From ""War"")","YRF Music",1,14,44,"560461"
13,"spotify:track:0gzu5mm36VJH2Zqu8sQPTf","Badshah, Payal Dev","Genda Phool (feat. Payal Dev)","Sony Music Entertainment India Pvt. Ltd.",1,11,15,"548934"
14,"spotify:track:2rRJrJEo19S2J82BDsQ3F7","Trevor Daniel","Falling","Alamo",2,15,33,"537843"
16,"spotify:track:25MPTnqXQB1H6OkwSYUXWx","Ved Sharma, Kunaal Vermaa","Malang (Title Track) [From ""Malang - Unleash The Madness""]","T-Series",2,16,25,"513296"
17,"spotify:track:62aP9fBQKYKxi7PDXwcUAS","Surf Mesa, Emilee","ily (i love you baby) (feat. Emilee)","Astralwerks",12,12,14,"506386"
18,"spotify:track:6v3KW9xbzN5yKLt9YKDYA2","Shawn Mendes, Camila Cabello","Señorita","Island Records",1,17,55,"493176"
19,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",18,19,17,"488851"
20,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",2,18,42,"480290"
21,"spotify:track:57jOEZtoLQK4zF2x55bdkp","Rochak Kohli, Arijit Singh, Neha Kakkar","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","T-Series",8,20,31,"466779"
22,"spotify:track:1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra, Manoj Muntashir","Kaise Hua (From ""Kabir Singh"")","T-Series",5,23,56,"446489"
23,"spotify:track:7CY0CmCpSglfUKCBOOiRfw","Jasmine Sandlas, Garry Sandhu, Tanishk Bagchi, Intense, Priya Saraiya","Illegal Weapon 2.0","T-Series",1,22,27,"440644"
24,"spotify:track:66Nmp3ztIMqX1j8yYtWl1X","Ritviz","Liggi","Ritviz",19,27,28,"431699"
25,"spotify:track:6q9XTgfWilsnyiFofvYrIF","Badshah, Neha Kakkar, Varun Dhawan","Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)","T-Series",3,25,28,"428666"
26,"spotify:track:0MLZAgKQKHbPsJ12qHS860","Pritam, Arijit Singh, Shashwat Singh","Haan Main Galat","Sony Music Entertainment India Pvt. Ltd.",6,21,24,"427145"
28,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",28,36,18,"404949"
30,"spotify:track:4umIPjkehX1r7uhmGvXiSV","Justin Bieber, Quavo","Intentions (feat. Quavo)","RBMG/Def Jam",2,29,22,"401241"
31,"spotify:track:3s3J70eRpRH2hcYq4mEXTJ","Akhil, Dhvani Bhanushali","Duniyaa (From ""Luka Chuppi"")","T-Series",1,31,72,"393403"
32,"spotify:track:4xmkpE1Si5JL7NFxWrhV0S","Sachet Tandon, Kunaal Vermaa, The Fusion Project","Humraah (From ""Malang - Unleash The Madness"")","T-Series",11,28,24,"387651"
33,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",4,26,14,"383572"
34,"spotify:track:3qrdLVOClRU4yPkcXZ7c5u","Ayushmann Khurrana, Tanishk-Vayu","Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","T-Series",11,30,22,"380267"
35,"spotify:track:1bqAnuqlgbQ55AByEp0SmM","Mankirt Aulakh, Shree Brar, Nimrat Khaira","Vail (feat. Nimrat Khaira & Shree Brar)","Sky Digital",35,-1,1,"369122"
36,"spotify:track:1feANd8EfcDP5UqSvbheM3","Sachet Tandon, Sachet-Parampara","Bekhayali (From ""Kabir Singh"")","T-Series",1,38,59,"355411"
37,"spotify:track:1fzAokzOONl4XEPUFoammu","Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")","T-Series",33,35,58,"352300"
38,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",30,43,72,"348349"
41,"spotify:track:4OcvkkpF3xmyCGGY5IBlgi","Akhil Sachdeva, Tulsi Kumar","Tera Ban Jaunga (From ""Kabir Singh"")","T-Series",4,42,56,"343037"
42,"spotify:track:6E9UwSfT80age2xknoMS7Y","Payal Dev, Jubin Nautiyal, Kunaal Vermaa","Tum Hi Aana (From ""Marjaavaan"")","T-Series",2,45,41,"342850"
43,"spotify:track:2alc8VZAzDgdAsL2QMk3hu","DripReport","Skechers","Arista Records",3,37,17,"337397"
44,"spotify:track:2IoZMG3RqiTmsy7Li3zGFg","Sachet Tandon, Parampara Tandon, Sachet-Parampara","Mere Sohneya (From ""Kabir Singh"")","T-Series",4,44,57,"336763"
45,"spotify:track:6cUOiOY5qh2FpIQWIYAd2h","Pritam, Darshan Raval, Antara Mitra","Mehrama","Sony Music Entertainment India Pvt. Ltd.",10,41,22,"332953"
46,"spotify:track:0u2P5u6lvoDfwTYjAADbn4","Billie Eilish, Khalid","lovely (with Khalid)","Darkroom",42,47,66,"329117"
47,"spotify:track:0RGp4KA9wvndxqPIWoKwnD","Ajey Nagar (CarryMinati), Wily Frenzy","Yalgaar","CarryMinati",40,40,5,"322653"
48,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",20,46,14,"322562"
49,"spotify:track:60GK6ultL3skUR60O9haSJ","Amrit Maan, Sidhu Moose Wala","Bambiha Bole (feat. Sidhu Moose Wala)","Sidhu Moose Wala",4,33,4,"316545"
50,"spotify:track:4P6IttK2PRBjyr3fm0pP7t","Trevor Daniel, Selena Gomez","Past Life (with Selena Gomez)","Alamo",48,48,2,"310559"
51,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",20,50,14,"288657"
52,"spotify:track:4HBZA5flZLE435QTztThqH","Ariana Grande, Justin Bieber","Stuck with U (with Justin Bieber)","Ariana Grande & Justin Bieber ""Stuck With U""- Charity",2,52,9,"286640"
53,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",30,51,63,"286032"
54,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",3,54,72,"284599"
56,"spotify:track:5ZQnQnbUVtBO0pl3ShqVHG","Guru Randhawa, Tulsi Kumar","Lagdi Lahore Di (From ""Street Dancer 3D"")","T-Series",7,56,26,"278133"
57,"spotify:track:0TkquWzzuxcrwbCWlTrKYF","Neha Kakkar, Tanishk Bagchi, Lalit Sen","Yaad Piya Ki Aane Lagi","T-Series",2,53,34,"275796"
58,"spotify:track:6wZJsut8fjiWiMPaccRAOX","Ritviz","Udd Gaye","Ritviz",30,57,72,"273481"
59,"spotify:track:0UwQTbq7ZtBJ7v530mpaxP","BTS","Stay Gold","Universal Music LLC",13,34,3,"272546"
60,"spotify:track:3sqRODOZ1Z6hR4F2tnFAlg","Maninder Buttar","Sakhiyaan","Ishtar Punjabi",20,64,72,"271778"
61,"spotify:track:1aIhAX6324JZmhNnGltwkK","Arijit Singh","Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","T-Series",54,61,71,"271114"
62,"spotify:track:7KhHA3mzt7A3LFlOJEAKpI","Alan Walker, Sabrina Carpenter, Farruko","On My Way","Kreatell Music",1,63,69,"269157"
63,"spotify:track:3Z8FwOEN59mRMxDCtb8N0A","Marshmello, Halsey","Be Kind (with Halsey)","Astralwerks",19,70,10,"269041"
64,"spotify:track:7mNZUnDWUDidWBFaUpVtOC","Vilen","Chidiya","Universal Music India Pvt Ltd.",64,80,2,"266817"
65,"spotify:track:6FZDfxM3a3UCqtzo5pxSLZ","Halsey","Without Me","Capitol Records",11,65,72,"265771"
66,"spotify:track:2Vw94w6FxCyaYwyCivi9Py","Tulsi Kumar, Darshan Raval","Tere Naal","T-Series",41,58,8,"265471"
