rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:7HwvPmK74MBRDhCIyMXReP","thasup","blun7 a swishland","Epic",1,1,9,"2759917"
2,"spotify:track:5YxP1CkunbhUQVvctFOHa7","thasup","fuck 3x","Epic",2,2,8,"1794877"
3,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",1,3,19,"1758744"
4,"spotify:track:00GxbkrW4m1Tac5xySEJ4M","Rocco Hunt, J-AX, Boomdabash","Ti volevo dedicare (feat. J-AX & Boomdabash)","RCA Records Label",2,4,19,"1551080"
5,"spotify:track:2yuYI5NFhevxa05se7Qht9","FSK SATELLITE","ANSIA NO","Universal Music Italia srL.",5,8,5,"1548224"
6,"spotify:track:020wG4EHTwBy5h2rbpxqvK","Marracash, thasup, Sfera Ebbasta","SUPREME - L'ego","Universal Music Italia srL.",1,5,11,"1487094"
7,"spotify:track:1OeIJITrlUR4qss2kywMEn","Marracash","CRUDELIA - I nervi","Universal Music Italia srL.",2,7,11,"1381504"
8,"spotify:track:2JbPEAf12Ju2CxSIoZC89d","Ultimo","Tutto questo sei tu","Ultimo Records",2,11,4,"1242660"
9,"spotify:track:6cy3ki60hLwimwIje7tALf","Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","Epic/We The Best",6,6,12,"1204010"
10,"spotify:track:4SpV49wwekArulAVjEez3i","Marracash","BRAVI A CADERE - I polmoni","Universal Music Italia srL.",9,13,11,"1192073"
11,"spotify:track:6h5nbfvIJHRNH3oGrNWJwn","Aya Nakamura, Capo Plaza","Pookie (feat. Capo Plaza) - Remix","Rec. 118",1,9,19,"1178747"
12,"spotify:track:1Xm2e1vDwOMeJJioWuG1s7","Shiva, Sfera Ebbasta","Soldi in Nero - feat. Sfera Ebbasta","Jive",2,10,7,"1171739"
13,"spotify:track:4TnjEaWOeW0eKTKIEvJyCa","Trevor Daniel","Falling","Alamo",13,16,7,"1108007"
14,"spotify:track:4UJoAdTMnqxQHKWKLLQpvK","Random","Chiasso","Visory Records - My own family – under exclusive license to Believe",2,14,26,"1067670"
15,"spotify:track:4tchNSV4eZQ9vG4GNA4iJa","AVA, Capo Plaza, Shiva","HOLLY & BENJI (feat. Capo Plaza & Shiva)","Atlantic/WM Italy",4,15,4,"1006515"
16,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",16,17,15,"1005462"
17,"spotify:track:1jJMhPp0Rm6lAi077PXeEQ","Alfa, Yanomi","Cin Cin","Wanderlust Society distributed by Artist First",8,20,33,"969019"
18,"spotify:track:1qMx707PFdFXdwLvcUTNz3","Tommaso Paradiso","Non Avere Paura","Universal Music Italia srL.",5,25,16,"954595"
19,"spotify:track:6swHvavSroD4ur3Q18MjYz","Fred De Palma, Ana Mena","Una volta ancora (feat. Ana Mena)","WM Italy",1,22,32,"927655"
20,"spotify:track:1MCSc1ZxlwV5muFXKocAnW","Mahmood","Barrio","Universal Music Italia srL.",7,18,18,"921213"
21,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",21,24,9,"917577"
22,"spotify:track:0LfMuWu6FKNSDHEoxHu9iK","thasup, Mara Sattei","m12ano - feat. Mara Sattei","Epic",4,21,8,"901404"
23,"spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg","Dua Lipa","Don't Start Now","Warner Records",23,28,10,"897039"
24,"spotify:track:0I26eEAwEoii0wHuFqwhYO","thasup, Salmo","sw1n6o - feat. Salmo","Epic",3,19,8,"868003"
25,"spotify:track:5mn8bU8IjYqr8ZqTDmLtSO","Shiva","Bossoli","Jive",4,23,19,"857056"
26,"spotify:track:4z6l90HzhLLCd0hWddzbrh","Salmo, Dani Faiv, Nitro, Lazza","CHARLES MANSON (BUON NATALE2) (feat. Lazza)","Epic",2,12,5,"856969"
27,"spotify:track:4KilYheWwxakB1L43ECTeP","Lazza, Sfera Ebbasta, Capo Plaza","Gigolò (feat. Sfera Ebbasta & Capo Plaza)","Universal Music Italia srL.",1,27,14,"849024"
28,"spotify:track:6LcauUZjF1eXQrgqMUecHX","Tyga","Ayy Macarena","Columbia/Last Kings Records",26,26,8,"846148"
29,"spotify:track:41L3O37CECZt3N7ziG2z7l","Justin Bieber","Yummy","RBMG/Def Jam",29,-1,1,"822126"
30,"spotify:track:0sqbGUEecNagMilnntIsuZ","Fred De Palma, Sofía Reyes","Il tuo profumo","WM Italy",30,34,16,"768492"
31,"spotify:track:7gRPkCEa3YMaxET5ZYT7Ni","thasup, Marracash","occh1 purpl3 - feat. Marracash","Epic",6,29,8,"760102"
32,"spotify:track:4jiCUUfjuJoG03gnw3jj1r","MamboLosco, Boro","Twerk (con Boro)","Universal Music Italia srL.",8,30,17,"754138"
