rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:2qX1iJIRJDlVsBQbQkz6L0","ReTo, Kubi Producent","Billy Kid","spacerange",1,1,13,"679842"
2,"spotify:track:4yP4P2pHqtejjQ1l12J8bA","Wiatr, Sobel, be vis","Testarossa","Sony Music Entertainment",2,2,8,"609404"
3,"spotify:track:7eBYMVok43QesT0KnuIkjn","Quebonafide, Duit, Daria Zawiałow","BUBBLETEA","QueQuality",1,4,28,"590592"
4,"spotify:track:0vIdj6ZxZrHhHjkbsLHap8","Taco Hemingway, Lanek","Polskie Tango","2020",1,3,13,"567485"
5,"spotify:track:2Y1Nd54Jrgciu2HtpP5ymM","Sobel","Impreza","Universal Music Polska Sp. z o.o.",3,6,38,"474029"
6,"spotify:track:1MvKqm1tHKFUF88IKx7MKs","Taco Hemingway, Bedoes 2115, Zeppy Zep","Europa","2020",1,5,5,"430816"
7,"spotify:track:2fuA2bAFbVidQUdCiLjuG7","SB Maffija, Mata, White 2115, Jan-Rapowanie, Janusz Walczuk, Beteo, Adi Nowak, Kacperczyk","A nie pamiętasz jak?","SBM Label",1,8,18,"410026"
8,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",8,9,9,"409434"
9,"spotify:track:7ECW1lx48ijNpYryKpTP5v","chillwagon","jumper","spacerange",4,7,7,"406498"
10,"spotify:track:2sTuKKRZI1ciK5tflR00YE","Mata, Wyguś, Szczepan, Adam","GOMBAO 33","SBM Label",6,10,38,"395252"
11,"spotify:track:1KQnW2vrpepMQG9Keo8vbY","White 2115, Mata","Oh oh (lalala)","SBM Label",8,12,6,"393487"
12,"spotify:track:6i7zAdNhzUN2k1HcrBxPHG","Ofenbach, Quarterhead, Norma Jean Martine","Head Shoulders Knees & Toes (feat. Norma Jean Martine)","Elektra France",12,14,10,"383794"
13,"spotify:track:4fniSGNKIv7MNbSAzF3CBD","chillwagon","squo","spacerange",5,11,4,"364765"
14,"spotify:track:0vPVqOKo8LWVganQgBZS5y","Mata","Schodki","SBM Label",4,15,55,"358330"
15,"spotify:track:5lzHp4xQ5kioRYu1jG3Q54","Białas, Mata, Deemz","PDW","SBM Label",5,16,13,"356702"
16,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",4,13,46,"356679"
17,"spotify:track:3tjFYV6RSFtuktYl3ZtYcq","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",17,22,6,"353060"
18,"spotify:track:19yD0Yreis6m4FFdfvCSJZ","White 2115","Morgan","SBM Label",3,17,18,"350946"
19,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",19,19,9,"343293"
20,"spotify:track:5TGcyccg8Hkgn9jB7gUpMN","VIZE, Tom Gregory","Never Let Me Down","Kontor Records",8,18,18,"340370"
21,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",21,28,9,"335800"
22,"spotify:track:3DfIx7MpmFKQTvtF8om4ru","Kizo, Kabe","Futro","Universal Music Polska Sp. z o.o.",22,-1,1,"329403"
23,"spotify:track:4KIUTp9W1z6rXCgAh2EAKb","Kizo, Wac Toja","Lucky Punch","Universal Music Polska Sp. z o.o.",8,21,15,"327610"
24,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,23,45,"326299"
25,"spotify:track:5KCbr5ndeby4y4ggthdiAb","Shawn Mendes","Wonder","Shawn Mendes LP4-5 PS/ Island",25,-1,1,"321291"
26,"spotify:track:0xwpK0H2aL5YxREvcNw4Pe","sanah","Szampan","Universal Music Polska Sp. z o.o. (Magic Records)",1,31,39,"315096"
27,"spotify:track:3xlk3SVStmEGEWx5FtqpkW","sanah","Melodia","Universal Music Polska Sp. z o.o. (Magic Records)",5,29,32,"306402"
28,"spotify:track:0ekFMfccSsXN5a449K2gqB","Favst, Gibbs, Kukon","halo","QueQuality",25,25,3,"306243"
29,"spotify:track:2kYgryHD0pSjhorV2DOdxc","Białas, Mata, Lanek","Drift","SBM Label",5,36,36,"304389"
30,"spotify:track:0XthAWvbDoOunjDceV6Jq2","Bedoes 2115, Lanek","VOGUE","SBM Label",2,30,45,"298183"
31,"spotify:track:3A2kl8G8oRUbyXceaEInjD","Żabson, BENITO, Beteo","Hood Angel","INTERNAZIOMALE",6,35,16,"295834"
32,"spotify:track:5iDHzUsaJXhutY4BuMFOqV","ReTo, Qry, PSR","Stary dobry ja","spacerange",24,33,6,"292540"
33,"spotify:track:2yjSMIxii1fcnrf1R9tU4g","Quebonafide, Taco Hemingway","TOKYO2020","QueQuality",1,37,28,"291466"
34,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",34,41,10,"289746"
35,"spotify:track:0zCRgUgbdPY8GReA4mi7T8","SB Maffija, Jan-Rapowanie, Janusz Walczuk, Białas, White 2115, Bedoes 2115, Adi Nowak, Beteo, Mata, Solar","Hotel Maffija","SBM Label",2,34,19,"288129"
