rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:57tck8MCxkY6tcQC6VhahR","Apache 207","Bläulich","Four Music Local",1,-1,1,"8683442"
2,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",2,2,4,"4049839"
3,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",3,4,12,"3641637"
4,"spotify:track:6rc0vqoHYtF1J79fsIo9ia","Luciano","Nacht zu kurz","Urban",4,-1,1,"3609054"
5,"spotify:track:5CqkgDH8QZjSqqI3HmYxDD","Pashanim","Airwaves","Urban",2,3,8,"3415287"
6,"spotify:track:0p3euGPg5LgFeQGC7bBFuR","Miksu / Macloud, Summer Cem, Luciano, Jamule","XXL","Futura",1,1,2,"3302148"
7,"spotify:track:0iqichhGnbEy9w6p4sytpW","Bozza, Samra","Unbekannt","Def Jam Germany",7,-1,1,"3071925"
8,"spotify:track:2WOJ7D52Ng3myrKlEf4Azj","Bonez MC","Big Body Benz","187 Strassenbande & Vertigo/Capitol",1,5,3,"2590940"
9,"spotify:track:3yZCjDTxzZxx1kll1sRjGc","Ufo361, CÉLINE","Emotions 2.0","Stay High",1,7,4,"2502044"
10,"spotify:track:0rqY8g1Y1zaA4YwU6vhBQg","Apache 207","Boot","Four Music Local",1,9,5,"2493036"
11,"spotify:track:17Jm0HKkU2Qh7K264pSSXW","AK AUSSERKONTROLLE, Jugglerz","Gangster Queen","XY Records & Vertigo Berlin",11,-1,1,"2371277"
12,"spotify:track:5TGcyccg8Hkgn9jB7gUpMN","VIZE, Tom Gregory","Never Let Me Down","Kontor Records",11,11,11,"2297225"
13,"spotify:track:6BXyD6UUPizpRpA7iOi99r","AK AUSSERKONTROLLE, Bonez MC","In meinem Benz","XY Records & Vertigo Berlin",1,10,6,"2282296"
14,"spotify:track:4KfL3Ne8bc9bC2PUB8QGwA","Capital Bra, Bozza","Ich weiß nicht mal wie sie heißt","URBAN",2,6,3,"2255500"
15,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",2,13,32,"2208441"
16,"spotify:track:2MNXZRtPBskqyHtNTdKFjA","JURI, Bushido","2003","BBM Records",16,-1,1,"2195599"
17,"spotify:track:0Jh40A8WJdGXwkEDgxhaKo","Kynda Gray, RIN","Ayo Technology","GOLD LEAGUE/DIVISION",8,8,2,"2117731"
18,"spotify:track:3goH7O78TLkV9RhCAyM4AT","Apache 207","Fame","Four Music Local",1,12,9,"2090117"
19,"spotify:track:24Yi9hE78yPEbZ4kxyoXAI","SAINt JHN, Imanbek","Roses - Imanbek Remix","Craft Recordings",4,14,34,"2031275"
20,"spotify:track:6bRR9tU3WUBsC4aywSgHEO","FOURTY","WEISSER RAUCH","Life Is Pain",14,15,16,"2020238"
