rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,1,19,"1706790"
2,"spotify:track:5SY5BWTxbDqFouuAdelFV9","Victor Leksell","Svag","Columbia",1,2,12,"1519400"
3,"spotify:track:29nwG4y9NFmN76yfUfc01d","Miss Li","Komplicerad","Pistol Packin' Music",3,3,6,"1231081"
4,"spotify:track:5zRMqUyt8G4Lkfd448pUH1","Jireel, Victor Leksell, Reyn","Gav Allt","Universal Music AB",4,-1,1,"1187306"
5,"spotify:track:127QTOFJsJQp5LbJbu3A1y","Drake","Toosie Slide","OVO",5,-1,1,"1113379"
6,"spotify:track:6UKGPl3YEvVBOdvtYwt3g4","Einár, Stress","Rymden och tillbaka","Sony Music Local",6,-1,1,"1091649"
7,"spotify:track:3ZZ8CXYM90nGqzFUbYc53j","Ant Wan","724","Ant Wan",7,-1,1,"1024108"
9,"spotify:track:24Yi9hE78yPEbZ4kxyoXAI","SAINt JHN, Imanbek","Roses - Imanbek Remix","Craft Recordings",6,6,19,"999476"
10,"spotify:track:3frUvGrmGcay91lvFbOgsN","Kygo, Zara Larsson, Tyga","Like It Is","Kygo",4,4,2,"922618"
11,"spotify:track:14eKSIRO006SRXYpfoY8HK","Darin","En säng av rosor","Universal Music AB Distributed Labels",9,9,9,"855133"
12,"spotify:track:7szuecWAPwGoV1e5vGu8tl","The Weeknd","In Your Eyes","Republic Records",7,7,3,"819577"
13,"spotify:track:4RBuYTb1Ebw9XPJ4JIUDJd","Tjuvjakt, Newkid","Apelsinskal","Universal Music AB",11,11,2,"715880"
14,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",14,14,8,"694366"
15,"spotify:track:23vFYeIeVGp3HrXvN0ECVQ","Einár","Frank Lucas","Sony Music Local",5,8,5,"685018"
16,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",1,15,44,"679463"
17,"spotify:track:6HJasLoTKvxglAMQH8nPcD","Miss Li","Lev nu dö sen","Pistol Packin' Music",1,13,25,"675911"
18,"spotify:track:4RcEx6TvICENelSh3O7gvu","Dotter","Bulletproof","WM Sweden",3,12,7,"648224"
19,"spotify:track:5RC553zbEFEkfSSxA0slum","Victor Leksell","Fantasi","Columbia",5,16,4,"598920"
20,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",12,20,23,"579658"
21,"spotify:track:2ekJoT9zVuRGJWJN1mBceG","rezspawn","Sig Sauer","FS Media",17,17,2,"568824"
22,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",22,34,9,"566741"
23,"spotify:track:20052FYa2SF5Lkp9VZTLJX","Anis Don Demina","Vem e som oss","WM Sweden",3,18,8,"529344"
